Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
19;2;24.7981204987;12.5;6;26.3609591722;2;21.8871631622;12.5;6;26.3255085945;
20;2;25.8140716553;12.5;6;26.3968753815;2;21.8976516724;12.5;6;26.3609591722;
21;2;25.8785934448;12.5;6;26.4332377911;2;21.9082870483;12.5;6;26.3968753815;
22;2;25.25;12.8583097458;6;26.4700255394;2;21.9190635681;12.5;6;26.4332377911;
23;2;25.25;12.8675060272;6;26.5072168112;2;21.9299716949;12.5;6;26.4700255394;
24;2;25.9282474518;12.5;5;26.5447884798;2;21.9410076141;12.5;6;26.5072168112;
25;2;25.9451541901;12.5;5;26.5827163458;2;21.9521656036;12.5;6;26.5447884798;
26;3;25.962223053;12.5;6;26.6209751368;2;21.9634361267;12.5;7;26.5827163458;
27;4;25.9794387817;12.5;5;26.6595385075;2;21.9748153687;12.5;8;26.6209751368;
28;4;25.9967918396;12.5;5;26.6983793974;3;21.9862918854;12.5;7;26.6595385075;
29;4;26.0142707825;12.5;5;26.7374696732;3;21.9978618622;12.5;7;26.6983793974;
30;4;26.0318603516;12.5;5;26.7767804861;3;20.009513855;13.5;7;26.7374696732;
31;4;26.0495510101;12.5;5;26.8162822723;3;19.0212402344;14.5;8;26.7767804861;
32;4;26.0673274994;12.5;6;26.8559447527;3;18.033033371;15.5;8;26.8162822723;
33;4;26.0851745605;12.5;7;26.8957372904;3;17.044883728;16.5;8;26.8559447527;
34;4;26.1030807495;12.5;7;26.9356285334;3;16.0567836761;17.5;8;26.8957372904;
35;4;26.1210327148;12.5;7;26.9755871296;3;15.0687217712;18.5;8;26.9356285334;
36;4;26.1390151978;12.5;7;27.015581131;3;14.5806884766;19.5;8;26.9755871296;
37;4;26.1570110321;14.5;8;27.0555787086;3;14.5926761627;20.5;7;28.015581131;
38;4;26.1750106812;16.5;9;27.0955479145;3;15.6046743393;22.0;8;28.0955786705;
39;4;26.1929969788;18.5;9;27.135456562;4;16.6166725159;22.5;7;28.1767318249;
40;5;26.2109565735;20.5;6;51.17527318;4;16.6286640167;24.0405921936;7;28.2590100765;
41;5;27.2288722992;23.5;6;52.6549665928;4;16.9777030945;24.5;8;28.3423806429;
42;5;28.2467346191;24.5;6;53.8545691967;4;17.0;24.0835533142;8;28.4268075228;
43;5;28.2645263672;25.5;6;54.7983059883;4;17.0280418396;23.5;9;28.5122518539;
44;5;28.2822341919;26.5;6;55.5238304138;4;17.0536766052;24.5;10;28.5986721516;
45;5;28.2998466492;27.5;6;56.0727388859;4;17.6881561279;24.5;10;28.6860239506;
46;5;28.3173484802;28.5;7;56.4105007648;4;19.1058082581;25.5;11;28.7742596865;
47;5;28.3347244263;29.5;7;56.4488155842;4;19.7115650177;26.5;13;28.8633290529;
48;5;28.3519668579;30.5;7;56.4868011475;4;20.7231502533;27.5;13;28.9531781673;
49;5;28.3690605164;31.5;7;56.5244314671;4;22.1859531403;28.5;13;29.0437507629;
50;5;28.3859939575;32.5;7;56.5616812706;4;23.2131252289;27.5;14;29.1349875927;
51;5;28.4027557373;33.5;7;56.5985264778;5;24.2404975891;27.5;12;44.2268263102;
52;6;29.419336319;35.5;7;57.6349442005;5;25.7680492401;28.5;12;45.0692017078;
53;6;30.4357242584;37.5;7;57.7109127045;5;26.7957611084;29.5;13;45.8314204216;
54;6;30.9199104309;39.5;7;57.7875955105;5;27.8236141205;30.5;13;46.5125786066;
55;6;30.954416275;41.5;7;57.8649749756;5;28.8515853882;31.5;13;47.115126729;
56;6;30.989238739;43.5;7;57.9430319071;5;29.8796577454;32.5;14;47.64400208;
57;6;31.0243644714;44.5;7;58.0217453241;6;30.9078025818;32.5;13;48.1057574749;
58;6;31.0597858429;45.5;7;59.1010923386;6;31.0577964783;32.5;14;48.5077712536;
59;6;32.095489502;47.5;7;61.4546364546;6;31.1553039551;32.5;14;48.857614994;
60;6;33.6055870056;50.0;6;63.2904179096;6;31.2410755157;32.5;14;49.0688819885;
61;6;34.0179100037;51.8982696533;6;64.7050901651;7;31.2956638336;32.5;13;49.1627595425;
62;6;34.3479728699;53.5031318665;11;65.7289962769;7;28.6475658417;34.5;13;49.2564005852;
63;7;34.6119232178;54.9097442627;10;66.1259102821;7;27.4698295593;35.5;13;49.3497209549;
64;7;34.7580299377;55.665145874;11;66.3479882479;7;26.4884777069;36.9857292175;13;49.4406147003;
65;7;32.5999984741;57.398563385;12;66.5756838322;7;27.132183075;36.5;14;49.5030794144;
66;7;32.5999984741;57.7787094116;12;66.8089072704;7;27.1509227753;37.5;14;49.5655794144;
67;7;32.5999984741;57.8801841736;12;67.0475392342;7;27.1696739197;38.5;14;49.628036499;
68;7;32.5999984741;57.9841461182;13;67.2914282084;7;26.3999996185;40.5;15;49.690372467;
69;8;33.5557060242;57.2410202026;13;67.5403891802;7;27.2071113586;40.5;16;52.4363172054;
70;8;33.6023101807;57.3083305359;13;67.7942020893;7;28.5598945618;43.0;16;53.9489215612;
71;8;33.6501464844;57.3767967224;14;68.052611351;7;28.9698104858;46.3899993896;16;55.1986013651;
72;8;33.6991500854;57.4463729858;14;68.3153245449;7;29.5154247284;49.2088546753;16;56.2325665951;
73;8;32.5999984741;58.5170059204;13;68.5820131302;8;30.6427593231;49.9097442627;16;56.9321535826;
74;8;32.5999984741;59.5886154175;13;68.8523118496;8;30.7796459198;52.0;16;57.2139399052;
75;8;32.5999984741;60.6611404419;14;69.1258208752;8;29.8420791626;54.0;16;57.5015860796;
76;8;32.5999984741;61.7344932556;14;69.4021065235;8;30.8702945709;52.0;15;57.7949091196;
77;8;32.5999984741;62.8085784912;14;69.6807038784;8;28.905248642;55.0;16;58.0936952829;
78;8;32.5999984741;63.8832969666;14;69.9611194134;8;28.9422111511;58.0;17;58.3976968527;
79;8;32.5999984741;64.9585418701;14;70.2428340912;8;28.9812107086;61.0;18;58.7066292763;
80;8;32.5999984741;66.0341949463;15;70.5246987343;8;28.3999996185;64.0;14;59.020168066;
81;8;32.5999984741;67.10987854;16;70.7673921585;8;28.3999996185;67.0;15;59.3379459381;
82;8;32.5999984741;68.1699829102;16;71.0109333992;8;28.3999996185;69.8572692871;15;59.6595499516;
83;8;32.5999984741;69.2305831909;16;71.2547392845;9;30.1576004028;72.8811416626;15;60.9845206738;
84;8;32.5999984741;69.8402023315;16;71.4982213974;9;31.3999996185;72.1478424072;15;61.4623483419;
85;8;32.5999984741;69.949836731;18;71.7407927513;10;31.5163097382;74.2269058228;14;61.9632489681;
86;8;32.5999984741;70.0591125488;18;71.9818735123;10;31.3102283478;76.3041915894;16;62.4889441729;
87;8;32.5999984741;70.1677780151;18;72.220895052;10;31.7407970428;75.3795928955;16;63.0411958694;
88;8;32.5999984741;70.2755737305;18;72.4573068619;10;30.7901630402;76.4530181885;16;63.5982004404;
89;8;32.5999984741;70.3822479248;23;72.6905798912;11;30.845823288;77.5126190186;16;64.1694524288;
90;8;32.5999984741;70.4875640869;23;72.9202136993;11;31.9083213806;75.5622406006;15;64.7733948231;
91;8;33.5999984741;72.7409286499;23;73.145737648;11;31.9781684875;76.6102981567;15;66.4112308025;
92;8;34.3999977112;73.6825408936;23;73.3667163849;11;33.3107147217;78.6567459106;17;67.1437408924;
93;8;34.3999977112;74.8213729858;24;73.5827522278;11;35.4569816589;77.7015533447;17;67.9140918255;
94;9;34.3999977112;75.9571685791;24;73.7934861183;11;34.8645744324;79.7446899414;16;68.7218154669;
95;9;34.3999977112;77.0897064209;25;73.9986019135;11;35.0428352356;81.7861480713;16;70.5655331612;
96;9;34.3999977112;77.6187744141;24;74.197824955;11;35.7326126099;81.8259277344;18;71.532810688;
97;9;34.3999977112;77.7442016602;26;74.3909239769;11;35.8678359985;83.8640289307;19;72.5770765543;
98;9;34.3999977112;77.8658294678;29;74.5777101517;11;37.0200653076;85.9004592896;20;73.6591038704;
99;10;34.3999977112;77.9835357666;28;74.7580361366;11;38.8555526733;84.9352340698;20;74.7735507488;
100;10;34.3999977112;78.0972290039;29;74.9317955971;11;38.0803794861;88.9557495117;20;75.9139643908;
101;10;34.3999977112;78.2068252563;29;75.0989198685;11;38.3095817566;89.9999313354;21;77.0130808353;
102;10;34.3999977112;78.312286377;30;75.2593784332;12;38.5413742065;91.0;20;79.1257709265;
103;10;34.3999977112;78.4135742188;30;76.2887368202;12;40.2894744873;91.0;21;81.2738218307;
104;10;34.4899978638;78.9315185547;30;77.3306751251;13;44.8050079346;90.0;20;82.4496450424;
105;11;34.5807189941;79.4565048218;29;79.3775339127;13;46.4705123901;90.0;21;83.6161592007;
106;11;36.6717987061;78.7519836426;29;80.4814138412;13;48.2560081482;90.0;21;84.7665276527;
107;11;36.762878418;81.04737854;30;82.5773859024;13;47.4277076721;90.0;20;85.895000577;
108;11;37.8535766602;84.3401947021;30;84.6978811026;13;48.2769622803;90.0;21;87.997045517;
109;11;40.9435424805;85.6279907227;27;86.8570013046;13;48.6932754517;90.0;18;89.089376092;
110;12;42.0324134827;90.9084701538;24;88.0113238096;13;49.7956047058;90.0;16;90.1500668526;
111;12;43.1198501587;96.1795425415;24;90.1355811357;13;51.9669075012;91.8000030518;17;91.1780065298;
112;12;45.2086486816;102.43938446;25;91.3452664614;13;53.1080589294;93.8000030518;19;94.0415978432;
113;12;45.8552932739;108.402351379;26;94.7287737131;13;54.9235076904;96.9220581055;19;97.9720989466;
114;12;44.9191665649;113.287239075;27;97.7523010969;13;56.1962509155;98.147605896;19;101.014704823;
115;12;44.880607605;118.480949402;28;100.460642695;13;58.0035552979;97.2380065918;19;104.09537828;
116;12;44.780330658;124.900588989;30;103.90593493;13;53.4130897522;102.334579468;20;108.195412517;
117;12;48.6245231628;123.687652588;30;106.056448579;13;54.8155517578;105.760032654;21;111.310660243;
118;12;49.2514648438;126.938995361;31;107.945970178;13;56.2021865845;109.541053772;21;114.283606768;
119;12;50.3204994202;130.407165527;31;109.788442135;13;56.304473877;112.908950806;18;117.237087607;
120;12;51.5488243103;133.143035889;32;111.584571958;13;56.7484588623;116.287712097;19;120.148970366;
121;12;51.6801071167;135.285858154;32;113.336795688;13;56.7807655334;119.676757812;20;122.998877645;
122;12;52.1872940063;136.182937622;34;115.048751235;13;57.5734481812;123.075408936;20;125.768801689;
123;12;52.1522521973;139.588470459;34;116.724753618;13;57.5161018372;126.482917786;20;128.443586707;
124;12;52.0220375061;140.935043335;34;118.36930418;13;57.844078064;129.116119385;21;131.011250138;
125;12;53.1245803833;140.156585693;35;119.986676455;13;58.1445808411;131.60256958;21;133.463123441;
126;12;52.7405548096;143.383972168;39;121.472693324;13;58.4176673889;134.09703064;22;135.049186826;
127;12;52.9323768616;146.616607666;39;122.761227369;13;58.5554847717;136.445678711;22;136.538955212;
128;12;55.1217727661;143.559265137;35;124.071733594;13;58.6770362854;138.596084595;23;137.903466463;
129;12;53.3085670471;145.929367065;35;125.399990797;13;58.7744903564;140.000320435;23;139.052565575;
130;12;53.4925537109;148.308914185;37;126.741206646;13;57.8212585449;142.401184082;23;140.138701081;
131;12;58.3592147827;147.586959839;38;128.069994688;13;57.8631706238;144.798126221;26;141.123306751;
132;12;62.3963508606;146.982269287;37;129.322725773;13;58.5134544373;147.190658569;27;141.974457741;
133;12;66.2931137085;146.383666992;37;130.58054924;13;59.7229957581;146.578277588;28;142.783336043;
134;12;69.5681152344;145.789779663;39;131.836812377;13;58.7773094177;148.960586548;29;143.552193999;
135;12;72.8424377441;145.199188232;39;133.084935427;14;60.7773094177;147.112411499;29;144.283461213;
136;12;75.2074890137;144.610427856;40;134.318571568;14;59.7773094177;151.266235352;30;144.8990376;
137;12;77.4768600464;144.021987915;40;135.531744838;14;60.910900116;155.42175293;30;145.353810072;
138;12;79.7420425415;143.432281494;42;136.718976736;14;66.9109039307;152.578720093;31;145.79294467;
139;12;82.001991272;142.839782715;42;137.875378609;14;68.9109039307;155.736862183;32;146.226492643;
140;12;84.2557525635;143.025817871;43;138.996711016;14;71.9109039307;161.895904541;33;146.65380311;
141;12;86.3774642944;143.423187256;45;140.079425335;14;74.9168014526;159.055496216;34;148.074269295;
142;12;87.6163864136;143.813339233;46;141.120664835;14;76.9151229858;161.129776001;36;148.52733016;
143;12;88.8469238281;144.19493103;48;142.118252516;14;76.9136123657;169.204376221;40;148.973657608;
144;12;90.0685958862;144.566757202;48;143.070657969;14;82.7771911621;165.279190063;40;149.412789106;
145;12;91.2810134888;144.927703857;44;143.976944208;14;81.8098678589;167.354156494;36;149.844306588;
146;12;92.4839630127;145.276824951;45;144.836715698;14;80.8436050415;175.429153442;37;150.267838836;
147;12;92.6772994995;145.613265991;46;145.650055408;14;85.87840271;170.504104614;39;150.6830616;
148;12;92.8610076904;145.936401367;45;146.417459011;14;85.9142379761;168.578903198;39;151.089694262;
149;12;91.03515625;156.613265991;45;147.139776945;14;83.9510879517;175.6534729;39;151.47920537;
150;12;91.1999053955;159.613265991;47;147.724582434;14;86.9889373779;171.727706909;43;151.775857806;
151;12;91.3554611206;159.613265991;48;148.250772953;14;86.0277633667;170.801528931;43;152.040546298;
152;12;84.3554611206;167.613265991;49;148.748350859;14;83.0675354004;180.049621582;44;152.301872492;
153;12;87.3554611206;165.613265991;50;149.214991808;14;83.1082382202;188.146560669;44;152.559577227;
154;12;87.3554611206;168.613265991;51;149.510094166;14;83.1498336792;196.242599487;46;152.813423872;
155;12;84.4962005615;172.613265991;51;149.766807318;14;84.1922912598;201.337631226;47;153.0632025;
156;12;83.5303649902;173.613265991;52;150.010166645;14;88.2355804443;198.431533813;47;153.308727503;
157;12;78.5303649902;178.613265991;54;150.240456104;14;87.2796554565;201.524230957;49;153.544455528;
158;12;77.6553649902;181.613265991;54;150.458032608;14;87.3244857788;207.615631104;53;153.74117291;
159;13;78.6553649902;182.613265991;57;150.663306952;14;93.3700256348;199.705627441;54;153.934435248;
160;13;76.7874069214;186.413253784;57;150.843334198;14;90.416229248;203.794143677;55;154.12414062;
161;13;74.8191757202;192.413253784;60;150.876222134;14;90.4630508423;210.881103516;57;154.310204029;
162;13;76.6324157715;192.413253784;60;150.90854454;14;96.5104370117;202.966461182;58;154.492555618;
163;13;72.6324157715;195.413253784;60;150.940289974;14;94.55834198;204.050140381;59;154.671140909;
164;13;72.6324157715;200.413253784;61;150.971448421;14;93.6067047119;211.132095337;59;154.845918179;
165;13;74.6324157715;203.413253784;63;152.0;14;94.6556091309;205.212249756;61;154.9684484;
166;13;74.6324157715;205.413253784;63;152.090000033;14;90.7048568726;209.290588379;63;155.077973843;
167;13;74.9000015259;210.413253784;63;152.187119007;14;89.7539749146;218.290588379;64;155.186600685;
168;13;76.9000015259;209.413253784;68;152.291738391;14;89.8035888672;223.583740234;65;155.294235706;
169;14;75.9000015259;210.713256836;68;152.404226303;14;89.8533782959;225.670043945;66;155.400789261;
170;14;75.9000015259;215.713272095;68;152.524930477;14;88.9032592773;227.75402832;66;155.506174088;
171;14;77.4499969482;213.713272095;69;152.65416944;14;86.9531784058;232.835723877;66;155.61030817;
172;14;75.4499969482;214.713272095;70;152.792223573;14;87.003074646;234.915100098;66;155.691167831;
173;14;74.4499969482;218.713272095;71;152.939325333;14;87.0528793335;233.950469971;68;155.75322628;
174;14;75.9499969482;216.11328125;60;154.713827372;14;85.1025314331;238.950469971;65;155.815017223;
175;14;74.2919998169;219.179275513;57;157.416883469;14;87.1519699097;237.950469971;71;155.876464128;
176;14;77.2919998169;217.179275513;58;159.16300714;14;87.2011260986;236.950469971;72;155.937493086;
177;14;79.2919998169;213.179275513;59;160.842433929;15;85.249961853;241.950469971;70;169.846769571;
178;14;78.2919998169;219.813278198;60;162.455758333;15;89.3453826904;239.950469971;65;171.788257122;
179;14;78.2919998169;224.813278198;62;164.005479693;15;87.4418106079;241.950469971;67;173.652609825;
180;14;78.2919998169;221.813278198;63;165.495488405;15;86.5389709473;250.950469971;65;175.428720474;
181;14;76.2919998169;224.813278198;63;166.930542707;15;90.6365585327;254.950469971;66;177.109203339;
182;14;77.2919998169;228.813262939;57;168.315792084;15;90.7344818115;252.950469971;62;178.69017005;
183;14;81.2919998169;221.813278198;58;169.45443368;15;87.8324661255;256.950469971;64;180.170759439;
184;14;79.4792327881;225.813278198;60;170.660721302;15;88.9302520752;261.950469971;65;181.552521706;
185;14;82.6274337769;227.813278198;54;171.769432783;15;91.0275878906;259.950469971;63;182.838777065;
186;14;84.7601013184;221.813278198;54;172.704106331;15;89.1242523193;267.950469971;64;184.034021854;
187;14;81.8000030518;225.813278198;55;173.572972298;15;96.2200012207;261.950469971;68;185.143426895;
188;14;82.8000030518;225.813278198;59;174.456196547;15;96.3145217896;261.950469971;69;186.116368294;
189;14;85.8000030518;222.813278198;60;175.270099163;15;95.4077911377;267.950469971;70;186.900072098;
190;14;83.8000030518;223.813278198;61;176.095597744;15;97.4995269775;265.950469971;69;187.643650055;
191;14;85.8000030518;226.813278198;60;176.927573681;15;96.5895385742;266.950469971;69;188.347492695;
192;14;86.8000030518;224.813278198;59;177.760700941;15;95.6776580811;270.950469971;69;189.012253284;
193;14;86.3000030518;226.813278198;60;178.566014767;15;95.7637023926;274.950469971;69;189.638806343;
194;14;88.3000030518;226.813278198;60;179.345971584;15;100.847564697;266.950469971;71;190.070841312;
195;14;87.3000030518;224.813278198;62;180.112312317;15;97.929107666;274.950469971;77;190.366976738;
196;14;85.3000030518;225.813278198;61;180.860110283;15;100.058227539;272.950469971;78;190.649577141;
197;14;85.3000030518;227.813278198;61;181.584826469;16;100.134841919;267.950469971;77;190.918717384;
198;14;84.3000030518;225.813278198;63;182.282408237;16;96.2088699341;274.950469971;78;191.122859478;
199;14;82.3000030518;227.813278198;61;182.949365616;16;97.2802734375;275.950469971;80;191.308222771;
200;14;82.3000030518;230.813278198;46;183.582829475;17;100.348999023;265.950469971;52;191.483741283;
201;14;86.3000030518;226.813278198;46;184.180589676;17;94.4150466919;274.950469971;53;199.497374535;
202;14;86.1000061035;229.813278198;48;192.366518974;17;97.2076950073;281.650482178;53;206.50496006;
203;14;87.4610061646;231.613265991;49;199.220169544;17;100.855110168;287.1796875;52;212.58273983;
204;14;87.7251968384;239.18447876;47;204.933454514;17;105.482467651;287.566741943;53;217.829447746;
205;14;89.7251968384;236.576644897;48;209.606282234;17;105.791870117;293.84274292;54;222.177979469;
206;14;88.5251922607;237.813278198;49;212.930523396;17;108.705230713;311.720397949;56;226.658772945;
207;14;88.6491928101;240.813278198;39;215.876258373;17;113.982505798;318.235290527;47;229.603328347;
208;15;91.5026168823;256.689575195;36;218.471724987;16;114.593811035;324.012176514;43;232.025056362;
209;15;97.6687240601;260.014160156;36;220.61158514;16;115.06690979;329.263214111;44;233.784124374;
210;15;99.775718689;267.006164551;40;222.066308022;16;115.319610596;333.731811523;44;235.23489058;
211;15;100.148002625;273.606872559;42;223.116871834;16;115.484802246;335.322418213;45;236.445877075;
212;15;100.330673218;280.038024902;44;223.85545063;16;115.587135315;336.709777832;48;237.537724018;
213;15;100.388183594;286.338775635;39;224.293177605;16;115.683746338;337.948608398;42;238.260548115;
214;15;100.443687439;292.5;36;225.572467327;16;115.774719238;338.714416504;38;238.845727444;
215;15;102.497177124;299.0;39;225.900362134;16;115.860168457;339.308197021;38;239.421420336;
216;15;102.548683167;304.0;41;226.163649678;16;115.940238953;339.897094727;42;239.805672169;
217;15;102.598205566;307.0;42;226.256849527;16;116.015098572;340.285339355;48;240.186736107;
218;15;102.599998474;307.5;44;226.35416925;16;116.084953308;340.667205811;49;240.519509077;
219;15;102.599998474;307.5;47;226.45770669;16;116.099998474;341.0753479;51;240.853175879;
220;15;102.599998474;307.5;40;226.567651153;16;116.099998474;341.509124756;49;241.205619335;
221;15;102.599998474;307.5;39;226.684164405;16;116.099998474;344.967315674;44;259.177813053;
222;15;102.599998474;307.5;43;226.807375073;16;124.990997314;358.447143555;44;274.950111866;
223;15;102.599998474;307.5;40;226.937372804;16;126.856758118;376.172790527;47;288.506702423;
224;15;102.599998474;307.5;34;243.979192495;16;130.738601685;386.094360352;45;300.011489391;
225;15;107.310005188;320.539001465;36;258.075633526;16;136.768157959;397.295837402;46;309.645480156;
226;15;111.108558655;332.275268555;37;269.483916998;16;142.05329895;406.89956665;45;317.426621437;
227;15;113.911872864;342.72833252;38;278.550318718;16;144.909240723;414.963623047;46;323.776377678;
228;15;116.016181946;350.187957764;40;285.147665977;16;146.313140869;421.432403564;52;328.853203773;
229;15;117.292312622;355.47644043;38;290.458545685;16;147.214996338;426.994934082;50;332.576858521;
230;15;118.264472961;359.678253174;40;294.934939861;16;147.803070068;431.09387207;50;335.612487793;
231;15;119.103790283;363.181243896;41;298.798222065;16;148.245620728;434.497619629;52;338.060210228;
232;15;119.823867798;366.077178955;41;301.453803539;16;148.556274414;437.332214355;54;339.98837471;
233;15;120.438995361;367.924865723;40;303.168036938;16;148.837249756;439.50881958;55;341.088366508;
234;16;122.869308472;371.032470703;34;304.393588066;16;149.090286255;440.513397217;56;342.025801659;
235;16;121.054397583;369.530853271;36;305.509342194;16;149.317245483;441.345123291;58;342.835577011;
236;16;121.150505066;369.967590332;37;306.409790516;16;149.5;442.086212158;67;343.336681366;
237;16;124.241844177;370.099975586;39;307.218402386;16;149.5;442.737670898;67;343.771780014;
238;16;127.328483582;370.099975586;39;308.027233601;16;173.352203369;446.303314209;67;344.145492554;
239;16;130.175872803;370.099975586;35;308.826023102;16;169.389572144;449.789123535;58;344.463457108;
240;16;130.9347229;370.099975586;37;312.604608536;16;155.42137146;448.202484131;60;344.731790543;
241;16;127.601287842;376.099975586;40;313.892039537;16;157.573196411;448.551300049;62;344.956666946;
242;16;131.243927002;376.099975586;41;315.19285202;16;163.595687866;454.843658447;59;345.0;
243;16;134.854644775;375.099975586;37;315.979344368;16;163.600021362;460.899993896;61;345.0;
244;17;135.0;375.099975586;37;316.826861382;16;163.600021362;465.899993896;65;345.0;
245;17;135.0;375.099975586;40;317.769247532;16;163.600021362;468.899993896;72;345.0;
246;16;135.426925659;376.099975586;41;306.597177505;17;165.600021362;473.899993896;69;357.0;
247;16;134.909713745;382.099975586;44;307.463470459;17;162.600021362;482.899963379;67;357.0;
248;16;127.596351624;369.0;43;307.85522747;17;160.600021362;488.899963379;66;357.0;
249;13;110.035522461;324.0;45;271.257516861;20;163.900009155;497.999969482;60;394.500000954;
