Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
19;2;24.7981204987;12.5;4;26.3609591722;2;21.8666381836;12.5;3;26.2560760975;
20;2;25.2016410828;13.1124315262;4;26.3968753815;2;21.8768234253;12.5;3;26.2905418873;
21;2;25.8785934448;12.5;4;26.4332377911;2;21.8871631622;12.5;3;26.3255085945;
22;2;25.8949565887;12.5;4;26.4700255394;2;21.8976516724;12.5;3;26.3609591722;
23;2;25.25;13.1615114212;4;26.5072168112;3;21.9082870483;12.5;2;26.3968753815;
24;2;25.25;13.4043302536;4;26.5447884798;3;21.5;12.5;3;26.4332377911;
25;2;25.25;13.4268732071;4;26.5827163458;4;21.9299716949;12.5;2;26.4700255394;
26;2;25.25;13.4496297836;4;26.6209751368;4;21.9410076141;12.5;2;26.5072168112;
27;2;25.25;13.4725847244;4;26.6595385075;4;21.9521656036;12.5;2;26.5447884798;
28;2;25.25;13.4957227707;4;26.6983793974;4;21.9634361267;12.5;2;26.5827163458;
29;2;25.25;13.51902771;4;26.7374696732;4;21.5;13.2913579941;2;26.6209751368;
30;2;25.25;13.5424814224;4;26.7767804861;4;19.9862918854;13.5;2;27.6595385075;
31;2;25.25;13.5660686493;4;26.8162822723;4;19.9978618622;14.5;2;27.8683793545;
32;2;25.25;13.5897693634;5;26.8559447527;4;20.009513855;15.5;2;28.1043806076;
33;2;25.25;13.6135673523;5;26.8957372904;4;19.431312561;16.5;1;28.3710509539;
34;2;25.25;13.6374425888;6;26.9356285334;4;18.5113143921;17.5;1;28.6721044779;
35;2;25.25;13.6613769531;6;26.9755871296;4;17.6016311646;18.5;1;29.0113741159;
36;2;25.25;13.6853523254;6;27.015581131;4;17.2034130096;19.5;1;29.3926852942;
37;2;25.25;15.6853523254;6;27.0555787086;4;17.3178062439;20.5;1;29.8196796179;
38;2;25.25;17.6853523254;6;27.0955479145;4;17.4459037781;21.5;2;30.2955899239;
39;2;25.25;19.6853523254;6;27.135456562;4;17.5886764526;22.5;2;30.8229601383;
40;2;25.25;21.6853523254;6;27.17527318;4;17.746887207;23.5;3;31.403324604;
41;2;25.25;23.6853523254;6;27.2149660587;4;17.0;23.5;3;32.0368592739;
42;2;25.25;23.8289794922;7;27.2545039654;4;17.6286640167;22.5;3;32.722038269;
43;2;25.25;23.8527030945;7;27.293856144;5;18.0;22.5;2;34.4553406239;
44;2;25.25;23.8763141632;8;27.3329925537;5;19.6525821686;22.0;2;35.401053071;
45;2;25.25;23.8997955322;9;27.3718836308;5;21.3509998322;23.0;3;36.4081428051;
46;2;25.25;23.9231300354;9;27.4105007648;5;22.7460899353;25.0;3;37.4701340199;
47;2;25.25;23.9463005066;9;27.4488155842;5;24.262758255;27.0;3;38.5790754557;
48;2;25.25;23.9692897797;10;27.4868011475;5;25.5169754028;30.0;3;39.7260510921;
49;2;25.25;23.9920806885;10;27.5244314671;5;26.0596218109;33.0;3;40.9018173218;
50;2;25.25;24.0146598816;11;27.5616812706;5;27.2983093262;32.5;3;42.0974597931;
51;2;25.25;24.0370082855;11;27.5985264778;5;28.5293769836;32.5;4;43.304967165;
52;2;25.25;24.0591163635;11;27.6349442005;5;29.2494487762;32.5;4;44.5176024437;
53;3;25.25;24.0809669495;9;40.4209127426;5;29.4557380676;32.5;5;45.7300105095;
54;3;26.25;25.1025466919;9;41.0939114094;5;29.6461753845;34.5;5;46.9380407333;
55;3;27.25;26.1238479614;9;41.7129514217;5;31.5990200043;32.5;6;48.1383225918;
56;3;28.25;27.1448516846;9;42.2753646374;6;29.9750385284;33.5;4;49.3276920319;
57;3;29.25;28.1655540466;9;42.7806565762;6;31.1130142212;32.5;5;50.5025861263;
58;3;30.25;29.1859416962;9;43.2301709652;6;32.2340240479;32.5;5;51.658541441;
59;3;31.25;29.2060070038;10;43.6266756058;6;30.5700454712;33.5;5;52.789898634;
60;3;32.25;29.2257385254;10;43.9739363194;6;26.5700454712;33.5;6;53.8897893429;
61;3;33.25;29.2451324463;9;45.5062255859;6;25.5;34.5;6;54.9504039288;
62;3;34.7000007629;29.7816314697;11;46.7538526058;6;26.5;32.5;6;55.8706007004;
63;3;35.6758766174;30.2078094482;12;47.7564065456;7;25.5;33.5;4;67.67314744;
64;3;36.1001625061;30.5408859253;13;48.5556671619;7;26.5;35.5;5;68.8784623146;
65;3;36.4332695007;30.798784256;13;49.0428569317;7;28.5;37.5;5;70.0128335953;
66;3;36.6262702942;30.9240188599;14;49.2642040253;7;28.5;39.5;6;71.0660755634;
67;3;36.6999969482;30.9585227966;15;49.3208639622;7;29.5;41.5;8;74.2956533432;
68;4;36.6999969482;30.9925193787;14;49.3766257763;8;29.5;43.5;9;77.1058195829;
69;4;36.6999969482;31.0259742737;14;49.4314410686;8;30.5;44.3899993896;9;79.5238946676;
70;4;36.6999969482;31.0588645935;14;49.485265255;8;32.5;45.6872596741;10;81.587456584;
71;4;36.6999969482;31.0911598206;15;49.5380578041;8;32.1908760071;44.6872596741;11;83.1904462576;
72;4;36.6999969482;31.1228351593;15;49.589782238;8;32.3248138428;45.6872596741;12;84.4308764935;
73;5;36.6999969482;31.1538696289;14;49.6404058933;9;32.4445724487;46.6872596741;11;85.4527193308;
74;5;36.6999969482;31.1842422485;14;49.6899006367;9;29.5509700775;48.6872596741;11;87.1928337812;
75;5;36.6999969482;31.2139396667;15;49.7382419109;9;29.1449661255;51.6872596741;11;87.8826713562;
76;5;36.6999969482;31.2429447174;15;49.7854094505;9;30.2275867462;54.6872596741;13;88.494997859;
77;5;37.6999969482;32.2712478638;14;50.8313865662;10;30.2998847961;57.6872596741;12;88.7635593414;
78;5;38.6999969482;33.2988319397;15;50.9361605644;10;30.2999992371;60.6872596741;12;88.9578956366;
79;6;34.6999969482;36.3256950378;14;51.0426864624;10;30.2999992371;63.6872596741;14;89.1551412344;
80;6;34.6999969482;37.3518333435;14;51.1510273218;11;30.2999992371;66.293182373;14;89.3551363945;
81;6;31.6999988556;40.3772392273;14;51.2580518723;11;30.2999992371;69.3161315918;15;89.5577011108;
82;6;31.6999988556;40.4000015259;15;51.3302885294;11;30.2999992371;70.3396682739;16;89.7626349926;
83;6;31.6999988556;41.4000015259;15;51.4057120085;11;31.2999992371;69.3637771606;18;89.9697176218;
84;6;31.6999988556;42.4000015259;16;51.484351635;11;30.2999992371;71.3884429932;19;90.1787089109;
85;6;30.6999988556;43.4000015259;16;51.5662232637;11;30.2999992371;74.4136734009;19;90.3893504143;
86;6;30.5999984741;44.4000015259;15;51.6513283253;11;31.2999992371;74.4394378662;17;90.5778105259;
87;6;30.5999984741;45.4000015259;15;51.7396525145;11;30.2999992371;74.4657363892;15;90.7516212463;
88;6;30.5999984741;46.4000015259;15;51.8311642408;11;30.2999992371;76.4925384521;15;90.9274219275;
89;6;30.5999984741;47.4000015259;12;51.9258141518;11;31.2999992371;75.5198364258;14;91.1048870087;
90;6;30.5999984741;48.4000015259;12;52.0235335827;11;30.2999992371;77.5475921631;18;91.2836794853;
91;5;28.5999984741;44.4000015259;10;50.0;12;30.2999992371;80.5758056641;15;93.4869867563;
92;5;28.5999984741;45.4000015259;11;50.0;12;32.2999992371;81.6044464111;16;93.7680898905;
93;5;28.5999984741;46.4000015259;11;50.0;12;32.2999992371;85.6334838867;16;94.0523391962;
94;5;28.5999984741;48.0;11;50.0;12;32.2999992371;89.6628799438;18;94.3392498493;
95;5;28.5999984741;49.0;12;50.0;12;34.2999992371;87.6926269531;18;94.6283192635;
96;5;28.5999984741;50.0;12;50.0;12;32.2999992371;91.7226791382;17;94.9190304279;
97;5;28.5999984741;51.0;12;50.0;12;32.2999992371;94.7530059814;17;95.2108547688;
98;5;28.5999984741;52.0;11;50.0;12;34.2999992371;91.7835845947;18;95.5032565594;
99;5;28.5999984741;53.0;11;50.0;12;34.2999992371;94.8143615723;19;95.7956953049;
100;5;28.5999984741;54.0;11;50.0;12;36.2999992371;94.8453063965;19;96.0876307487;
