Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;11.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
3;1;11.0;10.0;4;20.0;1;9.0;10.0;6;20.0;
4;1;11.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
5;1;12.0;10.0;4;20.0;1;10.0;10.0;5;20.0;
6;1;13.0;10.0;3;20.0;1;11.0;10.0;5;20.0;
7;1;14.0;10.0;3;20.3999996185;1;11.0;10.0;5;20.3999996185;
8;1;14.1800003052;10.1999998093;3;20.7264003754;1;11.1199998856;10.1999998093;5;20.7264003754;
9;1;14.3268795013;10.3632001877;3;21.8194274902;1;11.2179203033;10.3632001877;5;20.9903717041;
10;1;14.8187427521;10.9097137451;3;22.7316036224;1;11.2971115112;10.4951858521;5;22.0419120789;
11;1;15.8187427521;11.3658018112;3;23.4745616913;1;11.6125736237;11.0209560394;5;22.9143505096;
12;1;16.8187427521;11.7372808456;3;24.0673980713;1;11.8743057251;11.4571752548;4;23.6214065552;
13;1;17.8187427521;12.0336990356;3;24.5325260162;2;13.8743057251;11.8107032776;3;25.1832637787;
14;1;18.8187427521;12.2662630081;3;24.892534256;2;15.8743057251;12.0916318893;2;25.6726100445;
15;1;19.8187427521;12.446267128;4;25.0;2;16.3867835999;12.3113050461;2;27.048637867;
16;2;20.8187427521;12.5;3;25.0;2;16.7839984894;12.9733314514;2;28.1543191671;
17;2;21.8187427521;12.5;4;25.0;2;18.3867835999;13.4991846085;2;29.0207043886;
18;2;22.8187427521;12.5;4;25.0;2;19.3867835999;13.9043798447;3;29.6880888939;
19;2;23.25;12.5;5;25.0;2;20.3867835999;14.2090578079;3;30.1977000237;
20;2;23.25;12.5;6;25.0;2;21.3867835999;14.4338283539;3;30.3921557665;
21;2;23.25;12.5;7;25.0;2;22.3867835999;14.5;3;30.4563041925;
22;2;23.25;12.5;7;25.0;2;22.7000007629;14.5;3;30.5224741697;
23;2;23.25;12.5;7;25.0;2;22.7000007629;14.5;4;30.5906432867;
24;2;23.25;12.5;7;25.0;4;22.7000007629;14.5;3;30.6607804298;
25;2;23.25;12.5;7;25.0;4;22.7000007629;14.5;4;30.7328453064;
26;2;23.25;12.5;8;25.0;4;22.7000007629;14.5;4;30.8067884445;
