Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
20;1;23.25;12.5;5;25.0;2;23.4840431213;12.5;4;32.6310591698;
21;1;23.25;12.5;7;25.0;2;23.7893180847;12.5;4;33.7275619507;
22;1;23.25;12.5;7;25.0;2;24.1182689667;12.5;4;34.8859224319;
23;1;23.25;12.5;7;25.0;2;24.4657764435;12.5;4;36.0835103989;
24;1;23.25;12.5;7;25.0;2;24.8250541687;12.5;5;37.2934408188;
25;1;23.25;12.5;7;25.0;3;25.1880321503;12.5;3;38.4867105484;
26;1;23.25;12.5;8;25.0;3;25.5460128784;12.5;3;39.6348733902;
27;1;23.25;12.5;8;25.0;3;25.890460968;12.5;3;40.7127504349;
28;1;23.25;12.5;9;25.0;3;26.2138252258;12.5;3;41.7006511688;
29;1;23.25;12.5;9;25.0;3;26.5101947784;12.5;3;42.5856761932;
30;1;23.25;12.5;9;25.0;3;24.7757034302;13.5;3;43.3619651794;
31;1;23.25;12.5;9;25.0;3;24.0085906982;14.5;3;44.0299797058;
32;1;23.25;12.5;10;25.0;3;23.2089939117;15.5;3;44.5951747894;
33;1;23.25;12.5;10;25.0;3;22.3785514832;16.5;2;45.0664043427;
34;1;23.25;12.5;11;25.0;3;21.5199203491;17.5;2;45.4544067383;
35;1;23.25;12.5;11;25.0;3;20.6363220215;18.5;2;45.7705478668;
36;1;23.25;12.5;11;25.0;3;20.2311649323;19.5;3;46.0;
37;1;23.25;12.5;11;25.0;3;19.2311649323;18.5;5;46.0;
38;1;23.25;12.5;12;25.0;3;19.2311649323;18.5;5;46.0;
39;1;23.25;13.5;12;25.0;3;19.2311649323;18.5;6;46.0;
40;1;23.25;14.5;12;25.0;3;19.2311649323;18.5;7;46.0;
41;1;23.25;15.5;13;25.0;3;21.2311649323;20.5;8;46.0;
42;1;23.25;16.5;13;25.0;3;23.2311649323;21.5;7;46.0;
43;2;24.25;18.5;13;26.0;3;25.2311649323;22.5;8;46.0;
44;2;25.25;19.5;13;26.0599999428;3;26.7311649323;22.5;8;46.0;
45;2;25.7269992828;20.5;14;26.1229639053;3;27.7311649323;22.5;9;46.0;
46;2;25.7553329468;21.5;15;26.1889609098;3;27.7999992371;22.5;10;46.0;
47;2;25.7850322723;22.5;15;26.2580518723;3;27.7999992371;22.5;10;46.0;
48;2;25.8161239624;22.5;15;26.3302885294;3;27.7999992371;22.5;10;46.0;
49;3;25.8486289978;22.5;10;36.4057120085;3;27.7999992371;22.5;11;46.0;
50;4;26.25;23.5;9;36.8843512535;4;27.7999992371;22.5;10;46.0;
51;4;27.25;24.5;9;37.3406230211;4;27.7999992371;22.5;10;46.0;
52;4;27.9547996521;25.5;10;37.7732670307;4;27.7999992371;22.5;11;46.0;
53;4;27.9930973053;26.5;9;38.1816872358;4;27.7999992371;22.5;11;46.0;
54;4;28.25;27.5;7;38.5658825636;4;27.7999992371;22.5;11;46.0;
55;3;25.25;22.5;7;26.9258141518;6;27.7999992371;22.5;7;57.7347183228;
56;3;25.25;22.5;8;27.0235335827;6;28.7999992371;23.5;7;58.0005426407;
57;3;25.25;22.5;8;27.1242339611;6;29.7999992371;24.5;7;58.2404880524;
58;3;25.25;22.5;8;27.2278065681;6;27.7999992371;26.5;7;59.4558610916;
59;3;25.25;22.5;9;27.3341217041;6;27.7999992371;29.5;7;59.6781971455;
60;3;25.25;22.5;9;27.4430289268;6;27.7999992371;32.5;8;59.8797667027;
61;3;25.25;22.5;10;27.5543570518;6;26.7999992371;34.5;8;60.0623137951;
62;3;25.25;22.5;10;27.667914629;6;25.7999992371;36.5;8;60.1235172749;
63;3;25.25;22.5;11;28.8902075291;6;25.5;38.5;8;61.1558350325;
64;3;25.7000007629;23.0;11;29.9045979977;6;26.5;41.0779190063;9;63.540266633;
65;3;26.0510005951;23.3899993896;12;30.7451894283;7;28.7999992371;40.6001358032;8;65.4981651306;
66;4;26.3185329437;23.6872596741;12;31.4473164082;7;30.0340003967;41.0129356384;8;67.0799828768;
67;4;26.5187683105;23.9097423553;12;31.8952815533;7;28.2123565674;43.3335800171;7;68.3441538811;
68;4;26.5999984741;24.0;12;32.1720304489;7;29.3458442688;42.5800247192;8;69.1713174582;
69;4;26.5999984741;24.0;12;33.4568953514;7;30.3999996185;42.5038986206;8;69.5927561522;
70;4;27.5999984741;25.0;12;33.7685146332;7;31.3999996185;41.5519943237;8;69.7131832838;
71;4;28.5999984741;26.0;12;34.0855631828;7;32.4000015259;40.6010169983;10;69.7994527817;
72;4;28.5999984741;27.0;12;34.4063822031;8;31.3999996185;41.6509399414;9;69.8872672319;
73;4;28.5999984741;28.0;13;34.7292135954;8;31.3999996185;42.7017440796;12;69.9765748978;
74;4;28.5999984741;29.0;13;35.0522401333;8;31.3999996185;43.7533874512;12;70.0673185587;
75;4;28.5999984741;29.5509490967;13;35.3736270666;8;30.8999996185;44.8058509827;11;70.1594361067;
76;4;28.5999984741;29.5614051819;14;35.6915669441;8;29.8999996185;48.781036377;11;70.2528603077;
77;4;28.5999984741;29.5719451904;14;37.0043227673;8;28.8999996185;51.781036377;12;70.3475189209;
78;4;29.5999984741;30.5825614929;15;37.350266695;8;27.8999996185;51.781036377;13;70.4433350563;
79;5;30.5999984741;32.5825614929;14;37.6891018152;8;27.5;52.9278564453;15;70.5402270555;
80;5;30.5999984741;34.5825614929;14;38.0195225477;8;27.5;54.9278564453;17;70.6381090879;
81;5;30.5999984741;36.5825614929;14;38.3404170275;8;27.5;56.9278564453;17;70.7368911505;
82;6;31.5999984741;39.5825614929;13;39.6508786678;8;27.5;58.9278564453;18;70.8364794254;
83;6;32.5999984741;41.5825614929;14;40.1302107573;8;27.5;61.9278564453;19;70.9367767572;
84;6;32.5999984741;42.6476516724;14;40.6282008886;8;27.5;64.9278564453;19;71.0376827717;
85;6;32.5999984741;43.6586914062;14;41.1488289833;8;28.5;64.2162322998;19;71.1390944719;
86;6;32.5999984741;44.6697769165;14;41.6965492964;8;27.5;66.2437438965;20;71.2409067154;
87;5;30.5999984741;39.680896759;15;40.0293411016;9;27.5;68.2713928223;19;73.2620456219;
88;5;30.5999984741;39.6920509338;15;40.2694016695;9;29.5;68.2991638184;20;73.797545433;
89;5;30.5999984741;39.7032318115;15;41.4980152845;9;29.5;70.6656417847;20;74.3868658543;
90;5;30.5999984741;40.7144393921;15;41.6155945063;9;29.5;72.7918014526;21;75.034257412;
91;5;30.5999984741;41.7256622314;15;41.7326264977;9;30.5;71.9209899902;20;75.7434225082;
92;5;30.5999984741;37.7256622314;16;41.8486511707;9;29.5;74.0530090332;19;76.5171391964;
93;5;30.5999984741;39.7256622314;14;41.9519991279;9;29.5;75.1876525879;19;78.3568210602;
94;5;31.5999984741;41.7256622314;15;41.9661598206;9;31.5;74.3246688843;20;79.292042017;
95;6;30.5999984741;42.7706451416;14;41.987663269;9;31.5;76.4637832642;21;80.2906639576;
96;6;30.5999984741;43.7818908691;14;42.0157872438;9;31.5;78.6047363281;21;81.3472623825;
97;6;30.5999984741;44.7931175232;16;42.0498721004;9;32.5;77.7472076416;22;82.4534983635;
98;6;30.5999984741;45.0195655823;16;42.0893135667;9;31.5;79.8909072876;23;83.5981336832;
99;6;30.5999984741;45.4129257202;16;42.1335580051;9;30.5;81.844581604;23;84.4172823429;
100;6;30.5999984741;45.4014358521;16;42.1820970774;9;28.5;82.3691101074;24;85.2555427551;
