Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
3;1;11.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
4;1;11.0;10.0;5;20.0;2;9.19999980927;10.0;4;21.0;
5;1;12.0;10.0;5;20.0;2;10.0;10.0;3;21.0;
6;1;13.0;10.0;5;20.0;2;11.0;10.0;3;22.0;
7;1;14.0;10.0;5;20.3999996185;2;11.2999992371;10.5;3;23.069999218;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;11.6149997711;11.0249996185;3;23.9611706734;
9;2;14.7768793106;10.3632001877;3;22.8194274902;2;11.8762931824;11.4604873657;3;24.6872984171;
10;2;15.2687425613;10.9097137451;3;23.9016035795;2;12.0880146027;11.8133583069;3;26.2242716551;
11;2;17.268743515;11.3658018112;3;24.8414726257;2;12.5397548676;12.5662574768;3;27.4793444872;
12;2;19.268743515;11.7372808456;3;25.661668539;2;14.5397548676;13.1779184341;4;28.4721113443;
13;2;20.5361652374;12.0336990356;4;26.3883482218;2;16.5397548676;13.6581430435;4;29.2380763292;
14;2;21.6538619995;12.2662630081;4;27.0479636192;2;17.5397548676;14.0246887207;4;29.8186324835;
15;2;22.788684845;12.446267128;4;27.4969480038;2;18.5397548676;14.2982578278;4;30.253929615;
16;2;23.9423694611;12.5;4;27.8840510845;2;19.5397548676;14.4989318848;3;30.2905315161;
17;2;25.1165657043;12.5;4;28.3200027943;2;20.5397548676;14.5;3;30.3254981041;
18;2;26.3127441406;12.5;4;28.8073790073;2;21.5397548676;14.5;4;30.3609485626;
