Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
38;3;30.7412948608;23.8999996185;10;38.4795019627;3;20.5;15.0614061356;6;38.856153965;
39;3;31.7555828094;25.8999996185;11;38.714954257;3;19.8431663513;13.5;6;39.0410859585;
40;3;32.7701263428;27.5;11;38.9287897348;3;19.5;14.0825605392;6;39.1864993572;
41;3;33.51795578;27.5;12;39.1227226257;3;21.8559494019;17.0825614929;7;39.2080165148;
42;3;33.6052246094;27.5;12;39.2560760975;3;23.5;20.0825614929;6;39.2296639681;
43;3;33.6652336121;27.5;12;39.2905418873;3;25.5;23.0825614929;6;39.2514331341;
44;3;33.6807441711;27.5;12;39.3255085945;3;27.3999996185;26.0825614929;8;39.2733153105;
45;3;33.6964797974;27.5;11;39.3609591722;3;27.3999996185;28.0825614929;8;39.2953014374;
46;3;33.7124290466;27.5;12;39.3968753815;3;27.3999996185;28.1476516724;8;39.3173824549;
47;3;33.7285919189;27.5;12;39.4332377911;3;27.3999996185;28.1586914062;8;39.3395489454;
48;4;33.7449569702;27.5;10;55.4700255394;3;27.801864624;27.5;9;39.3617914915;
49;4;34.0999984741;28.5;10;56.1472162008;3;27.3999996185;28.180896759;9;39.3841004372;
50;4;35.7782478333;29.5;11;56.7438927889;3;27.8152294159;27.5;10;39.4064661264;
51;4;36.7951545715;30.5;11;57.2635501623;3;27.3999996185;28.2032337189;11;39.428878665;
52;4;37.8122215271;31.5;11;57.7118564844;3;27.3999996185;28.2144393921;11;39.4513280392;
53;4;38.8294372559;32.5;11;58.0957968235;3;27.3999996185;28.2256641388;12;39.4738043547;
54;4;39.8467903137;32.5;12;58.4229334593;4;27.3999996185;28.2369022369;11;63.4962974787;
55;4;40.8642692566;32.5;12;60.2950751781;4;28.8488883972;28.5;12;64.7187981606;
56;4;42.2601928711;33.0;12;61.8356641531;4;29.855638504;29.5;12;65.6988942623;
57;4;42.9003334045;33.3899993896;12;63.0901606083;4;30.8623886108;30.5;12;66.4648808241;
58;4;43.4211082458;33.6872596741;13;64.0711891651;4;31.8691329956;31.5;13;67.0519667864;
59;4;43.8320350647;33.9097442627;13;64.5509953499;5;32.875869751;32.5;12;67.4957906008;
60;4;42.0479469299;35.0;12;64.819988966;6;33.882598877;32.5;11;67.6310436726;
61;5;41.1689910889;36.0;10;85.0616691113;6;34.8893127441;32.5;11;67.6533719301;
62;5;39.1961975098;39.0;12;86.968167305;6;35.8960113525;32.5;11;67.6756366491;
63;5;37.2479476929;42.8672676086;12;88.599167347;6;36.9026908875;32.5;11;67.6978281736;
64;5;36.2479476929;45.8918266296;12;89.9767377377;6;37.9093475342;32.5;10;69.9499373436;
65;5;36.2479476929;48.9165344238;13;91.1038792133;6;38.9849815369;33.0;10;72.7243769169;
66;5;36.2479476929;51.9413604736;15;92.0029315948;6;40.5173149109;34.3899993896;10;75.2042541504;
67;5;36.5999984741;53.9662742615;15;92.7068457603;6;42.9312782288;36.6872596741;10;76.258087039;
68;5;37.5999984741;54.9912452698;19;93.2516350746;6;44.1787567139;38.9097442627;11;76.9517734051;
69;5;38.5999984741;56.016242981;20;93.6030933857;6;44.3114356995;41.0;11;77.4580338001;
70;6;38.8999977112;57.0412368774;20;93.665487051;6;44.8007164001;43.0;11;77.9620441198;
71;6;38.8999977112;58.066192627;20;93.7277131081;6;42.4414367676;46.0;10;78.3575638533;
72;6;38.8999977112;59.0910873413;21;93.7896945477;6;41.461479187;48.570098877;11;78.7362072468;
73;7;38.8999977112;60.1158790588;20;93.8513553143;7;39.9000015259;49.661781311;10;79.1448307037;
74;7;38.8999977112;61.1405410767;20;93.9126207829;7;39.4741020203;48.0;11;79.5845427513;
75;7;38.8999977112;62.1650466919;20;93.9734182358;7;35.9000015259;51.9672317505;11;80.0561794043;
76;7;38.8999977112;63.1893692017;20;94.0336771011;7;34.4865226746;54.0;12;80.5602371693;
77;7;38.8999977112;64.213470459;21;95.0933289528;7;31.8999996185;57.3933944702;12;81.0968008041;
78;7;39.8999977112;65.2373352051;20;95.2023084164;7;29.8999996185;59.6038284302;13;81.6496853828;
79;7;40.8999977112;66.260925293;20;99.7755742073;7;28.8999996185;61.8171577454;14;83.2296915054;
80;7;42.8450012207;69.2494430542;20;101.720335722;7;28.8999996185;65.0388641357;14;83.899543047;
81;7;44.2897796631;72.0395965576;21;103.427907109;7;28.8999996185;66.0388641357;14;86.6400427818;
82;7;43.261428833;76.404083252;23;106.229517698;7;28.6800003052;70.0588684082;14;88.9972358942;
83;7;43.5148544312;79.1345367432;23;108.498334408;7;28.3039951324;71.0388641357;15;91.027122736;
84;7;44.701385498;82.3095245361;25;110.460340619;7;28.3159751892;74.0172271729;16;92.7918521166;
85;8;45.5287590027;85.3765182495;24;112.334156156;7;26.6800003052;75.2798156738;16;94.1776844263;
86;8;45.6000022888;88.4430847168;24;114.056562781;7;25.6800003052;75.6468353271;17;95.3067638874;
87;8;46.6000022888;88.5090560913;23;115.547442794;7;26.0;74.666633606;17;96.3954709768;
88;8;44.5100021362;85.5090560913;24;117.393567562;7;27.0;74.6863479614;18;97.3764443398;
89;7;40.4290008545;62.2399978638;25;99.5736641884;8;28.6953315735;74.5470733643;16;118.217642188;
90;7;40.3561019897;62.2399978638;25;102.027342796;8;30.0;78.0;16;119.048548579;
91;7;38.2904930115;65.2399978638;25;104.651511431;8;32.0;81.1977462769;17;119.864278316;
92;7;37.2314414978;68.2399978638;26;107.308858514;8;33.730178833;84.0;18;120.660402775;
93;8;37.1782989502;68.2399978638;25;110.081596851;9;35.0;87.0;18;121.433056831;
94;8;37.1304702759;69.2399978638;25;112.616331577;9;37.0;90.7568740845;19;122.179011345;
95;8;36.0874214172;71.2399978638;25;114.716575146;9;38.5999984741;92.7830505371;21;122.895706177;
96;8;37.0486793518;69.2399978638;25;116.565783262;9;40.3752670288;93.0;20;123.581262112;
97;8;37.0138130188;71.2399978638;24;119.071492434;9;41.3862457275;95.0;21;124.234449625;
98;8;38.9824295044;74.2399978638;25;120.279911041;9;41.797088623;97.0;23;124.854646206;
99;8;41.9541893005;73.81590271;25;122.249317169;9;41.0;101.0;23;126.44177103;
100;8;40.928768158;76.81590271;24;123.084434032;9;42.8183517456;104.0;24;127.096202493;
101;8;39.9058914185;82.81590271;24;123.484012365;9;43.8287658691;108.0;24;127.72760272;
102;8;40.8853034973;85.81590271;25;123.888929248;9;43.8390197754;112.0;26;128.337599039;
103;8;40.8667755127;88.81590271;26;124.296780586;9;43.8491134644;116.0;27;128.928031325;
104;8;39.8500976562;94.1159057617;26;124.705421567;9;43.0;120.370285034;28;129.500870228;
105;8;40.8350868225;95.1159057617;21;125.112968087;9;43.0;124.553909302;28;129.964575887;
106;8;39.8215789795;99.1159057617;22;125.51779151;9;43.0;127.772132874;30;132.138707399;
107;8;40.8094215393;100.115905762;23;125.918504357;9;44.0;128.403625488;31;134.278761625;
108;8;40.7984771729;101.115905762;24;126.313947439;9;43.0;131.801177979;31;136.361547232;
109;8;40.3886299133;105.115905762;26;126.703174472;9;44.0;132.234710693;32;138.369059324;
110;8;42.3797683716;106.115905762;28;127.085420489;9;43.9862327576;133.643341064;34;140.289237976;
111;8;43.0769577026;107.115905762;30;127.46008873;9;44.0129852295;136.852905273;35;142.115910769;
112;8;42.5714263916;111.115905762;31;127.826723337;9;45.0395584106;137.341217041;36;143.848002911;
113;9;44.0828781128;112.115905762;28;148.18498826;8;43.0659103394;132.869934082;37;125.488316774;
114;9;45.6107749939;114.115905762;28;148.534651279;8;43.0919952393;134.438232422;39;127.042116165;
115;9;46.1544723511;116.115905762;27;148.875561714;8;43.1177635193;136.438232422;39;127.778537512;
116;9;46.7132377625;119.115905762;29;149.112150669;8;42.9220046997;138.238220215;40;128.511378765;
117;9;49.2862014771;116.540000916;26;149.344035625;8;43.7468910217;142.058227539;42;129.239413023;
118;9;47.872428894;121.540000916;28;149.575532675;8;44.5903167725;137.896240234;45;129.731332302;
119;9;49.4708480835;123.540000916;29;149.806035757;8;42.4503898621;139.750427246;47;130.145426035;
120;9;52.0803146362;120.540000916;30;150.034980774;8;42.3254089355;141.61920166;47;130.596811533;
121;8;49.0803146362;115.540000916;30;130.261845589;9;44.2138366699;137.501113892;48;151.040697098;
122;8;50.0803146362;117.540000916;24;130.486148119;9;42.1044235229;143.394836426;44;151.492738724;
123;8;51.0803146362;119.199996948;24;130.707440853;9;43.0039825439;149.299163818;45;151.950030327;
124;8;52.0803146362;120.199996948;24;130.925320148;9;47.9135818481;143.21307373;46;152.403520584;
125;8;53.0803146362;120.598022461;25;131.139413118;10;47.8322219849;142.1355896;46;152.845475197;
126;8;54.0803146362;120.35710144;25;131.349384308;10;47.7590026855;144.065856934;48;153.269575119;
127;8;55.0803146362;119.516349792;26;131.354929447;10;47.6930999756;140.003082275;48;153.670938492;
128;8;56.0803146362;118.675384521;26;131.37577796;10;46.6337928772;141.946594238;49;154.046081543;
129;8;57.0803146362;117.833816528;28;131.409690857;10;46.5804138184;142.895767212;49;154.392800331;
130;8;58.0803146362;116.991271973;28;131.454657078;10;49.532371521;141.850006104;51;154.71002388;
131;8;59.0803146362;116.147354126;28;131.44797802;10;48.4063034058;143.808837891;53;155.99764061;
132;8;60.0803146362;115.301712036;28;131.443529606;10;50.4046173096;144.771774292;53;156.286298037;
133;8;61.0803146362;114.453994751;31;131.449388504;10;52.4046173096;147.738418579;54;158.474738359;
134;8;62.3205032349;114.603874207;31;131.464097977;10;53.4046173096;152.367584229;56;160.207657099;
135;8;63.3184509277;114.751029968;31;131.486344814;10;56.5312843323;154.836547852;58;161.590327501;
136;8;64.3166046143;114.895179749;31;131.514942169;10;58.6381530762;157.175842285;59;162.670715213;
137;8;65.3149414062;115.036064148;33;131.818827629;10;60.6979522705;161.415802002;61;163.123166203;
138;8;66.3134460449;115.173446655;34;131.830034733;10;64.7562332153;162.438232422;63;163.48163271;
139;8;67.3121032715;115.307121277;34;131.847414494;10;67.8129425049;163.438232422;64;163.77835536;
140;8;68.3108978271;115.436904907;34;131.869934082;10;69.8680419922;167.438232422;64;163.87964797;
141;8;70.3098068237;118.707122803;35;131.89667511;10;73.9215011597;168.438232422;65;163.979362011;
142;8;72.3088226318;119.707122803;35;131.926824093;10;76.7232055664;169.438232422;66;164.077460408;
143;8;74.3079452515;120.707122803;36;131.959661484;10;77.7733230591;173.438232422;67;164.173913002;
144;8;76.307144165;121.707122803;36;131.994553566;10;80.8217544556;174.438232422;67;164.268696547;
145;8;78.3064346313;122.707122803;37;132.030947685;10;83.0684890747;172.438232422;69;164.361795425;
146;8;80.3057861328;123.707122803;37;132.068359375;10;83.1135406494;173.715698242;69;164.453198791;
147;8;82.3052139282;124.400009155;38;132.106372356;10;84.1569061279;175.715698242;69;164.542902112;
148;8;84.3046875;125.400009155;39;132.144627094;10;86.1986083984;174.715698242;71;164.582716346;
149;8;85.7042236328;126.400009155;38;132.182816505;10;86.1999969482;176.715698242;72;164.620975137;
150;8;83.7037963867;128.400009155;38;132.22067976;10;84.1999969482;179.715698242;73;164.659538507;
151;8;82.7034225464;130.400009155;40;132.460479736;10;84.1999969482;179.715698242;74;164.698379397;
152;8;81.7030792236;132.200012207;40;132.414430618;10;81.1999969482;185.715698242;76;164.737469673;
153;8;80.7027740479;133.200012207;40;132.372987747;10;80.1999969482;191.715698242;76;164.776780486;
154;8;79.7024993896;134.200012207;40;132.335689545;10;80.1999969482;194.715698242;77;164.816282272;
155;8;78.7022476196;135.200012207;42;132.302121162;11;78.1999969482;200.715698242;76;164.855944753;
