Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
19;2;25.7999572754;12.5;5;26.2560760975;2;22.5046310425;12.5;5;28.7054548264;
20;2;25.8152351379;12.5;6;26.2905418873;2;22.6116371155;12.5;5;29.0869145393;
21;2;25.8307437897;12.5;6;26.3255085945;2;21.5;13.5;5;29.4920539856;
22;2;25.8464794159;12.5;6;26.3609591722;2;22.5;12.5;5;29.9191560745;
23;2;25.8624305725;12.5;6;26.3968753815;2;22.9757461548;12.5;5;30.3658571243;
24;2;25.8785934448;12.5;6;26.4332377911;2;21.5;13.5;6;30.8291530609;
25;2;25.25;13.0732955933;7;26.4700255394;4;22.5;12.5;4;31.3054442406;
26;2;25.25;13.0880098343;7;26.5072168112;4;23.3916339874;12.5;4;31.790620327;
27;2;25.25;13.1028871536;8;26.5447884798;4;23.5371856689;12.5;4;32.2801818848;
28;2;25.25;13.1179151535;8;26.5827163458;4;21.5371856689;13.5;5;32.7693967819;
29;2;23.25;14.1330862045;8;26.6209751368;4;22.5371856689;12.5;5;33.2534770966;
30;2;24.25;13.1483898163;8;26.6595385075;4;21.5371856689;13.5;5;33.7277650833;
31;2;22.25;14.1638154984;8;26.6983793974;4;21.1183300018;14.5;5;34.187912941;
32;2;21.25;15.1793518066;8;26.7374696732;4;20.2563743591;15.5;5;34.6300430298;
33;2;20.25;16.1949882507;8;26.7767804861;4;19.2563743591;14.5;5;35.0508718491;
34;2;19.25;17.2107124329;8;26.8162822723;4;18.2563743591;14.5;5;35.4477939606;
35;2;18.25;18.2265129089;8;26.8559447527;4;18.2563743591;15.5;5;35.8189210892;
36;2;17.25;19.2423782349;8;26.8957372904;4;17.2563743591;14.5;6;36.1630792618;
37;2;16.25;20.2582950592;8;26.9356285334;4;17.5;14.5;6;36.4797668457;
38;2;15.25;21.2742519379;9;26.9755871296;4;18.5;15.5;6;36.7690839767;
39;2;14.25;22.2902355194;11;27.015581131;4;17.5;14.5;6;37.0316419601;
40;2;15.25;21.2902355194;11;27.0555787086;4;17.5;14.5;6;37.2684679031;
41;2;16.25;21.2902355194;12;27.0955479145;4;18.5;15.5;6;37.4809007645;
42;2;17.25;21.2902355194;14;27.135456562;4;17.5;14.5;6;38.6704978943;
43;2;18.25;22.2902336121;14;27.17527318;4;18.5;15.0;7;38.8789520264;
44;2;19.25;23.2902336121;14;27.2149660587;4;21.5;18.0;7;39.0692019463;
45;2;20.25;23.3859863281;15;27.2545039654;4;20.5;21.0;7;39.1235535145;
46;2;21.25;23.401802063;16;27.293856144;4;20.8370666504;24.0;9;39.1671074629;
47;2;22.25;23.4175415039;16;27.3329925537;4;21.5;26.0;9;39.211841464;
48;3;24.25;24.4331970215;15;28.3718836308;4;22.8635520935;27.5;10;39.2577478886;
49;3;26.25;25.4487533569;17;28.4305007458;4;23.877325058;28.5;12;39.3048160076;
50;3;27.25;26.4642009735;17;28.4890115261;4;23.5;29.5;12;39.3530313969;
51;3;27.25;27.4795265198;17;28.5473829508;4;23.5;30.5;12;39.4023760557;
52;3;27.25;28.494720459;17;28.6055823565;5;23.5;31.5;11;54.4528282881;
53;4;27.25;28.5097732544;16;28.663577795;5;24.5;33.5;12;55.2543625832;
54;5;27.25;28.5246734619;16;28.7213381529;5;25.5;35.5;13;55.9763240814;
55;5;27.25;28.5394096375;17;28.7788331509;6;26.5;34.5;11;65.1178460121;
56;5;27.25;28.5539779663;17;28.8360335827;6;26.5;37.5;12;66.021414876;
57;5;27.25;28.568365097;17;28.8929109573;6;27.5;40.5;13;66.8355453014;
58;5;27.25;28.5825653076;17;28.9494379759;6;29.5;39.5;14;67.5654728413;
59;5;27.25;28.5965690613;17;29.0055884123;6;29.5;41.5;15;68.2176624537;
60;5;27.25;28.610370636;16;30.0613369942;6;30.5;43.5;19;68.7991627455;
61;5;28.25;29.6239624023;15;30.1566597223;6;30.5;42.5;19;69.2234061956;
62;5;29.25;30.637336731;15;31.252717495;6;30.5;44.5;19;69.5117425919;
63;5;30.25;32.6504936218;16;31.3994902372;6;31.5;46.5;21;69.7817640305;
64;5;31.25;34.6634216309;17;31.5489308834;6;33.5;45.5;23;70.0340497494;
65;5;31.25;36.6761207581;18;32.7868452072;6;33.5;47.5;23;70.2693557739;
66;6;31.7000007629;38.2003440857;17;33.8132257462;6;33.7750015259;49.5;23;70.4885649681;
67;6;32.0510025024;39.6143417358;17;34.6627806425;6;35.2750015259;48.5;23;70.6926469803;
68;6;33.5727920532;40.6257514954;17;35.3716096878;6;34.5138893127;50.5;24;72.9458241463;
69;6;32.5187683105;42.0791931152;18;35.8249425888;6;34.8083648682;52.5;24;74.8281288147;
70;6;32.5999984741;42.2897453308;18;36.1068083048;6;36.065071106;51.5;24;76.3874325752;
71;6;32.5999984741;42.41431427;19;36.3977679014;6;35.2875213623;53.5;25;77.6641867161;
72;7;33.5999984741;45.1166725159;19;36.6978138685;6;35.4702568054;55.5;25;78.4451506138;
73;7;34.1323814392;47.1825714111;19;37.0068776608;6;35.5250015259;57.5;25;78.7729461193;
74;7;34.1568183899;49.2518844604;19;37.3248239756;6;35.5250015259;58.8866119385;26;79.074177742;
75;7;34.1808013916;51.3246078491;20;37.6514443159;6;35.5250015259;59.977230072;26;79.2407734394;
76;7;34.2043075562;53.4006958008;21;37.9864510298;6;35.5250015259;60.5;27;79.3626015186;
77;7;34.2273292542;55.4800872803;21;38.3294734955;6;35.5250015259;60.5;27;79.4849126339;
78;7;34.2498474121;57.5626678467;21;39.6800535917;6;35.5250015259;60.5;27;79.6074104309;
79;7;35.2718505859;60.6483078003;23;40.0976442099;6;35.5250015259;60.5;28;79.7297949791;
80;7;36.2933273315;63.7368240356;25;40.5245734453;6;35.5250015259;60.5;28;79.8517668247;
81;7;36.3142776489;65.3632049561;26;40.9601870775;6;35.5250015259;60.5;28;79.9730293751;
82;7;36.3346862793;66.5116271973;26;41.4037392139;6;35.5250015259;60.5;28;80.0932917595;
83;7;36.354549408;67.662902832;28;41.8543972969;6;35.5250015259;60.5;29;80.2122716904;
84;7;36.3738670349;68.816619873;28;42.3112484217;6;35.5250015259;60.5;30;80.3296985626;
85;7;36.3926353455;69.9723205566;29;42.7491827011;6;35.5250015259;60.5;30;80.4453144073;
86;7;36.3999977112;71.129524231;29;43.1761369705;6;35.5250015259;60.5;32;80.5588784218;
87;7;36.3999977112;72.2877349854;29;43.6073758602;7;35.5250015259;60.5;29;95.6701660156;
88;7;36.3999977112;73.4464416504;30;44.0417641401;7;36.5250015259;61.5;30;96.8289723396;
89;7;36.3999977112;74.6050949097;31;44.4781442881;7;37.5250015259;62.5;30;97.8900895119;
90;7;36.3999977112;75.763168335;31;44.9153516293;7;37.5250015259;63.5;31;98.8428072929;
91;7;36.3999977112;76.9201507568;32;45.3522284031;8;37.5250015259;64.5;31;99.6833281517;
92;7;36.3999977112;78.0755081177;33;45.7876387835;8;37.5250015259;65.5;33;100.413814545;
93;7;36.3999977112;79.2287597656;33;46.220482111;8;37.5250015259;66.5;33;101.040922642;
94;7;36.3999977112;80.3794326782;34;46.6497061253;8;37.5250015259;67.5;33;101.574214935;
95;7;36.3999977112;80.694152832;34;47.0585260391;8;38.5250015259;66.5;34;102.024704933;
96;7;36.3999977112;83.5769042969;35;47.4577531815;9;39.5250015259;66.5;33;102.403711796;
97;7;36.3999977112;83.8392715454;36;47.8507893085;9;40.5250015259;66.5;33;102.623340607;
98;7;36.3999977112;84.0976486206;36;48.236862421;9;38.5250015259;70.5;33;102.700754642;
99;7;36.3999977112;84.351524353;37;48.6152796745;9;37.5250015259;73.5;34;102.774821281;
100;7;36.3999977112;84.6004180908;37;48.9854288101;9;37.5250015259;76.5;34;102.845572948;
101;7;36.3999977112;84.8439559937;38;49.3467767239;9;37.5250015259;79.5;34;102.913055897;
102;7;36.3999977112;85.0817871094;38;49.6988692284;9;38.5250015259;79.5;35;103.977327347;
103;7;36.3999977112;85.3135757446;38;50.0413265228;9;38.5250015259;83.5;36;104.059999943;
104;7;36.3999977112;85.5391082764;39;50.3738396168;9;40.5250015259;84.5;36;104.122963905;
105;7;36.3999977112;85.7581710815;40;50.6961650848;9;40.5250015259;85.5;37;104.18896091;
106;8;36.3999977112;85.9705963135;40;51.0081219673;9;39.5250015259;89.5;38;104.258051872;
107;9;36.3999977112;86.1762619019;40;51.3095853329;9;40.5250015259;90.5;39;104.330288529;
108;9;36.3999977112;86.3750915527;40;53.0555882454;9;40.5250015259;91.5;39;104.405712008;
109;9;36.4899978638;87.3861083984;40;54.8312506676;9;39.5250015259;95.5;40;104.988694429;
110;9;36.5807189941;88.4158325195;40;56.6200625896;9;40.5250015259;96.5;41;105.590452909;
111;9;36.6717987061;89.4537811279;41;58.4050483704;9;40.5250015259;97.5;41;106.208467007;
112;9;37.7628746033;88.2575759888;42;60.1695179939;9;39.5250015259;101.5;42;106.840126276;
113;9;36.8535766602;90.0509490967;42;62.89777565;10;40.5250015259;102.5;41;108.482809305;
114;9;37.9435424805;92.8258895874;43;64.635730505;11;41.5250015259;104.5;41;109.173952818;
115;9;40.0324134827;92.575340271;43;66.3142957687;11;41.5250015259;109.5;42;109.87228322;
116;9;39.1198501587;95.2934036255;44;67.9238020182;11;42.5250015259;111.5;43;110.575482368;
117;10;40.205532074;95.6213912964;43;69.4569618702;11;42.5250015259;113.5;45;111.281369328;
118;10;39.2891693115;98.9448699951;44;70.9088019133;12;41.5250015259;118.5;44;111.98788178;
119;10;40.3704910278;99.1926727295;44;72.2764843702;12;42.5250015259;120.34828949;44;113.693038702;
120;10;39.4492645264;101.553009033;46;73.5590498447;12;43.5250015259;122.333282471;45;114.474892974;
121;10;40.5252914429;100.904594421;46;74.757126689;12;43.5250015259;126.625534058;46;115.25701654;
122;10;39.5984039307;103.245834351;47;75.8726346493;12;44.5250015259;127.929473877;47;116.037623048;
123;10;40.66847229;102.575439453;48;77.9085057974;12;45.5250015259;126.243484497;48;116.814822912;
124;10;41.7354049683;102.892471313;48;78.8239082098;12;43.5250015259;130.565673828;48;118.586605787;
125;10;41.7991256714;106.196304321;48;79.6060061455;12;45.5250015259;132.89390564;49;119.410853744;
126;10;42.8596191406;106.486633301;51;80.3446323872;12;47.5250015259;131.323196411;49;120.228336692;
127;10;43.4224700928;106.763435364;46;81.0413755178;12;45.5250015259;135.737930298;47;121.036908746;
128;10;42.4961090088;110.026908875;44;81.6503077745;12;46.5250015259;137.156051636;43;121.793992877;
129;10;43.0217781067;109.943969727;45;82.1546711922;12;47.5250015259;135.575164795;43;122.46299994;
130;11;43.6355323792;108.515609741;45;82.6365144253;12;45.5250015259;139.992904663;43;123.130118847;
131;12;42.1142997742;111.742012024;45;83.0970442295;12;46.5250015259;140.812805176;44;123.792562842;
132;12;43.1561355591;111.957366943;46;83.5375326872;12;47.5250015259;138.300094604;45;124.447903872;
133;12;43.1951637268;112.16242981;46;83.7892979383;12;45.5250015259;141.78338623;46;125.094109058;
134;12;42.1999969482;115.287956238;46;84.0096106529;12;46.5250015259;142.261276245;46;125.72955358;
135;12;43.1999969482;115.398391724;47;84.2314112186;12;47.5250015259;139.732589722;48;126.353007197;
136;12;43.1999969482;115.365615845;44;85.4543783665;12;45.5250015259;143.196456909;48;126.963604689;
137;12;43.1999969482;118.506278992;41;86.738178134;12;50.5249977112;140.990707397;46;127.560798168;
138;12;46.1999969482;119.64755249;37;87.0854301453;13;55.3283615112;142.740905762;45;128.144302368;
139;12;50.1999969482;118.703849792;40;87.4388147593;13;59.2510948181;143.002944946;46;128.714036465;
140;12;54.1999969482;120.477157593;40;87.7981045246;13;62.4562187195;143.253341675;47;129.270065308;
141;12;57.8302650452;122.355651855;40;88.1630516052;13;65.6640167236;143.492630005;47;129.812547684;
142;12;60.9189605713;123.411354065;41;88.5333887339;13;69.8738555908;140.721435547;48;130.341690063;
143;12;63.0073165894;124.466789246;42;88.8940891027;13;73.0850524902;138.940444946;48;130.857707262;
144;12;65.095123291;125.513839722;42;89.2347732782;13;76.2969055176;137.150344849;50;132.26314187;
145;12;67.1821746826;126.546897888;42;89.5811463594;13;80.5087127686;136.783493042;51;132.844308615;
146;12;69.2682571411;127.58026123;41;89.9328581095;14;84.7197570801;137.900848389;50;133.462771297;
147;12;71.353187561;128.613891602;41;90.2895376682;14;87.4293212891;139.019775391;51;134.12343061;
148;12;73.4367675781;129.721633911;42;90.6507924795;14;89.6367034912;140.139953613;53;134.83173275;
149;12;77.5188369751;126.469978333;45;91.0162088871;15;90.8412628174;141.261169434;53;135.593531847;
150;12;79.1992263794;126.657752991;45;91.3853526115;16;89.0423431396;143.383087158;51;136.414848566;
151;12;81.2778015137;126.850486755;45;91.7577688694;16;88.2393798828;145.505462646;51;137.301506996;
152;12;80.3544158936;125.957344055;45;92.132982254;16;87.4318237305;147.627960205;53;139.258619308;
153;12;81.4289627075;124.066139221;47;92.5104970932;16;87.6192169189;150.750305176;53;140.389926791;
154;12;81.5013427734;126.176719666;50;92.8897981644;16;87.8011550903;153.872161865;54;142.085911036;
155;12;83.571472168;124.666481018;53;93.2703521252;16;81.8011550903;164.590606689;55;144.825001001;
156;13;83.6392822266;124.880340576;52;93.6516075134;16;81.8011550903;170.75869751;56;147.651904702;
157;14;84.7047195435;125.097473145;51;94.032998085;17;82.2142715454;177.75869751;55;149.59997189;
158;14;80.7677536011;132.029525757;54;94.4139435291;17;81.2142715454;186.75869751;57;151.57392478;
159;14;80.8283462524;130.311462402;55;94.7938525677;17;83.2142715454;189.75869751;56;153.558008909;
160;14;74.8283462524;135.59588623;52;95.1721251011;17;82.0249938965;195.75869751;55;155.533424616;
161;15;71.8283462524;140.88218689;50;116.548157215;16;65.8000030518;194.75869751;52;136.479667425;
162;15;72.8283462524;141.169799805;51;116.921343565;16;66.8000030518;199.75869751;52;138.376310825;
163;15;71.7999954224;147.415161133;52;118.29108119;16;64.8000030518;205.75869751;53;141.122734785;
164;15;71.7999954224;155.708984375;50;118.716774702;16;65.8000030518;212.75869751;53;142.820139408;
165;15;72.7999954224;164.002807617;51;119.092396021;16;68.8000030518;213.75869751;54;144.451704383;
166;14;73.7999954224;160.295898438;52;118.267747164;17;68.8000030518;217.75869751;55;147.070042491;
167;14;71.7999954224;163.587554932;54;118.563287258;17;69.8000030518;225.75869751;57;148.578274488;
168;14;72.1999969482;166.877075195;53;118.85544014;17;73.8000030518;227.184677124;51;150.027153015;
169;14;76.1999969482;162.033172607;53;119.14361763;17;74.8000030518;230.170822144;51;151.360206604;
170;14;75.1999969482;164.033172607;54;119.427261353;17;75.1351013184;235.489608765;55;152.62391746;
171;14;75.1999969482;169.033172607;56;119.70584774;17;78.2098007202;234.820571899;57;153.844454646;
172;14;79.1999969482;165.033172607;56;119.978890181;17;78.2875671387;236.163131714;57;155.029246807;
173;15;78.1999969482;167.033172607;55;120.245944023;17;79.3684005737;242.841705322;58;156.083943248;
174;15;78.1999969482;172.033172607;55;120.50660944;17;82.4523010254;245.675109863;58;157.035638213;
175;15;78.1999969482;180.033172607;55;120.760531425;17;83.5392150879;252.119338989;60;158.058348536;
176;15;83.1999969482;176.033172607;56;121.00740242;17;85.8000030518;253.263671875;60;159.051826;
177;16;85.1999969482;167.033172607;51;136.24696207;17;89.1999969482;249.409942627;61;160.05220747;
