Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
19;2;25.9882144928;12.5;5;29.3683638573;2;22.0376663208;12.5;4;26.9393253326;
20;2;27.1674041748;12.5;5;29.7891087532;2;22.0817985535;12.5;4;27.0956480503;
21;2;27.4050979614;12.5;5;30.2302284241;2;22.1286945343;12.5;4;27.261295557;
22;2;27.603603363;12.5;5;30.6889076233;2;22.1783885956;12.5;4;27.4362905025;
23;2;27.8100090027;12.5;5;31.1617178917;2;22.2308864594;12.5;5;27.6205644608;
24;2;28.0227737427;12.5;5;31.6446905136;2;22.2861690521;12.5;6;27.8139474392;
25;3;28.2401103973;12.5;4;32.1334280968;3;22.3441848755;12.5;6;28.016159296;
26;3;28.4600429535;12.5;4;32.6232500076;3;22.4048480988;12.5;7;28.2268030643;
27;3;28.6804618835;12.5;4;33.1093654633;3;22.4680404663;12.5;7;28.445360899;
28;3;28.8992137909;12.5;4;33.587059021;3;22.5336074829;12.5;7;28.6711919308;
29;3;29.1141777039;12.5;4;34.0518712997;3;22.6013565063;12.5;7;28.9035346508;
30;3;29.3233413696;12.5;4;34.4997692108;3;22.6710605621;12.5;7;29.141512394;
31;4;29.5248966217;12.5;3;44.1509399414;3;21.5;13.5;7;29.3841423988;
32;4;30.7172775269;13.5;3;44.995803833;3;22.5;12.5;7;29.6303496361;
33;4;31.8992156982;14.5;3;45.7938289642;3;21.5;13.5;6;29.8789830208;
34;4;32.069770813;15.5;4;47.5410804749;3;20.5;13.5;6;30.1288366318;
35;5;34.2283096313;19.5;3;48.3250311613;3;20.0386505127;14.5;7;30.3786706924;
36;5;36.3745269775;23.5;3;49.0616106987;3;19.1136016846;15.5;7;30.6272368431;
37;5;38.042591095;26.5;6;49.7512167692;3;18.1881713867;16.5;7;30.8733024597;
38;6;39.2113876343;29.5;4;65.3952741623;3;17.2619895935;17.5;7;31.1156759262;
39;6;38.3719863892;34.5;5;66.7460360527;3;16.3347034454;18.5;8;31.353228569;
40;6;38.5251159668;36.5;6;67.9757512808;3;15.9059686661;19.5;8;31.5849161148;
41;6;38.6715927124;38.5;6;69.0868860483;3;15.9754753113;20.5;8;31.8097963333;
42;6;39.8122825623;40.5;7;70.0855121613;3;16.0429382324;21.5;9;32.0270428658;
43;6;40.9480895996;42.5;7;70.8984262943;3;16.1081123352;22.5;10;32.2359538078;
44;7;43.0430412292;40.5;5;86.5794422626;4;15.1081123352;21.5;9;32.4359588623;
45;7;45.2393760681;40.5;6;87.8133084774;4;16.0;21.5;9;32.6266198158;
46;7;47.3874130249;40.5;7;88.9227018356;4;17.0;21.5;10;32.8076286316;
47;7;47.5278739929;41.5;8;89.8212373257;4;18.0;21.5;11;32.9788007736;
48;7;48.6412773132;43.5;10;90.5324289799;4;19.0;22.5;9;33.1400680542;
49;8;49.5822715759;45.5;8;91.1781294346;4;20.0;23.5;10;33.2914676666;
50;8;49.6770591736;44.5;9;91.7644507885;4;21.0;24.5;8;32.9331302643;
51;9;49.8972053528;44.5;7;94.9190444946;4;21.3500003815;25.25;8;33.4327669144;
52;9;50.4698028564;46.0;9;97.5961592197;4;22.4602508545;23.4337501526;9;33.6881551743;
53;9;50.9841918945;47.3899993896;8;99.8524274826;4;21.5;24.5;9;34.8021306992;
54;9;51.5949935913;48.6872596741;8;101.749148369;4;22.5;26.5;10;34.937568903;
55;9;52.2763938904;49.4589996338;9;104.153295994;4;23.5;28.5;10;35.0605909824;
56;9;53.7244148254;50.5999984741;9;104.966862679;4;23.5;30.0;10;35.091766119;
57;9;53.0080909729;52.5999984741;10;106.512218952;4;23.5;29.0;10;36.1235172749;
58;9;53.6489448547;54.5999984741;7;107.046215057;4;24.5;30.0;10;36.1858350039;
59;9;54.8147468567;57.5999984741;7;111.380713463;4;25.5;30.0;12;36.2492998838;
60;9;55.0573959351;61.3000030518;6;115.030932188;5;25.5;30.5;11;36.3138930798;
61;9;55.0845146179;63.8292007446;6;118.086590171;5;25.5;31.5;12;36.3795933723;
62;10;54.9277648926;66.2162628174;8;120.649595141;5;25.5;32.5;12;36.4463769197;
63;10;54.2287712097;68.1549224854;9;122.647010207;5;25.5;33.0779190063;12;36.5142174959;
64;11;54.6678733826;69.3179321289;9;123.953001857;5;25.5;33.0943527222;12;36.583086133;
65;11;54.9064483643;70.3768386841;10;124.978010654;5;25.5;33.1110610962;12;36.652951479;
66;11;55.0830001831;71.4394378662;13;125.908890486;5;25.5;33.128036499;12;36.7237796783;
67;11;55.2527313232;72.5057601929;13;126.71713376;5;25.5;33.1452713013;13;37.7955341339;
68;11;55.4145965576;73.5758285522;14;128.535697699;5;26.5;34.1627540588;13;37.8681759834;
69;11;56.5677642822;75.6496047974;15;129.542917132;5;27.5;35.180480957;14;37.9416638613;
70;11;57.7116317749;76.9270248413;14;132.587414026;5;27.5;36.1984367371;14;38.195954442;
71;11;59.8458137512;80.0079727173;15;133.731742501;5;27.5;37.2166213989;14;39.5082365274;
72;11;59.8458137512;88.5768966675;15;134.919788241;5;27.7999992371;38.7421798706;14;40.5911548138;
73;11;60.8458137512;88.6971817017;15;136.154215574;5;28.0340003967;39.9151000977;15;41.4796017408;
74;11;57.8458137512;93.8214569092;18;137.437443256;6;28.2123565674;40.2686271667;17;42.2099561691;
75;11;57.705581665;98.9493026733;18;138.771389723;6;29.3458442688;40.5487060547;18;42.6678099632;
76;11;59.2000007629;97.7159576416;19;140.157170296;6;30.3999996185;40.6978607178;18;42.933742404;
77;11;57.2000007629;102.867530823;20;141.594753265;6;31.3999996185;40.7580413818;15;42.5969085693;
78;11;59.7499580383;102.213737488;20;143.507329226;6;31.25;40.8194656372;17;42.4051882029;
79;11;57.2000007629;103.527931213;19;145.428573847;6;27.25;41.8821029663;17;42.6972380877;
80;12;54.2000007629;109.960792542;20;147.409085751;6;25.3999996185;43.7423973083;16;43.9810777903;
81;13;56.2000007629;109.568702698;19;149.47576499;6;25.3999996185;45.8344688416;13;44.294438839;
82;13;58.2000007629;108.519676208;19;151.611856937;6;25.3999996185;47.9280929565;12;44.5048028231;
83;13;57.2000007629;112.500518799;22;153.797071457;6;24.3999996185;50.0232009888;13;44.7187461853;
84;13;58.2000007629;113.518165588;23;156.008260727;6;23.3999996185;52.1197052002;13;44.9361097813;
85;13;60.1681289673;110.377937317;24;158.220453262;6;22.3999996185;54.2175292969;14;45.1567214727;
86;13;57.2000007629;115.340751648;24;161.408193588;6;22.0;55.9224967957;14;45.3803966045;
87;13;60.2000007629;115.331665039;26;164.637038112;6;22.0;57.0456161499;16;45.6069387197;
88;13;62.2000007629;116.044822693;29;166.892119765;6;22.0;58.1703453064;17;45.8361397982;
89;13;61.2000007629;122.748008728;29;169.072625041;6;22.0;59.2965583801;18;46.0677809715;
90;13;63.2000007629;124.004463196;25;171.165469527;6;22.0;60.4241409302;19;46.3016334772;
91;13;64.1999969482;122.271240234;24;173.162335396;6;22.0;61.5529670715;18;46.5374591351;
92;14;61.2000007629;129.547653198;25;175.059507251;6;23.0;59.6828994751;19;46.7750110626;
93;14;62.2000007629;132.832839966;28;176.857312679;6;22.0;60.8138084412;18;47.0140357018;
94;14;64.1999969482;131.125823975;29;178.559315324;6;22.0;61.9455451965;18;47.2542721033;
95;14;62.2000007629;135.425445557;29;180.171401262;6;23.0;60.0779762268;19;47.4954545498;
96;15;62.2000007629;139.730407715;26;191.60731554;5;20.0;56.2109451294;19;37.7373130322;
97;15;64.1999969482;142.039367676;26;192.952532768;5;20.0;57.3443107605;19;37.9795738459;
98;15;65.1999969482;144.056259155;27;195.243455648;5;21.0;55.4779129028;20;38.2219618559;
99;16;67.1999969482;145.360244751;25;199.245009065;4;18.0;50.2454528809;21;35.6699508429;
100;17;72.1999969482;151.874160767;25;200.478323221;4;18.0;51.3480911255;22;35.8501312733;
