Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;6;17.25;1;9.0;10.0;5;20.0;
5;1;12.8999996185;8.625;6;17.25;1;9.0;10.0;5;20.0;
6;1;13.8999996185;8.625;6;17.25;1;10.0;10.0;5;20.0;
7;1;14.8999996185;8.625;6;17.5949993134;1;11.0;10.0;5;20.0;
8;1;15.5569992065;8.79749965668;6;17.8861961365;1;11.0;10.0;5;20.3999996185;
9;1;15.7317180634;8.94309806824;6;18.6667137146;1;11.1199998856;10.1999998093;5;20.7264003754;
10;2;16.8000278473;9.3333568573;5;20.3355960846;1;11.2179203033;10.3632001877;5;20.9903717041;
11;2;18.8000278473;9.6677980423;5;20.9291126728;1;11.2971115112;10.4951858521;5;22.0419120789;
12;2;20.8000278473;9.94955635071;5;21.4275095463;1;11.6125736237;11.0209560394;5;22.9143505096;
13;2;21.8363819122;10.1834592819;5;21.8422105312;1;12.6125736237;11.4571752548;5;23.6214065552;
14;2;22.1053276062;10.3752222061;5;22.185126543;1;13.6125736237;11.8107032776;5;24.1832637787;
15;2;22.3110771179;10.5308046341;5;22.4058350325;1;14.2549791336;12.0916318893;5;24.6226100922;
16;2;22.4435005188;10.625;5;22.4387089014;1;14.3867835999;12.3113050461;5;24.9617595673;
17;2;22.4632263184;10.625;5;22.4721269608;1;14.488527298;12.4808797836;5;25.0;
18;2;22.4832763672;10.625;5;22.5060760975;1;16.3867835999;12.5;5;25.0;
19;2;22.5036449432;10.625;5;22.5405418873;1;17.3867835999;12.5;6;25.0;
20;2;22.5243244171;10.625;5;22.5755085945;1;18.3867835999;12.5;7;25.0;
21;2;24.5453052521;10.625;6;22.6109591722;1;19.3867835999;12.5;7;25.0;
22;2;25.566576004;10.625;6;22.6468753815;1;19.5;12.5;7;25.0;
23;2;26.5881252289;10.625;6;22.6832377911;1;19.5;12.5;7;25.0;
24;2;27.6099433899;10.625;6;22.7200255394;1;19.5;12.5;7;25.0;
25;2;27.6320152283;10.625;6;22.7572168112;1;19.5;12.5;7;25.0;
26;2;27.6543292999;10.625;6;22.7947884798;1;19.5;12.5;8;25.0;
27;2;27.6768722534;10.625;6;22.8327163458;1;19.5;12.5;8;25.0;
28;2;27.6996307373;10.625;6;22.8709751368;1;19.5;12.5;8;25.0;
29;2;27.7225856781;10.625;6;22.9095385075;1;19.5;12.5;8;25.0;
30;2;26.75;11.4547691345;6;22.9483793974;1;19.5;12.5;8;25.0;
31;2;26.75;11.4741897583;6;22.9874696732;1;19.5;12.5;8;25.0;
32;2;26.75;11.4937343597;6;23.0267804861;1;19.5;12.5;8;25.0;
33;2;26.75;11.5133905411;6;23.0662822723;1;19.5;12.5;8;25.0;
34;2;26.75;11.5331411362;7;23.1059447527;1;19.5;12.5;8;25.0;
35;2;26.75;11.5529727936;7;23.1457372904;1;19.5;12.5;8;25.0;
36;2;26.75;11.5728683472;7;23.1856285334;1;19.5;12.5;8;25.0;
37;2;27.75;13.5728683472;7;23.2255871296;1;19.5;12.5;8;25.0;
38;2;27.9353523254;15.5728683472;7;23.265581131;1;19.5;12.5;8;25.0;
39;2;27.9593486786;17.5728683472;7;23.3055787086;1;19.5;12.5;8;25.0;
40;2;27.9833469391;19.5728683472;7;23.3455479145;1;19.5;12.5;8;25.0;
41;2;28.0073280334;20.625;8;23.385456562;1;19.5;12.5;9;25.0;
42;2;28.0312728882;20.625;8;23.42527318;1;19.5;12.5;9;25.0;
43;2;28.0551643372;20.625;8;23.4649660587;1;19.5;12.5;9;25.0;
44;3;28.0789794922;20.625;7;23.5045039654;1;19.5;12.5;10;25.0;
45;3;28.1027030945;20.625;6;23.543856144;1;17.5;13.5;10;25.0;
46;3;28.1263141632;20.625;7;23.5829925537;1;16.5;14.5;10;25.0;
47;3;28.1497955322;20.625;7;23.6218836308;1;15.5;15.5;10;25.0;
48;3;28.1731300354;20.625;7;23.6605007648;2;16.5;16.5;9;25.0;
49;3;28.1963005066;20.625;7;23.6988155842;2;17.5;17.5;9;25.0;
50;3;28.2192897797;20.625;6;23.7368011475;2;18.5;17.5;9;25.0;
51;3;28.2420806885;20.625;6;23.7744314671;2;19.5;17.5;9;25.0;
52;3;28.2646598816;20.625;6;24.8116812706;3;20.5;18.5;9;26.0;
53;3;29.2870082855;21.625;6;24.8985264301;3;21.5;19.5;9;26.0499999523;
54;3;30.3091163635;22.625;6;24.9869191647;3;21.5;20.5;9;27.3519749641;
55;4;30.3309669495;23.625;5;25.0768626928;3;21.875;22.125;9;28.3903249502;
56;4;30.3525466919;24.625;5;25.1683562994;3;22.1703128815;23.6171875;9;29.1995202303;
57;4;30.3738479614;25.625;5;25.2977530956;3;22.3962726593;23.9937877655;9;30.8207774162;
58;4;30.3948516846;26.2781658173;5;26.2707571983;3;23.56524086;25.2754020691;9;31.3446047306;
59;4;30.9183540344;26.7268562317;6;27.1042323112;3;24.6893692017;26.4822807312;9;31.4941307306;
60;4;31.3543434143;27.105802536;6;27.815489769;3;25.0305938721;27.5;10;31.6122541428;
61;4;31.7131061554;27.4237213135;6;28.4238123894;3;25.0467853546;28.5;10;31.734418869;
62;4;32.0061264038;27.6903076172;8;28.9481964111;3;24.7000007629;29.5;12;31.8606165648;
63;4;32.2447319031;27.9151172638;8;29.1993973255;3;24.7000007629;30.1349868774;13;31.9908237457;
64;4;30.4000015259;29.0035820007;8;29.4134242535;4;24.7000007629;30.1650218964;12;32.1250010729;
65;4;30.4000015259;29.7067127228;9;30.633546114;4;24.7000007629;29.5;12;32.2630926371;
66;5;31.4000015259;30.8167724609;9;30.9195690155;4;24.7000007629;30.2281532288;13;32.4050251245;
67;5;32.4000015259;31.9297847748;9;31.2142038345;4;24.7000007629;30.2612380981;13;32.5507073402;
68;5;32.4000015259;33.0456199646;10;31.5172032118;4;24.7000007629;30.2953224182;13;32.70002985;
69;5;32.4000015259;34.1641197205;10;31.8282463551;4;25.1982345581;29.5;13;32.8528642654;
70;5;32.4000015259;35.2850952148;11;32.1469362974;4;24.7000007629;30.3664226532;14;34.0090637207;
71;5;32.4000015259;36.0734672546;11;32.4727994204;5;25.7000007629;31.4033946991;13;34.2084624767;
72;5;32.4000015259;36.2364006042;11;32.8052845001;5;26.7000007629;32.4412765503;13;34.41206038;
73;5;32.4000015259;36.4026412964;11;33.143766284;5;26.7000007629;33.4800338745;13;34.6196565628;
74;5;32.4000015259;36.5718841553;12;33.4875488281;5;27.3117752075;33.5;14;36.0584621429;
75;5;30.4000015259;37.7437744141;12;33.8358711004;5;27.6901245117;35.0800018311;14;37.2019637823;
76;5;31.4000015259;36.9179382324;12;35.1879147291;5;27.3049621582;37.1376228333;14;38.1119784117;
77;5;30.4000015259;39.0939559937;13;35.4928147197;5;28.1948719025;36.4813537598;14;38.7825621367;
78;5;32.4000015259;39.2714080811;13;35.804666996;5;27.6000003815;37.7032089233;15;39.0920106173;
79;5;33.4000015259;40.4498329163;13;36.1220418811;5;27.6000003815;38.0286216736;16;39.4081385136;
80;5;31.4000015259;42.6287689209;13;36.4435466528;5;28.4058151245;36.783493042;17;40.7304583788;
81;5;32.4000015259;42.8077468872;14;36.7678330541;6;28.6000003815;38.8260612488;16;41.1184386015;
82;5;33.4000015259;43.3839187622;14;37.0936046839;6;30.4758644104;38.0;15;43.2408285141;
83;5;34.4000015259;43.5468025208;14;37.4196251035;6;27.6000003815;41.9160079956;16;44.9209172726;
84;5;34.4000015259;43.7098121643;15;37.7447247505;7;26.6000003815;44.4720993042;14;61.2570710182;
85;5;34.4000015259;43.8723602295;16;38.0317989588;7;26.6000003815;47.6072692871;15;63.3449319601;
86;5;34.4000015259;44.0158996582;16;38.3081263304;7;26.6000003815;49.745880127;15;64.8758388758;
87;5;34.4000015259;44.1540603638;16;38.5820723176;7;26.6000003815;51.8875808716;16;67.3109180927;
88;5;34.4000015259;44.2910385132;18;38.8527699709;8;27.6000003815;54.246547699;15;68.7648272514;
89;5;34.4000015259;44.4263839722;18;39.1194371581;8;28.6000003815;56.319229126;15;70.1311385632;
90;5;34.4000015259;44.5597190857;18;39.3813760281;8;28.6000003815;58.4044456482;16;71.4158688784;
91;5;35.4000015259;45.766960144;19;39.6379714012;8;28.4461841583;60.5010719299;16;72.6278944016;
92;5;36.4000015259;44.9465789795;19;39.8886891603;8;28.5457420349;64.4930725098;16;73.777500391;
93;5;37.1000022888;44.9720840454;19;40.1330737472;8;28.6274147034;67.3503799438;17;74.8752322197;
94;5;35.4500350952;45.7347793579;19;40.3707428575;8;28.6937599182;69.5027770996;18;75.8323652744;
95;5;34.4450302124;46.9069862366;20;40.6013827324;9;28.7250003815;71.6779708862;17;76.6651618481;
96;5;33.4405288696;48.0736885071;20;40.8247452974;9;28.7250003815;73.8742828369;18;77.511490345;
97;5;30.1000022888;50.6273231506;20;41.0406413078;9;28.7250003815;76.0778045654;18;78.3702571392;
98;5;28.4000015259;52.7784500122;21;41.2489355206;9;28.7250003815;78.2884521484;18;79.2402160168;
99;5;27.4000015259;54.9242553711;21;41.4495432377;9;28.7250003815;80.5060348511;18;80.1199288368;
100;5;26.4000015259;56.214679718;21;41.6175961494;9;28.7250003815;82.7302474976;20;81.007723093;
101;5;25.4000015259;57.3323173523;21;41.7244929671;9;29.7250003815;81.6196212769;20;81.9016544819;
102;5;24.4000015259;58.4071426392;22;41.8292757273;9;28.7250003815;82.9162216187;21;82.7994794846;
103;5;23.4000015259;59.4804916382;21;43.2392162681;9;28.7250003815;84.2171630859;21;83.6986401081;
104;5;22.4000015259;61.4674530029;22;44.6675140858;9;29.7250003815;82.5213851929;22;84.5962662697;
105;5;22.4000015259;61.2759361267;22;46.0994742513;9;28.7250003815;83.8276596069;22;85.4892010689;
106;5;20.4000015259;64.0856628418;22;47.5202908516;10;28.7250003815;85.1346130371;26;99.8740451336;
107;5;20.3871307373;66.4356842041;23;48.915748179;10;30.7250003815;84.4407424927;27;101.48972559;
108;5;21.0;66.6720428467;23;50.2728543282;10;30.7250003815;86.7444381714;28;103.025170803;
109;6;22.4255065918;66.9353408813;23;51.5803568363;10;30.7250003815;89.0440597534;28;104.472793818;
110;6;21.0;67.1596221924;23;52.8290834427;10;31.7250003815;88.3379440308;28;106.387121677;
111;6;21.0;67.5111846924;23;54.0121015906;11;30.7250003815;88.9555892944;26;123.155428886;
112;6;21.0;67.8147735596;24;55.1247105002;11;31.7250003815;91.1279449463;27;126.009041309;
113;6;21.5120716095;67.5119628906;27;56.1642950177;11;32.7249984741;97.4070358276;28;128.503162384;
114;6;21.0;68.3932876587;27;57.1300839782;11;32.7249984741;99.709602356;29;130.794328213;
115;6;22.5605506897;70.011138916;27;58.0228586793;11;32.7249984741;102.002052307;31;132.864175797;
116;6;22.0;67.923828125;28;58.8446358442;11;32.7249984741;104.279724121;34;134.68360424;
