Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;4;17.25;1;7.0;11.0;4;20.0;
3;1;11.8999996185;8.625;4;17.25;1;8.0;10.0;4;20.0;
4;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;4;20.0;
5;2;13.5;8.625;3;18.25;1;9.0;10.0;4;20.0;
6;2;14.5;8.625;3;18.3624999523;1;10.0;10.0;4;20.0;
7;2;15.5674991608;8.625;3;18.8425289392;1;11.0;10.0;4;20.0;
8;2;16.3055171967;8.79749965668;3;19.2834601402;1;11.0;10.0;4;20.3999996185;
9;2;16.5700759888;8.94309806824;3;20.2715096474;1;11.1199998856;10.1999998093;4;20.7264003754;
10;2;17.1629047394;9.3333568573;3;21.1754176617;1;11.2179203033;10.3632001877;4;20.9903717041;
11;2;19.1629047394;9.6677980423;3;22.0040557384;2;11.2971115112;10.6951856613;2;23.0419120789;
12;2;21.1629047394;9.94955635071;3;22.7696070671;2;11.9125738144;11.0209560394;2;23.9543504715;
13;2;22.6416397095;10.1834592819;3;23.485840559;2;13.9125738144;11.4571752548;2;24.7025904655;
14;2;23.8412647247;10.3752222061;3;24.1666834354;2;15.9125738144;11.8107032776;2;25.3068172932;
15;2;25.0630722046;10.5308046341;3;24.7632339001;2;16.949640274;12.0916318893;2;25.789717555;
16;2;26.3079681396;10.625;3;25.210706234;2;17.9627056122;12.3113050461;3;26.1736010313;
17;2;27.5764503479;10.625;3;25.6974492073;3;18.9761257172;12.4808797836;2;26.2577478886;
18;2;28.8684959412;10.625;3;26.2223615646;3;19.9898986816;12.5;2;26.3048160076;
