Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
6;1;13.8999996185;8.625;5;17.25;1;10.0;10.0;5;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;2;11.0;10.1999998093;4;21.0;
8;1;15.5569992065;8.79749965668;5;17.8861961365;2;11.3000001907;10.0;4;21.3999996185;
9;1;15.7317180634;8.94309806824;4;18.6667137146;2;11.4200000763;10.1999998093;4;21.7264003754;
10;1;16.2000274658;9.3333568573;4;19.3355960846;2;11.5179204941;10.3632001877;4;21.9903717041;
11;1;17.2000274658;9.6677980423;4;19.8991127014;2;11.597111702;10.4951858521;4;23.0819120407;
12;2;19.2000274658;9.94955635071;3;21.3669185638;2;11.9245738983;11.0209560394;4;23.99553442;
13;2;21.2000274658;10.1834592819;3;21.7904443741;2;13.9245738983;11.4571752548;5;24.7449600697;
14;2;22.8240280151;10.3752222061;3;22.1427931786;2;15.9245738983;11.8107032776;5;25.3503712416;
15;2;23.8487377167;10.5308046341;4;22.3735535145;2;16.9627056122;12.0916318893;5;25.8344515562;
16;2;24.8741588593;10.625;4;22.4171074629;2;17.9761257172;12.3113050461;5;26.2195074558;
17;2;25.9002914429;10.625;4;22.461841464;2;18.9898986816;12.4808797836;5;26.3048160076;
18;2;26.9271316528;10.625;4;22.5077478886;2;20.0040187836;12.5;5;26.3530313969;
19;2;27.5046482086;10.625;4;22.5548160076;2;21.0184822083;12.5;5;26.4023760557;
20;2;27.5328903198;10.625;4;22.6030313969;2;21.9207134247;12.5;6;26.4528282881;
21;2;27.5618190765;10.625;5;22.6523760557;2;21.9358482361;12.5;6;26.5043625832;
22;2;27.591424942;10.625;5;22.7028282881;2;21.9513092041;12.5;6;26.5569496155;
23;2;27.6216964722;10.625;5;22.7543625832;2;21.9670848846;12.5;6;26.6105561256;
24;2;27.6526184082;10.625;5;22.8069496155;2;21.9831676483;12.5;6;26.6651450396;
25;2;27.6841697693;10.625;5;22.8605561256;2;21.9995441437;12.5;7;26.72067523;
26;2;27.7163333893;10.625;5;22.9151450396;3;22.0162029266;12.5;6;26.7771017551;
27;2;27.74908638;10.625;4;22.97067523;3;22.0331306458;12.5;6;26.8343759775;
28;2;27.7824058533;10.625;4;23.0271017551;3;22.0503120422;12.5;6;26.8924454451;
29;2;27.8162612915;10.625;4;23.0843759775;3;22.0677337646;12.5;6;26.9512542486;
30;2;27.8506259918;10.625;4;23.1424454451;3;21.5;13.4756269455;6;27.0107431412;
31;2;27.8854675293;10.625;4;23.2012542486;3;21.5;13.5053710938;6;27.0708494186;
32;2;27.920753479;10.625;4;23.2607431412;3;22.1212539673;12.5;6;27.1315076351;
33;2;27.956445694;10.625;4;23.3208494186;3;21.5;13.5;6;27.1926498413;
34;2;27.9925098419;10.625;5;23.3815076351;3;22.1577949524;12.5;6;27.2542052269;
35;2;28.0289039612;12.625;5;23.4426498413;3;21.5;13.5;6;27.3161010742;
36;2;28.0655899048;14.625;5;23.5042052269;3;22.1948299408;12.5;6;27.3782629967;
37;2;28.1025238037;16.625;6;23.5661010742;3;22.2134780884;12.5;6;27.4406147003;
38;2;28.1396598816;18.625;6;23.6282629967;3;22.2321853638;12.5;6;27.5030794144;
39;2;28.1769580841;20.625;8;23.6906147003;3;22.2509231567;12.5;6;27.5655794144;
40;2;28.2143688202;20.625;8;23.7530794144;3;22.2696743011;12.5;7;27.628036499;
41;2;28.2518482208;20.625;9;23.8155794144;3;21.5;13.5;7;27.690372467;
42;2;28.2893486023;20.625;10;23.878036499;3;22.3071117401;12.5;7;27.7525100708;
43;2;28.3268222809;20.625;10;23.940372467;3;22.3257522583;14.5;7;27.8143725395;
44;2;28.3642234802;20.625;10;24.0025100708;3;22.3443107605;16.5;8;27.8758842945;
45;2;28.401506424;20.625;10;24.0643725395;3;22.3627662659;18.5;8;27.936971426;
46;2;28.4386234283;20.625;11;24.1258842945;3;22.3810920715;20.5;8;27.9975619316;
47;4;28.4755306244;20.625;7;34.186971426;3;22.399269104;22.5;9;28.0575861931;
48;4;29.5121822357;21.625;7;34.6475615501;3;22.4172763824;22.5;9;28.1169772148;
49;4;30.548538208;22.625;7;35.0819859505;3;22.435092926;22.5;10;28.1756706238;
50;4;30.5845527649;23.625;7;35.4889159203;3;22.4527015686;22.5;10;28.2336053848;
51;4;30.6201858521;24.625;7;35.8677053452;4;22.4700813293;22.5;9;28.2907235622;
52;4;30.6554031372;25.625;7;36.2183237076;4;22.4872169495;22.5;9;28.346971035;
53;4;30.6901626587;26.625;7;36.5412662029;4;22.5040912628;22.5;9;28.4022974968;
54;4;30.7244338989;27.625;8;36.8374590874;4;22.5206890106;22.5;9;28.4566559792;
55;4;30.7581825256;28.625;8;37.1081585884;4;22.5369968414;22.5;9;28.5100040436;
56;4;30.7913780212;29.625;8;38.3698499203;4;22.5530014038;22.5;9;28.5623030663;
57;4;31.3582572937;31.0234375;9;39.4545030594;4;22.5686912537;22.5;9;28.6135182381;
58;4;31.8383598328;32.3489723206;9;40.3805403709;4;22.5840549469;22.5;10;29.6636190414;
59;4;32.2417793274;33.6102333069;9;42.1687390804;4;23.5990867615;23.5;10;29.7825790644;
60;4;33.5797996521;35.8168411255;10;42.8998513222;4;24.6137733459;24.5;11;29.9045265913;
61;5;34.8635482788;37.9782943726;10;43.3295059204;4;24.628112793;25.5;12;30.0295825005;
62;5;35.9792366028;37.0;10;43.6360448599;4;24.6420974731;26.5;12;30.1578603983;
63;5;35.0682525635;39.0;11;43.85201931;4;24.6557216644;27.5;12;30.2894644737;
64;5;35.1563835144;41.0;11;44.0692430735;4;24.6689853668;28.4749927521;11;30.4244865179;
65;5;35.2433738708;42.4651412964;12;44.2873586416;4;24.6818847656;28.5394115448;12;30.5630031824;
66;5;35.3289909363;42.5028533936;13;44.5060210228;5;23.5;29.607131958;11;30.6831297874;
67;5;35.4130020142;42.542175293;13;45.7249003649;5;24.5;28.6781902313;11;30.7894508839;
68;5;36.4952087402;43.5831108093;14;46.093683362;5;24.7000007629;28.752614975;11;30.9005856514;
69;6;37.5754165649;44.6256637573;14;46.4828499556;5;24.7000007629;28.8304100037;11;32.1745219231;
70;6;37.6534538269;45.6698265076;14;46.8944523335;5;25.0359992981;29.4381656647;12;33.236420393;
71;6;37.7291793823;46.7155838013;14;47.3306508064;5;25.3055973053;29.9424343109;12;34.1205728054;
72;6;37.8024673462;47.7629051208;14;47.7936578989;5;25.5190658569;30.3605079651;12;34.8626153469;
73;6;37.8732147217;48.8117675781;14;48.2856616974;5;25.6871070862;30.710319519;12;35.3472650051;
74;6;37.9413337708;49.4435577393;14;48.808727026;5;25.7751846313;30.9343185425;13;35.6579880714;
75;6;38.0067710876;49.7126502991;14;50.3646733761;6;24.8275680542;31.0742988586;12;56.2247328758;
76;6;39.069480896;51.0073852539;14;51.0149276257;6;25.8567905426;32.2202606201;12;58.1162075996;
77;6;38.069480896;53.3288230896;15;51.7033236027;6;26.8852806091;33.3718681335;12;59.7914707661;
78;6;37.069480896;55.6776046753;13;52.4300667048;6;27.9130001068;35.0550689697;13;61.2413694859;
79;6;36.4000015259;56.7198867798;14;53.1944448948;6;28.9399108887;35.9431228638;13;62.4762277603;
80;7;36.4000015259;56.0652732849;13;62.4946705103;6;29.9659805298;36.8529510498;13;63.5191440582;
81;8;38.4000015259;57.5509796143;13;63.710257411;6;30.9911842346;37.7821502686;14;64.399189949;
82;9;36.4000015259;61.5311203003;12;65.9376952648;7;32.0155029297;38.7276916504;13;65.1460962296;
83;10;38.4000015259;63.6014213562;12;82.1519328356;7;33.0389251709;39.6849975586;13;65.6253805161;
84;11;40.4000015259;68.0447845459;11;84.3875573874;7;34.0614433289;39.8451309204;14;65.9553656578;
85;11;41.4000015259;69.310836792;11;86.519956708;7;32.0830497742;41.0201034546;14;66.2810411453;
86;11;41.0409927368;73.8017959595;12;88.5297468901;7;31.1037502289;42.1944122314;14;66.6011891365;
87;11;42.054977417;78.1091766357;12;91.4046376944;8;31.1235466003;44.3671875;13;67.9146404266;
88;11;44.0691146851;80.660446167;11;93.1138349771;8;31.14245224;46.5375938416;13;69.31029737;
89;11;45.4000015259;81.2025756836;12;94.6844217181;8;31.1604766846;49.7048187256;13;69.7642707825;
90;12;46.9715003967;87.1046524048;10;97.1198086739;8;31.1776390076;52.8681259155;14;70.1673129797;
91;12;48.4000015259;90.3267364502;9;98.5762637258;8;31.4326667786;56.0268249512;12;72.2050808668;
92;12;50.9484176636;97.2581176758;10;99.9326328635;8;31.8903160095;58.8803253174;13;73.8990154266;
93;12;49.4500007629;99.8303070068;13;101.101595283;8;32.2549781799;61.5573043823;13;75.3052220345;
94;12;49.4500007629;102.978607178;15;102.057587683;8;32.5418777466;63.0860137939;14;77.4848275185;
95;12;50.9717445374;106.043785095;17;102.917252123;9;33.7675628662;65.4971923828;13;78.3425159454;
96;12;50.9645690918;104.202301025;18;104.768023252;9;34.9009361267;67.7333831787;13;78.9789594412;
97;13;50.958114624;107.360321045;18;106.850744367;9;35.2553787231;69.8549804688;14;79.609103322;
98;14;52.7942504883;112.474563599;17;111.968736291;9;35.3327293396;71.9696502686;15;80.2325892448;
99;14;52.3702468872;115.519927979;18;116.747197509;9;35.408290863;74.0774078369;15;80.8491760492;
100;14;50.8255195618;121.49030304;19;121.22038877;9;35.4819717407;75.178314209;15;81.4587064981;
