Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;6;20.0;
5;1;12.8999996185;8.625;5;17.25;1;9.0;10.0;6;20.0;
6;1;13.8999996185;8.625;5;17.25;2;10.0;10.1999998093;5;21.0;
7;1;14.8999996185;8.625;5;17.5949993134;2;11.3000001907;10.0;5;21.1499999762;
8;1;15.5569992065;8.79749965668;5;17.8861961365;2;11.345000267;10.0;5;21.7322745323;
9;1;15.7317180634;8.94309806824;5;18.6667137146;2;11.5196819305;10.1999998093;5;22.2674124241;
10;2;16.8000278473;9.3333568573;3;20.3355960846;2;11.680223465;10.3632001877;5;22.7696086168;
11;2;18.8000278473;9.6677980423;3;20.9391126633;2;11.8308830261;10.4951858521;5;24.1809241772;
12;2;20.8000278473;9.94955635071;3;21.4481024742;2;12.2542772293;11.0209560394;5;25.4781916142;
13;2;21.8487377167;10.1834592819;3;21.8739979267;2;14.2542772293;11.4571752548;5;26.6835598946;
14;2;22.8741588593;10.3752222061;3;22.2287167311;2;16.2542762756;11.8107032776;5;27.8253231049;
15;2;23.9002914429;10.5308046341;4;22.461841464;2;17.3475971222;12.0916318893;5;28.9332766533;
16;2;24.9271316528;10.625;4;22.5077478886;2;17.679983139;12.3113050461;5;30.0349545479;
17;2;25.9546756744;10.625;4;22.5548160076;2;18.0104866028;12.4808797836;5;30.9319248199;
18;2;26.9829177856;10.625;4;22.6030313969;2;20.1663608551;12.5;5;31.8850708008;
19;2;27.5618190765;10.625;4;22.6523760557;2;21.4523048401;12.5;5;32.9257445335;
20;2;27.591424942;10.625;4;22.7028282881;2;22.7645072937;12.5;6;34.0412340164;
21;2;27.6216964722;10.625;5;22.7543625832;2;24.0991535187;12.5;6;35.2128667831;
22;2;27.6526184082;10.625;5;22.8069496155;2;24.5638599396;12.5;6;36.4166707993;
23;2;27.6841697693;10.625;5;22.8605561256;2;24.9250011444;12.5;6;37.6249341965;
24;2;27.7163333893;10.625;5;22.9151450396;2;25.2874794006;12.5;5;38.8085298538;
25;2;26.75;11.457572937;5;22.97067523;2;25.6425590515;12.5;5;39.9396514893;
26;2;26.75;11.4853372574;5;23.0271017551;2;25.9818954468;12.5;6;40.9944429398;
27;3;26.75;11.5135507584;4;23.0843759775;2;26.2983322144;12.5;6;41.9549980164;
28;3;27.75;10.625;4;23.1424454451;2;26.5864982605;12.5;6;42.810377121;
29;3;27.8854675293;10.625;4;23.2012542486;2;26.8431129456;12.5;6;43.5565643311;
30;3;27.920753479;10.625;4;23.2607431412;2;27.0669689178;12.5;6;44.1955471039;
31;3;27.956445694;10.625;5;23.3208494186;3;27.2586631775;12.5;5;44.733877182;
32;4;27.9925098419;10.625;5;23.3815076351;3;27.4201622009;12.5;5;45.1810703278;
33;4;28.0289039612;10.625;5;23.4426498413;3;27.5543212891;12.5;5;45.5481491089;
34;4;28.0655899048;10.625;5;23.5042052269;3;27.6644439697;12.5;5;45.8464775085;
35;4;28.1025238037;12.625;5;23.5661010742;3;27.7539424896;12.5;5;46.0;
36;4;28.1396598816;14.625;5;23.6282629967;3;27.7999992371;12.5;5;46.0;
37;4;28.1769580841;16.625;5;23.6906147003;3;25.7999992371;13.5;5;46.0;
38;4;28.2143688202;18.625;5;23.7530794144;3;24.7999992371;14.5;5;46.0;
39;4;28.2518482208;20.625;5;23.8155794144;3;23.7999992371;15.5;6;46.0;
40;4;28.2893486023;20.625;5;23.878036499;3;24.7999992371;17.5;7;46.0;
41;4;28.3268222809;20.625;5;23.940372467;3;25.7999992371;19.5;7;46.0;
42;4;28.3642234802;20.625;6;24.0025100708;3;26.7999992371;20.5;9;46.0;
43;4;28.401506424;20.625;6;24.0643725395;3;27.7999992371;21.5;9;46.0;
44;4;28.4386234283;20.625;6;24.1258842945;3;27.7999992371;22.5;9;46.0;
45;4;28.4755306244;20.625;6;24.186971426;3;25.7999992371;23.5;10;46.0;
46;4;29.5121822357;21.625;5;25.2475619316;3;24.7999992371;24.5;10;46.0;
47;4;30.548538208;22.625;6;25.3475861549;3;23.7999992371;25.5;10;46.0;
48;4;31.2085533142;23.625;6;25.4481611252;3;22.7999992371;26.5;11;46.0;
49;4;31.2688961029;24.625;7;25.5492241383;3;21.7999992371;27.5;12;46.0;
50;4;31.3295345306;25.625;7;25.6507128477;4;21.5;28.5;11;46.0;
51;4;31.3904266357;25.625;7;25.7525650263;4;21.5;29.5;11;46.0;
52;4;31.4515380859;25.625;8;25.8547189236;4;21.5;30.5;11;46.0;
53;4;31.5128307343;25.625;8;25.9571135044;4;21.5;31.5;11;46.0;
54;4;31.5742683411;25.625;8;26.059687376;4;21.5;32.5;11;46.0;
55;4;31.6358127594;25.625;8;26.1623800993;4;22.5;30.5;12;46.0;
56;5;31.6974277496;25.625;9;27.1970965862;4;21.5;31.5;12;47.0;
57;5;32.3182601929;26.0234375;9;28.0911974907;4;22.5;33.5;12;47.0299999714;
58;5;32.8547172546;26.3489723206;11;28.8615309;4;24.5;32.5;13;47.0605909824;
59;5;33.3169174194;26.6102333069;11;29.5269159079;4;23.5;34.5;12;47.091766119;
60;6;32.6454391479;27.7091007233;10;39.6058933735;4;23.5;36.5;13;47.1235172749;
61;6;33.9289512634;27.9782962799;10;39.9312803745;5;24.5;35.5;11;47.1558350325;
62;6;32.9549980164;31.0;9;41.7152676582;5;23.5;37.0779190063;13;47.1887089014;
63;6;34.9549980164;32.0584182739;9;42.5178296566;5;23.5;38.0943527222;13;47.2221269608;
64;6;34.4000015259;35.1180381775;9;43.2956309319;5;24.5;36.1110610962;13;47.2560760975;
65;6;34.4000015259;38.1796875;10;43.5451369286;5;23.5;37.128036499;13;49.3531018496;
66;6;34.4000015259;40.4852828979;10;44.2474368811;5;22.5;36.151550293;14;51.0522524118;
67;7;34.4000015259;42.6114616394;10;44.9180976152;5;22.5;36.1756362915;13;52.9018154144;
68;7;34.4000015259;44.3440322876;10;45.0566010475;5;23.5;37.2002906799;13;54.1641690731;
69;7;34.4000015259;42.4938964844;11;45.2113788128;5;23.5;37.4483642578;13;55.1661931276;
70;7;34.4000015259;41.3944091797;12;45.3168780804;5;23.5;39.6874008179;15;55.7761398554;
71;7;34.4000015259;45.5415420532;11;45.9409009218;5;22.5;39.7136764526;14;55.4627795219;
72;8;34.4000015259;47.5662117004;11;45.5326234102;5;22.5;40.7404594421;14;56.0333715677;
73;8;34.4000015259;50.5914382935;10;45.6907560825;5;22.5;41.4965896606;14;56.2863126993;
74;8;34.0999984741;53.3672065735;12;46.6678311825;5;19.5;43.5793113708;16;57.4592210054;
75;9;34.3115005493;53.5697479248;10;47.4067647457;6;19.0;46.6657676697;15;57.6796761751;
76;9;34.4000015259;55.6703033447;10;47.9660781622;6;20.0;49.7559928894;14;57.4088996649;
77;9;34.4000015259;57.6975975037;10;48.4947304726;6;20.0;52.8500099182;14;58.0143822432;
78;9;34.4000015259;59.7253646851;11;48.9944822788;6;20.0;55.9478225708;15;58.3935562372;
79;8;34.4000015259;60.8650245667;12;49.4672626257;7;20.0;59.0493812561;15;58.6487935781;
80;8;34.4000015259;62.8291816711;12;49.9150620699;7;20.0;61.7605552673;16;58.9123971462;
81;8;34.4000015259;62.9708404541;12;50.2230173349;7;20.0;63.8923568726;17;60.1840982437;
82;8;34.4000015259;64.1115112305;14;50.480284214;7;21.0;67.0282058716;19;60.5435525179;
83;8;34.4000015259;65.2401428223;15;50.6903049946;7;23.0;67.167930603;20;60.9158740044;
84;8;34.4000015259;66.3451538086;15;50.9011189938;8;22.0;70.3113250732;21;61.3008044958;
85;8;34.4000015259;67.4505615234;16;51.1122083664;8;23.0;70.4581298828;22;61.6979950666;
86;9;34.4000015259;68.5561065674;15;51.3230524063;8;23.0;70.6080703735;23;62.1070055962;
87;9;34.4000015259;69.661529541;15;51.5331344604;9;22.0;74.4633636475;22;62.5273030996;
88;9;34.4000015259;70.7665710449;17;51.7419476509;9;23.0;74.6467132568;23;62.9582638741;
89;9;34.4000015259;70.6818389893;18;51.9489989281;10;23.0;74.8348999023;23;63.3991750479;
90;9;35.4000015259;72.705871582;18;52.1538162231;10;22.0;76.6835174561;23;63.8492404222;
91;9;34.4000015259;75.5576705933;18;52.3559513092;10;23.0;77.8492660522;23;64.3075841665;
92;9;36.4000015259;72.6014251709;19;53.5549836159;10;23.0;77.5899505615;23;64.7732588053;
93;9;36.4000015259;73.6451416016;19;53.9305249453;10;22.0;79.8227844238;23;65.24525249;
94;9;36.4000015259;77.6887817383;20;54.3324980736;10;23.0;79.0587844849;22;65.7224984169;
95;9;39.2341690063;75.7322692871;21;54.764857173;10;23.0;78.2974090576;23;67.2038824558;
96;9;37.4000015259;76.7755737305;21;55.2318843603;10;23.0;81.5381011963;26;67.8882536888;
97;9;37.4000015259;80.8186340332;21;55.7380847931;10;25.0;81.7802810669;25;68.6120349169;
98;10;38.7480926514;80.8613891602;21;56.2880239487;9;25.0;82.0233764648;27;69.3800595999;
99;10;37.9739456177;83.2538146973;21;58.0235433578;10;24.0;85.2667694092;27;70.1976776123;
100;10;37.4000015259;83.7813873291;22;59.8439464569;10;25.0;83.8655319214;26;71.0706117153;
101;10;36.4000015259;87.3172302246;22;61.739333868;10;25.0;84.0796051025;27;72.0047142506;
102;10;37.4000015259;87.756690979;22;63.6977519989;10;24.0;86.992805481;27;73.0056011677;
103;10;39.4000015259;86.7009353638;23;66.7052974701;10;25.0;87.2314453125;28;74.0781357288;
104;11;41.4000015259;87.2434005737;22;69.8062648773;10;25.0;87.4674606323;27;75.2257709503;
105;11;44.059967041;89.3829727173;22;71.966301918;10;24.0;90.7002639771;28;76.4497628212;
106;11;44.5321044922;94.5238265991;23;74.1279968023;10;25.0;87.9293441772;28;77.7483224869;
107;11;45.0326347351;99.665397644;24;76.2717764378;10;25.0;88.1542205811;29;79.1158077717;
108;11;46.5551452637;101.807136536;24;78.3776173592;10;24.0;91.3743972778;29;80.5421133041;
109;11;47.0916976929;103.948455811;24;80.4257457256;10;25.0;91.5894622803;30;82.0124390125;
110;11;46.6331977844;108.937080383;25;83.3974816799;10;25.0;91.7990188599;32;83.5076029301;
111;11;48.169960022;114.108009338;26;85.3911582232;10;24.0;99.0293273926;32;85.0049982071;
112;11;50.6923789978;116.277671814;26;89.8057764769;10;24.0;102.305862427;33;86.4801592827;
113;11;50.9863853455;121.925544739;30;93.8293305635;10;24.0;105.573402405;34;87.9087500572;
114;11;50.44165802;125.470542908;29;97.4603364468;10;25.0;105.83165741;37;89.1847481728;
115;11;50.7936782837;129.926803589;30;100.710515618;12;26.0;107.021659851;35;90.3429448605;
116;12;52.0611305237;134.30947876;29;103.516037941;12;27.0;108.180274963;36;91.4081206322;
117;12;55.2103881836;132.590209961;31;105.828104019;12;28.0;109.333778381;36;92.3727765083;
118;12;54.2103881836;136.742797852;31;107.866190314;12;27.0;109.481910706;38;93.2347989082;
119;12;56.2103881836;137.891403198;33;109.577304363;12;27.0;109.624488831;39;93.9966163635;
120;12;56.9209251404;139.035812378;33;111.119868994;12;28.0;110.761383057;39;94.6640610695;
121;12;57.2098617554;140.175888062;34;112.478379846;12;27.0;110.89250946;40;95.2451648712;
122;12;57.4480857849;141.311538696;35;114.486104846;12;27.0;111.017852783;40;95.7490901947;
123;12;58.6424026489;143.442703247;36;115.401222825;12;28.0;112.137397766;42;96.1852738857;
124;12;59.7995109558;145.569381714;36;116.341180086;12;27.0;112.251213074;42;96.4617576599;
125;12;59.7999992371;147.823272705;37;117.298447251;12;27.0;112.359390259;42;96.6083836555;
126;12;59.7999992371;149.307144165;38;118.270913959;12;28.0;113.462020874;42;98.4437007904;
127;12;59.7999992371;150.701217651;39;119.255349874;13;30.0;112.746749878;44;100.289859772;
128;12;66.6005325317;154.026062012;39;120.248238802;13;30.0;115.039054871;45;102.124518871;
129;12;70.6998214722;151.415802002;41;121.245812058;13;32.0;114.323310852;45;103.925638199;
130;12;73.1043167114;152.393951416;43;122.244096398;13;33.0;113.584106445;46;106.672677994;
131;12;76.1851959229;153.643218994;44;123.238980889;13;33.4000015259;116.870880127;46;109.407641411;
132;12;79.2670516968;153.696472168;47;124.226296544;13;36.4000015259;119.04335022;47;112.098842144;
133;12;82.3494338989;152.952774048;50;125.201905966;13;38.4000015259;122.15512085;47;114.756679893;
134;12;83.431892395;152.211090088;53;126.161799669;13;39.4000015259;129.198577881;47;117.437235713;
135;12;84.5019302368;152.386032104;53;127.102189779;13;44.7368927002;129.467803955;48;119.090441585;
136;12;86.5952606201;152.56022644;54;128.019594431;13;43.756690979;135.731124878;51;120.660458803;
137;12;89.6753158569;152.732788086;58;128.877966762;13;42.7774162292;144.98765564;52;122.151205897;
138;12;92.7537918091;153.181365967;58;129.643520832;13;43.4000015259;151.167800903;53;123.568571329;
139;12;95.8303527832;153.433959961;59;130.387034893;13;45.8217163086;149.477310181;55;124.919753671;
140;12;98.9047088623;153.682388306;60;131.106163979;15;42.8453063965;157.709197998;53;126.212667227;
141;12;101.976615906;153.925765991;61;131.799066067;15;43.4000015259;163.93182373;54;127.455434322;
142;12;103.879898071;154.163314819;49;132.464389801;15;45.895401001;161.426620483;44;128.454626799;
143;13;104.94644165;154.394302368;44;133.101245642;15;44.9218978882;166.695999146;38;129.330795646;
144;13;106.010124207;154.618133545;44;133.709165812;15;46.4000015259;169.957519531;35;130.223303437;
145;13;107.070907593;154.834289551;44;134.288054228;15;47.4000015259;172.559112549;35;131.131803036;
146;13;107.999076843;159.575759888;41;134.83813405;16;48.4000015259;174.154815674;35;133.055626631;
147;13;105.083816528;165.575759888;42;135.359895468;16;51.037273407;175.04208374;33;134.053730965;
148;13;107.135978699;162.575759888;40;135.854043245;16;53.0683441162;176.584030151;34;135.067617774;
149;13;104.174629211;165.575759888;41;136.321446657;16;52.9000015259;178.916366577;30;136.095448494;
150;13;102.232131958;171.575759888;43;136.656750441;16;53.6329116821;179.24357605;31;137.134926915;
151;13;101.265663147;177.575759888;43;136.970012426;16;53.6663093567;180.565750122;32;138.113309264;
152;13;101.296989441;183.575759888;46;137.270950317;16;53.7003746033;181.833892822;33;140.020587564;
153;13;101.327095032;189.575759888;48;137.559685946;16;54.7350502014;184.043289185;35;141.01251924;
154;13;103.336029053;189.575759888;49;137.836399317;16;55.7702598572;186.24937439;33;142.019142628;
155;13;101.383628845;195.575759888;51;138.020184755;16;56.1555938721;188.457931519;35;143.036293745;
156;13;102.402015686;198.575759888;52;138.190123081;16;60.8114089966;188.668518066;35;144.059785843;
157;13;102.419006348;201.575759888;53;138.355701208;16;65.5922698975;189.880737305;39;145.085529208;
158;13;105.427635193;195.575759888;55;138.51678896;18;69.772644043;190.099395752;39;146.109642625;
159;13;102.451683044;198.575759888;49;138.673280001;19;72.7043685913;191.313522339;37;147.128545165;
160;13;102.467330933;201.575759888;46;138.825089931;19;76.8023681641;192.252090454;30;148.139031053;
161;13;105.475578308;195.575759888;47;138.972155094;19;80.7002334595;193.717071533;30;149.138315082;
162;13;102.497207642;198.575759888;48;139.110370636;19;83.7977294922;195.167739868;31;150.124050856;
163;13;102.511032104;201.575759888;48;139.18804121;19;87.8946228027;194.602783203;32;151.094328642;
164;13;105.518798828;195.575759888;49;139.263926983;19;91.9906768799;195.724060059;32;153.047647476;
165;13;102.526390076;198.575759888;50;139.33795166;19;97.0856628418;198.125061035;32;155.042871714;
166;13;102.533790588;201.575759888;48;139.410050392;19;105.179382324;197.331375122;34;156.08214736;
167;13;105.541000366;195.575759888;49;140.020167351;19;109.871612549;200.534881592;35;157.107941031;
168;13;102.602005005;198.575759888;50;140.603238106;19;113.462173462;203.735153198;36;158.120014787;
169;13;101.660324097;204.575759888;50;141.157438755;19;116.550872803;205.665222168;29;159.118254304;
170;13;105.683731079;198.575759888;50;141.681521416;19;118.637573242;207.0625;24;160.102614164;
171;13;103.751983643;198.575759888;50;142.174787998;19;120.722114563;208.444000244;26;161.073077798;
172;13;101.817474365;204.575759888;53;142.637043476;19;122.804374695;209.810211182;28;161.936050534;
173;13;104.863700867;201.575759888;54;143.068536758;19;124.884246826;211.896072388;30;162.768987536;
174;13;102.906852722;204.575759888;54;143.469892979;19;119.561630249;228.6509552;34;163.600210786;
175;14;103.912399292;204.575759888;53;143.8420434;19;118.636459351;232.846389771;40;164.428344727;
176;14;104.984199524;201.575759888;57;144.16851902;19;114.70866394;240.040237427;41;165.252017379;
177;14;103.016853333;204.575759888;56;144.436650276;19;112.778213501;248.732803345;40;166.069868803;
178;14;103.032447815;207.575759888;56;144.681563377;19;111.845077515;256.95690918;47;166.880563736;
179;14;106.054191589;201.575759888;57;144.8221488;19;110.909248352;259.0234375;48;167.682800531;
180;14;103.082206726;204.575759888;58;144.914281845;19;107.970733643;261.088562012;48;168.475323439;
181;14;102.091415405;210.575759888;60;146.0;19;105.029541016;269.15222168;53;169.256930828;
182;14;108.091415405;202.575759888;62;146.120000005;19;107.085700989;274.15222168;53;169.978076935;
183;14;105.099990845;206.575759888;62;146.253056049;19;106.139251709;274.15222168;54;170.676957846;
184;14;104.225296021;213.575759888;64;146.400251865;19;103.590240479;281.15222168;55;171.316292763;
185;14;109.240013123;205.575759888;65;146.562677503;19;104.600006104;289.15222168;56;171.934347391;
186;15;105.256256104;209.575759888;65;146.741405964;19;106.600006104;286.15222168;56;172.493915081;
187;15;104.274131775;215.575759888;65;146.93746376;19;102.600006104;296.15222168;57;173.011395693;
188;15;109.293739319;207.575759888;66;152.454920769;19;105.600006104;301.15222168;59;173.502614737;
189;15;106.653495789;213.115768433;67;157.228881121;19;106.600006104;298.04397583;64;173.985334396;
190;15;109.927528381;216.525726318;68;161.340732098;19;102.600006104;306.466400146;65;174.458781481;
191;15;110.987319946;222.829193115;68;164.881891489;19;104.600006104;312.808441162;67;174.922258139;
192;15;112.659111023;233.588256836;65;167.679852962;19;107.600006104;305.151275635;64;176.885134935;
193;15;113.417488098;235.736083984;63;169.956745148;19;102.791999817;313.794006348;64;178.831428766;
194;15;113.795677185;237.536315918;64;171.601735592;19;106.979705811;314.453613281;65;180.751637936;
195;15;113.96018219;241.703323364;66;172.881731033;19;109.162307739;313.453613281;68;182.636804104;
196;15;114.088180542;245.381668091;61;174.006757259;19;108.339111328;318.453613281;66;184.478680134;
197;15;114.200675964;248.986099243;61;174.918346882;19;111.509498596;317.453613281;69;186.269865036;
198;15;114.2918396;252.319015503;63;175.710251808;19;110.672966003;319.453613281;67;188.003897667;
199;15;114.371032715;255.469390869;64;176.46298027;19;109.829116821;324.453613281;69;189.675318241;
200;15;114.446296692;258.549987793;65;177.115819931;19;111.977653503;323.453613281;70;191.279687405;
201;15;114.511581421;261.549987793;65;177.755685806;19;112.118377686;322.453613281;67;192.813577175;
202;16;114.575569153;264.549987793;65;178.389975548;19;113.251190186;326.453613281;65;194.274530888;
203;16;114.63899231;267.549987793;65;179.010655403;19;111.376083374;328.453613281;67;195.661008835;
204;16;114.701065063;268.563842773;65;179.610227585;19;112.493133545;327.453613281;68;196.972310066;
205;16;114.761016846;269.343292236;56;180.182094574;19;111.602470398;325.453613281;62;198.20849371;
206;16;114.818206787;270.086700439;56;180.720837593;19;111.704299927;327.453613281;60;199.370290279;
207;16;114.872077942;273.787078857;55;192.44563818;19;112.798858643;323.303039551;57;200.459010124;
