Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;4;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;4;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;2;9.0;10.1999998093;4;21.0;
6;1;13.8999996185;8.625;5;17.25;2;10.3000001907;10.0;4;21.1200000048;
7;1;14.8999996185;8.625;5;17.5949993134;2;11.3360004425;10.0;4;21.2530560493;
8;2;16.156999588;8.79749965668;4;18.8861961365;2;11.375916481;10.0;4;21.8127820492;
9;2;16.3317184448;8.94309806824;4;19.7067136765;2;11.5438346863;10.1999998093;4;22.3170127869;
10;2;16.8240280151;9.3333568573;4;20.416779995;2;11.6951036453;10.3632001877;4;22.7783694267;
11;2;18.8240280151;9.6677980423;4;21.0226662159;2;11.8335103989;10.4951858521;4;24.1197800636;
12;2;20.8240280151;9.94955635071;4;21.5340260267;2;12.2359342575;11.0209560394;4;25.3230593204;
13;2;21.9002914429;10.1834592819;4;21.9622858763;2;14.2359342575;11.4571752548;5;26.4056642056;
14;2;22.1773719788;10.3752222061;4;22.3193571568;2;16.2359333038;11.8107032776;5;27.3911669254;
15;2;22.3916149139;10.5308046341;3;22.5548160076;2;17.5749435425;12.0916318893;5;28.3050293922;
16;2;22.5328903198;10.625;3;22.6030313969;2;18.717300415;12.3113050461;5;29.1714119911;
17;2;22.5618190765;10.625;3;22.6523760557;2;19.8754692078;12.4808797836;5;29.790178299;
18;2;22.591424942;10.625;3;22.7028282881;2;21.0496273041;12.5;5;30.4229521751;
19;2;22.6216964722;10.625;3;22.7543625832;2;22.2394599915;12.5;5;31.1049995422;
20;2;22.6526184082;10.625;3;22.8069496155;2;23.3315010071;12.5;6;31.8311891556;
21;2;24.6841697693;10.625;4;22.8605561256;2;23.5493564606;12.5;6;32.5941519737;
22;2;25.7163333893;10.625;4;22.9151450396;2;23.7782459259;12.5;6;33.38438797;
