Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
5;1;12.8999996185;8.625;4;17.25;1;9.0;10.0;5;20.0;
6;1;13.8999996185;8.625;4;17.25;1;10.0;10.0;5;20.0;
7;1;14.8999996185;8.625;4;17.5949993134;1;11.0;10.0;5;20.0;
8;1;15.5569992065;8.79749965668;4;17.8861961365;2;11.0;10.1999998093;4;21.3999996185;
9;1;15.7317180634;8.94309806824;4;18.6667137146;2;11.4200000763;10.1999998093;4;21.8264003992;
10;1;16.2000274658;9.3333568573;4;19.3355960846;2;11.5479202271;10.3632001877;4;22.1992716789;
11;1;17.2000274658;9.6677980423;4;19.8991127014;2;11.659781456;10.4951858521;3;23.4054436684;
12;1;18.2000274658;9.94955635071;4;20.3669185638;2;12.0216331482;11.0209560394;3;24.4501843452;
13;1;19.2000274658;10.1834592819;4;20.7504444122;2;14.0216331482;11.4571752548;4;25.3486692905;
14;1;20.2000274658;10.3752222061;4;21.0616092682;2;16.0216331482;11.8107032776;4;26.1225088835;
15;1;21.2000274658;10.5308046341;5;21.25;2;17.1943473816;12.0916318893;4;26.7957427502;
16;1;22.2000274658;10.625;5;21.25;2;18.2645130157;12.3113050461;4;27.3919057846;
17;1;23.2000274658;10.625;5;21.25;2;19.3416175842;12.4808797836;4;27.7113106251;
18;1;24.2000274658;10.625;5;21.25;2;20.4259662628;12.5;4;28.0173821449;
19;1;24.75;10.625;5;21.25;2;21.5177879333;12.5;4;28.3487696648;
20;1;24.75;10.625;5;21.25;2;22.5046310425;12.5;5;28.7054548264;
21;1;24.75;10.625;6;21.25;2;22.6116371155;12.5;6;29.0869145393;
22;1;24.75;10.625;6;21.25;3;22.7260742188;12.5;6;29.4920539856;
23;1;24.75;10.625;7;21.25;3;22.8476161957;12.5;6;29.9191560745;
24;1;24.75;10.625;7;21.25;3;22.9757461548;12.5;6;30.3658571243;
25;1;24.75;10.625;7;21.25;3;23.1097564697;12.5;6;30.8291530609;
26;1;24.75;10.625;7;21.25;3;23.2487449646;12.5;6;31.3054442406;
27;1;24.75;10.625;7;21.25;3;23.3916339874;12.5;6;31.790620327;
28;1;24.75;10.625;7;21.25;3;23.5371856689;12.5;6;32.2801818848;
29;1;24.75;10.625;7;21.25;3;23.6840553284;12.5;6;32.7693967819;
30;1;24.75;10.625;7;21.25;3;21.8308181763;13.5;6;33.2534770966;
31;1;24.75;10.625;7;21.25;3;20.9760437012;14.5;6;33.7277650833;
32;1;24.75;10.625;7;21.25;3;20.1183300018;15.5;6;34.187912941;
33;1;24.75;10.625;7;21.25;3;19.2563743591;16.5;6;34.6300430298;
34;1;24.75;10.625;7;21.25;3;18.2563743591;15.5;6;35.0508718491;
35;1;24.75;10.625;7;21.25;3;17.2563743591;15.5;6;35.4477939606;
36;1;24.75;10.625;8;21.25;3;17.2563743591;16.5;7;35.8189210892;
37;1;24.75;10.625;8;21.25;3;16.2563743591;15.5;7;36.1630792618;
38;1;24.75;11.625;8;21.25;3;16.5;15.5;7;36.4797668457;
39;1;24.75;12.625;8;21.25;3;17.5;15.5;8;36.7690839767;
40;1;24.75;13.625;9;21.25;3;16.5;14.5;8;37.0316419601;
41;1;24.75;14.625;9;21.25;3;16.5;14.5;8;37.2684679031;
42;1;24.75;15.625;8;21.25;3;17.5;15.5;8;37.4809007645;
43;1;24.75;15.625;9;21.25;3;16.5;14.5;8;38.6704978943;
44;1;24.75;15.625;10;21.25;3;17.5;15.0;9;38.8789520264;
45;1;24.75;15.625;10;21.25;3;17.5;13.5;9;39.0692019463;
46;1;24.75;15.625;11;21.25;4;20.5;17.5;9;40.1235535145;
47;2;26.75;16.625;10;22.25;4;23.8370666504;21.5;9;40.2171074152;
48;3;28.75;17.625;8;42.3550000191;4;25.5;25.5;10;40.3138164282;
49;3;30.75;19.625;9;43.669865489;4;27.763551712;29.5;10;42.2200535536;
50;3;32.75;21.625;9;44.8128683567;4;28.5559997559;32.5;10;43.8177007437;
51;3;31.75;24.625;10;45.789835453;4;30.1114139557;33.5;11;45.1413764954;
52;4;33.75;24.625;9;46.616666913;4;31.1614208221;33.9937896729;11;46.2338181734;
53;4;32.75;26.625;9;47.3148869276;4;31.4711322784;34.2754020691;9;47.1381012201;
54;4;34.75;25.625;9;47.9078425169;4;29.6255226135;35.4822807312;8;47.6286642551;
55;4;36.75;25.625;9;48.4025228024;4;28.1353740692;37.3874740601;9;48.0520819426;
56;4;35.75;26.625;13;48.6037294865;4;27.1353740692;38.4427185059;9;48.4476448298;
57;5;37.75;25.625;13;60.3190078735;4;27.3002166748;38.5;9;48.7815294266;
58;5;40.75;26.625;13;61.0084457397;5;27.3362255096;39.5;9;48.9782783985;
59;5;40.75;28.625;13;61.6753377914;5;27.3736305237;40.5;9;49.1814365387;
60;5;42.75;28.625;13;64.3468253613;5;26.7000007629;42.5;9;48.6195421219;
61;5;44.75;30.0234375;13;67.6248724461;5;27.5799999237;39.2999992371;11;48.1295152903;
62;6;47.75;30.9821891785;10;71.5588446856;4;24.4720001221;35.1199989319;12;45.6649518013;
63;6;51.75;33.2092208862;10;73.3425748348;4;24.2405853271;34.1199989319;12;45.2171137333;
64;6;51.6597442627;36.3912239075;10;74.7441616058;4;24.2593231201;34.1199989319;13;44.820189476;
65;7;52.75;38.7035217285;10;75.6586469412;4;24.2780265808;34.1199989319;15;44.4689972401;
66;8;50.75;42.6643371582;9;76.503261447;4;22.4720001221;34.1199989319;15;44.1588692665;
67;8;49.75;45.6239395142;8;77.3220851421;4;22.3152370453;32.1199989319;15;44.2550065517;
68;8;48.75;48.211479187;8;78.1156535149;4;20.4720001221;32.1199989319;16;45.1786615849;
69;7;45.75;46.83070755;9;76.1518456936;5;20.36926651;30.1199989319;14;48.4919879436;
70;7;46.75;46.8548126221;9;76.62279737;5;22.4720001221;30.8934402466;14;48.9403920174;
71;7;47.75;47.679485321;10;77.0905593634;5;26.441532135;31.0;15;49.1784098148;
72;8;48.75;47.7264137268;9;77.5516495705;5;28.4780673981;32.0;15;49.4186372757;
73;8;49.75;48.7521820068;10;78.0027952194;5;30.0147533417;33.0;14;51.7648019791;
74;8;50.75;49.7784729004;10;78.4410386086;5;31.2627849579;34.7000007629;14;53.7073516846;
75;8;51.75;50.8052787781;10;78.8638163805;5;29.1520004272;37.2291984558;14;55.3045284748;
76;8;49.75;52.832572937;10;80.2690179348;5;29.0497589111;39.6162643433;14;56.6212096214;
77;8;49.75;55.0;10;80.5800209641;5;30.2153663635;38.1010971069;14;58.5468132496;
78;8;49.75;58.0;11;81.8781915307;5;29.2800006866;40.3321228027;14;59.2469880581;
79;8;49.75;62.0;11;82.112121582;5;29.6000003815;42.4565582275;15;59.9030437469;
80;8;49.75;66.0;11;82.3359143138;6;30.6000003815;42.4565582275;14;60.4514827728;
81;8;48.75;70.0;13;82.5486242175;6;29.2238349915;45.0;14;60.8641093969;
82;9;47.75;73.4850082397;12;82.7497440577;6;28.2983226776;48.0;14;61.2741011381;
83;9;46.75;76.4540100098;12;82.9391265512;6;27.6000003815;48.0;16;61.6799890995;
84;9;45.75;78.4261016846;13;83.1169140935;7;28.6000003815;50.0;15;62.0803797245;
85;9;44.75;80.4009933472;14;83.2834698558;7;27.6000003815;50.0;15;62.4739792347;
86;9;43.75;84.4261016846;15;83.4393163919;7;28.5848312378;49.0;15;63.8596090078;
87;10;42.75;87.4261016846;14;83.5573311448;7;27.6519966125;52.0;15;64.2662235498;
88;10;41.75;90.4261016846;16;83.5767760277;7;27.6519966125;53.0;15;64.6635100842;
89;11;40.75;94.4261016846;16;83.6006245911;7;29.6000003815;52.0;15;65.0507075787;
90;11;39.75;98.4261016846;18;83.8074414432;7;29.6000003815;55.0;16;65.42720294;
91;11;38.75;102.426101685;19;84.0221020579;7;30.9370555878;57.8259811401;17;66.7925286293;
92;11;39.75;103.426101685;19;84.2443225682;7;30.6000003815;58.1342353821;17;67.2288583517;
93;11;38.0;107.226104736;20;85.473745048;7;29.6000003815;61.2274742126;18;67.6594088078;
94;11;40.0;108.144348145;21;85.8299372792;8;28.6000003815;64.31640625;19;68.0843765736;
95;11;42.0;109.153846741;21;87.2054511905;8;28.6000003815;64.4010467529;19;68.504052639;
96;11;41.0;113.16355896;23;87.680798173;8;26.6000003815;67.4814605713;19;68.9188038111;
97;11;42.0;117.173484802;25;88.1819685102;8;25.6000003815;70.0000228882;19;69.3290508986;
98;11;42.0;121.183631897;26;88.7095855474;8;27.6000003815;69.9581375122;20;69.7352510691;
99;11;42.0;125.193992615;27;89.26416713;8;26.6000003815;71.9946594238;19;70.1378772259;
100;11;43.0;126.204582214;27;89.8460967541;8;27.0;74.0333480835;19;70.5198163986;
101;11;42.0;129.215393066;30;90.4555892348;8;28.0;76.0742492676;20;70.8280938864;
102;11;42.0;132.226425171;31;91.0926530957;8;28.8600006104;78.1173629761;20;71.1317104101;
103;11;43.0;132.237686157;31;91.7570481896;8;28.8600006104;80.1627044678;20;71.3902848959;
104;11;42.0;135.249176025;32;92.4482398629;8;28.8600006104;82.2102508545;21;71.6565908194;
105;11;42.0;138.260894775;34;93.1653556228;8;28.8600006104;85.2599639893;22;71.9303162098;
106;11;43.0;138.272827148;34;93.9071414471;8;28.8600006104;88.3117675781;22;72.2110675573;
107;11;44.0;138.685012817;35;94.6719260812;8;28.8600006104;89.8053894043;23;72.4983680248;
108;11;45.0;138.697418213;37;95.4575963616;8;28.8600006104;90.8790893555;23;72.7916563749;
109;11;46.0;138.71005249;40;96.2615869641;8;29.8600006104;88.9546661377;23;73.0902891159;
110;11;47.0;138.722900391;37;97.0808876753;8;28.8600006104;92.5070953369;19;73.3935431242;
111;11;48.0;138.735992432;35;97.9120752215;9;28.8600006104;93.623260498;18;73.7006217241;
112;11;49.0;138.749298096;36;98.7513668537;9;29.8600006104;91.741317749;18;74.0106619596;
113;12;50.0;138.093353271;35;99.5946955681;9;30.8600006104;90.8609313965;16;74.3227460384;
114;12;51.0;137.402160645;32;100.437808812;9;31.8600006104;89.9816970825;15;74.6359119415;
115;12;52.0;136.71182251;32;101.276379824;9;32.8600006104;89.1032104492;16;74.9491682053;
116;12;53.0;136.019805908;28;102.106126547;9;33.8600006104;88.2250518799;16;75.2615072727;
117;12;53.0;130.034240723;27;102.922932923;9;33.8600006104;86.3211975098;15;75.1727515459;
118;12;51.0;135.04888916;27;103.722962081;9;32.8600006104;86.1574859619;15;74.2417484522;
119;13;55.0;136.063751221;14;105.502748847;9;35.8600006104;84.0119018555;15;73.4175508022;
