Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
6;1;13.8999996185;8.625;5;17.25;1;10.0;10.0;5;20.0;
7;2;15.5;8.625;4;18.5949993134;1;11.0;10.0;5;20.0;
8;2;15.5569992065;8.79749965668;4;19.0861961842;1;11.0;10.0;5;20.3999996185;
9;2;15.7317180634;8.94309806824;4;20.6889005899;1;11.1199998856;10.1999998093;5;20.7264003754;
10;2;16.5219802856;9.60165023804;4;22.1993957758;2;11.2179203033;10.5631999969;4;21.9903717041;
11;2;18.5219802856;10.1822328568;4;23.6193716526;2;11.597111702;10.4951858521;4;23.0819120407;
12;2;20.5219802856;10.6796894073;4;24.9643068314;2;11.9245738983;11.0209560394;4;23.99553442;
13;2;22.5219802856;11.0951957703;4;26.2597794533;2;13.9245738983;11.4571752548;5;24.7449600697;
14;2;24.5219802856;11.4346656799;5;26.8305063248;2;15.9245738983;11.8107032776;5;25.3503712416;
15;2;25.9958457947;11.3536987305;5;27.545542717;2;16.9627056122;12.0916318893;5;25.8344515562;
16;2;27.5123119354;11.280828476;5;28.4119563103;2;17.9761257172;12.3113050461;5;26.2195074558;
17;2;29.1108589172;11.2152452469;5;29.4314937592;2;18.9898986816;12.4808797836;5;26.3048160076;
18;2;30.7934112549;11.1562204361;5;30.5982027054;2;20.0040187836;12.5;5;26.3530313969;
19;2;32.3589248657;11.1030979156;5;31.8963270187;2;21.0184822083;12.5;5;26.4023760557;
20;2;33.1377944946;11.0552883148;5;33.2990980148;2;21.5;12.920712471;6;26.4528282881;
21;2;31.0861606598;12.0122594833;5;34.7691297531;2;21.5;12.9358482361;6;26.5043625832;
22;2;32.0396881104;10.9735336304;5;36.2608861923;2;21.5;12.9513092041;6;26.5569496155;
23;2;32.9978637695;10.9386806488;5;37.7251729965;3;21.9670848846;12.5;6;26.6105561256;
24;2;33.9602279663;10.9073123932;7;39.1148910522;3;21.5;12.5;6;26.6651450396;
25;2;31.9263477325;11.8790807724;7;40.3906974792;3;21.5;12.99954319;6;26.72067523;
26;2;30.8958568573;12.8536729813;7;41.5251255035;3;21.5;13.0162029266;6;26.7771017551;
27;2;29.8684177399;13.8308057785;7;42.5042514801;3;21.5;13.0331306458;6;26.8343759775;
28;2;28.8437213898;14.8102254868;8;43.3268260956;3;21.5;13.4171876907;6;26.8924454451;
29;2;27.8214931488;15.7917032242;8;44.0015773773;3;22.0677337646;12.5;6;26.9512542486;
30;2;26.9300384521;16.7750320435;8;44.5437450409;3;20.0853767395;13.5;6;27.0107431412;
31;2;26.9120368958;17.7600288391;8;44.9717597961;3;19.1032218933;14.5;6;27.0708494186;
32;3;26.8958320618;18.7465267181;7;45.3046340942;3;18.1212539673;15.5;6;27.1315076351;
33;3;27.8812484741;17.7465267181;7;45.4468727112;3;17.1394519806;16.5;6;27.1926498413;
34;3;28.8681221008;17.7465267181;7;45.4271850586;3;16.1577949524;17.5;6;27.2542052269;
35;3;29.8563117981;18.7465267181;8;45.4094657898;3;15.1762619019;18.5;7;27.3161010742;
36;3;30.8456802368;19.7465267181;8;45.3935184479;3;14.6948299408;19.5;6;27.3782629967;
37;3;31.8361110687;20.6967582703;9;45.3791656494;3;14.7134790421;20.5;6;27.4406147003;
38;3;32.8274993896;20.6895828247;9;45.3662490845;3;14.7321844101;21.5;7;27.5030794144;
39;3;33.8197479248;20.6831245422;9;45.3546237946;3;14.7509241104;22.5;6;27.5655794144;
40;3;34.8127746582;20.6773109436;10;45.3441619873;3;14.7696743011;23.5;6;27.628036499;
41;3;32.8064956665;21.6720809937;10;45.3347454071;3;14.0;25.5;7;28.690372467;
42;3;31.8008460999;22.6673736572;10;45.3262710571;3;16.0;24.5451869965;8;28.7525100708;
43;3;30.7957611084;23.6631355286;10;45.3186435699;3;16.0;25.5762557983;8;28.8143725395;
44;3;29.7911872864;24.6593208313;10;45.3117790222;3;16.0;26.6071872711;9;28.8758842945;
45;4;28.7870674133;25.6558895111;7;56.30560112;3;17.0;24.6379432678;10;28.936971426;
46;4;31.7833595276;25.6528015137;7;56.7200407982;3;16.0;25.6684856415;10;28.9975619316;
47;4;34.7800254822;26.6500205994;8;57.1096320152;3;17.0;25.6684875488;10;29.0575861931;
48;4;35.7770233154;27.647518158;7;57.4730535746;3;18.0;26.6684875488;11;29.1169772148;
49;4;36.7743186951;28.6452674866;8;57.8096655607;3;19.0;27.6684875488;11;29.1756706238;
50;4;37.7718887329;30.643239975;8;58.1194460392;3;20.0;28.6684875488;12;29.2336053848;
51;4;38.7696990967;32.192363739;10;58.4029029608;3;21.0;29.6684875488;12;29.2907235622;
52;5;39.7677307129;33.2011795044;9;58.6609711647;3;22.0;29.8453636169;12;29.346971035;
53;5;40.7659568787;33.6382980347;10;61.0121953487;3;23.0;29.8734855652;13;29.4022974968;
54;5;42.2412834167;35.6169662476;11;62.9426648617;4;23.5;29.9011497498;12;29.4566559792;
55;6;43.6294136047;36.9510955811;8;74.4993296862;4;24.5;28.2000007629;12;29.5100040436;
56;6;45.9407501221;38.6172943115;9;76.2384301424;4;23.5;29.2000007629;13;29.5623030663;
57;7;48.1868629456;41.4372177124;8;77.6891419888;4;23.5;29.9811515808;13;29.6135182381;
58;7;49.3791275024;42.9826049805;8;79.4894293547;4;24.5;28.2000007629;14;29.6636190414;
59;8;51.4000015259;46.6366577148;6;92.7860748172;4;24.5990867615;28.2000007629;14;29.7125790119;
60;8;54.2000007629;50.4246101379;6;93.9685047865;4;24.6137733459;28.2000007629;15;29.7603754997;
61;8;55.7430000305;53.4586906433;8;95.0305698514;4;24.628112793;28.2000007629;15;29.8069901466;
62;9;56.2000007629;58.4467315674;8;95.9982340336;4;24.6420974731;28.2000007629;15;29.8524079323;
63;9;57.2000007629;61.7769584656;9;96.8685715795;4;24.6557216644;28.2000007629;16;29.8966178894;
64;9;58.2000007629;66.4690093994;10;97.6422631741;4;24.6689853668;28.2000007629;18;29.9396123886;
65;9;59.2000007629;69.4801940918;11;98.3229495883;4;24.6818847656;28.2000007629;18;29.9813876152;
66;11;60.2000007629;72.491394043;10;98.9164605141;3;23.5;29.2000007629;18;30.0;
67;11;61.2000007629;75.5026245117;10;99.4300620556;3;24.5;28.2000007629;18;30.0;
68;11;62.2000007629;78.5138626099;12;99.7761015892;3;24.7000007629;28.2000007629;20;30.0;
69;11;63.1224594116;81.5251083374;12;100.026681483;3;24.7000007629;27.5;20;30.0;
70;11;63.2329406738;86.3138580322;14;100.182508588;3;24.7000007629;27.5;20;30.0;
71;12;63.3000030518;89.3138580322;14;100.190870106;3;24.7000007629;27.5;20;30.0;
72;13;63.3000030518;92.3138580322;13;100.200620055;3;24.7000007629;27.5;17;30.0;
73;13;63.3000030518;95.3138580322;14;100.211607337;3;24.7000007629;28.2000007629;16;30.0;
74;13;63.3000030518;98.3138580322;15;101.223694682;3;24.7000007629;27.5;16;31.1399998665;
75;14;64.3000030518;104.313858032;18;101.266757786;3;25.0359992981;28.0;16;32.0588526726;
76;14;63.3000030518;110.313858032;24;102.047807992;3;24.0340003967;29.3899993896;16;32.7907992601;
77;14;62.3000030518;116.313858032;25;102.724546313;3;25.2123565674;28.6872596741;16;33.3715132475;
78;14;61.3000030518;122.313858032;25;103.304262638;3;25.6871070862;28.9097423553;17;33.6858479977;
79;14;60.3000030518;127.208862305;27;103.796845198;3;24.3999996185;30.0;17;33.8175138235;
80;15;60.3000030518;127.23223877;28;104.213383853;3;24.3999996185;31.0;17;33.9468178749;
81;15;58.3000030518;130.256164551;29;105.565087676;3;25.3999996185;29.0;18;34.0735733509;
82;16;60.7565078735;135.280548096;28;106.249105692;4;22.3999996185;31.8155841827;18;34.1976144314;
83;15;61.4068565369;135.515167236;28;104.967456043;5;21.3999996185;33.0;16;35.5993154049;
84;16;63.3847503662;140.575241089;29;105.010225594;5;21.3999996185;36.4010009766;16;35.7523400784;
85;16;63.5010223389;145.63659668;30;105.095415771;5;21.3999996185;38.4644317627;17;35.9027715921;
86;16;65.5095443726;147.699203491;30;106.221805215;5;22.3999996185;39.4313926697;17;36.0505127907;
87;16;68.122177124;151.763061523;32;106.578377962;5;23.3999996185;40.4467086792;18;36.1954848766;
88;16;70.1388473511;155.028152466;32;108.008114398;5;24.3999996185;41.4621009827;18;36.3376274109;
89;16;73.1594238281;160.094436646;33;108.66535145;5;25.3999996185;42.477558136;14;36.4768973589;
90;17;75.5251617432;165.161880493;33;109.425632596;5;26.3999996185;42.5553894043;14;36.6132678986;
91;17;76.410484314;170.23046875;34;110.296296418;5;26.3999996185;43.5553894043;14;36.7467269897;
92;17;78.4781646729;175.30015564;36;111.28474164;5;26.3999996185;44.5553894043;14;36.8772752285;
93;18;80.5550689697;180.370941162;35;112.398005724;5;26.3999996185;45.5553894043;14;37.0049258471;
94;18;81.839805603;184.442749023;36;113.642229199;5;26.3999996185;46.5553894043;15;37.1297014952;
95;20;82.7642211914;188.515548706;36;115.021992385;5;26.3999996185;46.9956283569;15;37.1999411583;
96;20;83.9095993042;189.589324951;38;117.539542556;5;24.3999996185;48.0;15;37.2616842985;
97;20;84.0539550781;194.664001465;39;119.25396955;5;23.3999996185;49.0;16;37.32363379;
98;20;85.2193984985;199.739562988;39;121.103358984;5;22.3999996185;50.0;16;37.3857493401;
99;20;86.5157394409;201.815979004;39;124.078266382;5;21.3999996185;51.0;16;37.4479904175;
100;21;86.7078323364;207.893157959;42;126.259197354;5;20.3999996185;52.0;16;37.5103156567;
