Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
6;1;13.8999996185;8.625;5;17.25;1;10.0;10.0;5;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;11.0;10.0;5;20.0;
8;1;15.5569992065;8.79749965668;5;17.8861961365;1;11.0;10.0;5;20.3999996185;
9;1;15.7317180634;8.94309806824;5;18.6667137146;1;11.1199998856;10.1999998093;5;20.7264003754;
10;2;16.8000278473;9.3333568573;4;20.3355960846;2;11.2179203033;10.5631999969;4;21.9903717041;
11;2;18.8000278473;9.6677980423;4;20.9291126728;2;11.597111702;10.4951858521;4;23.0819120407;
12;2;20.8000278473;9.94955635071;4;21.4275095463;2;11.9245738983;11.0209560394;4;23.99553442;
13;2;21.8363819122;10.1834592819;4;21.8422105312;2;13.9245738983;11.4571752548;5;24.7449600697;
14;2;22.8550872803;10.3752222061;4;22.185126543;2;15.9245738983;11.8107032776;5;25.3503712416;
15;2;23.8741378784;10.5308046341;5;22.4058350325;2;16.9627056122;12.0916318893;5;25.8344515562;
16;2;24.8935279846;10.625;5;22.4387089014;2;17.9761257172;12.3113050461;5;26.2195074558;
17;2;25.9132537842;10.625;5;22.4721269608;2;18.9898986816;12.4808797836;5;26.3048160076;
18;2;26.933303833;10.625;5;22.5060760975;2;20.0040187836;12.5;5;26.3530313969;
19;2;27.5036449432;10.625;5;22.5405418873;2;21.0184822083;12.5;5;26.4023760557;
20;2;27.5243244171;10.625;5;22.5755085945;2;21.9207134247;12.5;6;26.4528282881;
21;2;27.5453052521;10.625;5;22.6109591722;2;21.9358482361;12.5;6;26.5043625832;
22;2;27.566576004;10.625;6;22.6468753815;2;21.9513092041;12.5;6;26.5569496155;
23;2;27.5881252289;10.625;6;22.6832377911;3;21.9670848846;12.5;5;26.6105561256;
24;3;27.6099433899;10.625;5;22.7200255394;3;21.5;12.5;5;26.6651450396;
25;3;24.75;12.3600130081;5;22.7572168112;3;21.5;12.99954319;5;26.72067523;
26;3;25.75;11.3786087036;5;22.7947884798;3;21.5;13.0162029266;6;26.7771017551;
27;3;23.75;12.3973941803;5;22.8327163458;3;22.0331306458;12.5;6;26.8343759775;
28;3;24.75;11.4163579941;5;22.8709751368;3;21.5;13.4171876907;6;26.8924454451;
29;3;25.75;11.4354877472;5;22.9095385075;3;22.0677337646;12.5;6;26.9512542486;
30;3;23.75;12.4547691345;5;22.9483793974;3;20.0853767395;13.5;6;27.0107431412;
31;3;24.75;11.4741897583;5;22.9874696732;3;19.1032218933;14.5;6;27.0708494186;
32;3;25.75;11.4937343597;5;23.0267804861;3;18.1212539673;15.5;6;28.1315076351;
33;3;23.75;12.5133905411;6;23.0662822723;3;18.1394519806;17.0;6;28.2326498032;
34;3;24.75;11.5331411362;6;23.1059447527;3;18.1577949524;17.5;6;28.3353891373;
35;3;25.75;11.5529727936;6;23.1457372904;3;17.5006160736;18.5;6;28.4396545887;
36;3;27.75;13.5529727936;7;23.1856285334;3;17.0318965912;19.5;6;28.5453704596;
37;3;27.9113769531;15.5529727936;7;23.2255871296;3;16.7134780884;21.0835533142;6;28.6524561644;
38;3;27.9353523254;17.5529727936;7;23.265581131;3;17.0957374573;21.5;6;28.7608273029;
39;3;27.9593486786;19.5529727936;7;23.3055787086;3;16.7509231567;23.1288738251;6;28.870395422;
40;3;27.9833469391;20.625;8;23.3455479145;3;16.7696743011;24.1524085999;7;28.9810678959;
41;3;28.0073280334;20.625;8;23.385456562;3;17.1943206787;24.5;7;29.0927485228;
42;3;28.0312728882;20.625;8;24.42527318;3;17.0;24.2011871338;7;29.2053383589;
43;3;29.0551643372;21.625;9;24.4949660301;3;17.2616004944;23.5;8;29.3187351227;
44;3;30.0789794922;22.625;9;24.5650949478;3;16.8443107605;25.2521820068;8;29.43283391;
45;3;30.7390575409;23.625;9;24.635622263;3;17.0;24.2784748077;9;29.5475275517;
46;3;30.7813739777;24.625;9;24.7065098286;3;18.4831676483;25.2784748077;9;29.6627069712;
47;3;30.1497955322;25.625;9;24.7777186632;3;19.0;26.2784748077;9;29.7782614231;
48;3;30.8666305542;25.625;10;24.8492096663;3;20.0;27.2784748077;10;29.89407897;
49;4;30.909526825;25.625;9;24.9209425449;3;21.5331306458;28.2784748077;10;30.0100466013;
50;4;30.9525661469;25.625;9;24.9928772449;3;22.0;29.2784748077;10;30.1260508299;
51;4;30.9957256317;25.625;10;25.0649733543;3;23.5677337646;29.1168022156;11;30.2419778109;
52;4;31.0389842987;25.625;11;25.1371898651;3;24.0853767395;29.145362854;11;30.3577141762;
53;4;31.0823135376;25.625;11;25.2094856501;3;23.5;30.1734848022;11;30.4731469154;
54;4;31.1256923676;25.625;11;25.281819582;3;24.1212539673;29.2011489868;12;30.5881636143;
55;4;31.1690921783;25.625;11;25.3541505337;3;24.5;28.5;13;30.7026538849;
56;4;31.2124900818;25.625;12;26.4264371395;3;24.1577949524;28.5;13;30.8165082932;
57;4;32.2558631897;26.625;12;27.4256598949;3;23.5;30.2811508179;13;30.9296193123;
58;4;33.8148956299;28.0234375;12;28.2844048738;3;25.1948299408;27.5;13;31.0418820381;
59;4;34.2873420715;29.3489723206;12;29.0198911428;3;25.3125648499;27.5;13;31.1531937122;
60;5;34.6834564209;30.6102333069;13;29.6513223648;3;25.3459587097;27.5;14;31.2634549141;
61;5;35.014705658;31.8168411255;14;30.1976333857;3;24.2509231567;28.5;14;31.372569561;
62;5;35.2923812866;32.6667938232;14;30.4695389271;3;25.2696743011;27.5;14;31.4804444313;
63;5;35.4028739929;32.7323760986;14;30.7030322552;3;24.6557216644;28.5;15;31.5869903564;
64;5;35.4877319336;32.7784042358;14;30.9413936138;4;24.3071117401;28.5;14;31.6921224594;
65;5;35.5729026794;32.8266143799;14;31.1844722033;4;24.5;27.5;14;31.7957601547;
66;5;35.6582717896;32.8770103455;15;32.4320912361;5;24.5;30.5;14;32.8758842945;
67;6;36.7437400818;33.9295959473;14;32.7815463543;5;27.3627662659;29.5;13;33.0669714212;
68;6;38.8292007446;34.0;14;34.2769076824;5;26.7000007629;31.5;13;33.2729929686;
69;6;39.8440818787;35.4799995422;16;35.595416069;5;27.0826301575;32.9987792969;12;33.4953103065;
70;6;40.5662536621;36.8593902588;16;36.7662380934;5;27.1313171387;34.028793335;12;33.7353122234;
71;6;38.148109436;40.1527404785;16;37.820366025;5;27.1855010986;34.0584869385;13;33.9943825006;
72;6;38.4997177124;42.375617981;17;38.7014256716;5;26.7000007629;34.9971923828;13;36.4937472343;
73;7;38.7326927185;44.5;16;39.3570772409;5;28.6589889526;35.6485595703;13;37.8436291218;
74;7;38.8157348633;46.5;16;40.0352861881;5;28.0340003967;39.0996017456;13;39.041362524;
75;8;38.8978805542;48.5;14;40.734992981;5;30.0188522339;38.4580802917;13;40.1242203712;
76;8;38.9789123535;50.5;15;41.4548649788;5;31.6009616852;37.9097442627;15;40.9781905413;
77;8;39.0586242676;52.5;15;42.1932864189;6;29.535905838;41.0;14;41.6874901056;
78;8;39.1368255615;54.5;14;42.9483571053;6;26.3999996185;45.5423774719;14;42.4321296215;
79;8;39.2133407593;56.5;14;43.7178955078;6;25.3999996185;48.2016296387;15;43.2106573582;
80;8;39.2880020142;58.5;15;45.4994523525;6;24.3999996185;49.6053276062;15;44.0205295086;
81;9;40.3606719971;61.5;14;47.4403318167;6;23.3999996185;51.0102653503;15;44.8580120802;
82;9;42.431224823;65.5;14;48.4683966637;6;22.3999996185;52.4290046692;15;45.7181524038;
83;9;43.4995536804;68.4026031494;16;49.5576497316;6;24.3999996185;48.8017311096;15;47.5948314667;
84;9;43.5655708313;70.6161117554;16;50.6799015999;6;22.3999996185;52.1837997437;16;48.5409178734;
85;9;41.5655708313;72.8278045654;17;51.7969681025;6;22.3999996185;55.571762085;16;49.4914813042;
86;10;40.5655708313;74.0366897583;16;52.9410784245;6;22.0;58.1842575073;16;50.4382710457;
87;11;40.2000007629;74.2418136597;15;55.1112445593;6;22.0;60.6246566772;16;51.3729951382;
88;10;39.2000007629;70.4422988892;15;54.7789305449;7;22.0;63.057472229;17;53.7707839012;
89;10;41.2000007629;72.3701934814;16;55.9509049654;7;24.0;63.8386268616;17;54.7401963472;
90;10;41.8456115723;73.3701934814;16;57.1423207521;7;24.0;66.9895401001;19;55.6796137094;
91;10;40.8693313599;77.3701934814;17;58.3508887291;7;24.0;70.1391830444;19;56.5842416286;
92;11;40.2000007629;81.1243362427;16;60.5736916065;7;24.0;73.2875442505;20;57.450683713;
93;11;42.918586731;78.268409729;16;62.7070635557;7;25.0;73.4345932007;20;58.2252445221;
94;12;40.2000007629;81.0442886353;11;78.704998672;7;25.0;72.554473877;21;58.9532140493;
95;12;41.9702301025;86.116394043;12;81.2119130492;7;24.0;74.6701660156;22;59.64366436;
96;12;44.2000007629;91.9317169189;13;86.4807351232;7;25.0;73.7859954834;23;60.2978270054;
97;12;47.072013855;95.8561248779;13;91.8000676632;7;25.0;72.9019012451;24;60.9176068306;
98;12;47.2000007629;99.4371032715;14;97.0974625349;7;24.0;75.0178070068;24;61.5053591728;
99;12;46.2000007629;104.007217407;15;102.300267935;7;24.0;77.1336669922;27;62.0576674938;
100;12;46.2000007629;110.557312012;18;107.336725116;7;26.0;73.2463989258;27;62.5295798779;
