Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;6;17.25;1;9.0;10.0;5;20.0;
5;1;12.8999996185;8.625;6;17.25;1;9.0;10.0;5;20.0;
6;1;13.8999996185;8.625;6;17.25;1;10.0;10.0;5;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;11.0;10.0;5;20.0;
8;1;15.5569992065;8.79749965668;5;17.8861961365;1;11.0;10.0;5;20.3999996185;
9;2;16.3317184448;8.94309806824;4;19.6667137146;1;11.1199998856;10.1999998093;5;20.7264003754;
10;2;16.8000278473;9.3333568573;4;20.365596056;2;11.2179203033;10.5631999969;4;21.9903717041;
11;2;18.8000278473;9.6677980423;4;20.9597036839;2;11.597111702;10.4951858521;4;23.0719120502;
12;2;20.8000278473;9.94955635071;4;21.4586846828;2;11.9215736389;11.0209560394;4;23.9749414921;
13;2;21.8550872803;10.1834592819;4;21.8739616871;2;13.9215736389;11.4571752548;5;24.7131726742;
14;2;22.1243782043;10.3752222061;4;22.2174443007;2;15.9215736389;11.8107032776;5;25.3067810535;
15;2;22.3304672241;10.5308046341;4;22.4387089014;2;16.94962883;12.0916318893;5;25.7784451246;
16;2;22.4632263184;10.625;4;22.4721269608;2;17.9593238831;12.3113050461;5;26.1504684687;
17;2;22.4832763672;10.625;3;22.5060760975;2;18.9691867828;12.4808797836;4;26.2221269608;
18;2;22.5036449432;10.625;3;22.5405418873;2;19.9792118073;12.5;4;26.2560760975;
19;2;22.5243244171;10.625;3;22.5755085945;2;20.989397049;12.5;4;26.2905418873;
20;2;22.5453052521;10.625;3;22.6109591722;2;21.8871631622;12.5;3;26.3255085945;
21;2;24.566576004;10.625;4;22.6468753815;2;21.8976516724;12.5;3;26.3609591722;
22;2;25.5881252289;10.625;4;22.6832377911;2;21.9082870483;12.5;3;26.3968753815;
23;2;26.6099433899;10.625;4;22.7200255394;2;21.9190635681;12.5;3;26.4332377911;
24;2;27.6320152283;10.625;4;22.7572168112;2;21.5;12.9299716949;3;26.4700255394;
25;2;27.6543292999;10.625;4;22.7947884798;2;21.5;12.9410076141;4;26.5072168112;
26;3;27.6768722534;10.625;3;22.8327163458;3;21.9521656036;12.5;4;26.5447884798;
27;3;27.6996307373;10.625;3;22.8709751368;3;21.9634361267;12.5;5;26.5827163458;
28;3;27.7225856781;10.625;3;22.9095385075;3;21.5;13.2913579941;5;26.6209751368;
29;3;27.7457237244;10.625;3;22.9483793974;3;21.9862918854;12.5;5;26.6595385075;
30;3;24.75;12.4741897583;3;22.9874696732;3;19.9978618622;13.5;5;26.6983793974;
31;3;25.75;11.4937343597;3;23.0267804861;3;19.009513855;14.5;5;26.7374696732;
32;3;23.75;12.5133905411;3;23.0662822723;3;18.0212402344;15.5;5;26.7767804861;
33;3;24.75;11.5331411362;3;23.1059447527;3;17.033033371;16.5;5;26.8162822723;
34;3;25.75;11.5529727936;4;23.1457372904;3;16.044883728;17.5;5;26.8559447527;
35;3;23.75;12.5728683472;5;23.1856285334;3;15.0567836761;18.5;5;26.8957372904;
36;3;24.75;11.5928144455;5;23.2255871296;3;14.5687217712;19.5;5;26.9356285334;
37;3;26.75;13.5928144455;5;23.265581131;3;14.5806884766;20.5;5;26.9755871296;
38;3;27.9593486786;15.5928144455;5;23.3055787086;3;14.5926761627;21.5;5;27.015581131;
39;3;27.9833469391;17.5928134918;5;23.3455479145;3;14.6046743393;22.5;6;27.0555787086;
40;3;28.0073280334;19.5928153992;5;23.385456562;3;14.6166734695;23.5;6;27.0955479145;
41;3;28.0312728882;20.625;5;23.42527318;3;14.6286640167;24.5;7;27.135456562;
42;3;28.0551643372;20.625;5;23.4649660587;3;15.6406364441;22.5;7;27.17527318;
43;3;28.0789794922;20.625;7;23.5045039654;3;14.6525821686;23.5;7;27.2149660587;
44;3;28.1027030945;20.625;7;23.543856144;4;15.6644897461;25.0;7;28.2545039654;
45;3;28.1263141632;20.625;7;23.5829925537;4;17.0;24.0;7;28.3238561153;
46;3;28.1497955322;20.625;7;23.6218836308;4;16.6881561279;23.5;8;28.3935835361;
47;3;28.1731300354;20.625;7;23.6605007648;4;17.6998977661;23.5;7;28.4636497498;
48;3;28.1963005066;20.625;7;23.6988155842;4;18.7115650177;24.5;7;28.5340180397;
49;4;28.2192897797;20.625;6;41.9868011475;5;19.7231502533;25.5;7;28.6046506166;
50;4;30.2420806885;22.625;6;42.906930685;5;20.7346439362;26.5;8;28.6755100489;
51;4;32.2646598816;24.625;7;43.7137813568;5;21.7460403442;27.5;8;28.7465584278;
52;4;32.2870101929;26.625;7;44.4100714922;5;22.7573299408;27.5;8;28.8177573681;
53;4;32.3091163635;28.625;7;45.0031472445;5;23.0;28.5;9;28.8890683651;
54;4;32.3309669495;30.625;7;45.5032703876;5;24.2795581818;27.5;9;28.960452795;
55;4;32.3525466919;31.625;7;45.9220939875;5;24.2904834747;27.5;9;29.0318719149;
56;5;30.75;30.625;6;68.0214664936;5;24.3012733459;27.5;11;29.1032869816;
57;5;31.75;32.625;6;69.9813685417;5;24.7309875488;27.5;11;29.1746592522;
58;5;32.75;34.625;7;72.7231674194;5;23.5;28.5;11;29.2459499836;
59;5;34.2281265259;37.0234375;7;74.9659756422;5;23.5;29.6229743958;12;29.3171206713;
60;5;35.6187667847;39.3489723206;8;76.7675396204;5;23.5;28.9049530029;12;29.3881329298;
61;5;36.9322776794;41.6102333069;9;78.195315361;5;23.9634361267;28.921672821;12;29.458948493;
62;5;38.1802062988;42.8168411255;11;79.1390007734;5;24.8376846313;27.5;13;29.5295294523;
63;5;39.3739547729;43.9782943726;12;79.5212285519;5;24.3725662231;28.3104877472;14;30.5998380184;
64;5;40.4000015259;45.0;11;79.6166695356;5;24.9978618622;29.5;15;30.699837327;
65;5;41.4000015259;46.0;13;79.7114437819;5;26.009513855;30.9857292175;15;32.1434780359;
66;5;42.4000015259;47.0;14;79.8054438829;5;25.875;33.5414428711;15;33.3238967657;
67;5;42.5;48.0;14;79.898566246;5;26.1703128815;35.116065979;16;34.2753100395;
68;5;42.5;49.0;15;79.9907127619;5;27.3686275482;34.9553070068;16;35.0386763811;
69;5;42.5;50.0;17;80.0817905664;5;27.5644207001;35.2761192322;16;35.65424335;
70;5;42.5;51.0;16;80.1717123985;5;26.6893692017;36.5230140686;18;35.8929030895;
71;5;40.5;53.0;16;80.260397315;5;26.7000007629;37.3353881836;19;36.0972688198;
72;5;41.5;53.0;18;80.3477700949;5;26.7000007629;37.4205970764;19;36.3025074005;
73;5;40.5;52.0;18;80.4337625504;5;26.7000007629;37.5059814453;19;36.5083434582;
74;5;40.5;52.0;18;80.5183126926;5;26.7000007629;37.59141922;19;37.9363273382;
75;5;41.5;53.0;20;80.6013649702;5;27.0480003357;37.0243835449;20;39.0628013611;
76;6;40.5;52.0;19;80.6828705072;5;27.3049621582;37.5131530762;21;39.9493629932;
77;6;40.5;52.0;18;80.7627869844;5;28.3159389496;37.8807029724;21;40.5898873806;
78;6;41.5;53.0;18;80.841078043;5;28.4615001678;38.1240997314;21;40.8625324965;
79;6;40.5;52.0;18;80.9177142382;6;27.6000003815;39.1825485229;21;41.1350213289;
80;6;40.5;52.0;19;80.9926718473;6;28.6000003815;37.7376098633;21;41.4068228006;
81;6;41.5;53.0;19;81.0659321547;6;25.6000003815;38.1825485229;21;41.6774116755;
82;6;40.5;52.0;19;81.13748312;6;24.6000003815;41.1825485229;21;41.9462730885;
83;6;40.5;52.0;21;81.2073171139;6;23.6000003815;41.4057846069;21;41.5569478273;
84;6;41.5;53.0;22;81.2638677359;6;22.6000003815;42.3652076721;22;41.2149250507;
85;6;40.5;52.0;22;81.2856714725;7;23.6000003815;41.3652076721;20;40.9153329134;
86;6;40.5;52.0;22;81.3073554039;7;24.6000003815;41.3652076721;20;41.8320355415;
87;6;41.5;53.0;23;81.3289107084;7;25.6000003815;41.3652076721;20;42.5413137674;
88;7;40.5;52.0;20;81.3503289223;7;26.6000003815;42.3652076721;20;42.8075312376;
89;7;40.5;52.0;20;81.3716015816;7;27.6000003815;44.3652076721;20;43.0699211359;
90;7;38.5;54.0;20;81.3927206993;7;27.6000003815;45.5090293884;21;43.3280370235;
91;7;37.5;56.0;20;81.4136784077;7;27.6000003815;46.558757782;21;43.581466198;
92;7;36.5;58.0;20;81.4344670773;7;27.6000003815;47.6069259644;19;43.8298316002;
93;6;35.5;58.0;21;81.4550794363;8;27.6000003815;48.6534881592;18;44.0727927685;
94;7;35.5;57.0;20;81.4755084515;8;27.6000003815;49.6984138489;19;44.310049057;
95;7;35.5;57.0;21;81.4957473278;8;27.6000003815;50.7416725159;18;44.5413382053;
96;7;35.5;57.0;19;81.8257045746;8;27.6000003815;51.7832565308;17;44.7664382458;
97;7;35.5;57.0;20;82.1595518589;8;27.6000003815;52.8231506348;16;44.9851648808;
98;7;35.5;57.0;20;82.4957771301;8;27.6000003815;53.8613700867;17;45.1973733902;
99;7;35.5;57.0;20;82.8328135014;8;27.6000003815;54.8979187012;17;45.4029545784;
100;7;32.5;59.0;22;83.1690716743;8;27.6000003815;55.9328117371;17;45.6018364429;
101;7;31.1000003815;61.0;22;83.5029728413;8;27.6000003815;54.5817070007;18;45.7939789295;
102;7;30.1000003815;63.0;23;83.8329820633;8;27.6000003815;55.6267967224;18;45.9236400127;
103;7;29.1000003815;65.0;23;84.1576404572;8;27.6000003815;53.6702232361;17;46.0451264381;
104;7;28.1000003815;67.0;24;84.4755928516;8;27.6000003815;52.7119750977;18;46.162889719;
105;9;28.1000003815;69.0;22;85.7856132984;7;27.6000003815;53.752040863;18;46.2769093513;
106;9;30.1000003815;69.0;24;86.1091229916;7;27.6000003815;51.7904281616;19;46.3871822357;
107;9;30.1000003815;72.0;24;86.4229813814;7;27.6000003815;52.8271408081;19;46.2447345257;
108;9;30.1000003815;75.0;23;86.7264325619;7;27.6000003815;53.7377090454;11;46.1197242737;
109;9;31.1000003815;75.0;24;87.018889904;7;27.6000003815;51.6572189331;11;45.4103424549;
110;9;30.1000003815;78.0;25;87.299934268;7;27.4799995422;50.3847770691;12;45.7845590115;
111;9;31.1000003815;78.0;24;87.5693025589;7;27.6000003815;49.5195808411;11;45.7680580616;
112;9;31.1000003815;78.0;24;87.8268785477;7;27.6000003815;48.5280914307;12;45.9634816647;
113;10;30.1000003815;81.0;24;88.0726780891;7;27.6000003815;48.5772323608;12;46.0929381847;
114;10;31.1000003815;78.0;24;88.3068304062;7;27.6000003815;48.624797821;11;46.0008664131;
115;10;31.1000003815;76.0;24;89.5295650959;7;27.6000003815;48.5623168945;12;45.3207256794;
116;10;31.1000003815;80.0;24;89.8011916876;7;27.4799995422;49.3085174561;13;45.9217038155;
117;10;33.0999984741;81.0;22;90.0650480986;7;27.6000003815;48.5559005737;13;45.9080319405;
118;10;33.0999984741;79.0;22;91.3216270208;7;27.6000003815;48.5003128052;13;45.2429170609;
119;10;33.0999984741;83.0;23;91.5983240604;7;27.4799995422;49.2502822876;13;45.625079155;
120;11;34.0999984741;87.0;21;91.8127080202;7;27.6000003815;50.4052505493;14;44.9625716209;
