Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;6;17.25;1;9.0;10.0;5;20.0;
5;1;12.8999996185;8.625;6;17.25;2;10.0;10.1999998093;4;21.0;
6;2;14.5;8.625;4;18.25;2;12.0;10.0;4;21.0900000334;
7;2;15.5;8.625;4;18.7174992561;2;14.0;10.0;4;21.1871190071;
8;2;16.2304992676;8.79749965668;4;19.1448272467;2;14.3561353683;10.0;4;21.7036092281;
9;2;16.4868965149;8.94309806824;4;20.114030838;2;14.5110826492;10.1999998093;4;22.1564130783;
10;2;17.0684185028;9.3333568573;4;20.9971549511;2;14.6469240189;10.3632001877;3;23.4291926622;
11;2;19.0684185028;9.6677980423;4;21.8030670881;2;15.0287570953;10.9097137451;3;24.540822506;
12;2;21.0684185028;9.94955635071;4;22.5440151691;2;17.0287570953;11.3658018112;3;25.5043385029;
13;2;22.5062847137;10.1834592819;4;23.2339217663;2;19.0287570953;11.7372808456;4;26.3401436806;
14;2;22.9403533936;10.3752222061;4;23.88697505;2;20.2276515961;12.0336990356;4;27.0718023777;
15;2;23.3321857452;10.5308046341;4;24.4546608925;2;21.3076095581;12.2662630081;4;27.7228300571;
16;2;23.6727962494;10.625;4;24.8727197647;2;22.3949165344;12.446267128;4;28.1464314461;
17;2;23.9236316681;10.625;4;25.3301706314;2;23.4897575378;12.5;4;28.4879314899;
18;2;24.198102951;10.625;4;25.8267202377;2;24.592206955;12.5;4;28.8545851707;
19;2;24.4960327148;10.625;4;26.3609733582;2;24.5;13.5;5;29.2456488609;
20;2;24.8165836334;10.625;4;26.9302859306;2;24.5;13.7736949921;5;29.659784317;
21;2;27.1581726074;10.625;5;27.5306758881;2;25.5;12.5;5;30.0950183868;
22;2;28.5184059143;10.625;5;28.1568169594;2;24.5;13.5;4;30.5487289429;
23;2;29.8940906525;10.625;5;28.8021335602;2;24.5;14.1646184921;4;31.0176672935;
24;2;31.2812805176;10.625;5;29.4590082169;2;25.5;12.5;5;31.4980173111;
25;3;31.6754055023;10.625;4;30.119093895;4;26.4494056702;12.5;3;31.9854974747;
26;3;32.0714569092;10.625;4;30.7737131119;4;26.5956497192;12.5;4;32.4754953384;
27;3;32.464225769;10.625;4;31.414305687;4;26.7426490784;12.5;4;32.9632344246;
28;3;32.8485832214;10.625;4;32.0328741074;4;26.8889694214;12.5;4;33.4439563751;
29;3;33.2197265625;10.625;4;32.622387886;4;27.0331878662;12.5;4;33.9131059647;
30;3;33.5734329224;10.625;4;33.1770887375;4;25.1739311218;13.5;4;34.3665065765;
31;3;33.9062538147;10.625;5;33.6926860809;4;24.1739311218;13.5;4;34.8005027771;
32;4;34.2156143188;10.625;4;34.1664180756;4;24.5;14.5;4;35.2120742798;
33;4;34.4998512268;10.625;4;34.596997261;4;23.5;13.5;4;35.5988998413;
34;4;34.7581977844;12.625;4;34.9844608307;4;23.5;14.5;4;36.9593791962;
35;4;34.9906768799;14.625;4;35.3299570084;4;24.5;16.0;4;37.3326120377;
36;4;35.1979751587;16.625;4;35.6354980469;4;24.8877830505;16.5;4;37.6795306206;
37;4;35.3812980652;18.625;3;36.9037160873;4;23.8877830505;16.0405921936;4;38.00045228;
38;4;36.5422286987;21.625;3;37.2426314354;4;24.2248497009;15.5;4;39.2961643934;
39;4;37.6825790405;22.625;4;37.560320735;4;26.8877830505;19.5;4;39.5978261232;
40;4;38.5361938477;23.625;4;37.8452684879;4;30.251335144;23.5;4;39.8774580956;
41;4;38.7071609497;24.625;4;37.9818768501;4;32.2651062012;27.5;4;40.1366629601;
42;4;38.7891235352;25.625;4;39.130333066;4;29.8877830505;31.5;5;40.3771443367;
43;4;39.8781967163;26.625;5;39.3487415314;4;29.2936935425;34.5;5;40.5582110882;
44;4;40.9747467041;27.625;6;39.5828469992;4;28.5;36.2011871338;5;40.6415371895;
45;4;41.7497062683;28.625;7;39.8331731558;4;28.5;37.2264137268;7;40.7264895439;
46;4;41.8999023438;29.625;6;40.1001343727;5;28.9513092041;37.5;6;40.813025713;
47;4;42.0600814819;30.625;5;40.3840098381;5;28.9670848846;38.5;7;40.9010980129;
48;4;42.2304077148;30.625;5;40.684918046;5;29.9831676483;36.5;8;40.9906536341;
49;4;42.410949707;30.625;6;41.0027902126;5;28.5;38.332572937;8;41.0816344023;
50;5;42.6016769409;30.625;5;42.7553770542;5;28.5;39.3603363037;9;41.1739771366;
51;5;43.6532287598;31.0234375;6;44.3163912296;6;30.0331306458;36.5;8;41.2676137686;
52;5;44.5898323059;31.3489723206;6;45.7053081989;6;28.5;38.4171867371;8;41.3624709845;
53;5;45.4231796265;31.6102333069;6;46.9448186159;6;29.0677337646;38.5;11;41.4584710598;
54;5;46.1668891907;31.8168411255;6;48.057934165;6;30.0853767395;36.5;11;41.555531621;
55;6;46.8347625732;31.9782962799;5;63.3594870567;7;27.75;38.5;9;56.6535657644;
56;6;44.8839645386;34.9972076416;4;64.7417235374;7;30.3712539673;36.5;9;57.5024827719;
57;6;45.1708488464;37.0471229553;4;65.8893949986;7;32.3894500732;36.5;8;59.2715628147;
58;6;46.2000007629;39.0769500732;4;66.9281539917;7;34.4077949524;37.5;8;59.9998744726;
59;6;47.2000007629;40.3394851685;5;67.905646801;7;36.326259613;38.5;8;60.6510243416;
60;6;48.2000007629;41.6047401428;5;69.8225386143;7;36.3448295593;40.5;8;63.0555704832;
61;6;50.2000007629;42.8708610535;6;70.7605820894;7;36.764377594;43.0;9;65.0974094868;
62;7;52.2000007629;44.1359786987;7;71.6477149725;8;37.1130981445;45.3899993896;8;66.8175985813;
63;7;50.5056991577;46.3982582092;7;72.4868991375;8;37.4007568359;47.328453064;8;68.2627688646;
64;7;49.5754356384;48.6559677124;9;73.1692236662;8;37.6376647949;48.5875968933;8;69.3311191797;
65;7;48.6000022888;50.9075279236;9;73.7607932091;8;37.7935447693;49.7161140442;9;70.1206163168;
66;7;49.6000022888;50.7751312256;11;74.3413442373;8;34.9919662476;52.75598526;8;70.8188838959;
67;7;50.6000022888;50.8355979919;12;74.9091795683;8;34.9822540283;53.7974739075;9;71.1329606771;
68;7;51.6000022888;51.8964691162;13;75.4630528688;9;34.0322303772;55.8405761719;8;72.4058718681;
69;8;52.6000022888;52.9576034546;12;76.0021518469;9;34.0687789917;58.8852882385;8;72.7827572823;
70;8;50.6000022888;55.0188484192;13;76.5260558128;9;33.0599975586;62.9315834045;9;73.1720895767;
71;8;49.6000022888;57.0800590515;13;77.0346803665;9;31.0599994659;65.9794387817;10;73.5739817619;
72;8;48.6000022888;59.141078949;13;77.5282177925;10;30.5;69.0288085938;7;88.9885154963;
73;8;47.6000022888;61.2017631531;13;78.0070679188;10;32.5;74.0055389404;8;90.4657304287;
74;8;46.6000022888;63.2619628906;14;78.4717752934;10;31.5;79.1184310913;10;91.8605929613;
75;8;45.6000022888;65.3215408325;11;78.9229683876;10;31.5;85.2321777344;11;93.1624825001;
76;8;42.6000022888;69.2433395386;10;80.3613059521;11;31.5;89.8072433472;10;94.3675937653;
77;8;41.6000022888;73.3244400024;11;80.8396815062;11;32.0;93.8765411377;11;95.4779675007;
78;8;40.6000022888;77.4041290283;12;81.2227963209;11;34.0;94.9565811157;12;96.5000116825;
79;9;39.6000022888;78.4822387695;12;81.6136665344;11;34.0;99.0464096069;14;97.4428949356;
80;10;36.6000022888;82.558631897;10;82.0117229223;11;35.0;101.785423279;16;98.3170795441;
81;10;34.6000022888;86.6331787109;11;82.4163410664;11;37.1698875427;100.863220215;18;99.1331608295;
82;10;33.6000022888;86.7057495117;11;83.2621138096;11;35.2583465576;102.356445312;19;99.8023369312;
83;10;32.2000007629;87.7057495117;13;84.1803591251;11;36.2999992371;105.394218445;21;100.3406744;
84;10;30.2000007629;91.7057495117;13;85.171754837;11;37.2999992371;104.625648499;21;100.885750055;
85;10;30.3999996185;92.7057495117;15;86.2352819443;11;35.2999992371;108.762046814;24;101.436115026;
86;10;31.3999996185;90.7057495117;16;88.3680028915;11;36.2999992371;109.403610229;25;101.990154028;
87;10;30.3999996185;93.2229232788;17;89.6049349308;11;37.2999992371;106.706893921;28;102.546098232;
88;10;33.4000015259;91.2229232788;16;90.9002203941;11;35.2999992371;110.01184082;28;103.102048635;
89;10;32.4000015259;92.2229232788;19;92.2448728085;11;36.2999992371;110.317352295;32;103.656005383;
90;10;31.3999996185;96.2229232788;17;93.6281937361;11;37.2999992371;107.622253418;29;104.205902576;
91;10;32.4000015259;94.4000015259;15;95.0381082296;11;38.2999992371;110.983039856;28;104.749648571;
92;10;33.4000015259;91.4000015259;16;96.461565733;11;38.2999992371;113.42741394;29;105.28516984;
93;10;33.4000015259;92.4000015259;16;97.8849790096;11;40.2999992371;112.809844971;31;105.810455561;
94;10;34.4000015259;93.4000015259;17;99.2637894154;11;39.7999992371;115.186737061;32;106.323599339;
95;10;36.4000015259;91.4000015259;18;100.587902904;11;39.7999992371;117.556381226;31;106.784386396;
96;10;37.4000015259;89.4000015259;18;101.875228763;11;39.7999992371;120.917160034;27;107.21008563;
97;10;37.4000015259;90.4000015259;18;103.114097118;11;39.7999992371;123.696365356;29;107.621914864;
98;10;36.4000015259;90.4000015259;19;104.294261932;11;41.7999992371;120.035247803;29;108.018639326;
99;10;35.4000015259;90.4000015259;18;105.407211781;11;39.7999992371;122.361450195;27;108.399259806;
100;10;33.4000015259;93.4000015259;17;106.446409345;12;39.7999992371;124.674118042;24;133.72917223;
101;10;33.4000015259;93.4000015259;18;107.40744853;12;42.7999992371;121.950897217;26;136.786562443;
102;10;32.4000015259;93.4000015259;21;108.28808713;12;41.7999992371;125.209716797;26;140.311801434;
103;10;31.3999996185;96.4000015259;21;109.088161111;12;40.7999992371;126.805923462;26;143.336232662;
104;11;33.4000015259;93.4000015259;21;109.757141948;12;42.7999992371;123.221160889;27;145.887907982;
105;11;32.4000015259;93.4000015259;21;110.250650764;12;42.7999992371;124.806892395;28;148.037631035;
106;11;31.3999996185;96.4000015259;22;110.696310043;12;43.7999992371;127.381248474;29;150.868077278;
107;11;33.4000015259;93.4000015259;23;111.09630394;12;47.2266998291;125.74156189;30;152.291061401;
108;11;32.4000015259;93.4000015259;18;111.453646421;12;46.3458747864;130.28527832;25;153.42383337;
109;11;31.3999996185;96.4000015259;17;111.77187252;12;46.4607887268;134.810028076;24;154.512929082;
110;12;33.4000015259;93.4000015259;15;122.054773808;12;48.5706977844;133.313781738;25;155.539837718;
111;12;33.4000015259;94.4000015259;16;122.806186676;12;46.6749954224;137.782348633;26;156.429534197;
112;12;33.4000015259;98.4000015259;16;123.350762844;12;46.773223877;141.855499268;26;157.27334106;
113;12;35.4000015259;96.4000015259;17;123.855031967;12;48.8650741577;139.219726562;27;158.06893301;
114;12;34.4000015259;97.4000015259;18;124.326769829;12;46.950378418;142.565826416;27;158.814982653;
115;12;33.4000015259;101.400001526;18;124.764826775;13;46.256187439;145.892974854;22;172.26107192;
116;12;35.4000015259;98.4000015259;19;125.168954849;13;47.5765419006;144.441345215;23;173.704466462;
117;12;34.4000015259;98.4000015259;18;125.539682388;13;46.6761627197;146.616149902;22;175.041216493;
