Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;4;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;5;20.0;
5;1;12.8999996185;8.625;4;17.25;1;9.0;10.0;5;20.0;
6;1;13.8999996185;8.625;4;17.25;1;10.0;10.0;5;20.0;
7;1;14.8999996185;8.625;3;17.5949993134;1;11.0;10.0;5;20.0;
8;1;15.5569992065;8.79749965668;3;17.8861961365;2;11.0;10.1999998093;4;21.3999996185;
9;1;15.7317180634;8.94309806824;3;18.6667137146;2;11.4200000763;10.1999998093;4;21.7964004278;
10;1;16.2000274658;9.3333568573;3;19.3355960846;2;11.5389204025;10.3632001877;4;22.1345227957;
11;2;18.2000274658;9.6677980423;2;20.8991127014;2;11.6403570175;10.4951858521;4;23.2873874903;
12;2;20.2000274658;9.94955635071;2;21.3969185352;2;11.9862165451;11.0209560394;4;24.268861413;
13;2;21.8180274963;10.1834592819;2;21.8110353947;2;13.9862165451;11.4571752548;5;25.093021512;
14;2;22.8363819122;10.3752222061;2;22.1533753872;2;15.9862165451;11.8107032776;5;25.7803837061;
15;2;23.8550872803;10.5308046341;3;22.3735172749;2;17.091709137;12.0916318893;5;26.3539340496;
16;2;24.8741378784;10.625;3;22.4058350325;2;18.1319713593;12.3113050461;5;26.8362411261;
17;2;25.8935279846;10.625;3;22.4387089014;2;19.1749191284;12.4808797836;4;27.0267930031;
18;2;26.9132537842;10.625;3;22.4721269608;2;20.2206115723;12.5;4;27.1883933544;
19;2;27.4832763672;10.625;3;22.5060760975;2;21.2690925598;12.5;4;27.3593420982;
20;2;27.5036449432;10.625;3;22.5405418873;2;22.2078018188;12.5;5;27.5396113396;
21;2;27.5243244171;10.625;3;22.5755085945;2;22.261882782;12.5;6;27.7290761471;
22;2;27.5453052521;10.625;3;22.6109591722;2;22.3187217712;12.5;6;27.9275052547;
23;2;27.566576004;10.625;3;22.6468753815;2;22.3782520294;12.5;6;28.1345529556;
24;2;27.5881252289;10.625;4;22.6832377911;2;22.4403648376;12.5;7;28.3497540951;
25;2;26.75;11.3416185379;4;22.7200255394;2;22.5049266815;12.5;7;28.5725209713;
26;2;26.75;11.3600130081;5;22.7572168112;2;22.5717563629;12.5;7;28.8021440506;
27;2;26.75;11.3786087036;5;22.7947884798;2;21.5;13.5;7;29.0377955437;
28;2;26.75;11.3973941803;5;22.8327163458;2;21.5;14.5;7;29.2785372734;
29;2;26.75;11.4163579941;5;22.8709751368;3;22.5;12.5;6;29.523332119;
30;2;26.75;11.4354877472;5;22.9095385075;3;20.857000351;13.5;6;29.7710599899;
31;2;26.75;11.4547691345;5;22.9483793974;3;19.9313182831;14.5;5;30.0205359459;
32;3;26.75;11.4741897583;5;22.9874696732;3;19.5;13.5;5;30.2705316544;
33;3;26.75;10.625;6;23.0267804861;3;18.5;13.5;5;30.5197997093;
34;3;26.75;11.5133905411;6;23.0662822723;3;18.1559410095;14.5;5;30.76709795;
35;3;26.75;13.5133905411;6;23.1059447527;3;17.5;13.5;5;31.0112137794;
36;3;26.75;15.5133905411;6;23.1457372904;3;16.5;13.5;5;31.2509884834;
37;3;26.75;17.5133895874;6;23.1856285334;3;16.3752975464;14.5;6;31.4853386879;
38;3;26.75;19.5133895874;7;23.2255871296;3;15.5;13.5;6;31.7132763863;
39;3;27.75;20.625;9;23.265581131;3;16.5;14.5;6;31.9339232445;
40;3;27.9593486786;20.625;10;23.3055787086;3;15.5;13.5;6;32.146522522;
41;3;27.9833469391;20.625;10;23.3455479145;3;15.5;13.5;7;32.350446701;
42;3;28.0073280334;20.625;11;23.385456562;3;16.5;14.5;8;32.5452008247;
43;3;28.0312728882;20.625;11;23.42527318;3;15.5;13.5;8;32.7304205894;
44;3;28.0551643372;20.625;11;23.4649660587;3;15.5;13.5;8;32.9058685303;
45;3;28.0789794922;20.625;11;23.5045039654;3;16.5;14.5;8;33.0714273453;
46;3;28.1027030945;20.625;11;23.543856144;3;18.5;16.5;9;33.2270908356;
47;3;28.1263141632;20.625;10;23.5829925537;3;20.5;18.5;9;33.3729496002;
48;3;28.1497955322;20.625;10;24.6218836308;3;19.5;20.5;9;33.5091819763;
49;3;29.1731300354;21.625;11;24.6805007458;3;20.5;22.5;10;33.6360387802;
50;4;30.1963005066;22.625;6;39.7390115261;3;21.5;24.5;10;33.7538309097;
51;4;31.2192897797;24.625;7;40.5473829508;3;22.5;22.5;10;33.8629188538;
52;4;32.2420806885;26.625;7;41.2749568224;3;21.5;23.5;12;33.9636974335;
53;4;32.2646598816;28.625;8;41.9208676815;3;22.5;22.5;12;34.0;
54;4;32.2870101929;30.1759490967;8;42.4876078367;3;21.5;23.5;12;34.0;
55;4;32.3091163635;31.1864051819;9;42.9801595211;3;21.5;24.5;12;34.0;
56;5;32.3309669495;32.1969451904;7;43.4051234722;3;21.5;25.5;12;34.0;
57;5;30.75;33.625;7;44.9732482433;3;21.5;26.5;12;34.0;
58;5;32.2281265259;34.6166877747;7;46.2925182581;3;21.5;27.0;12;35.0;
59;5;33.3120269775;35.9529800415;7;47.3887583017;3;23.5;26.0;14;35.0199999809;
60;5;33.6708831787;37.2250671387;7;48.2917606831;4;24.75;26.0;12;56.7901959419;
61;5;32.1802062988;39.4425582886;7;49.031760335;4;26.1800003052;27.0;12;57.8980814219;
62;5;32.3739547729;41.1390571594;7;50.4182446003;4;27.1800003052;28.5;12;58.8121670485;
63;5;33.4000015259;43.2091217041;7;50.5745598078;4;28.1800003052;30.1268978119;13;59.5493490696;
64;5;34.4000015259;45.2572784424;7;50.733315587;4;29.1800003052;30.6062030792;13;60.1331781149;
65;5;34.4000015259;47.3051719666;9;50.8944678307;4;30.1800003052;30.5603694916;13;60.5893445015;
66;5;34.4000015259;48.8527565002;9;51.0579676628;4;31.1800003052;30.5273990631;13;60.9151208401;
67;5;34.4000015259;49.8999595642;9;51.223761797;4;32.1800003052;30.50756073;13;60.9364993572;
68;5;34.4000015259;50.6118812561;9;51.3917911053;4;33.1800003052;30.5182495117;13;60.9580165148;
69;6;34.4000015259;50.6958999634;9;51.5619893074;4;34.1800003052;30.529006958;14;60.9796639681;
70;6;35.4000015259;48.2256622314;10;51.7342829704;5;34.9049987793;30.5398330688;13;61.0014331341;
71;7;36.4000015259;49.0200119019;9;51.9085899591;5;34.9049987793;29.9249992371;12;61.0233153105;
72;7;34.4000015259;49.3256645203;8;52.0848184824;5;34.9049987793;30.5616569519;11;62.8046760559;
73;7;34.4000015259;51.0424118042;8;52.262865901;5;35.3974113464;31.0147132874;11;64.2136989832;
74;7;34.4000015259;51.1314315796;9;52.4426184893;5;35.7850837708;31.3717670441;12;65.2156428099;
75;7;35.4000015259;53.151714325;9;53.6239494085;5;34.014831543;32.6570358276;12;65.8252266645;
76;7;37.4000015259;56.1629447937;10;53.8467186689;5;33.6112594604;33.8906402588;12;66.1588273048;
77;8;38.8442955017;59.174156189;8;54.0719568729;5;32.6112594604;32.9017944336;12;66.3009601831;
78;8;36.8442955017;62.3698272705;8;54.299497962;5;30.6112613678;34.9129753113;12;67.428878665;
79;8;37.8442955017;65.1965179443;7;54.5291574001;5;30.6112613678;37.9241828918;12;67.5713280439;
80;8;38.8442955017;68.5427703857;8;54.7607343197;5;30.6112613678;40.9354057312;13;69.4268602133;
81;8;36.8442955017;72.4065933228;8;54.9940090179;7;29.6112613678;43.9466438293;10;85.9330483675;
82;8;36.4000015259;75.454208374;9;55.2287456989;7;29.6112613678;47.8238220215;11;88.1982961893;
83;8;36.4000015259;78.5025634766;9;55.4646917582;7;30.1000003815;50.952911377;11;90.1411602497;
84;8;36.4000015259;81.5516586304;10;55.70157969;7;31.1000003815;53.0720977783;11;91.6382979155;
85;8;36.4000015259;83.8454742432;11;55.9001446962;7;32.0999984741;56.975402832;11;92.80902493;
86;8;36.4000015259;85.9801101685;11;56.0944379568;7;33.0999984741;59.9866333008;12;93.8729606867;
87;8;36.4000015259;88.116104126;12;56.2903728485;7;34.0999984741;61.9978485107;12;94.8387060165;
88;8;37.4000015259;87.2532577515;13;56.4876153469;7;34.5461845398;64.0090408325;13;95.7176009417;
89;8;36.4000015259;89.3913269043;14;56.6858230829;7;34.645740509;66.0202026367;14;96.4474700689;
90;8;36.4000015259;91.5300750732;14;56.8846473694;7;34.7274169922;68.0313339233;16;97.0784879923;
91;8;37.4000015259;90.6692581177;16;57.0837361813;7;34.7937583923;70.0424346924;16;97.5731127262;
92;8;36.4000015259;92.8086166382;17;57.2827377319;7;34.8250007629;72.0534896851;16;97.9475724697;
93;8;36.4000015259;94.9479141235;18;57.4813028574;7;35.8250007629;71.064491272;17;98.339345336;
94;8;37.4000015259;93.2369155884;20;57.6790887117;7;35.8250007629;70.0754547119;18;98.7466113567;
95;9;36.4000015259;94.3753662109;22;57.8599705696;7;34.8250007629;72.0863571167;18;99.1671080589;
96;9;36.4000015259;95.5019836426;22;58.0353651047;7;35.8250007629;71.0971984863;18;99.5981615782;
97;9;37.4000015259;93.6247558594;22;58.2092206478;7;35.8250007629;70.1079711914;21;100.036739826;
98;9;36.4000015259;94.7464599609;23;58.3812479973;7;34.8250007629;72.1186828613;21;99.8795294762;
99;9;36.4000015259;95.8668823242;24;59.2501971722;7;35.8250007629;71.1293182373;21;99.7830309868;
100;9;37.4000015259;94.4751358032;26;60.1422963142;7;35.8250007629;70.1398773193;22;99.7376773357;
101;9;37.4000015259;93.9082870483;27;62.0530753136;7;35.8250007629;69.1503601074;22;99.7345421314;
102;9;37.4000015259;97.3531951904;28;63.0676048994;7;34.8250007629;71.1607513428;23;99.7654041052;
103;9;39.4000015259;97.8074569702;29;66.1989498138;7;34.8250007629;71.3529968262;22;99.8228023052;
104;9;38.9759979248;101.728271484;24;69.0130184889;7;34.8250007629;71.3096618652;21;99.9000794888;
105;9;39.4312705994;104.99004364;25;71.5446295738;7;34.8250007629;76.2219619751;22;99.9756145477;
106;9;40.783290863;105.90322113;26;73.8326334953;7;34.8250007629;77.5607452393;23;100.056149483;
107;10;41.050743103;105.750366211;25;75.828702569;7;34.8250007629;78.505645752;22;100.141762733;
108;10;40.2000007629;108.4972229;27;77.3443619013;7;35.8250007629;76.4560546875;23;100.229053497;
109;10;40.2000007629;111.111824036;28;78.7132117748;7;34.8250007629;77.4114227295;24;100.315335274;
110;10;41.2000007629;110.712799072;28;80.0511591434;7;34.8250007629;78.3712539673;24;100.398570061;
111;11;42.2000007629;111.295021057;27;82.3501667976;7;35.8250007629;76.335105896;25;100.477287292;
112;11;42.2000007629;114.8542099;28;83.7188522816;7;34.8250007629;77.3025665283;23;100.550496101;
113;11;42.2000007629;118.387016296;28;85.0494970083;7;35.8250007629;75.2732849121;24;100.617603302;
114;11;44.2000007629;115.891044617;29;89.0569293499;7;34.8250007629;76.2469329834;25;100.678341866;
115;11;43.8479995728;117.613815308;31;92.5580767393;7;34.8250007629;77.2232131958;25;101.726907253;
116;12;43.3399620056;121.204612732;30;95.6197801828;7;35.8250007629;75.2438659668;25;102.748551846;
117;12;43.7041091919;124.686355591;31;98.3143825531;7;34.8250007629;76.2670440674;24;103.721005201;
118;12;44.968460083;125.081848145;31;100.362201452;7;34.8250007629;77.2924957275;24;104.626292229;
119;13;46.0;126.27973938;32;103.047790766;7;35.8250007629;76.3199768066;25;105.451800346;
120;13;47.0;127.447296143;32;104.735421181;7;34.8250007629;76.3492584229;25;106.190584183;
121;13;46.0;131.610366821;25;106.435805798;7;34.8250007629;77.3801422119;25;106.840951681;
122;13;48.0;129.768615723;23;109.10057199;7;35.8250007629;75.4124221802;25;107.405553341;
123;13;47.0;134.921691895;24;109.158180594;7;34.8250007629;76.4459228516;25;107.89020133;
124;14;48.8199996948;135.919403076;24;109.350880027;7;34.8250007629;78.4804840088;26;108.302685499;
125;15;49.658000946;133.926513672;25;112.234414816;7;35.8250007629;75.5159454346;28;108.651737928;
126;15;47.9352302551;138.293945312;25;114.490888;7;34.8250007629;76.552154541;28;108.946227074;
127;15;49.0;139.478515625;26;114.660328865;7;34.8250007629;77.5889816284;28;109.057621241;
128;15;51.0;137.067565918;28;114.967140436;7;35.8250007629;76.6262969971;29;109.093766928;
129;15;54.0;136.089447021;30;115.400906324;7;34.8250007629;76.6639709473;30;109.132044792;
130;16;56.7540550232;134.677215576;29;118.711935043;7;34.8250007629;77.7019119263;30;109.172127724;
131;16;58.7871398926;134.682067871;31;119.126063824;7;35.8250007629;75.7399902344;31;109.213716507;
132;16;60.8193511963;134.056716919;32;119.660940409;7;34.8250007629;76.7781295776;32;109.256537914;
133;16;62.5631446838;133.53604126;33;120.304916382;7;34.8250007629;77.8162307739;32;109.300343752;
134;16;63.6576118469;133.067443848;34;123.91082859;7;35.8250007629;75.8542022705;33;109.344900846;
135;16;64.7000045776;134.180511475;32;124.356422901;8;34.8250007629;76.8919677734;30;109.390004873;
136;16;65.7000045776;133.647445679;32;127.776021004;8;34.8250007629;77.9294586182;29;109.435463667;
137;16;67.7000045776;134.639419556;33;129.053425312;8;35.8250007629;75.9666137695;32;109.481105804;
138;16;70.7000045776;135.06048584;32;130.493665695;8;34.8250007629;74.9645080566;28;109.526772499;
139;16;75.7000045776;136.539428711;30;134.185501099;8;34.8250007629;75.6267700195;28;109.572323084;
140;16;79.7000045776;139.552307129;32;137.368780017;8;35.8250007629;74.6250686646;29;109.61762929;
141;16;82.7000045776;142.273101807;29;139.887798071;8;34.8250007629;76.6235351562;22;110.662575722;
142;16;85.7000045776;144.591110229;29;140.014155149;8;35.8250007629;79.1452331543;23;110.747059584;
143;16;87.3700027466;144.916992188;26;140.226910949;8;37.8250007629;78.1791992188;19;110.832174778;
144;16;89.0730056763;144.310302734;26;143.61582315;8;36.8250007629;80.2125015259;20;110.917839527;
145;16;91.225402832;145.189422607;28;143.540553689;8;36.8250007629;82.2451019287;20;111.003978848;
146;17;92.3461380005;144.555480957;28;146.734786272;8;37.8250007629;81.2769775391;21;111.090530038;
147;17;90.1891784668;153.243392944;29;146.498445392;8;36.8250007629;83.0836791992;21;111.177428246;
148;17;89.3303375244;158.093399048;32;146.339808106;8;36.8250007629;84.1434326172;22;111.264617205;
149;17;89.3685455322;162.958404541;36;146.246580124;8;37.8250007629;82.2031402588;22;111.35204339;
150;17;92.4007110596;163.836898804;36;149.630479336;8;38.8250007629;83.262802124;22;111.424918056;
151;17;94.2476959229;168.501480103;37;149.319508076;8;40.8249969482;84.3120727539;22;111.473115802;
152;17;96.5531311035;170.365661621;40;150.081263781;8;42.8249969482;84.3695526123;23;111.522621632;
153;17;95.4141082764;171.243438721;42;153.401189804;8;44.8249969482;84.4005584717;24;111.573383331;
154;17;95.4872589111;176.506225586;38;157.207593799;8;46.8249969482;84.4324417114;20;111.625347614;
155;18;95.6822052002;177.731414795;37;156.878584862;8;48.8249969482;84.4651489258;21;111.678457379;
156;18;97.7633209229;177.57258606;38;160.447177947;8;50.8249969482;84.4986495972;21;111.732657194;
157;18;98.0332717896;178.722595215;39;163.18223244;8;52.8249969482;84.5328979492;22;111.787884951;
158;18;96.6775665283;181.722610474;41;162.38558054;8;54.8249969482;84.5678405762;22;111.844080567;
159;18;99.5232391357;180.57258606;41;165.558998406;8;56.8249969482;84.6034469604;21;111.901180148;
160;18;97.0868225098;181.722610474;42;167.932438254;8;58.3249969482;84.6396636963;21;111.95911634;
161;19;97.2937545776;184.722595215;42;169.83020395;8;59.3249969482;84.6764526367;16;112.017818451;
162;19;96.4762573242;189.722595215;41;168.380850911;8;60.3249969482;84.713760376;16;112.077218056;
163;19;99.7144012451;192.093399048;42;170.970472574;8;60.8249969482;84.7515411377;17;112.137238264;
164;19;100.230255127;198.243392944;42;172.559062123;8;60.8249969482;84.7897415161;18;112.197808266;
165;19;98.3499984741;202.243392944;42;173.863913;8;60.8249969482;84.8283157349;19;112.258848667;
166;19;99.3499984741;201.243392944;42;175.101948619;8;60.8249969482;84.8672103882;21;112.320281029;
167;19;98.3499984741;203.243392944;42;177.23974973;8;60.8249969482;84.9063720703;21;112.382025242;
168;19;100.349998474;207.243392944;43;178.314239204;8;60.8249969482;84.9457473755;22;112.444002151;
169;19;101.349998474;206.243392944;44;179.304180622;8;60.8249969482;84.9852905273;23;112.506129265;
170;19;100.349998474;209.243392944;44;180.106502533;8;60.8249969482;85.0249404907;24;112.568323135;
171;19;103.349998474;211.243392944;46;182.467007875;8;60.8249969482;90.3783874512;24;112.630505562;
172;19;105.349998474;211.243392944;47;184.727177441;8;60.8249969482;91.4308166504;25;112.692595482;
173;19;101.349998474;218.243392944;49;186.827405155;8;60.8249969482;92.4831085205;25;112.754509926;
174;19;101.349998474;220.243392944;50;188.809586763;8;60.8249969482;93.5352478027;25;112.816172123;
175;19;102.349998474;220.243392944;51;190.672706842;8;60.8249969482;95.1861801147;26;112.877503633;
176;19;100.349998474;227.243392944;52;192.417705774;8;60.8249969482;96.2376403809;19;112.938427687;
177;19;101.349998474;231.243392944;53;194.048509359;8;60.8249969482;97.2887649536;20;112.99887228;
178;19;102.349998474;232.243392944;54;195.571291804;8;60.8249969482;98.3394927979;21;113.058764935;
179;19;101.349998474;236.243392944;56;196.993742228;8;60.8249969482;99.389755249;20;113.118038654;
180;20;101.349998474;240.243392944;57;203.910005331;8;60.8249969482;100.43951416;20;113.176626205;
181;21;104.349998474;239.243392944;54;226.182649374;7;43.5999984741;96.4886856079;22;92.2344665527;
182;21;104.349998474;246.243392944;55;228.258006811;7;45.5999984741;93.5373535156;23;92.2914988995;
183;22;105.349998474;253.243392944;55;230.042544127;7;45.5999984741;94.5853271484;24;92.3476691246;
184;22;108.349998474;254.243392944;55;231.614333987;7;46.5999984741;95.6323471069;25;92.4029269218;
185;22;108.349998474;258.243408203;58;233.060224056;7;47.5999984741;95.6787567139;24;92.4572224617;
186;22;108.349998474;265.243408203;61;234.396150589;7;48.5999984741;93.6787033081;25;92.5105133057;
187;23;111.349998474;265.243408203;62;235.493409395;7;49.5999984741;92.8207244873;26;92.5627608299;
188;24;111.349998474;268.243408203;64;236.444147587;7;50.5999984741;92.8206787109;27;92.6139302254;
189;24;111.349998474;274.243408203;67;238.370539188;7;49.5999984741;92.8206787109;28;92.6639909744;
190;24;115.349998474;275.243408203;67;239.377594948;7;49.5999984741;93.8206787109;28;92.7129137516;
191;24;116.349998474;279.243408203;67;240.389203072;7;47.5999984741;93.8206787109;29;92.7606759071;
192;24;117.349998474;286.243408203;69;241.428974867;7;45.5999984741;96.8206787109;30;92.8072590828;
193;25;119.349998474;287.243408203;69;252.491461515;7;44.5999984741;97.8205108643;30;92.8526511192;
194;26;121.520500183;295.843383789;69;262.281570315;7;43.5999984741;98.6204833984;24;92.8968353271;
195;26;128.526412964;303.280212402;70;269.957581043;7;43.5999984741;96.2204589844;25;92.9398069382;
196;26;133.703201294;333.040130615;69;279.207002759;7;43.5999984741;96.2202301025;25;92.9815621376;
197;27;141.041473389;334.903076172;65;306.895381808;6;41.5999984741;78.220199585;19;73.0001573563;
198;27;140.966537476;346.388946533;68;315.549399376;6;41.5999984741;78.2201843262;19;73.0001430511;
199;28;139.484375;355.612701416;68;324.147779942;6;41.5999984741;78.220161438;21;73.000128746;
200;28;140.863952637;366.643493652;66;330.177359104;6;41.5999984741;78.2201538086;18;73.0001144409;
