Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;6;17.25;1;9.0;10.0;5;20.0;
5;1;12.8999996185;8.625;6;17.25;1;9.0;10.0;5;20.0;
6;1;13.8999996185;8.625;6;17.25;1;10.0;10.0;5;20.0;
7;1;14.8999996185;8.625;6;17.5949993134;1;11.0;10.0;5;20.0;
8;1;15.5569992065;8.79749965668;6;17.8861961365;1;11.0;10.0;5;20.3999996185;
9;1;15.7317180634;8.94309806824;6;18.6667137146;1;11.1199998856;10.1999998093;5;20.7264003754;
10;1;16.2000274658;9.3333568573;6;19.3355960846;1;11.2179203033;10.3632001877;5;20.9903717041;
11;1;17.2000274658;9.6677980423;6;19.8991127014;1;11.2971115112;10.4951858521;5;22.0419120789;
12;1;18.2000274658;9.94955635071;6;20.3669185638;2;11.6125736237;11.2209558487;5;23.9143505096;
13;1;19.2000274658;10.1834592819;6;20.7504444122;2;14.2971115112;11.4571752548;5;24.6514065266;
14;1;19.4502677917;10.3752222061;6;21.0616092682;2;16.2971115112;11.8107032776;5;25.2438547611;
15;1;19.6369667053;10.5308046341;6;21.25;2;17.6152877808;12.0916318893;5;25.7143762112;
16;1;19.75;10.625;6;21.25;2;18.6246414185;12.3113050461;5;26.0852768421;
17;1;19.75;10.625;6;21.25;2;19.6341667175;12.4808797836;5;26.1558350325;
18;1;19.75;10.625;6;21.25;2;20.6438617706;12.5;5;26.1887089014;
19;1;19.75;10.625;6;21.25;2;21.6537246704;12.5;5;26.2221269608;
20;1;19.75;10.625;5;21.25;2;21.8666381836;12.5;6;26.2560760975;
21;1;21.75;10.625;5;21.25;2;21.8768234253;12.5;6;26.2905418873;
22;1;22.75;10.625;5;21.25;2;21.8871631622;12.5;6;26.3255085945;
23;1;23.75;10.625;5;21.25;2;21.8976516724;12.5;7;26.3609591722;
24;1;24.75;10.625;5;21.25;2;21.9082870483;12.5;7;26.3968753815;
25;1;24.75;10.625;5;21.25;2;21.9190635681;12.5;7;26.4332377911;
26;1;24.75;10.625;4;21.25;2;21.5;12.9299716949;6;26.4700255394;
27;1;24.75;10.625;4;21.25;2;21.5;12.9410076141;6;26.5072168112;
28;1;24.75;10.625;4;21.25;2;21.9521656036;12.5;6;26.5447884798;
29;1;24.75;10.625;4;21.25;2;21.9634361267;12.5;6;26.5827163458;
30;1;24.75;10.625;3;21.25;2;19.9748153687;13.5;5;26.6209751368;
31;1;24.75;10.625;3;21.25;2;18.9862918854;14.5;5;26.6595385075;
32;1;24.75;10.625;3;21.25;2;17.9978618622;15.5;5;26.6983793974;
33;1;24.75;10.625;3;21.25;2;17.009513855;16.5;5;26.7374696732;
34;1;24.75;10.625;3;21.25;2;16.0212402344;17.5;5;26.7767804861;
35;1;24.75;10.625;3;21.25;2;15.0330343246;18.5;5;26.8162822723;
36;1;24.75;10.625;3;21.25;2;14.5448846817;19.5;5;26.8559447527;
37;1;24.75;10.625;3;21.25;2;14.5567836761;20.5;6;26.8957372904;
38;1;24.75;10.625;1;21.25;2;14.5687217712;21.5;8;26.9356285334;
39;1;24.75;11.625;1;21.25;2;15.0;20.4678134918;8;26.9755871296;
40;0;0;0;0;0;2;14.5926761627;20.5;8;27.015581131;
