Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
5;1;12.8999996185;8.625;4;17.25;1;9.0;10.0;5;20.0;
6;1;13.8999996185;8.625;4;17.25;1;10.0;10.0;5;20.0;
7;1;14.8999996185;8.625;4;17.5949993134;1;11.0;10.0;5;20.0;
8;1;15.5569992065;8.79749965668;4;17.8861961365;1;11.0;10.0;5;20.3999996185;
9;2;16.3317184448;8.94309806824;3;19.6667137146;1;11.1199998856;10.1999998093;4;20.7264003754;
10;2;16.8000278473;9.3333568573;3;20.3930960894;2;11.2179203033;10.5631999969;3;21.9903717041;
11;2;18.8000278473;9.6677980423;3;21.016810894;2;11.597111702;10.4951858521;3;23.1319121122;
12;2;20.8000278473;9.94955635071;2;21.5475689173;2;11.939573288;11.0209560394;3;24.1014695168;
13;2;21.908416748;10.1834592819;2;21.9968492985;2;13.939573288;11.4571752548;4;24.9131449461;
14;2;22.9478702545;10.3752222061;2;22.3766112328;2;15.939573288;11.8107032776;3;25.5874900818;
15;2;23.9890289307;10.5308046341;3;22.6364723444;2;17.0338420868;12.0916318893;3;26.1475405693;
16;2;25.0319099426;10.625;3;22.7108361721;2;18.0700531006;12.3113050461;3;26.6159290075;
17;2;26.0765285492;10.625;2;22.78810215;2;19.1088237762;12.4808797836;3;26.7922235727;
18;2;27.1228885651;10.625;2;22.8682664633;2;20.1502399445;12.5;3;26.9393253326;
19;2;27.7209606171;10.625;2;22.9513115883;2;21.1943702698;12.5;3;27.0956480503;
20;2;26.75;11.1353931427;1;23.0372054577;2;22.1286945343;12.5;4;27.261295557;
21;2;26.75;11.1611614227;2;23.1259007454;2;21.5;13.1783885956;4;27.4362905025;
22;2;26.75;11.1877698898;2;23.2173340321;2;22.2308864594;12.5;4;27.6205644608;
23;2;26.75;11.6086673737;3;23.3114249706;2;21.5;13.2861690521;4;27.8139474392;
24;3;26.75;11.6557121277;3;23.4080765247;2;21.5;13.3441839218;5;28.016159296;
25;3;24.75;12.70403862;3;23.5071737766;3;22.4048480988;12.5;4;28.2268030643;
26;3;25.75;11.7535867691;3;23.6085846424;4;22.4680404663;12.5;4;28.445360899;
27;3;23.75;12.8042926788;3;23.7121598721;4;22.5336074829;12.5;4;28.6711919308;
28;3;24.75;11.8560800552;3;23.8177332878;4;21.5;13.5;4;28.9035346508;
29;3;25.75;11.9088668823;3;23.9251227379;4;22.5;12.5;5;29.141512394;
30;3;23.75;12.9625616074;3;24.0341308117;4;20.7424545288;13.5;5;29.3841423988;
31;3;24.75;12.0170650482;3;24.1445457935;4;19.8152427673;14.5;5;29.6303496361;
32;3;25.75;12.0722732544;3;24.2561435699;4;18.8891048431;15.5;5;29.8789830208;
33;3;23.75;13.128071785;3;24.3686892986;4;17.9636955261;16.5;5;30.1288366318;
34;3;24.75;12.1843442917;3;24.4819386005;4;17.0386505127;17.5;5;30.3786706924;
35;3;25.75;12.2409696579;2;24.5956401825;4;16.1136016846;18.5;5;31.6272368431;
36;3;27.75;14.2409687042;2;24.7095377445;4;16.6881713867;20.0;5;32.0433024168;
37;3;28.75;16.2409687042;2;24.8233726025;4;17.7619895935;20.5;6;32.4825868607;
38;3;28.8940238953;18.2409687042;3;24.9368853569;4;17.8347034454;22.1834564209;6;32.9474990368;
39;3;28.9621315002;19.625;3;25.0498189926;4;17.9059677124;23.2971343994;5;33.4407383204;
40;3;29.0298919678;20.625;3;25.1619205475;4;17.9754753113;23.5;4;33.9652256966;
41;3;30.09715271;21.625;1;26.2729439735;4;18.0429382324;25.5;4;35.5239908695;
42;3;31.163766861;22.625;1;26.4326517582;4;18.0429382324;23.5;4;36.1400048733;
43;3;31.2295913696;23.625;2;26.592792511;4;18.8652153015;25.5;5;36.7961575985;
44;3;31.2944908142;24.625;2;26.7531775236;5;19.0;26.0200977325;4;37.4945806265;
45;3;31.3583374023;25.625;2;26.9136263132;5;20.0;27.0200977325;5;38.2365254164;
46;3;31.4210090637;26.23097229;3;27.0739688873;5;20.324344635;29.0200977325;5;39.0220086575;
47;3;31.4823970795;26.2599868774;3;27.2340450287;6;22.2975120544;31.0200977325;4;54.8494614363;
48;3;31.5424003601;26.2900218964;2;26.8937054873;6;24.5083770752;34.0200958252;5;56.4654240608;
49;3;31.3009300232;26.0710773468;2;27.3640619516;6;28.0044670105;35.5;5;58.0337126255;
50;3;31.5446529388;26.2587776184;2;27.7112339735;6;30.2089271545;35.5;5;59.5457837582;
51;3;31.7132568359;26.3862380981;2;27.868855834;6;31.4853935242;36.5;7;60.994448781;
52;3;31.7669277191;26.4203224182;3;27.5255680084;6;31.7391090393;37.5;7;62.3733817339;
53;3;31.5188732147;26.2053909302;4;27.992521286;6;31.9939556122;38.5;7;63.6768300533;
54;3;31.7558040619;26.3970489502;4;28.3358712196;7;32.2465896606;39.5;7;64.8947018385;
55;3;31.9174499512;26.5283946991;5;29.2861597538;7;32.1484794617;40.5;7;66.9426574707;
56;3;32.4421653748;26.0234375;6;30.1780719757;7;33.7061729431;42.5;7;67.8355456591;
57;3;32.8856201172;26.3489723206;6;30.9473786354;7;34.5545043945;45.1059951782;9;68.5655368567;
58;3;33.2499389648;26.6102333069;6;31.6133663654;7;35.1018409729;46.5;8;69.2429566383;
59;4;34.546661377;27.8168411255;5;33.1950006485;7;35.2792434692;48.5;8;69.8634542227;
60;4;33.7404060364;29.9782962799;6;33.5704647303;7;35.0675163269;50.7366867065;9;71.4251593351;
61;4;33.4069519043;32.0;6;33.9119842052;7;34.4472618103;52.6509475708;11;71.9484021664;
62;4;33.0833053589;33.9172859192;7;34.2627779245;7;34.0675163269;55.318687439;11;72.4155004025;
63;5;33.1284790039;34.9512825012;6;34.6225385666;7;35.0675163269;54.339553833;9;72.8298990726;
64;5;33.1760902405;34.9836730957;6;34.9618678093;7;33.5779266357;54.0999984741;11;73.1959145069;
65;5;33.2261962891;35.0;7;35.2795979977;7;34.4719085693;56.3815460205;12;73.5183352232;
66;5;33.2788505554;35.0;8;35.6076152325;7;35.887588501;55.7040100098;12;76.0527794361;
67;6;33.3340911865;36.0;7;35.9450217485;7;33.8017578125;58.1518287659;12;78.1658936739;
68;6;33.3919372559;37.0;7;36.2907999754;7;35.0631599426;57.7532730103;14;79.407127142;
69;6;33.4524154663;38.0;8;36.6438250542;7;34.2294158936;59.0285186768;14;80.9229086637;
70;6;33.5155181885;39.0;8;37.0028825998;7;34.831615448;60.4368057251;15;82.0127449036;
71;6;33.5812301636;42.0;9;37.3666882515;7;37.3265457153;57.9325370789;16;82.7816773653;
72;6;33.649520874;44.0;9;37.7339076996;7;39.3384170532;58.0524520874;16;83.251408577;
73;6;33.7203369141;46.0;10;38.1031816006;7;35.2877731323;60.851688385;18;83.3552439213;
74;6;33.7936096191;48.0;10;38.4731488228;7;34.3037948608;62.8730506897;16;83.4217044115;
75;7;33.8692436218;50.0;9;38.8424685001;7;33.3097305298;64.8944015503;18;82.9882142544;
76;7;33.9471321106;52.0;9;39.2098419666;7;31.9599990845;67.2917327881;17;83.0504185557;
77;7;34.027141571;54.0;9;39.5740315914;7;30.9599990845;67.3842010498;18;83.1127793193;
78;7;34.1091194153;56.0;9;39.9338777065;7;30.6725215912;68.7369003296;19;83.1752741933;
79;8;34.1928901672;58.0;8;55.2883102894;7;29.6353378296;70.5795288086;16;82.737880826;
80;8;35.278263092;59.5789337158;7;56.686357975;7;29.3999996185;72.0101776123;15;83.2130770087;
81;8;36.365032196;60.6806564331;8;57.9821324348;7;29.3999996185;73.0399169922;14;83.3633389473;
82;9;36.4529647827;61.7777748108;7;60.1643278599;7;28.1558818817;73.7818908691;16;82.4261450171;
83;9;37.5418243408;63.8701210022;7;61.3086379766;7;28.6557407379;74.2637710571;16;82.3889719844;
84;9;38.631362915;65.9575805664;9;62.3423339128;7;29.6609897614;74.5643310547;16;82.7798353434;
85;9;38.7213096619;67.0400848389;9;63.2719643116;7;28.3999996185;74.8203887939;17;82.6084550619;
86;9;38.8114013672;69.1176452637;9;64.1070417166;7;28.5366592407;74.4937744141;17;82.6754535437;
87;9;38.9013710022;71.1903152466;10;64.8585779667;7;29.3999996185;75.7577362061;15;82.7330134511;
88;9;38.9909477234;72.9870223999;10;66.5379279852;7;30.9494991302;72.8489151001;16;82.7907449007;
89;9;40.0798606873;75.1051712036;11;67.1247565746;7;29.3999996185;74.812538147;14;82.8486297131;
90;9;41.1678543091;73.4370880127;12;67.5726360083;7;29.5506973267;75.5833053589;15;82.9066497684;
91;10;38.8511581421;75.5233306885;13;68.0206241608;7;28.3999996185;74.8676147461;16;82.4647870064;
92;10;40.1678543091;76.6143341064;13;68.4074921608;7;26.9883613586;75.8928375244;15;82.9355236888;
93;10;40.1760902405;77.7101135254;13;68.7712495327;7;24.3999996185;74.7433013916;15;83.081340611;
94;10;41.2261962891;76.8106689453;12;69.1426434517;7;25.0;74.9505767822;14;83.1397211552;
95;10;39.2788505554;76.2581710815;9;69.5213389397;7;25.448348999;74.2144317627;14;83.1981468797;
96;10;38.3340911865;75.2581710815;9;69.9069513083;7;26.0;76.0060119629;16;83.2566003203;
97;10;37.3919372559;78.2581710815;10;70.299041152;7;25.0;75.033744812;15;83.3150638342;
98;10;37.4524154663;81.2581710815;12;70.6971094608;7;24.6483745575;75.9568405151;16;83.3735200763;
99;10;37.9978103638;80.3000030518;12;72.9080481529;7;25.4722366333;75.2846450806;17;83.4319518805;
100;10;36.4761314392;82.9929962158;11;75.2185657024;7;25.0;75.116897583;15;83.4903421402;
101;10;36.5503616333;84.6930007935;12;77.6053078175;7;25.194984436;79.3301620483;17;83.5486741662;
102;10;36.8961982727;84.386138916;12;80.0430102348;7;26.0;81.8308944702;18;83.59114182;
103;10;36.0630111694;88.0586853027;12;83.5059661865;7;27.0;83.8583297729;19;83.6294685006;
104;10;34.5925674438;93.6159057617;12;85.9893553257;7;28.0;85.0828552246;20;83.6678968072;
105;10;36.9350547791;93.0626525879;16;88.4504513741;7;29.0;86.1074523926;21;83.7064163685;
106;10;36.2685394287;95.5324935913;18;90.8688055277;7;30.1307315826;85.3999938965;22;83.7450169325;
107;10;35.5894927979;101.020462036;19;93.2266238928;7;29.3999996185;87.9277572632;22;83.7836883664;
108;10;37.5894927979;99.5205841064;19;95.5086562634;7;30.3999996185;86.1815643311;24;83.8224202394;
109;10;37.5894927979;103.026100159;19;97.7019337416;7;29.6324005127;86.6554718018;25;83.8612022996;
110;10;38.5894927979;102.529808044;20;99.7955155373;7;29.9351520538;86.9626617432;26;83.8978011012;
111;10;39.5894927979;104.024452209;21;101.780311823;7;30.6424064636;85.3999938965;27;83.9166746736;
112;10;39.6341171265;105.503143311;21;103.649026632;7;29.3999996185;87.2666702271;28;83.9357720017;
113;10;36.6341171265;106.959732056;23;105.374991536;7;29.3999996185;88.2788925171;29;83.9550884962;
114;10;37.6341171265;104.389152527;23;106.810855031;7;30.6578731537;85.6800003052;25;83.9746192098;
115;10;34.6341171265;106.787567139;23;108.153906584;7;29.3999996185;87.3037567139;26;84.1338511705;
116;10;35.6341171265;108.787567139;24;109.398793101;7;29.956199646;87.0908660889;26;84.2953928709;
117;10;35.6341171265;105.787567139;25;110.542785645;7;30.6846504211;85.4843902588;26;84.4591118097;
118;10;35.6341171265;108.787567139;27;111.577061296;7;30.2849216461;85.5271377563;27;84.6248687506;
119;10;34.6341171265;113.787567139;29;112.379087329;7;30.0056400299;87.2989044189;27;84.7925161123;
120;10;38.189491272;109.787567139;31;113.104247928;7;30.7193050385;85.6134643555;28;84.9618999958;
121;10;37.189491272;111.787567139;33;113.755263805;7;29.3999996185;87.9576416016;29;85.1328606606;
122;10;37.189491272;113.787567139;35;114.336016297;7;29.3999996185;89.0707931519;29;85.305232048;
123;10;38.189491272;112.787567139;36;114.818213344;7;30.3999996185;87.1848526001;30;85.4788430929;
124;10;36.189491272;112.787567139;37;115.117990255;7;29.3999996185;88.2997131348;26;85.6535185575;
125;10;36.189491272;109.787567139;39;115.386439204;7;29.7833709717;88.5065307617;25;85.8290795088;
126;10;37.189491272;110.787567139;40;115.625808358;7;30.7970962524;86.59009552;26;86.0053431988;
127;10;39.189491272;112.787567139;40;115.838525295;7;29.3999996185;88.6479034424;26;86.1821258068;
128;10;41.189491272;114.787567139;41;116.027083158;7;29.3999996185;89.764755249;27;86.3592406511;
129;10;43.189491272;116.787567139;42;116.063776851;7;30.3999996185;87.8818054199;27;86.5365014076;
130;10;45.189491272;118.787567139;42;116.086236119;7;30.1900253296;87.1262664795;27;86.7137205601;
131;10;44.5499992371;118.787567139;41;116.108661771;7;29.8698825836;88.0906906128;25;86.8907113075;
132;10;46.5499992371;118.987564087;39;116.131043673;7;30.8851985931;87.0827636719;21;87.0672892332;
133;10;49.5499992371;119.987564087;37;116.15337193;7;30.2387142181;87.1744384766;19;87.2432703972;
134;10;52.5499992371;120.589416504;38;116.175636649;7;29.3999996185;89.4398956299;20;87.4184746742;
135;10;55.5499992371;120.589416504;38;116.197828174;7;30.932434082;87.2562713623;19;87.5927248001;
136;10;58.5499992371;119.777893066;39;116.219936848;7;29.3999996185;89.3958892822;22;87.7658474445;
137;10;62.5499992371;118.793380737;41;116.241953135;7;29.3999996185;90.8103485107;23;87.9376738071;
138;10;66.5500030518;117.808792114;42;116.263867736;7;30.3999996185;88.9236602783;25;88.1080403328;
139;10;69.6750030518;116.824127197;40;116.285671473;7;29.3999996185;90.0359649658;23;88.2767887115;
140;10;72.6750030518;115.81439209;41;116.307355404;7;29.3999996185;91.1471710205;24;88.4437665939;
141;10;75.6750030518;114.740142822;41;116.328910708;7;30.3999996185;89.2571868896;25;88.6088283062;
142;10;78.6750030518;113.755233765;40;116.350328922;7;29.3999996185;90.3659057617;25;88.7718348503;
143;10;81.2750015259;112.770233154;42;116.371601582;7;29.3999996185;91.4732513428;26;88.9326546192;
144;10;83.2750015259;111.785125732;42;116.392720699;7;31.0817317963;87.9631729126;27;89.09116292;
145;10;85.2750015259;110.799911499;43;116.413678408;7;30.0986042023;89.0275039673;28;89.2472429276;
146;10;87.2750015259;110.814575195;45;116.434467077;7;30.3999996185;89.0602798462;28;89.400785923;
147;10;89.2750015259;110.82913208;45;116.455079436;7;30.3999996185;88.8279876709;29;89.5516917706;
148;10;91.0749969482;110.843551636;46;116.475508451;7;31.1490268707;86.7221298218;30;89.6998672485;
149;10;92.0749969482;110.85786438;46;116.495747328;7;31.2273311615;87.7523803711;31;89.8452279568;
150;10;93.0749969482;110.872024536;47;116.5;7;28.3999996185;88.7817764282;31;89.9582164288;
151;10;91.0749969482;116.675003052;47;116.5;7;26.3999996185;92.6932525635;34;90.0186169147;
152;10;90.0749969482;118.675003052;48;116.5;7;25.3999996185;95.2919158936;35;90.0784273148;
153;10;89.0749969482;120.675003052;48;116.5;7;25.3999996185;94.3301925659;36;90.1375815868;
154;10;89.0749969482;123.675003052;49;116.5;7;24.0;96.368057251;36;90.1960165501;
155;10;87.0749969482;125.675003052;50;116.5;7;24.0;98.405456543;34;90.253672123;
156;10;84.0749969482;125.475006104;50;116.5;7;25.0;97.4423522949;32;90.3104918003;
157;10;83.4750061035;127.675003052;51;116.5;7;24.0;99.4787139893;28;90.3664228916;
158;10;82.4750061035;129.675003052;51;116.5;7;24.0;101.514511108;29;90.4214160442;
159;10;80.4750061035;132.074996948;52;116.5;7;28.0;94.5145111084;29;90.4754259586;
160;10;77.4750061035;137.074996948;51;116.5;7;32.0;92.7999954224;29;90.5284113884;
161;10;75.875;142.074996948;52;116.5;7;35.7168769836;91.7999954224;32;90.5803351402;
162;10;75.875;144.074996948;51;116.5;7;37.836856842;90.5999984741;33;90.6311638355;
163;10;73.875;149.074996948;52;116.5;7;39.875995636;88.5999984741;33;90.6808686256;
164;10;72.875;154.074996948;53;116.5;7;41.9142684937;87.1999969482;34;90.7294239998;
165;10;72.875;156.074996948;53;116.5;7;43.9516563416;86.1999969482;34;90.7768092155;
166;10;72.0749969482;158.074996948;54;116.5;7;45.6881408691;85.1999969482;36;90.8230068684;
167;10;71.0749969482;163.074996948;55;116.5;7;46.7237129211;84.1999969482;36;90.8680033684;
168;10;72.0749969482;165.074996948;56;116.5;7;47.7583618164;83.1999969482;37;90.9117889404;
169;10;72.0749969482;167.074996948;58;116.5;7;48.7920761108;82.1999969482;37;90.9543573856;
170;10;71.0749969482;172.074996948;57;116.5;7;49.8248519897;81.1999969482;30;90.995705843;
171;10;73.0749969482;171.074996948;58;116.5;7;50.8566932678;80.1999969482;30;91.0;
172;10;73.0749969482;170.074996948;58;116.5;7;51.8600006104;79.1999969482;31;91.0;
173;10;71.0749969482;175.074996948;56;116.5;7;52.8600006104;78.1999969482;29;91.0;
174;10;74.0749969482;171.074996948;56;116.5;7;53.8600006104;77.1999969482;32;91.0;
175;10;73.0749969482;170.074996948;56;116.5;7;54.8600006104;77.1999969482;33;91.0;
176;10;71.0749969482;175.074996948;57;116.5;7;55.8600006104;77.1999969482;33;91.0;
177;10;74.0749969482;171.074996948;58;116.539999962;7;56.8600006104;77.1999969482;33;91.0;
178;10;73.0749969482;170.126998901;59;116.57998395;7;57.8600006104;77.1999969482;35;91.0;
179;10;71.0749969482;175.178970337;60;116.619920015;7;58.8600006104;77.1999969482;37;91.0;
180;10;74.0749969482;171.230895996;60;116.659776211;7;59.4199981689;77.1999969482;37;91.0;
181;10;73.0749969482;170.282699585;61;116.699520826;7;53.4199981689;85.0;36;91.0;
182;10;71.0749969482;175.334365845;62;116.739122629;7;50.4199981689;90.0;38;91.0;
183;10;74.0749969482;171.385848999;65;116.778550863;7;50.2599983215;92.0;32;91.0;
184;10;73.0749969482;170.437103271;64;116.817775011;7;50.2599983215;90.1999969482;30;91.0;
185;10;71.0749969482;175.488098145;65;116.85676527;7;47.2599983215;94.1999969482;30;91.0;
186;10;74.0749969482;171.538787842;65;116.895492554;7;47.2599983215;95.1999969482;32;91.0;
187;10;73.0749969482;170.589126587;67;116.93392849;7;47.5599975586;93.1999969482;32;91.0;
188;10;71.0749969482;175.639099121;68;116.97204566;7;45.5599975586;97.1999969482;34;91.0;
189;10;74.0749969482;171.688659668;69;117.009817362;7;47.5599975586;95.1999969482;36;91.0;
190;10;73.0749969482;170.737762451;70;117.047218323;7;47.5599975586;93.1999969482;36;91.0;
191;10;71.0749969482;175.786376953;71;117.084223747;7;45.5599975586;97.1999969482;37;91.0;
192;10;74.0749969482;171.834487915;76;117.120810509;7;47.5599975586;95.1999969482;38;91.0;
193;10;73.0749969482;170.882049561;78;117.156956434;7;47.5599975586;93.1999969482;39;91.0;
194;10;71.0749969482;175.929031372;79;117.192640543;7;45.5599975586;97.1999969482;40;91.0;
195;10;74.0749969482;171.97543335;79;117.227843046;7;47.5599975586;95.1999969482;40;91.0;
196;10;73.0749969482;171.021194458;79;117.262545586;7;47.5599975586;93.1999969482;41;91.0;
197;10;71.0749969482;176.066299438;81;117.296730757;7;45.5599975586;97.1999969482;41;91.0;
198;10;74.0749969482;172.110748291;81;117.330383062;7;47.5599975586;95.1999969482;42;91.0;
199;10;73.0749969482;171.154495239;81;117.36348772;7;47.5599975586;93.1999969482;42;91.0;
200;10;71.0749969482;176.197525024;82;117.396031618;7;45.5599975586;97.1999969482;43;91.0;
