Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
4;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;5;20.0;
5;1;12.8999996185;8.625;4;17.25;1;9.0;10.0;5;20.0;
6;1;13.8999996185;8.625;4;17.25;1;10.0;10.0;5;20.0;
7;1;14.8999996185;8.625;4;17.5949993134;1;11.0;10.0;5;20.0;
8;1;15.5569992065;8.79749965668;3;17.8861961365;1;11.0;10.0;5;20.3999996185;
9;1;15.7317180634;8.94309806824;3;18.6667137146;1;11.1199998856;10.1999998093;5;20.7264003754;
10;1;16.2000274658;9.3333568573;3;19.3355960846;1;11.2179203033;10.3632001877;5;20.9903717041;
11;1;17.2000274658;9.6677980423;3;19.8991127014;2;11.2971115112;10.6951856613;4;23.0419120789;
12;1;18.2000274658;9.94955635071;3;20.3669185638;2;11.9125738144;11.0209560394;4;23.944350481;
13;1;19.2000274658;10.1834592819;3;20.7504444122;2;13.9125738144;11.4571752548;5;24.6819975376;
14;1;20.2000274658;10.3752222061;3;21.0616092682;2;15.9125738144;11.8107032776;5;25.2750298977;
15;1;21.2000274658;10.5308046341;4;21.25;2;16.9401035309;12.0916318893;5;25.746127367;
16;1;22.2000274658;10.625;4;21.25;2;17.94962883;12.3113050461;5;26.1175945997;
17;1;23.2000274658;10.625;4;21.25;2;18.9593238831;12.4808797836;5;26.1887089014;
18;1;24.2000274658;10.625;4;21.25;2;19.9691867828;12.5;5;26.2221269608;
19;1;24.75;10.625;4;21.25;2;20.9792118073;12.5;5;26.2560760975;
20;1;24.75;10.625;4;21.25;2;21.8768234253;12.5;6;26.2905418873;
21;1;24.75;10.625;5;21.25;2;21.8871631622;12.5;6;26.3255085945;
22;1;24.75;10.625;5;21.25;2;21.8976516724;12.5;6;26.3609591722;
23;1;24.75;10.625;6;21.25;2;21.9082870483;12.5;6;26.3968753815;
24;1;24.75;10.625;7;21.25;2;21.9190635681;12.5;6;26.4332377911;
25;1;24.75;10.625;7;21.25;2;21.9299716949;12.5;6;26.4700255394;
26;1;24.75;10.625;7;21.25;2;21.9410076141;12.5;7;26.5072168112;
27;1;24.75;10.625;7;21.25;2;21.9521656036;12.5;7;26.5447884798;
28;1;24.75;10.625;7;21.25;2;21.9634361267;12.5;7;26.5827163458;
29;1;24.75;10.625;7;21.25;2;21.9748153687;12.5;7;26.6209751368;
30;1;24.75;10.625;7;21.25;2;21.9862918854;12.5;7;26.6595385075;
31;1;24.75;10.625;7;21.25;2;21.9978618622;12.5;7;26.6983793974;
32;1;24.75;10.625;7;21.25;2;22.009513855;12.5;7;26.7374696732;
33;1;24.75;10.625;7;21.25;2;22.0212402344;12.5;7;26.7767804861;
34;1;24.75;10.625;7;21.25;2;21.5;13.3883905411;7;26.8162822723;
35;1;24.75;10.625;7;21.25;2;22.044883728;12.5;7;26.8559447527;
36;1;24.75;10.625;7;21.25;2;22.0567836761;12.5;8;26.8957372904;
37;1;24.75;10.625;8;21.25;2;22.0687217712;12.5;8;26.9356285334;
38;1;24.75;11.625;8;21.25;2;21.5;13.4678144455;8;26.9755871296;
39;1;24.75;12.625;8;21.25;2;22.0926761627;12.5;8;27.015581131;
40;1;24.75;13.625;8;21.25;2;22.104675293;12.5;8;27.0555787086;
41;1;24.75;14.625;9;21.25;2;21.5;13.5;8;27.0955479145;
42;1;24.75;15.625;9;21.25;2;22.1286640167;12.5;9;27.135456562;
43;1;24.75;15.625;9;21.25;2;22.1406364441;14.5;9;27.17527318;
44;1;24.75;15.625;10;21.25;2;22.1525821686;16.5;10;27.2149660587;
45;2;24.75;15.625;9;21.25;2;22.1644897461;18.5;10;27.2545039654;
46;2;24.75;15.625;10;21.25;2;22.1763515472;20.5;11;27.293856144;
47;2;24.75;15.625;10;21.25;2;22.1881561279;22.5;10;27.3329925537;
48;2;24.75;15.625;10;21.25;2;22.1998977661;22.5;8;27.3718836308;
49;2;24.75;15.625;10;21.25;2;22.2115650177;22.5;8;27.4105007648;
50;2;24.75;15.625;10;21.25;2;22.2231502533;22.5;8;27.4488155842;
51;2;24.75;15.625;10;21.25;3;22.2346439362;22.5;6;27.4868011475;
52;2;24.75;15.625;11;21.25;3;22.2460403442;22.5;6;27.5244314671;
53;2;24.75;15.625;11;21.25;3;22.2573299408;22.5;7;27.5616812706;
54;2;24.75;15.625;11;21.25;3;21.5;23.5;7;27.5985264778;
55;2;24.75;15.625;11;22.25;3;22.2795581818;22.5;8;27.6349442005;
56;3;25.75;16.625;10;32.25;3;22.2904834747;22.5;7;27.6709127426;
57;3;27.75;18.625;11;32.6499996185;3;22.3012733459;22.5;6;27.7064116001;
58;3;28.75;20.625;11;33.0243997574;3;22.3119239807;22.5;6;27.7414214611;
59;3;28.75;22.625;11;33.3719387054;3;21.5;23.5;6;28.7759244442;
60;3;28.75;24.625;12;33.6920347214;3;22.5;24.8879623413;6;28.829903841;
61;3;28.75;26.3250007629;12;33.9847183228;3;23.5;25.9049530029;5;28.8835403919;
62;3;28.75;27.3250007629;13;35.1847653389;3;23.8120594025;26.921672821;5;28.9368139505;
63;3;29.2281265259;28.7374382019;13;36.2052836418;3;24.3628692627;26.5;10;28.989705205;
64;3;29.6187667847;30.0771102905;12;37.0639625788;5;24.8272190094;28.5;4;45.0421960354;
65;3;29.9322776794;31.352640152;11;37.781155467;5;26.8413925171;30.5;4;45.8842695951;
66;3;30.1802082062;32.5736465454;12;38.3774740696;5;27.0531597137;33.5;5;46.6444473267;
67;3;30.3739547729;33.749622345;12;38.6656907797;6;28.350769043;35.8800010681;4;47.295964241;
68;4;30.4000015259;34.7859687805;12;38.8841042519;6;29.0645828247;37.179271698;5;47.8698765039;
69;4;30.4000015259;35.8007202148;12;39.0784327984;6;30.0703544617;37.6652450562;6;48.3711843491;
70;4;30.4000015259;36.8155860901;12;39.1864993572;6;31.0761642456;37.6423149109;7;50.249766469;
71;4;30.4000015259;37.6305503845;12;39.2080165148;6;32.3520088196;38.1295013428;7;51.8046687841;
72;4;30.4000015259;38.8456115723;12;39.2296639681;6;34.2002906799;37.0835723877;7;53.0775692463;
73;4;30.4000015259;39.8607635498;11;39.2514331341;6;33.7236785889;38.2909927368;8;54.1142413616;
74;4;30.4000015259;40.8760032654;8;39.2733153105;7;34.3447036743;38.3730697632;6;54.8108849525;
75;4;30.4000015259;41.8913192749;7;39.2953014374;7;34.9866104126;36.9393997192;7;56.2626972198;
76;4;30.4000015259;42.9067115784;8;39.3173824549;7;30.7418022156;42.3286972046;7;56.5763708353;
77;4;30.4000015259;43.9221687317;8;39.3395489454;7;29.7418022156;45.9461288452;7;56.7867554426;
78;4;30.4000015259;44.9376831055;9;39.3617914915;7;29.7418022156;46.0239639282;8;57.000487566;
79;4;30.4000015259;45.9532546997;10;39.3841004372;7;27.078868866;49.1027908325;8;57.2174422741;
80;4;30.4000015259;46.9688720703;10;39.4064661264;7;26.7418022156;50.1431541443;9;58.4374755621;
81;4;30.4000015259;47.784526825;11;39.428878665;8;24.7418022156;53.7085266113;8;58.7204235792;
82;4;30.4000015259;47.8002128601;11;39.4513280392;8;24.181804657;56.8083343506;8;59.0090664625;
83;4;30.4000015259;47.8159294128;11;39.4738043547;8;24.0;59.9093208313;8;59.3032690287;
84;4;30.4000015259;47.8316612244;12;39.4962974787;8;24.0;63.0113983154;11;59.6028677225;
85;4;30.4000015259;47.8474082947;12;39.5187973976;8;25.0;63.1144752502;11;59.907669425;
86;4;30.4000015259;47.8631591797;13;39.5412938595;8;26.0;63.8835754395;12;60.2174518108;
87;4;30.4000015259;47.87890625;16;39.5637768507;8;27.0;64.0259933472;12;61.5319629908;
88;4;30.4000015259;47.8946418762;16;39.5862361193;8;27.0;64.1706542969;14;61.9309206009;
89;4;30.4000015259;47.9103660583;16;39.6086617708;8;26.0;67.3174362183;14;62.3159931898;
90;4;30.4000015259;47.9260635376;16;39.6310436726;9;26.0;70.4553527832;14;62.6949057579;
91;4;30.4000015259;47.9417304993;17;39.6533719301;9;27.0;67.887512207;14;63.0844634771;
92;4;30.4000015259;47.957359314;18;39.6756366491;9;26.0;72.88256073;17;63.4844762087;
93;4;30.4000015259;47.972946167;18;39.6978281736;9;26.0;76.588142395;18;63.8947041035;
94;4;30.4000015259;47.9884796143;18;39.7199368477;10;27.0;75.7816696167;18;64.3148552179;
95;4;30.4000015259;48.0039558411;17;39.7419531345;10;26.0;76.1066055298;18;64.7445822954;
96;4;30.4000015259;48.019367218;19;39.7638677359;10;26.0;80.0693664551;19;65.1834799051;
97;4;28.7968711853;49.7999992371;19;39.7856714725;10;27.0;79.3910140991;19;66.6310809851;
98;4;27.801776886;51.7999992371;18;39.8073554039;10;28.0;76.655418396;19;67.2368549109;
99;4;26.8066558838;53.7999992371;18;39.8289107084;10;28.0;79.7453918457;20;67.8709790707;
100;4;25.8115062714;55.0;19;39.8503289223;10;29.0;79.8365783691;20;69.5351179838;
101;4;24.8163261414;56.0;20;39.8716015816;10;30.0;80.9288406372;21;70.290956974;
102;4;23.8211116791;57.0;20;39.8927206993;11;30.0;85.0220336914;21;71.0831104517;
