Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;2;8.0;11.1999998093;4;21.0;
3;1;11.8999996185;8.625;5;17.25;2;10.0;10.0;4;21.0900000334;
4;1;11.8999996185;8.625;6;17.25;2;12.0;10.0;4;21.1871190071;
5;2;13.5;8.625;5;18.25;2;12.2374238968;10.0;4;21.2917383909;
6;2;14.5;8.625;5;18.3250000477;2;13.3875217438;10.0;4;21.4042263031;
7;2;15.5450000763;8.625;5;18.7605681419;2;14.4212684631;10.0;4;21.9389723539;
8;2;16.2563400269;8.79749965668;5;19.1489084959;2;14.5816917419;10.1999998093;4;22.4109756947;
9;2;16.4893455505;8.94309806824;5;20.0586935282;2;14.7232933044;10.3632001877;4;23.7114653587;
10;2;17.0352153778;9.3333568573;5;20.8682775497;2;15.1134395599;10.9097137451;4;24.8527286053;
11;2;19.0352153778;9.6677980423;5;21.5845614672;2;15.4558181763;11.3658018112;4;25.8476524353;
12;2;21.0352153778;9.94955635071;5;22.2177865505;2;17.4558181763;11.7372808456;4;26.7164058685;
13;2;22.3105487823;10.1834592819;5;22.7799050808;2;19.4558181763;12.0336990356;5;27.4822225571;
14;2;22.6679439545;10.3752222061;5;23.2832708359;2;20.7043895721;12.2662630081;5;28.168181181;
15;2;22.9699630737;10.5308046341;5;23.6777949333;2;21.8021755219;12.446267128;5;28.6269388199;
16;2;23.2066764832;10.625;5;23.8980493546;2;22.9075622559;12.5;5;29.0031633377;
17;2;23.3388290405;10.625;5;24.1324534416;2;24.0204296112;12.5;5;29.4033532143;
18;2;23.479473114;10.625;5;24.3808503151;2;23.819480896;13.5;5;29.8259272575;
19;2;23.6285095215;10.625;4;24.6428759098;2;25.5;12.5;5;30.268661499;
