Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;13.3000001907;4;17.0;1;13.0;10.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;13.0;10.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;13.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;14.0;10.0;6;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;15.0;10.0;6;20.0;
6;1;8.55000019073;8.5;3;17.0;1;16.0;10.0;6;20.3999996185;
7;1;8.82499980927;8.5;3;17.0;1;17.0;10.1999998093;6;20.7264003754;
8;1;8.82499980927;8.5;3;17.0;2;18.0358409882;10.3632001877;5;22.8194274902;
9;1;8.82499980927;8.5;3;17.3400001526;2;18.6916561127;10.9097137451;5;23.7716035843;
10;1;8.9015007019;8.67000007629;3;17.6278438568;2;20.6916561127;11.3658018112;5;24.5557456017;
11;1;8.96626472473;8.81392192841;3;17.869726181;2;22.6916561127;11.7372808456;5;25.1909515858;
12;1;9.02068901062;8.93486309052;3;18.786491394;2;23.7657871246;12.0336990356;5;25.6996334791;
13;1;9.22696018219;9.39324569702;4;19.5780620575;2;24.4197807312;12.2662630081;5;26.10437572;
14;1;11.0206890106;9.78903102875;4;20.2480106354;2;24.6626243591;12.446267128;5;26.2577478886;
15;1;12.0206890106;10.1240053177;4;20.8052330017;2;24.7546482086;12.5;5;26.3048160076;
16;1;13.0206890106;10.4026165009;4;21.2618598938;2;26.7184104919;12.5;5;26.3530313969;
17;1;14.0206890106;10.6309299469;4;21.6314201355;2;27.7473392487;12.5;5;26.4023760557;
18;1;15.0206890106;10.8157100677;4;21.9274635315;2;28.7769451141;12.5;6;26.4528282881;
19;1;16.0206890106;10.9637317657;4;22.0;2;29.8072166443;12.5;6;26.5043625832;
20;1;16.9500007629;11.0;5;22.0;2;29.9026184082;12.5;6;26.5569496155;
21;1;16.9500007629;11.0;5;22.0;2;29.9341697693;12.5;6;26.6105561256;
22;1;16.9500007629;11.0;6;22.0;2;29.9663333893;12.5;6;26.6651450396;
23;1;16.9500007629;11.0;6;22.0;3;29.99908638;12.5;5;26.72067523;
24;1;16.9500007629;11.0;7;22.0;3;30.0324058533;12.5;5;26.7771017551;
25;1;16.9500007629;11.0;7;22.0;3;30.0662612915;12.5;5;26.8343759775;
26;1;16.9500007629;11.0;8;22.0;3;30.1006259918;12.5;5;26.8924454451;
27;1;16.9500007629;11.0;8;22.0;3;30.1354675293;12.5;5;26.9512542486;
28;1;16.9500007629;11.0;9;22.0;3;30.170753479;12.5;5;27.0107431412;
29;1;16.9500007629;11.0;9;22.0;3;30.206445694;12.5;5;27.0708494186;
30;1;16.9500007629;11.0;9;22.0;3;30.2425098419;12.5;5;27.1315076351;
31;1;14.9500007629;12.0;9;22.0;3;30.2789039612;12.5;5;27.1926498413;
32;1;13.9500007629;13.0;9;22.0;3;30.3155899048;12.5;5;27.2542052269;
33;1;12.9500007629;14.0;9;22.0;3;30.3525238037;14.5;6;27.3161010742;
34;1;12.0;15.0;9;22.0;3;30.3896598816;16.5;6;27.3782629967;
35;1;12.0;16.0;9;22.0;3;30.4269580841;18.5;6;27.4406147003;
36;1;12.0;17.0;9;22.0;3;30.4643688202;20.5;6;27.5030794144;
37;1;12.0;18.0;9;22.0;3;30.5018482208;22.5;6;27.5655794144;
38;1;12.0;19.0;10;22.0;3;30.5393486023;22.5;7;27.628036499;
39;1;12.0;20.0;10;22.0;3;30.5768222809;22.5;7;27.690372467;
40;1;12.0;21.0;11;22.0;3;30.6142234802;22.5;7;27.7525100708;
41;1;12.0;22.0;12;22.0;3;30.651506424;22.5;7;27.8143725395;
42;1;12.0;23.0;12;22.0;3;30.6886234283;22.5;8;27.8758842945;
43;1;12.0;24.0;12;22.0;3;30.7255306244;22.5;8;27.936971426;
44;1;12.0;25.0;12;22.0;3;30.7621822357;22.5;8;27.9975619316;
45;1;12.0;26.0;12;22.0;3;30.798538208;22.5;8;28.0575861931;
46;1;12.0;27.0;12;22.0;3;30.8345527649;22.5;8;29.1169772148;
47;1;12.0;28.0;12;22.0;3;31.8701858521;23.5;8;29.1956706047;
48;1;12.0;29.0;12;22.0;3;32.9054031372;24.5;8;29.2738013268;
49;1;12.0;30.0;13;22.0;3;32.9401626587;25.5;8;29.3513053656;
50;1;13.0;28.0;14;22.0;3;32.9744338989;26.5;8;29.4281219244;
51;1;12.0;29.0;14;22.0;3;33.0081825256;27.5;8;29.5041940212;
52;1;12.0;30.0;15;22.0;3;33.0413780212;28.0509490967;9;30.6475137472;
53;1;13.0;28.0;15;22.0;3;33.7148208618;28.5614051819;9;31.5710856915;
54;1;12.0;29.0;15;22.0;3;34.2563171387;28.9619445801;11;32.3091175556;
55;1;12.0;30.0;18;22.0;3;34.6863975525;29.269821167;11;32.8972370625;
56;1;13.0;28.0;18;22.0;3;35.0264434814;29.50299263;12;33.2202388048;
57;1;12.0;29.0;18;22.0;3;35.2073326111;29.6040077209;13;33.3617626429;
58;1;12.0;30.0;19;22.0;3;35.279258728;29.6148319244;13;33.5020363331;
59;1;13.0;28.0;20;22.0;3;35.3503608704;29.6257171631;14;33.6407846212;
60;1;12.0;29.0;20;22.0;4;35.4204788208;29.6366577148;14;33.7777457237;
61;1;12.0;30.0;20;22.0;4;35.4894638062;29.6476516724;14;33.9126745462;
62;1;12.0;31.0;21;22.0;4;35.5571746826;29.6586914062;17;34.0453442335;
63;1;12.0;32.0;23;22.0;4;35.6234779358;29.6697750092;17;34.1755474806;
64;1;12.0;33.0;23;22.0;4;35.6882514954;31.6586914062;17;34.3030967712;
65;1;12.0;34.0;24;22.0;4;35.7513961792;32.6586914062;17;34.4278270006;
66;1;12.0;35.0;24;22.0;4;35.8128166199;33.6586914062;18;34.5495942831;
67;1;13.0;33.0;24;22.0;4;35.872428894;34.6586914062;19;34.6682765484;
68;1;12.0;34.0;27;22.0;4;35.9301681519;35.6586914062;19;34.7837737799;
69;1;12.0;35.0;27;22.0;4;35.9859809875;36.6586914062;19;34.8960071802;
70;1;13.0;33.0;27;22.0;4;36.0398254395;37.6586914062;21;35.0049180984;
71;1;12.0;34.0;28;22.0;5;36.09167099;38.6586914062;20;35.1104676723;
72;2;12.0;35.0;28;22.0;5;36.1415023804;39.6586914062;20;35.2126358747;
73;2;13.0;33.0;28;22.0;6;36.1893157959;39.7818908691;14;50.3114191294;
74;2;12.0;34.0;29;22.0;6;37.2351074219;40.7931175232;14;51.4568296671;
75;3;12.0;35.0;28;22.0;6;36.2351074219;42.8043289185;15;52.5038707256;
76;3;13.0;33.0;28;22.0;6;35.2351074219;44.8155212402;15;53.4420353174;
77;3;12.0;34.0;29;22.0;6;34.7999992371;46.8266868591;14;54.2677177191;
78;3;12.0;35.0;29;22.0;6;34.7999992371;48.8378181458;18;54.9256094694;
79;3;13.0;33.0;29;22.0;7;34.7999992371;50.8489151001;17;55.4807534218;
80;3;12.0;34.0;29;23.0;7;34.7999992371;52.8599700928;17;55.9452497959;
81;3;14.0;33.0;29;24.0299999714;7;34.7999992371;54.8709754944;17;56.3301576376;
82;3;17.0;34.0;30;24.1005909443;7;34.7999992371;56.8819351196;17;56.6468222141;
83;3;19.0;35.0;30;24.1729500294;7;34.7999992371;58.8928375244;18;56.8073554039;
84;3;20.2432670593;36.0;31;24.2470707893;8;34.7999992371;61.2651481628;17;56.8289107084;
85;4;21.2028007507;37.0;29;24.3229424953;8;34.7999992371;63.2802352905;17;57.8503289223;
86;4;20.9500007629;37.0;29;24.4005503654;9;35.7999992371;66.2952270508;14;77.9316015244;
87;4;21.2226638794;36.0;30;24.4798748493;9;37.7999992371;70.3101196289;14;79.8156838417;
88;4;21.2329940796;35.0;29;24.5608921051;9;38.7999992371;74.3249053955;17;81.4722396135;
89;4;21.2435836792;34.0;29;24.6435732841;9;39.7999992371;75.3395767212;17;82.877920866;
90;4;21.2544326782;33.0;29;24.7278846502;9;38.7999992371;79.3541259766;20;84.0358467102;
91;4;21.2655353546;32.0;30;24.8137874603;10;38.7999992371;83.3685531616;19;84.9684664011;
92;4;21.2768859863;31.0;30;24.9012379646;10;39.7999992371;84.3828582764;21;85.7088301182;
93;4;21.288482666;30.0;29;24.9901874065;11;38.7999992371;88.3970184326;22;86.2772485018;
94;4;21.3003139496;29.0;30;25.080581665;11;38.7999992371;92.4000015259;24;86.6513283253;
95;4;21.3123760223;28.0;30;25.1723618507;12;38.7999992371;95.5999984741;24;87.3187321424;
96;4;21.3246574402;27.0;29;25.2654637098;12;38.7999992371;98.9359970093;24;88.0069582462;
97;4;21.3371524811;26.0;29;25.3598181009;12;38.7999992371;102.274101257;25;89.7132828236;
98;5;20.9500007629;26.0;26;26.1667200327;12;40.7999992371;104.316841125;29;90.5848287344;
99;6;18.9500007629;27.0;26;26.8479421139;12;40.7999992371;109.35987854;28;92.4894111156;
100;7;20.3923149109;26.595123291;23;40.1725621223;12;41.7999992371;115.403167725;28;93.48638165;
101;7;18.9500007629;29.595123291;23;41.4563752413;13;42.7999992371;121.446655273;27;95.5181744099;
102;7;18.9500007629;31.678478241;23;42.4193657637;13;44.7999992371;125.490280151;27;96.6444244385;
103;8;20.0;34.7308425903;21;44.2586859465;13;47.7999992371;127.114562988;28;97.8077530861;
104;8;22.0;37.7845458984;21;45.0722453594;13;47.7999992371;131.398651123;29;99.0078063011;
105;8;23.0;40.8395080566;21;46.8203296661;13;48.7999992371;135.695419312;30;100.243999839;
106;8;25.0;43.8956451416;21;47.5946108103;13;50.7999992371;137.003692627;32;101.51535213;
107;8;27.0;46.9528579712;22;48.439281106;13;50.7999992371;141.322021484;34;103.820297718;
108;8;28.0;50.0517578125;22;49.2454390526;13;52.2581977844;146.648574829;35;105.196498871;
109;8;29.0;51.1549873352;22;50.0187842846;13;54.4026260376;148.981323242;36;106.601861477;
110;8;30.0;53.2623100281;23;50.7650978565;14;51.4026260376;156.318008423;35;108.03202951;
111;9;31.0;54.3734397888;22;51.4337874651;14;52.4026260376;159.937988281;37;109.48148942;
112;9;32.0;53.595123291;22;52.971560955;16;51.4026260376;163.341339111;36;110.943564415;
113;9;34.0;57.595123291;22;53.5264946222;16;51.4026260376;166.025100708;38;112.410499334;
114;9;36.0;61.0315551758;21;54.0974645615;16;52.4026260376;169.489334106;37;113.833176374;
115;9;37.0;63.3438491821;21;54.6831727028;16;54.4026260376;169.949386597;38;115.167738676;
116;9;38.0;65.5275878906;22;55.2821567059;16;54.0;173.403030396;38;117.492667794;
117;10;39.0;68.7127761841;21;55.8928030729;16;55.0;177.591247559;38;118.837379813;
118;10;40.0;68.7202377319;22;56.5133635998;16;56.0;181.782455444;39;121.153122663;
119;10;40.2000007629;71.3948974609;22;57.1419730186;16;56.5405921936;189.029403687;41;123.581017613;
120;10;40.2000007629;73.3688735962;23;57.7766712904;16;62.1235542297;190.14414978;42;125.044348121;
121;10;40.2000007629;74.603805542;23;58.415424943;16;61.1671066284;197.261169434;44;128.260431886;
122;10;40.2000007629;73.415473938;25;59.0561512709;16;62.2118415833;204.380279541;47;131.11945188;
123;10;40.2000007629;72.4683990479;25;59.6967422962;17;63.0577468872;207.501296997;47;133.67099452;
124;10;40.2000007629;72.5219421387;24;60.3350896835;17;64.1048126221;209.624038696;49;135.972765446;
125;10;39.2000007629;72.4588851929;24;60.4261051416;17;65.1530303955;215.748260498;48;137.909208894;
126;10;40.2000007629;74.5134811401;26;61.0778086185;17;70.2023773193;213.788909912;50;139.603391886;
127;10;40.2000007629;76.5685119629;25;61.7222365141;17;69.252822876;220.830078125;51;141.274957776;
128;10;39.2000007629;77.6239089966;26;62.0995482206;17;73.3043670654;221.87171936;53;142.894677162;
