Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;6;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;8.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;6;22.5301437378;2;8.0;10.1999998093;4;21.0;
6;1;9.27600002289;11.2650718689;6;23.086605072;2;9.22500038147;10.0;4;21.0599999428;
7;1;10.194486618;11.543302536;6;23.5283432007;2;9.73849964142;10.0;3;21.1229639053;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;9.75266647339;10.0;3;21.6001901627;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;9.86004257202;10.1999998093;3;22.0082015991;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;9.95184516907;10.3632001877;3;22.3582868576;
11;1;10.6065406799;12.4589796066;4;25.0;2;10.0306148529;10.4951858521;3;23.5279067755;
12;1;11.6065406799;12.5;4;25.0;2;10.2937793732;11.0209560394;4;24.5268628597;
13;1;12.6065406799;12.5;4;25.0;2;12.0856485367;11.4571752548;4;25.3691681623;
14;1;13.6065406799;12.5;4;25.0;2;14.0856485367;11.8107032776;4;26.0752547979;
15;1;14.6065406799;12.5;4;25.0;2;16.0856494904;12.0916318893;4;26.6680037975;
16;1;15.6065406799;12.5;4;25.0;2;17.1830482483;12.3113050461;4;27.1698563099;
17;1;16.6065406799;12.5;5;25.0;2;18.2196559906;12.4808797836;4;27.3801496029;
18;1;17.6065406799;12.5;5;25.0;2;19.2583675385;12.5;4;27.5615134239;
19;1;17.625;12.5;5;25.0;2;20.2013397217;12.5;5;27.7520513535;
20;1;17.625;12.5;5;25.0;2;20.2442111969;12.5;6;27.9515185356;
21;1;17.625;12.5;5;25.0;2;20.2890911102;12.5;6;28.1595556736;
22;1;17.625;12.5;5;25.0;2;20.335899353;12.5;6;28.3756833076;
23;2;17.625;12.5;4;25.0;3;20.3845291138;12.5;5;28.5992991924;
24;2;17.625;12.5;5;25.0;3;19.625;12.5;6;28.8296794891;
25;2;17.625;12.5;6;25.0;3;20.4866771698;12.5;6;29.0659828186;
26;2;17.625;12.5;6;25.0;3;20.5398464203;12.5;6;29.3072590828;
27;2;17.625;12.5;6;25.0;3;20.5941333771;12.5;6;29.5524601936;
28;2;17.625;12.5;5;25.0;3;20.6493034363;12.5;6;29.8004574776;
29;2;17.625;12.5;5;25.0;3;19.625;13.5;6;31.0500593185;
30;2;15.625;13.5;5;25.0;3;19.625;14.0;6;31.4300340414;
31;2;14.625;14.5;5;25.0;3;19.8175086975;14.5;6;31.8245648146;
32;2;13.625;15.5;5;25.0;3;19.1605262756;15.5;6;32.2338423729;
33;2;12.625;16.5;5;25.0;3;17.9291267395;16.5;7;32.6581151485;
34;2;12.0;17.5;6;25.0;3;17.3589515686;17.5;7;33.0976806879;
35;2;12.0;18.5;6;25.0;3;17.4127674103;18.5;7;33.5528657436;
36;2;12.0;19.5;6;25.0;3;17.4653377533;19.5;7;34.0239949226;
37;2;12.0;20.5;6;25.0;3;17.5164394379;20.5;7;34.5113465786;
38;2;12.0;21.5;6;25.0;3;17.5658798218;21.5;7;35.0150940418;
39;2;12.0;22.5;6;25.0;3;17.6134910583;22.5;7;35.5352373123;
40;2;12.0;23.5;9;25.0;4;17.6591358185;23.5;6;36.0715258121;
41;2;12.0;24.5;9;25.0;4;17.7027053833;24.5;6;36.6233773232;
42;2;13.0;22.5;9;25.0;4;18.7441215515;22.5;7;37.1898002625;
43;2;12.0;23.5;12;25.0;4;17.7833366394;24.5;6;37.7693247795;
44;2;12.0;24.5;11;25.0;4;17.8203239441;24.5;6;38.3599534035;
45;2;13.0;22.5;11;25.0;4;18.8550853729;22.5;7;38.9591374397;
46;2;12.0;23.5;13;25.0;4;17.8876457214;23.5;7;39.5637869835;
47;2;12.0;24.5;13;25.0;4;17.9180450439;24.5;8;40.1703228951;
48;2;13.0;22.5;14;25.0;4;17.0;24.5;8;40.7747631073;
49;2;12.0;23.5;14;25.0;4;18.0;25.5;8;41.3728470802;
50;2;12.0;24.5;14;25.0;4;20.0;26.5;9;41.9601960182;
51;2;13.0;22.5;14;25.0;4;22.0;27.5;11;42.465420723;
52;2;12.0;23.5;14;25.0;4;23.0249996185;28.5;12;42.9339466095;
53;3;12.0;24.5;12;25.0;4;23.6499996185;27.5;13;43.3865451813;
54;3;13.0;22.5;13;25.0;4;23.6499996185;27.5;13;43.8195896149;
55;3;12.0;23.5;13;25.0;4;23.6499996185;27.5;15;44.2300891876;
56;3;13.0;21.5;13;25.0;5;23.6499996185;27.5;10;59.6157541275;
57;3;14.0;20.5;12;25.0;5;24.6499996185;28.5;9;60.7250175476;
58;3;15.0;19.5;13;25.0;5;26.6499996185;29.5;11;61.7263841629;
59;3;16.0;18.5;13;25.0;5;27.6499996185;30.5;12;62.6187963486;
60;3;17.0;17.5;13;25.0;5;25.6499996185;32.5;12;63.4051160812;
61;3;17.625;17.5;13;25.0;5;26.6499996185;32.5;13;64.0911645889;
62;3;17.625;17.5;14;25.0;5;25.6499996185;33.5;14;64.6847486496;
63;3;17.625;17.5;14;25.0;5;25.6499996185;32.5;14;65.194773674;
64;3;17.625;17.5;13;26.0;5;25.6499996185;32.5;14;65.6305198669;
65;3;18.625;18.5;13;26.0199999809;5;25.6499996185;32.5;15;65.9073896408;
66;3;19.625;19.5;13;26.0401959419;5;25.6499996185;32.5;15;66.0;
67;3;19.625;20.5;13;26.0605818033;5;25.6499996185;32.5;16;66.0;
