Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;2;7.0;11.1999998093;3;21.0;1;7.0;11.0;5;20.0;
3;2;8.14999961853;10.0;3;22.1200000048;1;8.0;10.0;5;20.0;
4;2;8.31799983978;10.5;3;23.0930562019;1;8.0;10.0;5;20.0;
5;2;8.46395874023;10.9200000763;3;23.9303956032;1;8.0;10.0;5;20.0;
6;2;9.59105682373;11.2650718689;2;24.6492825747;1;9.0;10.0;5;20.0;
7;2;10.5460891724;11.543302536;2;25.2697491646;1;9.5;10.0;5;20.0;
8;2;10.6856927872;11.7641716003;2;26.0647602081;1;9.5;10.0;5;20.3999996185;
9;2;10.8645715714;12.0549411774;2;26.7559332848;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;11.0200843811;12.2827939987;2;27.366976738;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;11.1575698853;12.4589796066;2;27.7319030762;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;14.078286171;12.5;2;28.0397365093;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;16.0782852173;12.5;2;28.3728995323;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;17.2861595154;12.5;2;28.7313408852;2;13.7228336334;12.0107030869;3;25.1832637787;
15;2;18.3668079376;12.5;2;29.1144995689;2;15.7228336334;12.0916318893;3;25.7926100492;
16;2;19.4530181885;12.5;3;29.521238327;2;16.9860839844;12.3113050461;3;26.3286705017;
17;2;20.5445346832;12.5;4;29.949795723;2;18.0303878784;12.4808797836;3;26.5942704678;
18;3;20.7387046814;12.5;3;30.3977622986;2;19.0815448761;12.5;3;26.8558222055;
19;3;20.8394966125;12.5;3;30.8620905876;2;20.0425605774;12.5;4;27.1554293633;
20;3;20.9439697266;12.5;3;31.3391423225;2;20.1099720001;12.5;5;27.4969480038;
21;3;21.0513076782;12.5;5;31.824775219;2;20.1868133545;12.5;5;27.8840510845;
22;3;21.1605739594;12.5;5;32.3144683838;2;20.2739105225;12.5;5;28.3200027943;
23;3;21.2707557678;12.5;5;32.8034796715;2;20.3720016479;12.5;6;28.8073790073;
24;3;21.3807830811;12.5;5;33.2870235443;2;20.4816608429;12.5;6;29.3477458954;
25;3;21.4895801544;12.5;5;33.7604589462;2;20.6032428741;12.5;7;29.9413113594;
26;3;21.5961036682;12.5;6;34.2194671631;2;20.7367954254;12.5;7;30.586581707;
27;3;21.6993789673;12.5;7;34.6602067947;2;20.881980896;12.5;7;31.2800674438;
28;3;21.7985458374;12.5;7;35.0794401169;2;21.0380153656;12.5;7;32.0160870552;
29;3;21.892873764;12.5;7;35.4746103287;2;21.2036190033;12.5;7;32.7867279053;
30;3;19.892873764;13.5;7;35.8438816071;2;19.625;13.5;7;33.5820074081;
31;3;18.892873764;13.5;4;36.1861276627;2;19.625;14.5;7;34.3902606964;
32;3;18.625;13.5;4;36.5008907318;2;20.625;12.5;7;35.1987380981;
33;3;19.625;14.5;4;36.7883110046;2;19.625;13.5;7;35.9943685532;
34;3;19.625;15.5;4;37.0490322113;2;20.625;12.5;7;36.7645931244;
35;3;19.625;16.5;4;37.2841053009;2;21.625;12.5;7;37.4981632233;
36;3;19.625;17.5;4;37.494887352;2;22.4370880127;12.5;7;38.1857919693;
37;3;18.625;16.5;4;37.6829490662;2;20.4370880127;13.5;8;38.8205833435;
38;3;18.625;16.5;5;37.8499898911;2;19.625;14.5;8;39.3982028961;
39;3;18.5162467957;16.5;5;37.9977664948;2;19.625;15.5;8;39.9167966843;
40;3;17.5494976044;16.5;5;38.0;2;18.625;14.5;8;40.3767118454;
41;4;16.9249992371;17.5;5;53.0;2;18.625;14.5;8;40.780087471;
42;4;15.9250001907;19.5;5;53.75;2;18.625;15.5;9;41.1303920746;
43;4;16.0;21.5;5;54.4193744659;2;18.2543373108;16.5;10;41.4319667816;
44;4;18.0;24.5;7;55.0072898865;2;17.6971931458;17.5;10;41.6896247864;
45;4;20.0;27.5;7;55.5162696838;2;16.6971931458;16.5;11;41.9083213806;
46;4;21.9249992371;30.5;6;55.9513263702;2;18.6971931458;18.5;11;42.0;
47;4;22.9249992371;32.5;7;56.3190898895;2;20.6971931458;20.5;11;42.0;
48;5;23.9249992371;34.5;6;56.6270179749;2;21.8250007629;21.5;11;42.0;
49;5;22.5131053925;35.5;6;56.8827629089;2;22.8250007629;22.5;11;42.0;
50;5;21.6648292542;36.5;6;57.0;2;23.4500007629;22.5;11;42.0;
51;5;21.7000007629;37.5;7;57.0;2;23.4500007629;22.5;11;42.0;
52;5;21.7000007629;38.5;7;57.0;2;23.4500007629;22.5;11;42.0;
53;5;21.7000007629;39.5;8;57.0;2;23.4500007629;22.5;12;42.0;
54;5;22.7000007629;37.5;9;57.0;2;23.4500007629;22.5;11;42.0;
55;5;22.7000007629;38.5;9;57.0;3;23.4500007629;22.5;11;42.0;
56;5;23.7000007629;39.5;9;58.0;3;23.4500007629;22.5;11;42.0;
57;5;26.625;38.5;10;58.0299999714;3;23.4500007629;22.5;11;42.0;
58;5;26.625;40.5;11;58.0605909824;3;23.4500007629;22.5;11;42.0;
59;5;26.625;42.5;12;58.091766119;3;23.4500007629;22.5;11;42.0;
60;5;27.625;41.5;12;58.1235172749;3;23.4500007629;22.5;11;42.0;
61;5;26.8777923584;43.5;13;58.1558350325;3;23.4500007629;22.5;12;43.0;
62;5;26.625;44.5;17;58.1887089014;3;24.4500007629;23.5;12;43.0700000525;
63;7;27.625;43.0943527222;13;73.2221269608;4;26.4500007629;25.5;11;44.1441510916;
64;7;29.8999786377;42.5;13;74.0060760975;4;27.4500007629;27.5;13;44.3525923491;
65;8;31.9076156616;42.5;14;86.2099163532;4;25.4500007629;30.5;13;44.580883503;
66;9;33.9153709412;43.5;11;95.7927985191;4;24.4500007629;33.5;13;44.8305706978;
67;9;34.9232406616;45.5;11;97.1006127596;4;23.625;36.4749908447;14;45.1032091379;
68;9;35.3250007629;48.180480957;10;98.2810716629;5;23.625;37.5394134521;13;45.4003274441;
69;9;35.3250007629;49.1984367371;11;99.3396241665;5;23.625;38.607131958;12;45.7233841419;
70;9;35.3250007629;50.2166213989;15;102.86862576;5;23.625;39.6781921387;12;46.0737144947;
71;11;36.0549812317;49.5;13;105.869871855;5;23.625;40.7526168823;12;46.45246768;
72;11;36.0391693115;49.2682723999;12;108.398516059;5;23.625;41.8304100037;12;48.6295845509;
73;11;36.6481628418;48.6872596741;10;110.516200542;5;24.8500003815;40.4381637573;13;50.5391981602;
74;11;36.8562889099;48.9097442627;10;112.12123847;5;24.0255012512;41.9424362183;13;52.2222399712;
75;11;32.4863967896;51.7593154907;10;113.135921001;5;24.1592674255;43.3605079651;14;53.722640276;
76;11;30.4863948822;53.787361145;10;114.818951845;5;25.2593841553;41.710319519;14;55.9337785244;
77;11;29.4863948822;56.8158340454;11;116.433722258;5;27.2999992371;41.9343185425;15;56.9870967865;
78;11;29.4863948822;60.8447189331;11;117.974780917;5;29.2999992371;42.0742988586;15;57.9763612747;
79;11;31.4863948822;62.8739852905;12;118.517467976;6;30.2999992371;42.2202606201;16;90.8234775066;
80;12;33.2270126343;65.9036026001;11;119.074761748;6;27.2999992371;46.3718643188;17;94.5825506449;
81;12;31.2270107269;69.9097442627;12;119.530888677;7;26.2999992371;50.5286865234;16;97.6210867167;
82;12;32.2270126343;72.9097442627;13;120.019830346;7;25.2999992371;53.6902084351;16;100.016760588;
83;12;30.2270107269;73.9097442627;10;120.544443965;7;25.2999992371;56.8558387756;14;101.911164999;
84;12;31.2270107269;75.9097442627;12;121.106138706;7;25.2999992371;60.0249099731;14;103.381918192;
85;12;32.2270126343;77.7254943848;13;121.706070542;7;26.0;62.196685791;15;104.298005462;
86;13;33.2270126343;78.9337615967;14;122.345070481;7;28.0;61.3703727722;17;105.194817424;
87;13;34.2270126343;78.9479980469;14;123.023570299;8;28.0;64.3703765869;16;106.064619064;
88;13;35.2270126343;81.1536254883;15;123.74152422;8;29.0;67.3703765869;16;106.900863647;
89;13;39.3011627197;83.6441345215;16;124.498339415;8;31.0;67.3703765869;18;107.698376179;
90;13;41.6768455505;85.9089431763;15;125.292809248;8;31.0;70.3703765869;17;108.45342505;
91;13;42.5292816162;88.1868515015;17;126.123064041;8;32.0;73.3703765869;18;109.163690329;
92;14;42.6123085022;90.4768676758;17;127.986540318;8;34.0;73.3703765869;19;109.828141451;
93;15;43.6986541748;93.7776794434;17;129.029972911;8;35.0;72.5681304932;19;110.446859479;
94;15;45.7879981995;92.6615753174;18;130.120194435;8;35.0;74.7268295288;19;111.020830989;
95;16;45.0120201111;96.9482192993;16;131.25496614;8;37.0;73.8803253174;20;111.551731944;
96;16;45.1254959106;100.727355957;16;132.431598186;8;38.0;74.0037384033;20;112.041726112;
97;16;46.2431640625;101.05254364;17;133.647009254;8;39.9396095276;73.1697463989;20;112.493289948;
98;16;45.3647003174;103.378036499;17;135.897789717;8;41.6634979248;74.3049163818;21;113.893479109;
99;16;47.4897766113;103.701301575;17;138.360256314;8;43.2893486023;73.433380127;21;114.188336372;
100;16;49.6180267334;105.019851685;17;139.97077167;8;41.3128318787;77.554977417;21;114.476673603;
