Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;6;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.0;10.0;6;20.0;
5;2;9.27600002289;11.1199998856;4;23.5301437378;1;8.0;10.0;6;20.0;
6;2;11.2760000229;11.2650718689;3;24.1166050434;1;9.0;10.0;5;20.0;
7;2;13.194486618;11.543302536;3;24.5889341831;1;9.5;10.0;5;20.0;
8;2;13.5325098038;11.7641716003;3;25.212254405;1;9.5;10.0;5;20.3999996185;
9;2;13.6727571487;12.0549411774;3;25.7109264135;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;13.7849578857;12.2827939987;3;26.1074465513;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;15.7849578857;12.4589796066;3;26.2348128557;2;9.72283363342;10.6951856613;3;23.0419120789;
12;2;17.7849578857;12.5;3;26.2813059092;2;10.184431076;11.0209560394;3;24.004350543;
13;2;18.8155517578;12.5;3;26.328953743;2;10.4009790421;11.4571752548;3;24.8085255623;
14;2;19.8262710571;12.5;3;26.3777402639;2;10.5819187164;11.8107032776;3;25.4750021696;
15;2;20.8372497559;12.5;2;26.4276455641;2;12.5819187164;12.0916318893;3;26.0268363953;
16;2;21.8484764099;12.5;2;26.4786461592;2;14.5819187164;12.3113050461;3;26.4866900444;
17;2;22.8599510193;12.5;1;26.5307145119;2;14.9595050812;12.4808797836;3;26.6541694403;
18;2;22.9694099426;12.5;2;26.5838193893;2;16.6870040894;12.5;2;26.7922235727;
19;2;22.9813594818;12.5;2;26.6379255056;2;17.7180671692;12.5;3;26.9393253326;
20;2;22.625;12.9913778305;2;26.6929937601;2;18.7511634827;12.5;3;27.0956480503;
21;2;23.0059242249;12.5;3;26.7489811182;2;19.7863368988;12.5;3;27.261295557;
22;2;23.0185203552;12.5;3;26.8058408499;2;20.1337909698;12.5;3;27.4362905025;
23;2;22.625;13.0417518616;3;26.8635222912;2;20.1731643677;12.5;3;27.6205644608;
24;2;22.625;13.431760788;3;26.9219712019;2;20.2146263123;12.5;3;27.8139474392;
25;3;21.0574436188;13.5;2;26.9811300039;2;20.2581386566;12.5;3;28.016159296;
26;3;20.0707550049;14.5;2;27.0409376621;2;20.3036365509;12.5;4;28.2268030643;
27;3;19.0842113495;15.5;2;27.1013302803;2;20.3510303497;12.5;5;28.445360899;
28;3;18.0977993011;16.5;2;27.1622409821;2;20.4002056122;12.5;5;28.6711919308;
29;3;17.4865036011;17.5;3;27.2236001492;2;20.4510192871;12.5;5;28.9035346508;
30;3;17.5003089905;18.5;3;27.285336256;2;20.5032958984;12.5;5;29.141512394;
31;3;17.5142002106;19.5;1;27.3473753929;2;20.5568408966;12.5;4;29.3841423988;
32;3;17.5281600952;20.5;1;27.409642458;2;20.6114311218;12.5;3;29.6303496361;
33;3;17.5421695709;21.5;1;27.4720609188;2;19.625;13.5;3;29.8789830208;
34;3;17.5562133789;22.5;2;27.534553051;2;19.625;14.5;3;30.1288366318;
35;3;17.570274353;23.5;2;27.5970411301;2;20.625;12.5;3;30.3786706924;
36;3;17.5843353271;24.5;2;27.6594469547;2;19.625;13.5;3;30.6272368431;
37;3;18.5983753204;22.5;3;27.7216928005;2;20.625;12.5;3;30.8733024597;
38;3;17.6123809814;23.5;3;27.7837014198;2;20.9464931488;12.5;2;31.1156759262;
39;3;17.6263332367;24.5;4;27.8453965187;2;21.0010261536;12.5;2;31.353228569;
40;3;18.6402130127;22.5;4;27.9067034721;2;19.625;13.5;2;31.5849161148;
41;3;17.6540088654;23.5;5;27.967549324;2;20.625;12.5;3;31.8097963333;
42;3;17.6676979065;24.5;6;28.0278632641;2;21.1572036743;12.5;3;32.0270428658;
43;3;18.0;23.5;7;28.0875768661;2;21.2060852051;12.5;3;32.2359538078;
44;3;19.6947059631;23.5;7;28.1466243267;2;21.2530899048;12.5;4;32.4359588623;
45;3;20.7079906464;23.5;7;28.2049431801;2;19.2980918884;13.5;4;32.6266198158;
46;3;21.0;23.5;7;28.2624738216;2;18.3409900665;14.5;4;32.8076286316;
47;3;22.0;23.5;7;28.319160223;2;17.625;16.5;4;32.9788007736;
48;3;22.625;22.5;8;28.3749499321;2;18.625;18.5;4;33.1400680542;
49;3;22.625;22.5;8;28.4297945499;2;19.625;20.5;4;33.2914676666;
50;3;22.625;22.5;7;28.4836492538;2;20.625;21.5;5;33.4331302643;
51;3;22.625;22.5;7;28.5364735126;2;19.625;22.5;5;33.5652666092;
52;3;23.4207077026;22.5;8;28.5882308483;2;20.625;22.5;5;33.6881551743;
53;3;23.432352066;22.5;7;28.6388883591;2;19.625;23.5;5;33.8021306992;
54;3;23.4437503815;22.5;6;28.6884176731;2;19.625;24.5;5;33.9075689316;
55;3;23.4548950195;22.5;7;28.7367942333;2;19.625;25.5;5;34.0;
56;3;23.4657783508;22.5;7;28.7839975357;2;20.625;23.5;6;34.0;
57;3;22.625;23.5;7;28.8300111294;2;21.625;22.5;6;34.0;
58;3;22.625;24.4150047302;7;28.8748219013;2;21.6499996185;22.5;6;34.0;
59;3;22.625;24.4374103546;6;28.9184205532;2;21.6499996185;22.5;6;34.0;
60;3;22.625;22.5;6;28.960801363;2;21.6499996185;22.5;6;34.0;
61;3;22.625;22.5;6;29.0;2;21.6499996185;22.5;6;34.0;
62;3;22.625;22.5;7;29.0;2;21.6499996185;22.5;8;34.0;
63;3;22.625;22.5;7;29.0;2;21.6499996185;22.5;9;34.0;
