Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;4;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.0;10.0;4;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;2;8.0;10.1999998093;2;21.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;9.22500038147;10.0;2;21.0900000334;
7;1;10.194486618;11.543302536;5;23.5283432007;2;9.74524974823;10.0;2;21.1871190071;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;9.76710128784;10.0;2;21.7036092281;
9;1;10.4247236252;12.0549411774;5;24.5655879974;2;9.88331222534;10.1999998093;2;22.1564130783;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;9.98519229889;10.3632001877;2;22.557236433;
11;1;10.6065406799;12.4589796066;5;25.0;2;10.075378418;10.4951858521;2;23.8035871983;
12;1;12.5272569656;12.5;5;25.0;2;10.3558073044;11.0209560394;3;24.8916251659;
13;1;13.5272569656;12.5;4;25.0;2;12.1677207947;11.4571752548;2;25.8364036083;
14;1;14.5272569656;12.5;4;25.0;2;14.1677207947;11.8107032776;2;26.6592981815;
15;1;15.5272569656;12.5;4;25.0;2;16.1677207947;12.0916318893;2;27.3839819431;
16;1;16.527256012;12.5;4;25.0;2;17.3441429138;12.3113050461;2;28.0334718227;
17;1;17.527256012;12.5;3;25.0;2;18.4139690399;12.4808797836;2;28.407397747;
18;1;17.625;12.5;3;25.0;2;19.4894981384;12.5;2;28.7683298588;
19;1;17.625;12.5;4;25.0;2;20.4728736877;12.5;3;29.1538929939;
20;1;17.625;12.5;5;25.0;2;20.5596256256;12.5;3;29.562889576;
21;1;17.625;12.5;5;25.0;2;20.6516494751;12.5;3;29.9934945107;
22;1;17.625;12.5;6;25.0;2;20.7485351562;12.5;4;30.4432339668;
23;1;17.625;12.5;6;25.0;3;20.8497276306;12.5;3;30.9089989662;
24;1;17.625;12.5;6;25.0;3;20.9545249939;12.5;4;31.3870959282;
25;1;17.625;12.5;6;25.0;3;21.0620956421;12.5;4;31.8733391762;
26;1;17.625;12.5;6;25.0;3;21.1715011597;12.5;4;32.36317873;
27;1;17.625;12.5;6;25.0;3;21.2817153931;12.5;5;32.8518595695;
28;1;17.625;12.5;6;25.0;3;21.3916683197;12.5;5;33.3346033096;
29;1;17.625;12.5;6;25.0;3;21.5002861023;12.5;5;33.8067913055;
30;1;17.625;12.5;6;25.0;3;19.625;13.5;5;34.2641468048;
31;1;17.625;12.5;6;25.0;3;18.625;13.5;5;34.7028827667;
32;1;17.625;12.5;7;25.0;3;18.625;13.5;5;35.1198272705;
33;1;17.625;12.5;7;25.0;3;17.625;13.5;5;36.5124940872;
34;1;17.625;12.5;7;25.0;3;18.625;14.0;5;37.0491179228;
35;1;17.625;12.5;7;25.0;3;18.625;13.5;5;37.5855531693;
36;1;17.625;12.5;7;25.0;3;18.932554245;14.5;5;38.1249434948;
37;1;17.625;12.5;7;25.0;3;17.625;14.2971353531;5;38.6712251902;
38;1;17.625;12.5;7;25.0;3;19.0425605774;14.5;5;39.2289509773;
39;1;17.625;12.5;7;25.0;3;19.625;16.5;5;39.8030631542;
40;1;17.625;12.5;7;25.0;3;19.1868133545;14.5;6;40.398617506;
41;1;17.625;12.5;7;25.0;3;19.2739105225;14.5;6;41.0204651356;
42;1;17.625;12.5;8;25.0;3;18.3720016479;13.5;6;41.6728889942;
43;1;17.625;12.5;9;25.0;3;19.4816608429;14.5;7;42.3477458954;
44;1;17.625;12.5;9;25.0;3;18.6032428741;13.5;8;42.9413113594;
45;1;17.625;12.5;9;25.0;3;19.1117954254;14.5;8;43.586581707;
46;1;17.625;12.5;10;25.0;4;20.1819801331;15.5;7;44.2800674438;
47;1;17.625;12.5;10;25.0;4;19.9249992371;18.5;8;45.0160870552;
48;2;17.625;13.5;7;40.0;4;21.9249992371;21.5;8;45.7867279053;
49;2;18.625;15.5;8;40.75;4;21.9249992371;23.5;8;46.5820074081;
50;2;19.625;17.5;8;41.4193744659;4;22.9249992371;25.5;9;47.3902606964;
51;2;19.625;19.5;8;42.0072898865;4;24.9249992371;27.5;10;48.1987380981;
52;2;19.625;21.5;10;42.5162696838;4;26.5499992371;27.5;10;48.9943685532;
53;2;19.625;22.5;10;42.9513263702;4;27.0237312317;27.5;12;49.7645931244;
54;2;19.625;23.5;10;43.3190898895;4;27.1970329285;27.5;12;50.4981632233;
55;2;19.625;24.5;11;43.6270179749;5;27.3620872498;27.5;11;66.1857919693;
56;2;19.625;25.5;11;43.8827629089;5;28.5168018341;28.5;11;67.5705833435;
57;3;19.625;26.5;10;44.0;5;29.6596298218;29.5;11;68.8175773621;
58;4;19.625;27.5;9;61.25;5;29.7895946503;30.5;12;69.9240865707;
59;5;21.625;26.5;7;90.8624992371;5;29.9062786102;31.5;12;71.8929815292;
60;5;22.625;29.5;7;93.6244049072;5;31.009759903;33.5;13;72.7514138222;
61;5;25.625;29.5;8;95.7977428436;5;32.1005172729;35.5;13;73.489677906;
62;5;27.625;30.5;8;97.4491119385;5;32.1793365479;37.5;14;74.1195665598;
63;5;29.625;31.5;7;98.6736755371;5;32.2471923828;39.5;14;74.6535385847;
64;5;31.625;32.5;8;99.5683994293;5;32.3051643372;41.5;15;75.010217905;
65;5;32.9000015259;32.5;8;99.8861560822;7;32.3543701172;42.5;12;99.1228116751;
66;5;33.9000015259;32.5;8;100.0;7;33.375;44.5;11;100.343889713;
