Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;7.0;12.1999998093;3;21.0;1;6.0;12.0;4;20.0;
2;2;9.0;11.0;3;21.0900000334;1;7.0;11.0;5;20.0;
3;2;11.0;10.0;3;22.2198190689;1;8.0;10.0;5;20.0;
4;2;11.3329725266;10.5;3;23.2035161257;1;8.0;10.0;5;20.0;
5;2;12.4567909241;10.9200000763;3;24.0523250103;1;8.0;10.0;4;20.0;
6;2;13.4117736816;11.2650718689;3;24.7834995985;1;9.0;10.0;3;20.0;
7;2;13.5762882233;11.543302536;3;25.6648739576;1;9.5;10.0;3;20.0;
8;2;13.7745962143;11.8796043396;3;26.4277458191;1;9.5;10.0;3;20.3999996185;
9;2;13.9462423325;12.1458015442;3;27.0961718559;1;9.59000015259;10.1999998093;3;20.7264003754;
10;2;15.9462423325;12.3533000946;3;27.667011261;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;17.9462432861;12.5;3;27.9692633152;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;19.1336936951;12.5;3;28.2967948914;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;20.2073898315;12.5;3;28.6496577263;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;21.2867832184;12.5;4;29.0274100304;2;13.7228336334;12.0107030869;3;25.1832637787;
15;3;22.3717765808;12.5;3;29.4290471077;2;15.7228336334;12.0916318893;3;25.7126101255;
16;3;23.462146759;12.5;3;29.8529491425;2;16.9680843353;12.3113050461;2;26.1488785744;
17;3;23.7169132233;12.5;3;30.2968506813;2;17.9899349213;12.4808797836;1;26.2917383909;
18;3;23.8167915344;12.5;4;30.7578434944;2;18.7228336334;12.5;1;26.4042263031;
19;3;23.9205150604;12.5;3;31.2324137688;2;19.625;12.5;2;26.5249304771;
20;3;24.0272941589;12.5;2;31.71652174;2;19.625;12.5;2;26.6541694403;
21;3;24.1362171173;12.5;2;32.2057180405;2;19.625;12.5;2;26.7922235727;
22;3;24.2462863922;12.5;2;32.695294857;2;19.625;12.5;2;26.9393253326;
23;3;24.3564414978;12.5;2;33.1804609299;2;19.625;12.5;2;27.0956480503;
24;3;24.4656028748;12.5;2;33.6565256119;2;19.625;12.5;2;27.261295557;
25;3;22.625;13.5;2;34.1190853119;2;19.625;12.5;2;27.4362905025;
26;3;22.625;14.5;2;34.5641803741;2;19.625;12.5;4;27.6205644608;
27;3;22.625;15.5;2;34.9884300232;3;19.625;12.5;3;27.8139474392;
28;3;21.625;14.5;2;35.389122963;3;19.625;12.5;3;28.016159296;
29;3;21.625;14.5;2;35.7642612457;3;19.625;12.5;4;28.2268030643;
30;3;20.625;13.5;2;36.1125650406;3;17.625;13.5;4;28.445360899;
31;3;20.625;13.5;2;36.4334335327;3;16.625;14.5;4;28.6711919308;
32;3;19.625;13.5;2;36.7268800735;3;15.625;15.5;4;28.9035346508;
33;3;19.625;13.5;4;36.9934463501;3;14.625;16.5;4;29.141512394;
34;3;18.625;13.5;4;37.2341012955;3;14.0;17.5;4;29.3841423988;
35;3;18.625;13.5;4;37.4501428604;3;14.0;18.5;4;29.6303496361;
36;3;19.625;14.5;5;37.6431026459;3;14.0;19.5;4;30.8789830208;
37;3;20.625;15.5;5;37.8146562576;3;15.0;20.5;4;31.1788365841;
38;3;19.625;14.5;6;37.966553688;3;16.0;21.5;4;31.4806456566;
39;3;21.625;16.5;6;38.0;3;16.0;22.5;4;31.7831867933;
40;3;23.5499992371;18.5;6;38.0;3;16.0;23.5;4;32.085247159;
41;3;24.5499992371;20.5;7;38.0;3;16.0;24.5;4;32.3856492043;
42;3;25.5499992371;22.5;8;38.0;3;17.0;22.5;4;32.6832718849;
43;3;25.5499992371;22.5;8;38.0;3;16.0;23.5;5;32.9770718813;
44;3;25.5499992371;22.5;10;38.0;3;16.0;24.5;6;33.2661005259;
45;3;25.5499992371;22.5;10;38.0;3;17.0;22.5;7;33.5495170355;
46;4;25.5499992371;22.5;7;42.8621768951;3;16.0;23.5;7;33.8265970945;
47;4;26.5499992371;23.5;8;43.0147433281;3;16.0;24.5;9;34.0967392921;
48;4;27.5499992371;24.5;8;43.1644463539;3;17.0;22.5;9;34.3594651222;
49;4;28.5499992371;25.5;8;43.3108868599;3;16.0;23.5;9;34.6144170761;
50;5;28.7449493408;26.5;5;53.4537024498;3;17.0;23.5;10;34.8613517284;
51;5;29.7770824432;28.5;6;53.9925694466;3;18.0;24.5;10;35.1001321077;
52;7;30.8083267212;29.5;4;54.5016069412;3;19.0;25.5;11;35.3307170868;
53;7;30.8386211395;30.5;5;54.9793133736;3;20.0;26.5;12;35.5531492233;
54;7;30.8679084778;31.5;5;55.4249110222;3;21.0;27.5;14;35.7675418854;
55;7;29.5499992371;33.5;5;55.8382768631;3;21.625;27.5;14;35.9740667343;
56;7;30.5499992371;33.5;5;56.2198514938;3;21.625;27.5;14;36.1729431152;
57;7;29.5499992371;35.5;6;56.570543766;3;23.1584320068;27.5;15;36.3644225597;
58;7;30.5499992371;35.5;6;57.8916254044;3;21.625;29.5;15;36.5439035892;
59;7;30.5499992371;38.5;6;58.2446317673;4;22.625;28.7719516754;15;36.6318233013;
60;7;32.5499992371;39.5;7;59.574239254;4;23.625;28.8159122467;16;36.7204678059;
61;7;32.8026657104;43.5;9;60.0305207968;5;24.2621040344;27.5;15;36.8096864223;
62;6;32.5499992371;33.5;8;48.5444895029;6;24.2821788788;27.5;10;49.9980638027;
63;6;32.0967941284;37.0;6;49.9020385742;6;25.3023471832;28.5;8;50.0780880451;
64;6;30.0382518768;41.1060905457;6;51.0412278175;6;25.6499996185;30.5;8;50.1592004299;
65;6;30.1720180511;41.471862793;7;51.9626107216;6;25.6499996185;32.0396118164;8;50.2411401272;
66;6;29.8936805725;42.9097442627;7;52.5635118484;6;26.3630599976;31.5;7;51.3236556053;
67;6;30.5526313782;42.9383010864;7;52.9649255276;6;26.6499996185;34.5;7;51.436507225;
68;7;31.5573749542;43.0239067078;6;53.3507158756;6;27.6499996185;37.1741027832;8;51.550055027;
69;7;30.8020057678;44.0825614929;6;53.6132814884;6;28.6619548798;37.5;8;52.6640734673;
70;7;29.6749992371;46.0932502747;8;53.8428519964;6;28.895647049;41.5;6;52.8183448315;
71;7;29.2678375244;46.1040077209;9;54.0849078894;6;29.9027900696;43.5;7;52.9738465548;
72;7;27.6749992371;48.1148300171;9;54.3392298222;7;29.9100627899;46.5;6;53.1303848028;
73;7;28.6513252258;43.5;9;54.6054247618;7;30.7541313171;48.0943527222;6;53.2877722979;
74;7;29.2862205505;42.5;9;55.8829133511;7;31.0577774048;49.5;7;53.4458304644;
75;7;30.9736557007;43.0;9;56.2509222031;7;30.8213729858;51.1059188843;7;53.6043887138;
76;7;33.0384559631;45.0;10;56.6340165138;7;31.1303405762;51.5;7;53.763283968;
77;7;34.3676528931;47.0;10;57.0312744379;7;29.9482383728;53.2682189941;8;55.4014823437;
78;7;30.8820381165;51.0;10;57.4415792227;7;29.9155006409;55.6727409363;8;56.7801949978;
79;7;29.9743537903;55.0;10;57.8636354208;7;32.7361297607;50.6860694885;9;58.9363856316;
80;7;27.2999992371;60.4320831299;11;58.2959868908;7;34.9509429932;50.9833297729;10;60.108661294;
81;7;26.2999992371;63.9982643127;11;58.7370473146;8;37.1299095154;51.2058105469;10;60.9810663462;
82;7;25.2999992371;66.868522644;10;59.185131073;8;37.720741272;51.2960700989;11;61.5945974588;
83;7;25.0;69.0925674438;10;59.6384899616;8;35.4720497131;53.2960700989;12;62.2461093664;
84;7;25.0;71.3192443848;11;60.0953514576;9;33.5058555603;56.2960700989;11;77.8511499166;
85;7;26.0;70.5476760864;12;60.5539557934;9;31.9426116943;62.2906799316;12;79.5721219778;
86;7;25.0;72.7769775391;13;61.0125917196;9;31.0200004578;65.1969451904;12;81.2706260681;
87;7;25.0;75.0062942505;13;61.4696272612;9;31.46144104;67.6865844727;13;83.9419406652;
88;7;26.0;74.2348175049;14;61.9235361814;10;31.7314968109;72.1069488525;14;85.7867698669;
89;7;25.0;76.461769104;15;62.3729150295;10;33.2858963013;75.0408096313;15;87.6470941305;
90;7;25.0;78.6864547729;15;62.816496253;10;34.4582443237;79.6035919189;17;89.5170389414;
91;7;26.0;77.908241272;16;63.253154397;10;34.5913467407;81.2146148682;17;91.393828392;
92;7;25.0;80.1265716553;16;63.681902051;10;35.4855194092;83.8636016846;18;93.3196175098;
93;8;25.0;82.3409500122;16;64.1018874645;10;37.0;88.990852356;19;95.2984762192;
94;8;26.0;81.5509490967;17;64.5123813152;10;38.1833190918;88.2967758179;19;97.2304983139;
95;8;25.0;83.7561950684;17;64.9127658606;10;38.5271606445;91.4487304688;19;99.1165082455;
96;8;26.0;82.9563903809;17;65.3025224209;10;39.9911689758;93.6407394409;19;101.0756042;
97;8;26.0;82.1512680054;18;65.6812171936;10;41.2552108765;93.8832244873;20;103.085815907;
98;8;27.393163681;83.0109634399;18;66.0484875441;10;40.2692680359;97.1610565186;23;105.124181747;
99;8;26.4115047455;85.0109634399;19;67.4040365219;10;40.28332901;100.458427429;23;107.167744637;
100;8;28.0;90.0109634399;21;67.9876186848;10;39.7000007629;100.107414246;23;109.194146395;
101;8;29.4211101532;89.0109634399;22;69.2666320801;10;37.4500007629;105.163368225;24;111.181845427;
102;8;27.4300727844;89.0109634399;17;70.5752096176;10;37.4500007629;109.930236816;27;113.110145807;
103;8;28.0;85.5828704834;17;71.8995717764;10;38.4500007629;111.722541809;28;114.959308624;
104;8;27.4436607361;88.5828704834;17;73.2869696617;10;37.4500007629;117.524848938;26;116.710986853;
105;10;28.0;89.0;16;74.7281758785;11;38.4500007629;119.320358276;23;118.349014044;
106;10;28.0;89.4362640381;18;76.2345468998;11;38.4500007629;120.304634094;24;119.860426188;
107;10;27.4706516266;91.0;19;77.8170404434;11;37.4500007629;124.094673157;24;121.2364223;
108;10;28.0;91.4219818115;20;79.484194994;11;40.1570472717;125.99407196;25;122.371912718;
109;10;29.4885940552;88.4219818115;20;81.2317688465;11;41.5750007629;126.99407196;25;123.28917408;
110;10;29.4961662292;87.4219818115;20;82.1530151367;11;41.5581359863;129.335754395;23;124.108093262;
111;10;30.531332016;87.4219818115;20;83.2376570702;11;44.7785186768;137.335754395;21;125.831089735;
112;10;32.5649299622;85.0;20;86.4415991306;11;50.0331115723;145.630187988;24;126.553938746;
113;10;29.5023155212;86.0;21;89.6552481651;11;52.8963928223;152.800720215;27;127.425271988;
114;10;30.0;87.0;21;92.807945013;11;54.2425270081;155.561233521;28;128.233755946;
115;10;31.5301856995;85.0;21;95.8311157227;11;54.3233718872;157.820739746;21;128.987594604;
116;10;30.8097820282;89.0;22;99.6646206379;12;53.3987579346;160.078170776;21;129.593573332;
117;11;33.5229988098;89.0;18;117.322176933;13;52.0471572876;140.332504272;17;116.08027637;
118;11;34.9647521973;91.0;19;119.777590752;13;51.1080245972;140.582717896;18;116.568624139;
119;11;36.5511207581;95.0;19;123.883661389;13;50.1568603516;143.827941895;19;117.057647705;
120;11;36.9647521973;102.0;21;127.539344907;13;52.2057609558;141.067260742;14;117.546449423;
121;11;37.9647521973;100.948516846;21;130.710473657;13;51.2546386719;141.300018311;12;118.034202337;
122;11;35.9647521973;107.011192322;24;133.405049801;13;50.3034210205;144.525482178;14;119.520148039;
123;11;36.6314201355;106.011192322;23;135.661748767;13;53.3520126343;142.743148804;16;121.471608639;
