Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;6;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;8.0;10.0;6;20.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;8.0;10.0;6;20.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;9.0;10.0;6;20.0;
7;1;10.194486618;11.543302536;4;23.5283432007;1;9.5;10.0;6;20.0;
8;1;10.2938766479;11.7641716003;4;24.1098823547;1;9.5;10.0;6;20.3999996185;
9;1;10.4247236252;12.0549411774;4;24.5655879974;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;9.66343975067;10.5631999969;5;21.9903717041;
11;1;10.6065406799;12.4589796066;5;25.0;2;9.94783401489;10.4951858521;5;23.1719120741;
12;1;12.5272569656;12.5;5;25.0;2;10.2136802673;11.0209560394;5;24.1897815466;
13;1;13.5272569656;12.5;5;25.0;2;10.4427013397;11.4571752548;5;25.0591306686;
14;1;14.5272569656;12.5;5;25.0;2;10.6383047104;11.8107032776;5;25.8015987873;
15;1;15.5272569656;12.5;5;25.0;2;12.6383047104;12.0916318893;5;26.441321969;
16;1;16.527256012;12.5;5;25.0;2;14.6383047104;12.3113050461;5;27.0020139217;
17;1;17.527256012;12.5;6;25.0;2;15.0754528046;12.4808797836;5;27.2842636108;
18;1;17.625;12.5;6;25.0;2;16.8287754059;12.5;5;27.5518820286;
19;1;17.625;12.5;6;25.0;2;17.8889904022;12.5;6;27.8440244198;
20;1;17.625;12.5;6;25.0;2;18.9547214508;12.5;6;28.1613030434;
21;1;17.625;12.5;7;25.0;2;20.0261077881;12.5;6;28.5039470196;
22;1;17.625;12.5;7;25.0;2;20.4133872986;12.5;6;28.871723175;
23;1;17.625;12.5;7;25.0;2;20.496137619;12.5;6;29.263862133;
24;1;17.625;12.5;7;25.0;2;20.5843696594;12.5;7;29.6789975166;
25;1;17.625;12.5;7;25.0;3;20.6777744293;12.5;6;30.1151270866;
26;1;17.625;12.5;7;25.0;4;20.7759037018;12.5;5;30.5695996284;
27;1;17.625;12.5;7;25.0;4;20.8781604767;12.5;5;31.0391392708;
28;1;17.625;12.5;8;25.0;4;20.9838066101;12.5;5;31.5199065208;
29;1;17.625;12.5;8;25.0;4;21.0919799805;12.5;5;32.007601738;
30;1;17.625;12.5;8;25.0;4;21.2017097473;12.5;5;32.4976010323;
31;1;17.625;12.5;8;25.0;4;21.3119602203;12.5;5;32.9851250648;
32;1;17.625;12.5;8;25.0;4;21.4216537476;12.5;5;33.465420723;
33;1;17.625;12.5;8;25.0;4;21.5297203064;12.5;5;33.9339466095;
34;1;17.625;12.5;8;25.0;4;21.635137558;12.5;5;34.3865451813;
35;1;17.625;12.5;8;25.0;4;21.7369728088;12.5;6;34.8195896149;
36;1;17.625;12.5;8;25.0;4;21.8344078064;12.5;6;35.2300891876;
37;1;17.625;12.5;8;25.0;4;21.9267692566;12.5;6;35.6157541275;
38;1;17.625;12.5;8;25.0;4;22.0135440826;12.5;6;35.9750175476;
39;1;17.625;12.5;8;25.0;4;22.094379425;12.5;6;36.307009697;
40;1;17.625;12.5;8;25.0;4;22.1690769196;12.5;6;36.6115064621;
41;1;17.625;12.5;8;25.0;4;22.2375888824;12.5;6;36.8888463974;
42;1;17.625;12.5;9;25.0;4;22.2999916077;12.5;6;38.1398382187;
43;1;17.625;12.5;10;25.0;4;23.356464386;13.0;6;38.4956587553;
44;1;17.625;12.5;10;25.0;4;24.4072723389;12.5;6;38.8431867361;
45;1;17.625;12.5;10;25.0;4;22.7397174835;13.5;6;39.1854810715;
46;1;17.625;12.5;10;25.0;4;23.816734314;16.5;7;39.5257246494;
47;1;17.625;12.5;11;25.0;4;24.5291633606;19.5;7;39.8187118769;
48;1;17.625;13.5;11;25.0;4;24.5499992371;22.5;7;40.0402543545;
49;1;17.625;14.5;11;25.0;4;25.0090579987;25.5;7;40.2842636108;
50;1;17.625;15.5;11;25.0;4;25.0639591217;27.5;7;40.5518820286;
51;1;17.625;16.5;12;25.0;4;25.124174118;27.5;8;40.8440244198;
52;1;17.625;17.5;12;25.0;4;24.5499992371;28.5;8;41.1613030434;
53;1;17.625;17.5;12;25.0;5;25.2612934113;27.5;7;41.5039470196;
54;1;17.625;17.5;13;25.0;5;24.5499992371;28.5;8;41.871723175;
55;1;17.625;17.5;13;25.0;5;24.5499992371;29.4358615875;9;42.263862133;
56;1;17.625;17.5;13;25.0;5;24.5499992371;29.6319313049;9;42.6789975166;
57;1;17.625;17.5;13;25.0;5;25.5499992371;27.6319313049;9;43.1151270866;
58;1;17.625;17.5;12;25.0;5;25.7009048462;27.5;10;43.5695996284;
59;1;17.625;17.5;12;25.0;5;25.8031597137;27.5;10;44.0391392708;
60;1;17.625;17.5;12;25.0;5;24.5499992371;28.5;10;44.5199065208;
61;1;17.625;17.5;12;25.0;5;24.5499992371;29.5;10;45.007601738;
62;1;17.625;17.5;13;25.0;5;24.5499992371;30.5;13;45.4976010323;
63;1;17.625;17.5;13;25.0;5;25.5499992371;28.5;13;45.9851250648;
64;1;17.625;17.5;13;25.0;5;26.3466529846;27.5;14;46.465420723;
65;1;17.625;17.5;14;25.0;5;26.4547195435;27.5;14;46.9339466095;
66;2;18.625;18.5;13;26.0;5;26.5601387024;27.5;15;47.3865451813;
67;2;19.625;19.5;13;26.0399999619;5;26.6619720459;27.5;15;47.8195896149;
