Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;2;8.14999961853;10.6999998093;4;22.8400001526;1;8.0;10.0;5;20.0;
5;2;8.42599964142;10.9200000763;4;23.5601437092;1;8.0;10.0;5;20.0;
6;2;9.5077495575;11.2650718689;4;24.1471960545;2;9.0;10.1999998093;4;21.0;
7;2;10.4331197739;11.543302536;4;24.6201093197;2;9.72500038147;10.0;4;21.0599999428;
8;2;10.5395240784;11.7641716003;3;25.2443172932;2;9.73849964142;10.0;4;21.5335636139;
9;2;10.6799716949;12.0549411774;3;25.7438752651;2;9.84505176544;10.1999998093;4;21.9377998114;
10;2;10.7923717499;12.2827939987;3;26.141277194;2;9.93600463867;10.3632001877;4;22.2840082645;
11;2;10.8817873001;12.4589796066;4;26.2695188522;2;10.0139017105;10.4951858521;4;23.4481773376;
12;2;13.8025035858;12.5;4;26.3168779612;2;10.2758407593;11.0209560394;5;24.4414664507;
13;2;15.8025035858;12.5;4;26.365380168;2;12.0664348602;11.4571752548;5;25.2779132128;
14;2;16.8344669342;12.5;4;26.4150065184;2;14.0664348602;11.8107032776;5;25.9779809713;
15;2;17.8456344604;12.5;4;26.4657343626;2;16.0664348602;12.0916318893;5;26.5645889044;
16;2;18.8570461273;12.5;4;26.5175373554;2;17.159778595;12.3113050461;5;27.060223341;
17;2;19.8687019348;12.5;4;26.5703849792;2;18.1949882507;12.4808797836;5;27.2642745972;
18;2;19.625;12.9711151123;4;26.6242431402;2;19.23229599;12.5;5;27.439432621;
19;2;19.625;12.9872732162;4;26.6790736914;2;20.173871994;12.5;5;27.6238675117;
20;2;20.0027923584;12.5;6;26.7348344326;2;20.2153701782;12.5;5;27.8174073696;
21;2;19.625;13.020450592;6;26.7914797068;2;19.625;13.3452224731;7;28.0197701454;
22;2;19.625;13.0374441147;6;26.8489596844;2;20.3044490814;12.5;7;28.2305569649;
23;2;19.625;13.0546875;6;26.9072211981;2;20.3518753052;12.5;7;28.4492475986;
24;2;20.0541248322;12.5;7;26.9662073851;2;19.625;13.5;7;28.6751992702;
25;2;17.625;14.0898618698;8;27.0258579254;2;19.625;13.6025600433;7;28.907648325;
26;2;16.625;15.1077575684;8;27.0861098766;2;20.5042209625;12.5;9;29.1457161903;
27;2;16.0943756104;15.5;8;27.1468968391;3;19.625;13.5;8;37.8884181976;
28;2;15.1080513;16.5;8;27.20814991;3;18.625;13.5;8;38.4746780396;
29;2;14.4968338013;17.5;10;27.2697980404;3;19.625;14.5;9;39.0468869209;
30;2;14.5107040405;18.5;10;27.3317680359;3;18.625;16.5;9;39.6024885178;
31;2;14.5246477127;19.5;10;27.393985033;3;18.625;18.5;9;40.139298439;
32;2;14.538646698;20.5;9;27.4563727379;3;19.0;20.1915149689;9;40.6555171013;
33;2;14.5526838303;21.5;11;27.5188536644;3;20.0;21.3157806396;9;41.149725914;
34;2;14.5667419434;22.5;11;27.5813500881;3;21.0;22.4387874603;9;41.6208720207;
35;2;14.5808038712;23.5;12;27.6437838078;3;22.0;23.5599365234;9;42.0682458878;
36;2;14.5948514938;24.5;12;27.7060770988;3;23.0;24.6786651611;10;42.4914498329;
37;2;15.6088676453;22.5;13;27.7681524754;3;24.0;25.7944545746;10;42.8903675079;
38;2;16.0;22.5;14;27.8299334049;3;25.0;26.906829834;12;43.2651276588;
39;2;17.0;21.9149665833;14;27.8913447857;3;26.0;28.0153846741;12;43.6160736084;
40;2;18.0;20.9456729889;15;27.9523131847;3;27.2388916016;26.119764328;13;43.9393730164;
41;2;19.0;19.9761562347;16;28.0127673149;3;26.3500003815;27.2196865082;14;44.1298675537;
42;2;17.6778717041;19.5;16;28.0726380348;3;26.3500003815;28.3149337769;15;44.3107056618;
43;2;18.0;18.5;17;28.1318588257;3;27.3500003815;26.4053535461;15;44.4817051888;
44;2;16.704668045;18.5;17;28.1903662682;3;27.3500003815;29.4053535461;15;44.6427993774;
45;2;17.0;17.5;17;28.2481002808;3;28.1821308136;31.5;16;44.7940273285;
46;2;15.7308225632;17.5;18;28.305003643;4;27.3500003815;31.5;15;44.9355211258;
47;2;14.7436256409;18.5;18;28.3610234261;4;27.3500003815;32.5;17;45.0674934387;
48;2;14.7562303543;19.5;18;28.4161098003;4;28.2776870728;34.5;18;45.1902236938;
49;2;15.7686252594;18.5;18;28.4702172279;4;28.3053016663;35.5;18;45.3040466309;
50;2;16.7807998657;19.5;19;28.5233039856;4;27.3500003815;34.5;18;45.4093389511;
51;2;17.7927436829;20.5;19;28.5753324032;4;27.3500003815;34.5;20;45.5;
52;2;18.0;21.5;19;28.6262691021;4;28.3500003815;35.5;20;45.5;
53;2;19.0;22.5;20;28.67608428;4;28.375;36.5;19;46.5;
54;2;19.625;23.5;21;28.7247524261;4;29.375;38.5;20;46.5900000334;
55;3;19.625;24.3623771667;15;38.7722523212;4;30.375;40.5;21;46.6871190071;
56;3;21.4737567902;23.5;16;39.2185657024;4;28.375;43.5;21;46.7917383909;
57;3;22.4841766357;24.5;16;39.6380796432;4;29.3500003815;43.5;23;46.9042263031;
58;3;22.4943275452;25.5;16;40.029522419;5;28.3500003815;46.5;22;47.0249304771;
59;3;21.625;27.5;18;40.3923056126;5;28.3500003815;49.2624664307;22;47.1541694403;
60;3;21.625;29.4751358032;18;40.7264564037;6;29.3500003815;45.3270835876;19;67.2922235727;
61;3;22.523141861;27.5;15;41.0005426407;6;31.3500003815;44.3961105347;21;68.6393260956;
