Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;6;20.0;
4;2;8.14999961853;10.6999998093;4;22.8400001526;1;8.0;10.0;6;20.0;
5;2;8.42599964142;10.9200000763;4;23.5501437187;1;8.0;10.0;6;20.0;
6;2;9.50549983978;11.2650718689;4;24.1268010139;2;10.0;10.1999998093;5;21.0;
7;2;10.4285306931;11.543302536;4;24.588925004;2;11.5;10.0;5;21.0900000334;
8;2;10.5325078964;11.7641716003;4;25.2016390562;2;12.5;10.0;5;21.5980186462;
9;2;10.6703691483;12.0549411774;4;25.6890956163;2;12.8595542908;10.1999998093;5;22.0418490171;
10;2;10.780046463;12.2827939987;4;26.0737844706;2;12.9594154358;10.3632001877;5;22.4332156181;
11;2;10.8666009903;12.4589796066;4;26.1886988878;2;13.0474739075;10.4951858521;5;23.6659361124;
12;2;13.787317276;12.5;4;26.222116828;2;13.3248357773;11.0209560394;5;24.7393633127;
13;2;15.787317276;12.5;4;26.2560658455;2;15.3248357773;11.4571752548;5;25.6686143875;
14;2;16.8098716736;12.5;4;26.2905315161;2;17.324836731;11.8107032776;5;26.4751701355;
15;2;17.8176269531;12.5;4;26.3254981041;2;17.9569129944;12.0916318893;5;27.1828548908;
16;2;18.8254928589;12.5;4;26.3609485626;2;18.1161422729;12.3113050461;5;27.8148901463;
17;2;19.8334693909;12.5;4;26.3968646526;2;20.0831890106;12.4808797836;5;28.1711652279;
18;2;19.9392948151;12.5;5;26.433226943;2;21.1547470093;12.5;5;28.5145654678;
19;2;19.9474754333;12.5;5;26.4700145721;2;22.232011795;12.5;6;28.8830828667;
20;2;19.9557533264;12.5;4;26.5072057247;2;22.4412345886;13.5;6;29.2759313583;
21;2;19.9641208649;12.5;5;26.5447772741;2;23.5870857239;12.5;6;29.6917257309;
22;2;19.972574234;12.5;5;26.5827050209;2;23.6806373596;12.5;6;30.1284441948;
23;2;19.9811096191;12.5;5;26.6209636927;2;23.7789001465;12.5;6;30.5834169388;
24;2;19.9897174835;12.5;6;26.6595270634;2;23.881269455;12.5;6;31.0533499718;
25;2;19.625;12.9978580475;7;26.6983678341;2;23.9870033264;12.5;6;31.5343885422;
26;2;18.0071334839;13.5;7;26.7374579906;2;22.625;13.5;6;32.0222206116;
27;2;18.625;13.3687286377;7;26.7767686844;2;22.625;14.5;6;32.5122156143;
28;2;19.625;13.3883838654;7;26.8162703514;2;22.625;15.5;6;32.9995918274;
29;2;18.0336608887;13.5;7;26.8559328318;2;23.625;13.5;6;33.4795999527;
30;2;17.0425853729;14.5;9;26.8957252502;2;22.625;14.5;6;33.9477081299;
31;2;16.0515384674;15.5;9;26.9356164932;2;22.625;15.5;6;34.399772644;
32;2;15.0605134964;16.5;9;26.9755750895;2;22.625;16.5;7;34.8321838379;
33;2;15.625;15.4877872467;9;27.0155692101;2;22.625;17.4160919189;7;35.2419710159;
34;2;14.453502655;15.5;9;27.0555667877;2;22.625;17.6209850311;7;35.6268672943;
35;2;15.0;14.5;9;27.0955359936;2;22.625;17.8134346008;7;35.9853258133;
36;2;14.4714956284;14.5;9;27.1354446411;2;22.625;17.9926624298;7;36.3164978027;
37;2;15.0;13.5;11;27.1752612591;3;24.625;16.4926624298;6;37.6201763153;
38;2;16.0;13.5876302719;11;27.2149541378;3;24.625;17.4926624298;7;38.0267161131;
39;2;14.4983644485;13.5;11;27.2544920444;3;25.8792495728;14.9926624298;7;38.4223684072;
40;2;14.5072612762;14.5;13;27.2938444614;3;24.9119720459;15.9926624298;7;38.8097515106;
41;2;15.0;13.5;13;27.3329811096;3;25.9484882355;18.9926624298;7;39.1917755604;
42;2;16.0;13.6664905548;13;27.3718724251;3;26.9891242981;21.5;7;39.5715204477;
43;2;14.5336713791;13.5;14;27.4104895592;3;27.903591156;23.5;7;39.9521148205;
44;2;15.0;13.5;14;27.4488046169;3;27.9892253876;25.5;8;40.2842636108;
45;2;14.5509815216;13.5;14;27.4867904186;3;28.0639610291;27.5;8;40.5518820286;
46;2;14.5595283508;14.5;14;27.5244207382;3;28.1241722107;27.5;8;40.8440244198;
47;2;15.0;13.5;15;27.5616705418;3;27.5499992371;28.5;9;41.1613030434;
48;2;16.5763759613;15.5;15;27.598515749;4;28.2612915039;27.5;8;41.5039470196;
49;2;17.5846652985;17.5;15;27.6349334717;4;27.5499992371;28.5;9;41.871723175;
50;2;18.0;19.5;16;27.6709020138;4;27.5499992371;29.4358615875;9;42.263862133;
51;2;19.6009521484;21.5;16;27.7064008713;4;27.5499992371;29.6319313049;9;42.6789975166;
52;2;19.625;23.5;16;27.7414107323;4;28.5499992371;27.6319313049;9;43.1151270866;
53;2;19.625;23.8707046509;16;27.7759137154;4;28.7009048462;27.5;9;43.5695996284;
54;2;20.2495803833;22.5;16;27.8098933697;4;28.8031616211;27.5;10;44.0391392708;
55;2;19.625;23.5;16;27.843334198;4;27.5499992371;28.5;10;44.5199065208;
56;2;20.264749527;22.5;16;27.8762221336;4;27.5499992371;29.5;10;45.007601738;
57;2;19.625;23.5;18;27.9085445404;4;27.5499992371;30.5;10;45.4976010323;
58;2;20.27942276;22.5;18;27.9402899742;4;28.5499992371;28.5;10;45.9851250648;
59;2;19.625;23.5;18;27.9714484215;4;29.3466529846;27.5;11;46.465420723;
60;2;19.625;23.9857254028;19;28.0;4;29.4547195435;27.5;11;46.9339466095;
61;3;19.625;24.0;18;28.0;4;29.5601387024;27.5;13;47.3865451813;
