Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;4;21.0;1;8.0;10.0;4;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;8.0;10.0;4;20.0;
5;1;8.27600002289;10.9200000763;3;22.5301437378;1;8.0;10.0;4;20.0;
6;1;9.27600002289;11.2650718689;2;23.086605072;1;9.0;10.0;4;20.0;
7;2;10.194486618;11.7433023453;1;24.5283432007;1;9.5;10.0;4;20.0;
8;2;10.5188770294;11.7641716003;1;25.1598823071;1;9.5;10.0;4;20.3999996185;
9;2;10.6609735489;12.0549411774;1;25.6675629616;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;10.7752017975;12.2827939987;1;26.0739091635;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;10.8666296005;12.4589796066;1;26.2119446993;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;13.7873458862;12.5;1;26.269973278;2;9.95943069458;11.2209558487;4;23.9143505096;
13;2;15.7873458862;12.5;1;26.3300433159;2;11.9478340149;11.4571752548;4;24.7514065504;
14;2;16.8265171051;12.5;2;26.3921557665;2;13.9478340149;11.8107032776;4;25.4586948156;
15;3;17.8404922485;12.5;1;26.4563041925;2;15.9478340149;12.0916318893;4;26.0603342056;
16;3;18.527256012;12.5;1;26.5224741697;2;17.0463218689;12.3113050461;4;26.5800945759;
17;3;19.8698120117;12.5;1;26.5906432867;2;18.0869598389;12.4808797836;4;26.8187118769;
18;3;19.9828948975;12.5;2;26.6607804298;2;19.1320438385;12.5;4;27.0402543545;
19;3;19.9986763;12.5;3;26.7328453064;2;20.0840568542;12.5;5;27.2842636108;
20;3;20.0148906708;12.5;4;26.8067884445;2;20.1389598846;12.5;6;27.5518820286;
21;3;20.0315284729;12.5;4;26.8825509548;2;20.1991729736;12.5;7;27.8440244198;
22;3;20.0485744476;12.5;4;26.9600640535;2;20.2649059296;12.5;7;28.1613030434;
23;3;20.0660133362;12.5;4;27.0392494202;2;20.3362922668;12.5;7;28.5039470196;
24;3;20.0838317871;12.5;4;27.120018959;2;20.4133872986;12.5;7;28.871723175;
25;3;20.1020050049;12.5;4;27.2022752762;2;20.496137619;12.5;7;29.263862133;
26;3;18.1205120087;13.5;5;27.2859115601;3;20.5843696594;12.5;6;29.6789975166;
27;3;17.1393299103;14.5;5;27.3708124161;3;20.6777744293;12.5;6;30.1151270866;
28;3;16.1584320068;15.5;5;27.4568536282;3;20.7759037018;12.5;6;30.5695996284;
29;3;15.1777915955;16.5;5;27.5439035892;3;20.8781604767;12.5;6;31.0391392708;
30;3;15.625;15.5;5;27.6318233013;3;19.625;13.5;6;31.5199065208;
31;3;16.625;14.815911293;5;27.7204678059;3;20.625;12.5;6;32.007601738;
32;3;15.2371053696;14.5;5;27.8096864223;3;21.2017097473;12.5;6;32.4976010323;
33;3;14.6321792603;15.5;5;27.8993241787;3;19.625;13.5;6;32.9851250648;
34;3;14.6523475647;16.5;6;27.989222765;3;20.625;12.5;6;33.465420723;
35;3;15.0;15.5;8;28.079221487;3;19.625;13.5;6;33.9339466095;
36;3;14.6928253174;15.5;8;28.1691586971;3;20.625;12.5;7;34.3865451813;
37;3;14.713060379;16.5;8;28.258872509;3;21.625;12.5;7;34.8195896149;
38;3;14.7332458496;17.5;9;28.348202467;3;21.8344078064;12.5;7;35.2300891876;
