Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;2;8.0;10.1999998093;3;21.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;9.22500038147;10.0;3;21.0900000334;
7;2;10.194486618;11.7433023453;4;24.5283432007;2;9.74524974823;10.0;3;21.1871190071;
8;2;10.5188770294;11.7641716003;4;25.1398823261;2;9.76710128784;10.0;3;21.7036092281;
9;2;10.6564731598;12.0549411774;4;25.6261789799;2;9.88331222534;10.1999998093;3;22.1564130783;
10;2;10.7658901215;12.2827939987;4;26.0097253323;2;9.98519229889;10.3632001877;3;22.557236433;
11;2;10.8521881104;12.4589796066;5;26.1235172749;2;10.075378418;10.4951858521;3;23.8035871983;
12;2;13.7729043961;12.5;5;26.1558350325;2;10.3558073044;11.0209560394;3;24.8916251659;
13;2;15.7729043961;12.5;5;26.1887089014;2;10.6006164551;11.4571752548;3;25.8364036083;
14;2;16.7947158813;12.5;5;26.2221269608;2;12.6006164551;11.8107032776;3;26.6592981815;
15;2;17.8022346497;12.5;5;26.2560760975;2;14.6006164551;12.0916318893;3;27.3839819431;
16;2;18.8098735809;12.5;5;26.2905418873;2;15.7770376205;12.3113050461;3;28.0334718227;
17;2;19.8176269531;12.5;5;26.3255085945;2;16.8468647003;12.4808797836;3;28.407397747;
18;2;19.9232387543;12.5;5;26.3609591722;2;17.9223937988;12.5;3;28.7683298588;
19;2;19.9312152863;12.5;5;26.3968753815;2;19.0036029816;12.5;4;29.1538929939;
20;2;19.9392967224;12.5;7;26.4332377911;2;20.0903549194;12.5;5;29.562889576;
21;2;19.947479248;12.5;7;26.4700255394;2;20.6516494751;12.5;6;29.9934945107;
22;2;19.9557552338;12.5;7;26.5072168112;2;20.7485351562;12.5;6;30.4432339668;
23;2;19.9641227722;12.5;7;26.5447884798;2;20.8497276306;12.5;6;30.9089989662;
24;2;19.9725780487;12.5;8;26.5827163458;2;20.9545249939;12.5;6;31.3870959282;
25;2;19.9811115265;12.5;9;26.6209751368;2;21.0620956421;12.5;6;31.8733391762;
26;2;19.625;12.9862928391;9;26.6595385075;2;21.1715011597;12.5;6;32.36317873;
27;2;19.625;13.3297691345;8;26.6983793974;2;21.2817153931;12.5;7;32.8518595695;
28;2;18.0071353912;13.5;8;26.7374696732;2;21.3916683197;12.5;7;33.3346033096;
29;2;18.625;13.3687343597;9;26.7767804861;2;21.5002861023;12.5;7;33.8067913055;
30;2;19.625;13.3883905411;9;26.8162822723;2;21.6065273285;12.5;6;34.2641468048;
31;2;19.625;13.4081411362;9;26.8559447527;2;21.7094326019;12.5;6;34.7028827667;
32;2;19.625;13.4279727936;9;26.8957372904;2;21.8081474304;12.5;6;35.1198272705;
33;2;19.625;13.4478683472;9;26.9356285334;2;21.9019622803;12.5;6;35.5124940872;
34;2;19.625;13.4678144455;9;26.9755871296;2;21.9903106689;12.5;5;35.8791179657;
35;2;18.0695075989;13.5;9;27.015581131;2;22.07280159;12.5;5;36.2186422348;
36;2;18.625;13.5;9;27.0555787086;3;22.1491947174;12.5;4;36.530673027;
37;2;19.625;13.5277891159;9;27.0955479145;3;22.2194023132;12.5;4;36.8154029846;
38;2;19.625;13.5477743149;10;27.135456562;3;22.2834663391;12.5;5;37.0735216141;
39;2;18.1054782867;13.5;10;27.17527318;3;22.3415412903;12.5;6;37.3061151505;
40;2;18.625;13.5;10;27.2149660587;3;22.3938751221;12.5;7;37.5145664215;
41;2;19.625;13.6074829102;10;27.2545039654;3;22.440776825;12.5;6;37.7004623413;
42;2;18.1322631836;13.5;12;27.293856144;3;22.4826049805;12.5;6;37.8655099869;
43;2;18.625;13.5;12;27.3329925537;3;22.519739151;12.5;6;38.0;
44;2;19.625;13.6664962769;12;27.3718836308;3;22.5499992371;12.5;6;38.0;
45;2;19.625;15.6664962769;13;27.4105007648;3;22.5499992371;14.5;6;38.0;
46;2;20.1673622131;17.6664962769;13;27.4488155842;3;22.5499992371;16.5;5;38.0;
47;2;19.625;19.6664962769;14;27.4868011475;3;22.5499992371;18.5;5;38.0;
48;2;19.625;21.6664962769;14;27.5244314671;3;22.5499992371;20.5;5;38.0;
49;2;19.625;23.6664962769;16;27.5616812706;3;22.5499992371;22.5;6;38.0;
50;2;19.625;23.7808418274;16;27.5985264778;3;22.5499992371;22.5;6;38.0;
51;2;20.2096691132;22.5;17;27.6349442005;3;22.5499992371;22.5;6;38.0;
52;2;20.2178630829;22.5;18;27.6709127426;4;22.5499992371;22.5;5;38.0;
53;2;20.2259559631;22.5;18;27.7064116001;4;22.5499992371;22.5;5;38.0;
54;3;19.625;23.5;18;27.7414214611;4;22.5499992371;22.5;5;38.0;
55;3;19.625;22.5;18;27.7759244442;5;22.5499992371;22.5;4;38.0;
56;3;19.625;23.5;19;27.8099038601;5;20.5499992371;23.5;5;38.0;
57;3;19.625;23.9049530029;19;27.84334445;5;19.5499992371;24.5;5;38.0;
58;3;19.625;23.921672821;19;27.8762321472;5;18.5499992371;25.5;5;38.0;
59;3;19.625;23.9381160736;19;27.9085543156;5;17.5499992371;26.5;5;38.0;
60;3;19.625;23.9542770386;19;27.940299511;5;16.9249992371;27.5;5;38.0;
61;3;19.625;23.9701499939;20;28.9714579582;5;16.9249992371;28.5;5;39.0;
62;3;20.625;24.9857292175;21;29.0399999619;5;18.9249992371;27.5;7;39.1299999952;
