Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;4;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;2;8.0;10.1999998093;4;21.0;
5;2;8.27600002289;11.1199998856;3;23.5301437378;2;8.14999961853;10.0;4;21.1200000048;
6;2;9.50100040436;11.2650718689;3;24.1166050434;2;9.25199985504;10.0;4;21.2530560493;
7;2;10.4262361526;11.543302536;3;24.5889341831;2;9.78193759918;10.0;4;21.4002518654;
8;2;10.5325098038;11.7641716003;3;25.212254405;2;9.81505680084;10.0;4;21.9766796827;
9;2;10.6727571487;12.0549411774;3;25.7109264135;2;9.94475364685;10.1999998093;3;22.4989564419;
10;2;10.7849578857;12.2827939987;3;26.1074465513;2;10.0622644424;10.3632001877;3;22.9796661139;
11;2;10.8741750717;12.4589796066;3;26.2348128557;2;10.1704244614;10.4951858521;3;24.3497066498;
12;2;13.7948913574;12.5;3;26.2813059092;2;10.4786844254;11.0209560394;4;25.5842888355;
13;2;15.7948913574;12.5;3;26.328953743;2;12.3235692978;11.4571752548;4;26.7006480694;
14;2;16.8262710571;12.5;4;26.3777402639;2;14.3235702515;11.8107032776;4;27.7219514847;
15;3;17.8372478485;12.5;3;26.4276455641;2;16.3235702515;12.0916318893;3;28.6730384827;
16;3;18.527256012;12.5;3;26.4786461592;2;17.634180069;12.3113050461;3;29.5772051811;
17;3;19.8599510193;12.5;3;26.5307145119;2;18.76130867;12.4808797836;3;30.2332024574;
18;3;19.9694099426;12.5;4;26.5838193893;2;19.9003047943;12.5;3;30.9013147354;
19;3;19.9813594818;12.5;5;26.6379255056;2;20.952796936;12.5;4;31.6152963638;
20;3;19.9935340881;12.5;5;26.6929937601;2;21.1134414673;12.5;4;32.3684282303;
21;3;20.0059242249;12.5;5;26.7489811182;2;21.2828960419;12.5;4;33.151807785;
22;3;20.0185203552;12.5;5;26.8058408499;2;21.4591560364;12.5;4;33.9546136856;
23;3;20.0313148499;12.5;6;26.8635222912;2;21.639787674;12.5;4;34.7645931244;
24;3;20.04429245;12.5;6;26.9219712019;2;21.8220329285;12.5;3;35.5687475204;
25;3;20.0574436188;12.5;6;26.9811300039;2;22.0029678345;12.5;3;36.3541374207;
26;3;20.0707550049;12.5;6;27.0409376621;2;22.1796798706;12.5;3;37.1087179184;
27;3;19.625;13.5;6;27.1013302803;2;22.3494606018;12.5;3;37.8220767975;
28;3;19.625;13.5506649017;5;27.1622409821;2;22.509967804;12.5;3;38.485994339;
29;3;19.625;13.581120491;5;27.2236001492;2;22.6593475342;12.5;3;39.0947532654;
30;3;19.625;13.6118001938;5;27.285336256;2;20.6593475342;13.5;3;39.6451883316;
31;3;20.1392002106;12.5;5;27.3473753929;2;21.6593475342;12.5;3;40.1365070343;
32;3;19.625;13.5;6;27.409642458;2;19.6593475342;13.5;3;40.5699396133;
33;3;20.1671695709;12.5;6;27.4720609188;2;19.625;14.5;3;40.9482984543;
34;3;20.1812133789;12.5;6;27.534553051;2;20.625;12.5;4;41.275510788;
35;3;19.625;13.5;6;27.5970411301;2;21.625;12.5;4;41.556180954;
36;3;20.2093353271;12.5;6;27.6594469547;2;22.625;12.5;5;41.7952213287;
37;3;19.625;13.5;6;27.7216928005;2;23.403924942;12.5;5;41.9975662231;
