Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.0;10.0;5;20.0;
5;2;8.27600002289;11.3199996948;4;23.5301437378;2;9.0;10.1999998093;4;21.0;
6;2;9.50100040436;11.2650718689;4;24.1766051054;2;11.0;10.0;4;21.0900000334;
7;2;10.4397363663;11.543302536;4;24.7154622078;2;12.5;10.0;4;21.1871190071;
8;2;10.5609779358;11.7641716003;4;25.4134919643;2;12.7671012878;10.0;4;21.7036092281;
9;2;10.7180356979;12.0549411774;4;25.9956007004;2;12.8833122253;10.1999998093;4;22.1564130783;
10;2;10.8490095139;12.2827939987;4;26.4848239422;2;12.9851922989;10.3632001877;3;23.4291926622;
11;2;10.9590854645;12.4589796066;5;26.7146692276;2;13.2715682983;10.9097137451;3;24.540822506;
12;2;13.8798017502;12.5;4;26.8738819361;2;13.5216846466;11.3658018112;4;25.5043385029;
13;2;15.8798017502;12.5;4;27.0448946953;2;16.316444397;11.7372808456;3;26.3401436806;
14;2;16.9873580933;12.5;3;27.2280170918;2;18.316444397;12.0336990356;3;27.0718023777;
15;2;18.0285606384;12.5;3;27.4234583378;2;19.4807090759;12.2662630081;3;27.7228300571;
16;2;19.0725345612;12.5;3;27.6313073635;2;20.5461883545;12.446267128;3;28.1464314461;
17;2;20.1193008423;12.5;3;27.8515133858;2;21.6173171997;12.5;3;28.4879314899;
18;2;19.625;13.5;4;28.0838685036;2;22.6941547394;12.5;3;28.8545851707;
19;2;19.625;14.0419340134;4;28.3279914856;2;23.4922828674;12.5;4;29.2456488609;
20;2;19.625;14.1639957428;4;28.5833153725;2;23.5802707672;12.5;4;29.659784317;
21;2;19.625;14.2916574478;4;28.8490786552;2;23.67345047;12.5;4;30.0950183868;
22;2;19.625;14.424539566;5;29.1243233681;2;23.7713794708;12.5;4;30.5487289429;
23;3;19.625;14.5621614456;4;29.4078984261;2;23.8734645844;12.5;4;31.0176672935;
24;3;19.625;14.7039489746;4;29.6984715462;2;23.978975296;12.5;5;31.4980173111;
25;3;19.625;14.8492355347;4;29.9945468903;3;24.087053299;12.5;4;31.9854974747;
26;3;19.625;14.9972734451;4;30.2944922447;3;24.1967372894;12.5;4;32.4754953384;
27;3;19.625;15.9972734451;4;30.596570015;3;24.3069858551;12.5;4;32.9632344246;
28;3;19.625;16.4175987244;4;30.8989768028;3;24.4167289734;12.5;4;33.4439563751;
29;3;19.625;16.629283905;4;31.1998848915;3;24.5248908997;12.5;4;33.9131059647;
30;3;19.625;16.8399200439;4;31.4974865913;3;22.625;13.5;4;34.3665065765;
31;3;19.625;17.0482406616;4;31.7900366783;3;22.625;14.5;4;34.8005027771;
32;3;19.625;17.2530250549;4;32.0758948326;3;22.625;15.5;4;35.2120742798;
33;3;19.625;17.4531269073;5;32.3535604477;3;22.625;16.5;4;35.5988998413;
34;3;19.625;17.6474914551;5;32.6217036247;3;22.625;17.5;4;35.9593791962;
35;3;19.625;17.835193634;5;32.8791875839;3;21.625;16.5;4;36.2926120758;
36;3;19.625;18.0154304504;6;33.125082016;3;21.625;16.5;4;36.5983467102;
37;3;19.625;18.1875572205;7;33.3586711884;3;20.625;15.5;5;36.8768987656;
38;4;19.625;18.3510704041;6;33.579451561;3;19.625;14.5;5;37.1290569305;
39;4;19.625;18.5056152344;7;33.7871217728;3;19.625;14.5;5;37.3559846878;
40;4;19.625;18.6509857178;8;33.9815702438;3;21.625;16.2000007629;4;38.5591192245;
41;4;19.625;18.7870998383;8;34.1628570557;3;24.625;19.2000007629;4;38.8700808287;
42;4;19.625;18.9139995575;8;34.3311920166;3;26.625;22.2000007629;4;39.1760267019;
43;4;19.625;19.0318336487;9;34.4869117737;3;27.527633667;24.2000007629;5;39.4377241135;
44;4;19.625;21.0318336487;9;34.6304569244;4;27.5499992371;26.2000007629;4;39.6183350086;
45;4;19.625;23.0318336487;9;35.7623500824;4;27.5499992371;28.2000007629;5;39.8187118769;
46;4;20.625;26.0318336487;9;35.9331738949;4;27.5499992371;28.7730979919;5;40.0402543545;
47;4;21.625;29.0318336487;10;37.642021656;4;27.5499992371;28.9281768799;6;40.2842636108;
48;4;21.90625;32.0318336487;10;39.062127471;4;27.5499992371;29.0989837646;6;40.5518820286;
49;4;22.1277351379;34.9702606201;11;40.2265015841;4;27.5499992371;29.2863178253;7;40.8440244198;
50;4;22.2972049713;36.712677002;12;41.1755928993;4;27.5499992371;29.4908180237;8;41.1613030434;
51;5;22.4239311218;37.2237739563;11;41.9497761726;4;27.5499992371;29.7129116058;8;41.5039470196;
52;5;22.5170249939;37.6408996582;12;42.320620656;4;27.5499992371;29.9527626038;9;41.871723175;
53;5;22.5249996185;37.8499259949;13;42.6318718195;4;27.5499992371;30.2102050781;10;42.263862133;
54;5;22.5249996185;38.022895813;13;42.9201763868;4;27.5499992371;30.484703064;10;42.6789975166;
55;5;22.5249996185;38.1783905029;12;43.1869939566;4;27.5499992371;30.7752990723;10;43.1151270866;
56;5;22.5249996185;38.3174438477;13;43.4339394569;4;27.5499992371;31.0805892944;11;43.5695996284;
57;6;22.5249996185;38.4412117004;12;44.6627111435;4;27.5499992371;31.3987197876;12;44.0391392708;
58;6;24.5249996185;37.4412117004;10;44.876788497;4;27.5499992371;31.7273979187;12;44.5199065208;
59;6;26.5249996185;37.4412117004;11;45.0267020464;4;27.5499992371;32.0639343262;12;45.007601738;
