Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;3;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;2;20.0;
4;2;9.14999961853;10.6999998093;4;22.8400001526;1;8.0;10.0;2;20.0;
5;2;10.2760000229;10.9200000763;4;23.6101437807;1;8.0;10.0;2;20.0;
6;2;12.2760000229;11.2650718689;4;24.252141118;1;9.0;10.0;2;20.0;
7;2;13.4567317963;11.543302536;4;24.785192728;1;9.5;10.0;2;20.0;
8;2;13.5766677856;11.7641716003;4;25.4766200781;1;9.5;10.0;2;20.3999996185;
9;2;13.7322397232;12.0549411774;4;26.0503197908;1;9.59000015259;10.1999998093;2;20.7264003754;
10;2;13.8613214493;12.2827939987;3;26.5291198492;1;9.66343975067;10.3632001877;2;20.9903717041;
11;2;15.8613214493;12.4589796066;4;26.7463183403;1;9.72283363342;10.4951858521;2;22.0419120789;
12;2;17.8613204956;12.5;4;26.8904539347;1;9.95943069458;11.0209560394;2;22.9143505096;
13;2;18.9526100159;12.5;4;27.0437612534;1;11.7228336334;11.4571752548;2;23.6214065552;
14;2;19.9871025085;12.5;4;27.2063677311;1;12.7228336334;11.8107032776;2;24.1832637787;
15;2;21.02368927;12.5;4;27.3783240318;1;13.7228336334;12.0916318893;3;24.6226100922;
16;2;21.527256012;13.2134971619;4;27.559592247;2;14.7228336334;12.3113050461;2;24.9617595673;
17;2;22.527256012;13.2678775787;5;27.7500362396;2;15.7228336334;12.4808797836;3;25.0;
18;2;23.2437591553;12.5;4;27.9494128227;2;16.7228336334;12.5;4;25.0;
19;2;23.2886180878;12.5;5;28.1573636532;2;17.625;12.5;6;25.0;
20;2;22.625;13.4472093582;5;28.3734104633;2;17.625;12.5;6;25.0;
21;2;23.3840179443;12.5;6;28.5969524384;2;17.625;12.5;7;25.0;
22;3;23.4343147278;12.5;5;28.8272669315;2;17.625;12.5;7;25.0;
23;3;23.4861354828;12.5;5;29.0635137558;2;17.625;12.5;7;25.0;
24;3;22.625;13.5;5;29.3047437668;2;17.625;12.5;7;25.0;
25;3;21.5935668945;13.5;5;29.5499100685;2;17.625;12.5;7;25.0;
26;3;20.6487293243;14.5;5;29.7978844643;2;17.625;12.5;7;25.0;
27;3;19.7045249939;15.5;5;30.0474758148;2;17.625;12.5;7;25.0;
28;3;18.7606811523;16.5;5;30.2974534035;2;17.625;12.5;7;25.0;
29;3;18.625;15.5;6;30.5465683937;2;17.625;12.5;7;25.0;
30;3;18.0;15.5;6;30.7935810089;2;17.625;12.5;7;25.0;
31;3;18.0;14.5;6;31.0372834206;2;17.625;12.5;7;25.0;
32;3;18.0;14.5;6;31.2765240669;2;17.625;12.5;7;25.0;
33;3;18.4122180939;15.5;6;31.5102291107;2;17.625;12.5;7;25.0;
34;3;18.4648017883;16.5;6;31.7374210358;2;17.625;12.5;8;25.0;
35;3;18.0;15.5;6;31.9572348595;2;17.625;12.5;9;25.0;
36;3;19.0;15.5;6;33.1689271927;2;17.625;12.5;9;25.0;
37;3;21.0;16.0;6;33.4018847942;2;17.625;12.5;9;25.0;
38;3;21.0;15.0150003433;6;33.6262176037;2;17.625;12.5;9;25.0;
39;3;21.0;15.030295372;6;33.8415682316;2;17.625;12.5;9;25.0;
40;3;20.2456474304;13.5;7;34.0477054119;2;17.625;12.5;10;25.0;
41;3;20.2527923584;13.5;7;34.2445143461;2;17.625;12.5;11;25.0;
42;3;21.2600631714;16.5;8;34.4319883585;2;17.625;12.5;11;25.0;
43;3;23.0;19.5;8;34.6102180481;2;17.625;12.5;11;25.0;
44;3;23.2749786377;22.5;8;34.7793753147;2;17.625;12.5;12;25.0;
45;3;24.282617569;25.5;8;34.9397051334;2;17.625;12.5;12;25.0;
46;3;25.9153709412;27.5;10;35.0915083885;2;17.625;12.5;13;25.0;
47;4;26.8955879211;27.5;9;35.2351313829;2;17.625;12.5;13;25.0;
48;4;26.6216888428;28.1804790497;9;35.3709554672;2;17.625;12.5;13;25.0;
49;4;26.9584655762;27.5;11;35.4332377911;2;17.625;12.5;14;25.0;
50;4;26.6499996185;28.2166194916;11;35.4700255394;2;17.625;12.5;14;25.0;
51;4;26.6499996185;28.2350120544;12;35.5072168112;2;17.625;13.5;15;25.0;
52;4;26.9891223907;27.5;12;35.5447884798;2;17.625;14.5;15;25.0;
53;4;26.6499996185;28.2723941803;13;35.5827163458;2;17.625;15.5;16;25.0;
54;4;27.006111145;27.5;13;35.6209751368;2;17.625;16.5;16;25.0;
55;4;26.6499996185;28.3104877472;14;35.6595385075;2;17.625;17.5;16;25.0;
56;4;27.0233955383;27.5;14;35.6983793974;2;17.625;17.5;17;25.0;
57;4;27.0321350098;27.5;15;35.7374696732;2;17.625;17.5;17;25.0;
58;4;26.6499996185;28.3687343597;15;35.7767804861;2;17.625;17.5;17;25.0;
59;4;26.6499996185;28.3883895874;16;35.8162822723;2;17.625;17.5;18;25.0;
60;4;27.0586624146;27.5;15;35.8559447527;2;17.625;17.5;18;25.0;
61;4;26.6499996185;28.4279727936;15;35.8957372904;2;17.625;17.5;18;25.0;
62;4;26.6499996185;28.4478683472;16;35.9356285334;2;17.625;17.5;17;25.0;
63;4;26.6499996185;28.4678153992;16;35.9755871296;2;17.625;17.5;18;25.0;
64;4;27.0945072174;27.5;16;36.015581131;2;17.625;17.5;17;25.0;
65;4;27.1035060883;27.5;16;37.2557349205;4;17.625;17.5;11;35.0;
66;4;26.9155006409;29.0;17;38.2635116577;4;18.625;18.5;12;35.3999996185;
67;4;27.1285934448;29.4582176208;17;39.0737066269;4;19.625;19.5;9;35.7743997574;
68;4;27.7915840149;28.6872596741;17;39.7226336002;4;19.625;20.5;9;36.1219387054;
69;5;27.9375934601;28.9097423553;14;48.5958454609;4;20.625;21.5;8;36.4420347214;
70;5;29.0215644836;30.0;15;49.160292387;4;21.625;22.5;9;36.7347183228;
71;5;30.0625019073;31.0;16;49.6938991547;4;22.2653121948;22.5;9;37.0005426407;
72;5;28.5499992371;34.0;16;50.1033411026;4;22.3251228333;22.5;9;37.2404880524;
73;5;26.5499992371;37.2540664673;17;50.4925367832;4;22.3791103363;22.5;8;37.4558610916;
74;5;26.2999992371;40.2853164673;18;50.8603925705;4;20.3791103363;22.5;7;38.6481971741;
75;6;26.2999992371;42.3165397644;17;51.2062866688;4;20.625;23.5;6;38.8391757011;
76;6;26.0298957825;44.3477020264;17;51.5300328732;4;21.625;24.5;6;39.010743618;
77;7;25.8476295471;47.3477020264;15;66.8318264484;4;21.8590431213;25.5;7;39.0605818033;
78;7;27.9556102753;48.3477020264;15;68.1621825695;4;21.8636322021;26.5;8;39.0811508894;
79;7;30.0541038513;50.3477020264;16;69.3768510818;4;21.625;27.5;9;39.1018965244;
80;7;28.1434936523;54.3477020264;16;70.4662537575;4;21.625;27.5;9;39.1228116751;
81;7;28.2242469788;58.3477020264;16;72.4278407097;5;21.625;27.5;8;40.4038891792;
82;7;29.2968940735;62.5312042236;18;73.3050849438;5;21.8500003815;28.0;9;41.4358460903;
83;7;30.3619995117;65.560874939;18;74.0223844051;5;22.0255012512;28.3899993896;9;42.2553536892;
84;7;30.3999996185;68.5901947021;21;74.5651049614;5;22.1592674255;28.6872596741;9;42.9006396532;
85;8;31.3999996185;68.6191253662;20;75.0287019014;5;22.2593841553;28.9097423553;9;43.2296639681;
86;8;30.3999996185;71.6476516724;23;75.424471736;5;22.2999992371;29.0;6;43.2514331341;
87;8;30.3999996185;74.6757354736;23;75.6644773483;5;22.2999992371;29.0;6;43.2733153105;
88;8;31.3999996185;74.7033691406;23;75.7658238411;5;22.2999992371;29.0;6;44.2953014374;
89;8;30.3999996185;77.7304992676;23;75.8673038483;5;23.2999992371;30.0;7;44.3973824978;
90;8;30.3999996185;80.7571411133;21;75.9688609838;5;24.2999992371;31.0;7;44.5050849915;
91;10;31.3999996185;80.783241272;19;103.820439219;5;22.2999992371;33.0;7;44.6186410189;
92;10;30.3999996185;86.5352172852;20;105.768857241;5;21.2999992371;35.0;8;44.7382696867;
93;10;31.3999996185;91.5859909058;22;107.564013481;6;20.2999992371;37.0;7;44.8641728163;
94;10;32.4000015259;93.63671875;22;109.188205004;6;19.2999992371;38.0;7;44.9965298176;
95;10;31.3999996185;98.6873703003;22;110.633972049;6;18.2999992371;39.7838249207;7;45.135492444;
96;10;32.0;103.737930298;22;111.902882099;6;18.0;40.8420829773;8;45.2811794281;
97;10;34.0;104.488357544;25;113.003567457;6;18.0;41.9036865234;8;45.4336702824;
98;10;34.0;107.538619995;26;113.949503779;6;18.0;42.9686889648;8;45.5929996967;
99;10;35.0;110.5887146;26;114.756914258;6;18.0;44.0371017456;8;45.7591512203;
100;10;37.0;110.638580322;26;115.417869925;6;18.0;45.1089286804;9;45.9320524931;
