Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;2;6.0;12.1999998093;3;21.0;
2;1;7.0;11.0;5;20.0;2;7.15000009537;11.0;3;21.0599999428;
3;1;8.0;10.0;6;21.0;2;8.15900039673;10.0;3;21.1229639053;
4;1;8.14999961853;10.5;6;21.8400001526;2;8.16844463348;10.0;3;21.1889609098;
5;1;8.27600002289;10.9200000763;6;22.5301437378;2;8.17834377289;10.0;3;21.2580518723;
6;1;9.27600002289;11.2650718689;6;23.086605072;2;9.2830619812;10.0;2;21.3302885294;
7;1;10.194486618;11.543302536;6;23.5283432007;2;9.7993144989;10.0;2;21.4057120085;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;9.81628513336;10.0;2;21.8984082937;
9;2;10.4247236252;12.2549409866;4;25.5655879974;2;9.92714214325;10.1999998093;2;22.3222295046;
10;2;10.7522573471;12.2827939987;3;26.0079592466;2;10.0225009918;10.3632001877;2;22.688400507;
11;2;10.8517904282;12.4589796066;3;26.1871190071;2;10.1048898697;10.4951858521;2;23.8809107542;
12;2;12.8517904282;12.5;3;26.2917383909;2;10.3732051849;11.0209560394;2;24.9034298658;
13;2;14.8517904282;12.5;3;26.4042263031;2;12.1703767776;11.4571752548;2;25.7698295116;
14;2;15.9224910736;12.5;2;26.5249304771;2;14.1703767776;11.8107032776;2;26.500371933;
15;2;16.9496498108;12.5;2;26.6541694403;2;16.170375824;12.0916318893;2;27.1177392006;
16;2;17.978729248;12.5;2;26.7922235727;2;17.284236908;12.3113050461;3;27.6441450119;
17;2;19.0097904205;12.5;2;26.9393253326;3;18.3263702393;12.4808797836;2;27.878672123;
18;2;20.0428886414;12.5;3;27.0956480503;3;19.3705348969;12.5;2;28.0836718082;
19;2;20.0965213776;12.5;3;27.261295557;3;20.3188266754;12.5;3;28.2969486713;
20;2;20.1337909698;12.5;3;27.4362905025;3;20.3668136597;12.5;3;28.5179448128;
21;2;20.1731643677;12.5;3;27.6205644608;3;20.4165382385;12.5;4;28.7459800243;
22;2;20.2146263123;12.5;4;27.8139474392;3;20.4678459167;12.5;4;28.9802544117;
23;3;20.2581386566;12.5;3;28.016159296;3;20.5205574036;12.5;4;29.2198557854;
24;3;20.3036365509;12.5;5;28.2268030643;3;20.5744667053;12.5;4;29.4637694359;
25;3;20.3510303497;12.5;5;28.445360899;3;20.6293487549;12.5;4;29.7108941078;
26;3;19.625;13.5;6;28.6711919308;3;20.6849517822;12.5;5;29.9600582123;
27;3;20.4510192871;12.5;6;28.9035346508;3;19.625;13.5;5;30.2100424767;
28;3;20.5032958984;12.5;6;29.141512394;3;20.625;12.5;6;30.4596014023;
29;3;20.5568408966;12.5;6;29.3841423988;3;20.8534107208;12.5;6;30.7074890137;
30;3;18.6114311218;13.5;6;29.6303496361;3;19.625;13.5;7;30.952483654;
31;3;16.625;15.5;6;29.8789830208;3;19.625;14.5;7;31.1934113503;
32;3;16.625;15.5;6;30.1288366318;3;18.625;13.5;6;31.429169178;
33;3;15.7789878845;16.5;6;30.3786706924;3;18.0715637207;14.5;6;31.6587438583;
34;3;15.2102012634;17.5;6;30.6272368431;3;17.123216629;15.5;6;31.8812294006;
