Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;2;8.0;10.1999998093;4;21.0;
4;1;8.14999961853;10.5;5;21.8400001526;2;8.14999961853;10.0;4;21.0599999428;
5;2;8.27600002289;11.1199998856;4;23.5301437378;2;8.15900039673;10.0;4;21.1229639053;
6;2;9.50100040436;11.2650718689;4;24.1166050434;2;9.25266647339;10.0;4;21.1889609098;
7;2;10.4262361526;11.543302536;4;24.5889341831;2;9.76751613617;10.0;4;21.2580518723;
8;2;10.5325098038;11.7641716003;3;25.212254405;2;9.7830619812;10.0;4;21.7428686619;
9;2;10.6727571487;12.0549411774;3;25.7109264135;2;9.89214611053;10.1999998093;4;22.1586660147;
10;2;10.7849578857;12.2827939987;3;26.1074465513;2;9.98569965363;10.3632001877;4;22.5167047977;
11;2;10.8741750717;12.4589796066;4;26.2348128557;2;10.0662584305;10.4951858521;4;23.6975815296;
12;2;13.7948913574;12.5;4;26.2813059092;2;10.3319559097;11.0209560394;5;24.7081744671;
13;2;15.7948913574;12.5;4;26.328953743;2;12.1264438629;11.4571752548;5;25.5624349117;
14;2;16.8262710571;12.5;4;26.3777402639;2;14.1264438629;11.8107032776;5;26.2807190418;
15;2;17.8372478485;12.5;4;26.4276455641;2;16.1264438629;12.0916318893;5;26.8858177662;
16;2;18.8484764099;12.5;4;26.4786461592;2;17.2320556641;12.3113050461;5;27.4000668526;
17;2;19.8599510193;12.5;4;26.5307145119;2;18.2714538574;12.4808797836;5;27.6226844788;
18;2;19.9694099426;12.5;5;26.5838193893;2;19.3129386902;12.5;5;27.8161680698;
19;2;19.9813594818;12.5;6;26.6379255056;2;20.258638382;12.5;6;28.018476963;
20;2;19.625;12.9913778305;7;26.6929937601;2;20.3041572571;12.5;5;28.2292125225;
21;2;20.0059242249;12.5;7;26.7489811182;2;19.625;13.4687633514;5;28.447855711;
22;2;20.0185203552;12.5;7;26.8058408499;2;20.40076828;12.5;6;28.6737642288;
23;2;19.625;13.0417518616;7;26.8635222912;2;20.4515972137;12.5;6;28.9061751366;
24;2;19.625;13.059056282;7;26.9219712019;2;20.5038890839;12.5;7;29.1442108154;
25;2;17.625;14.0765914917;7;26.9811300039;3;20.5574474335;12.5;6;29.3868870735;
26;2;16.625;15.0943393707;8;27.0409376621;3;19.625;13.5;6;29.6331281662;
27;2;15.625;16.5204696655;8;27.1013302803;3;19.625;13.8899383545;7;29.8817820549;
28;2;14.625;17.5506649017;8;27.1622409821;3;20.625;12.5;7;30.1316423416;
29;2;14.0;18.5811195374;8;27.2236001492;3;20.7796192169;12.5;6;30.3814692497;
30;2;14.0;19.6117992401;8;27.285336256;3;18.8358306885;13.5;6;30.6300139427;
31;2;14.0;20.6426677704;8;27.3473753929;3;17.8917541504;14.5;6;30.8760447502;
32;2;14.0;21.6736869812;8;27.409642458;3;16.9471092224;15.5;6;31.1183700562;
33;2;14.0;22.7048206329;9;27.4720609188;3;16.625;14.5;6;32.3558626175;
34;2;14.0;23.7360305786;9;27.534553051;3;16.625;15.0;6;32.6774791479;
35;2;14.0;24.7672767639;9;27.5970411301;3;17.4821834564;16.0450000763;6;32.9993972778;
36;2;14.0;25.7985210419;8;27.6594469547;3;17.7998638153;16.5;6;33.3211730719;
37;2;15.0;23.8297233582;8;27.7216928005;3;17.5816230774;18.1458683014;6;33.6424751282;
38;2;14.0;24.8608455658;9;27.7837014198;3;17.6286067963;19.2021141052;5;33.9630818367;
39;2;14.0;25.8918514252;9;27.8453965187;3;18.0166931152;19.5;6;34.2828749418;
40;2;15.0;23.9226989746;9;27.9067034721;3;17.7164592743;21.327085495;4;34.6018282175;
41;2;14.0;24.9533519745;9;27.967549324;3;17.7571601868;22.396112442;5;34.9199910164;
42;2;14.0;25.9837741852;10;28.0278632641;3;17.0;21.4696617126;5;35.2374699116;
43;2;15.0;24.0139312744;10;28.0875768661;3;17.4715213776;20.5;5;35.5544073582;
44;2;14.0;25.0437889099;10;28.1466243267;4;17.0;20.5;4;35.8709561825;
45;2;14.0;26.0733127594;10;28.2049431801;4;17.0;20.7181453705;5;36.1872606277;
46;2;15.0;24.1024723053;10;28.2624738216;4;18.5171337128;20.5;5;36.5034301281;
47;2;14.0;25.13123703;11;28.319160223;4;17.9551334381;22.5;6;36.8195192814;
48;2;14.0;26.1595802307;12;28.3749499321;4;17.6786346436;22.5;6;37.135507822;
49;2;15.0;24.1874752045;12;28.4297945499;4;18.0;23.5;6;37.445360899;
50;2;14.0;25.2148971558;13;28.4836492538;4;20.0;24.5;6;37.6711919308;
51;3;16.783821106;25.2148971558;12;29.5364735126;4;22.8260192871;26.5;7;38.9035346508;
52;3;18.7957077026;26.2148971558;13;29.7182308435;4;24.903295517;28.5;7;39.2315124273;
53;3;19.807352066;27.2148971558;14;29.914319396;4;26.5818405151;29.5;8;39.5712614059;
54;3;20.8187503815;27.5;14;30.1261417866;4;26.9035339355;30.5;9;39.922088027;
55;3;21.8298950195;27.5;15;30.3551292419;4;25.6499996185;32.5;9;40.2832093239;
56;3;22.4657783508;28.5;15;30.6027094126;4;26.6499996185;32.5;10;40.6537671089;
57;3;21.625;29.7730979919;15;30.8702654839;4;26.8039875031;33.2624664307;11;41.0328401327;
58;3;21.625;30.8431835175;15;31.1590855122;5;26.0221881866;33.5;11;41.4194604158;
59;3;22.4968338013;29.0989837646;15;31.4703025818;5;25.6499996185;35.3961105347;12;41.8126277924;
60;3;22.5066452026;29.2863178253;15;31.8048257828;5;27.08634758;32.5;12;42.2113239765;
