Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;6;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;9.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;2;9.5;10.1999998093;4;21.0;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;9.72500038147;10.0;4;21.4999996424;
9;1;10.4247236252;12.0549411774;5;24.5655879974;2;9.8375005722;10.1999998093;4;21.9353003502;
10;1;10.5272569656;12.2827939987;5;24.9179592133;2;9.93544197083;10.3632001877;4;22.3176362514;
11;1;10.6065406799;12.4589796066;6;25.0;2;10.0214681625;10.4951858521;3;23.5373773575;
12;1;12.5272569656;12.5;6;25.0;2;10.2959108353;11.0209560394;3;24.5968167782;
13;1;13.5272569656;12.5;5;25.0;2;10.5342845917;11.4571752548;3;25.5111111403;
14;1;14.5272569656;12.5;5;25.0;2;12.5342845917;11.8107032776;3;26.3018171787;
15;1;15.5272569656;12.5;5;25.0;2;14.5342845917;12.0916318893;3;26.9928781986;
16;1;16.527256012;12.5;5;25.0;2;15.0733966827;12.3113050461;3;27.6076834202;
17;1;17.527256012;12.5;6;25.0;2;15.2117290497;12.4808797836;3;27.9463441372;
18;1;17.625;12.5;6;25.0;2;16.5400867462;12.5;3;28.2720229626;
19;1;17.625;12.5;6;25.0;2;17.5400867462;12.5;4;28.6230447292;
20;1;17.625;12.5;6;25.0;2;18.5400867462;12.5;5;28.9990065098;
21;1;17.625;12.5;7;25.0;2;19.5400867462;12.5;6;29.3989467621;
22;1;17.625;12.5;7;25.0;2;20.6147632599;12.5;6;29.8212919235;
23;1;17.625;12.5;7;25.0;2;20.7097911835;12.5;6;30.2638244629;
24;1;17.625;12.5;7;25.0;2;20.8093605042;12.5;6;30.7236814499;
25;1;17.625;12.5;7;25.0;2;20.9128284454;12.5;5;31.19739151;
26;1;17.625;12.5;7;25.0;2;21.0194129944;12.5;5;31.680949688;
27;1;17.625;12.5;7;25.0;2;21.1282138824;12.5;6;32.1699318886;
28;1;17.625;12.5;8;25.0;2;21.2382354736;12.5;7;32.6596431732;
29;1;17.625;12.5;8;25.0;2;19.625;13.5;7;33.1452922821;
30;1;17.625;12.5;8;25.0;3;20.625;12.5;6;33.6221752167;
31;1;17.625;12.5;8;25.0;3;21.56498909;12.5;6;34.0858602524;
32;1;17.625;12.5;8;25.0;3;21.6693191528;12.5;6;34.5323524475;
33;1;17.625;12.5;8;25.0;3;21.7697792053;12.5;6;34.9582242966;
34;1;17.625;12.5;8;25.0;3;21.8656005859;12.5;6;35.3607130051;
35;1;17.625;12.5;8;25.0;3;21.956161499;12.5;6;35.7377691269;
36;1;17.625;12.5;8;25.0;3;22.0409984589;12.5;5;36.088060379;
37;1;17.625;12.5;8;25.0;3;22.1198139191;12.5;6;36.4109382629;
38;1;17.625;12.5;8;25.0;3;22.1924610138;12.5;6;36.7063741684;
39;1;17.625;12.5;8;25.0;3;22.258934021;12.5;6;36.9748744965;
40;1;17.625;12.5;8;25.0;3;22.3193473816;12.5;6;37.2173805237;
41;1;17.625;12.5;8;25.0;3;22.3739109039;12.5;7;37.4351701736;
42;1;17.625;12.5;9;25.0;3;22.4229125977;12.5;7;37.6297597885;
43;1;17.625;12.5;9;25.0;3;22.4666957855;12.5;7;37.8028182983;
44;1;17.625;12.5;9;25.0;3;22.5056343079;12.5;7;37.9560909271;
45;1;17.625;12.5;10;25.0;3;20.5056343079;13.5;8;38.0;
46;1;17.625;12.5;10;25.0;3;21.5056343079;15.5;8;38.0;
47;1;17.625;12.5;10;25.0;3;22.5056343079;17.5;8;38.0;
48;1;17.625;13.5;10;25.0;3;22.5499992371;19.5;7;38.0;
49;1;17.625;14.5;11;25.0;3;22.5499992371;21.5;7;38.0;
50;1;17.625;15.5;11;25.0;3;22.5499992371;22.5;7;38.0;
51;1;17.625;16.5;11;25.0;3;22.5499992371;22.5;8;38.0;
52;1;17.625;17.5;12;25.0;3;22.5499992371;22.5;7;38.0;
53;1;17.625;17.5;12;25.0;3;22.5499992371;22.5;7;38.0;
54;1;17.625;17.5;12;25.0;3;22.5499992371;22.5;7;38.0;
55;1;17.625;17.5;14;25.0;3;22.5499992371;22.5;8;38.0;
56;3;19.625;19.5;12;27.0;3;22.5499992371;22.5;8;38.0;
57;3;21.625;21.5;12;27.1599999666;3;22.5499992371;22.5;8;38.0;
58;3;22.111000061;23.5;13;27.3360220194;3;22.5499992371;22.5;9;38.0;
59;3;22.150604248;25.5;14;27.5294902325;4;22.5499992371;22.5;8;38.0;
60;3;22.1941356659;27.5;14;27.7418522835;4;22.5499992371;22.5;8;38.0;
61;3;21.8777923584;28.3091678619;15;27.9745469093;4;22.5499992371;22.5;8;38.0;
62;3;21.8850631714;28.4093551636;15;28.2289632559;4;22.5499992371;22.5;9;38.0;
63;3;22.0840568542;28.0943546295;15;28.5063905716;4;22.5499992371;22.5;9;38.0;
64;3;22.4139385223;27.5;15;28.8079581261;4;22.5499992371;22.5;9;38.0;
65;3;22.4817905426;27.5;15;29.1345663071;4;22.5499992371;22.5;9;38.0;
66;3;22.5552768707;27.5;15;29.4868116379;4;22.5499992371;22.5;10;39.0;
67;3;22.6345329285;27.5;14;29.8649061918;4;23.5499992371;23.5;11;39.0499999523;
