Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;4;20.0;
3;1;8.0;10.0;6;21.0;1;8.0;10.0;4;20.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;8.0;10.0;4;20.0;
5;1;8.27600002289;10.9200000763;6;22.5301437378;1;8.0;10.0;4;20.0;
6;1;9.27600002289;11.2650718689;6;23.086605072;1;9.0;10.0;4;20.0;
7;1;10.194486618;11.543302536;6;23.5283432007;1;9.5;10.0;4;20.0;
8;1;10.2938766479;11.7641716003;6;24.1098823547;1;9.5;10.0;4;20.3999996185;
9;2;10.4247236252;12.2549409866;5;25.5655879974;2;9.59000015259;10.3999996185;3;21.7264003754;
10;2;10.7522573471;12.2827939987;5;26.0079592466;2;9.88844013214;10.3632001877;2;22.0903717279;
11;2;10.8517904282;12.4589796066;5;26.1871190071;2;9.97033405304;10.4951858521;2;23.2838120461;
12;2;12.8517904282;12.5;5;26.2917383909;2;10.238858223;11.0209560394;3;24.3146933317;
13;2;14.8517904282;12.5;5;26.4042263031;2;12.0379104614;11.4571752548;3;25.1981878281;
14;2;15.9224910736;12.5;5;26.5249304771;2;14.0379104614;11.8107032776;3;25.9559320211;
15;2;16.9496498108;12.5;5;26.6541694403;2;16.0379104614;12.0916318893;3;26.6120283604;
16;2;17.978729248;12.5;5;26.7922235727;2;17.1704521179;12.3113050461;3;27.1901185513;
17;2;19.0097904205;12.5;5;26.9393253326;2;18.2242145538;12.4808797836;2;27.4906733036;
18;2;20.0428886414;12.5;4;27.0956480503;2;19.2832355499;12.5;2;27.7773330212;
19;2;20.0965213776;12.5;4;27.261295557;2;20.2499008179;12.5;3;28.0890238285;
20;2;19.625;13.1783885956;6;27.4362905025;2;20.3200302124;12.5;3;28.4260663986;
21;2;19.625;13.230887413;6;27.6205644608;2;20.3958644867;12.5;3;28.788336277;
22;2;20.2146263123;12.5;7;27.8139474392;2;19.625;13.5;4;29.1751885414;
23;2;20.2581386566;12.5;7;28.016159296;2;19.625;13.7525568008;4;29.585392952;
24;2;19.625;13.4048480988;7;28.2268030643;3;20.625;12.5;3;30.0170898438;
25;3;19.625;13.4680404663;6;28.445360899;3;20.7538452148;12.5;3;30.4677705765;
26;3;19.625;12.5;5;28.6711919308;3;20.8552474976;12.5;2;30.9342932701;
27;3;20.4510192871;12.5;5;28.9035346508;3;20.9602165222;12.5;2;31.4129357338;
28;3;20.5032958984;12.5;4;29.141512394;3;21.0679111481;12.5;2;31.8994894028;
29;3;20.5568408966;12.5;4;29.3841423988;3;19.625;13.5;2;32.3893885612;
30;3;17.625;14.5;4;29.6303496361;3;18.625;13.5;2;32.877872467;
31;3;16.625;16.5;4;29.8789830208;3;18.3975219727;14.5;3;33.360165596;
32;3;16.625;15.5;4;30.1288366318;3;17.625;13.5;2;33.8316650391;
33;3;15.7789878845;16.5;3;30.3786706924;3;18.625;14.5;2;34.2881155014;
34;3;15.2102012634;17.5;3;30.6272368431;3;17.625;13.5;2;34.7257604599;
35;3;15.26612854;18.5;3;30.8733024597;3;17.625;14.5;2;35.141462326;
36;3;15.3214931488;19.5;4;31.1156759262;3;16.625;13.5;3;35.5327749252;
37;3;15.3760271072;20.5;6;31.353228569;3;15.625;13.5;4;35.8979701996;
38;3;15.0;19.5;6;31.5849161148;3;16.0;14.5;4;36.2360286713;
39;3;16.0;19.5;6;31.8097963333;3;16.5281066895;15.5;4;36.5465888977;
40;3;17.0;19.5;6;32.0270428658;3;15.5281066895;14.5;5;36.8298740387;
41;3;16.0;18.5;6;32.2359538078;3;15.5281066895;14.5;5;37.0865974426;
42;3;15.6280899048;18.5;6;32.4359588623;3;15.0;13.5;5;37.3178625107;
43;3;15.6730909348;19.5;6;32.6266198158;3;15.0;13.5;5;37.5250654221;
44;3;15.7159900665;20.5;6;32.8076286316;3;15.0;13.5;5;37.7098016739;
45;3;15.0;19.5;7;32.9788007736;3;16.0;14.5;5;37.8737831116;
46;3;16.0;19.5;7;33.1400680542;3;15.0;13.5;5;38.0;
47;3;17.0;20.5;7;33.2914676666;3;16.0;14.5;6;38.0;
48;3;18.0;21.5;7;33.4331302643;3;16.9249992371;15.5;6;38.0;
49;3;19.0;22.5;7;33.5652666092;3;17.9249992371;17.5;7;38.0;
50;3;19.625;22.5;8;33.6881551743;3;18.9249992371;19.5;7;38.0;
51;3;19.625;22.5;8;33.8021306992;3;19.9249992371;20.5;9;38.0;
52;3;19.625;22.5;8;33.9075689316;3;20.9249992371;21.5;9;38.0;
53;3;19.625;22.5;8;34.0;3;21.9249992371;22.5;8;38.0;
54;3;19.625;22.5;7;34.0;3;22.5499992371;22.5;10;38.0;
55;3;19.625;22.5;7;34.0;3;22.5499992371;22.5;10;38.0;
56;3;19.625;22.5;7;34.0;3;22.5499992371;22.5;11;38.0;
57;3;19.625;22.5;7;35.0;3;22.5499992371;22.5;11;38.0;
58;3;20.625;23.5;7;35.0499999523;3;22.5499992371;22.5;11;38.0;
59;3;21.625;24.5;8;35.1019749641;3;22.5499992371;22.5;11;38.0;
60;3;22.625;25.5;8;35.1559499502;3;22.5499992371;22.5;10;38.0;
61;3;23.625;26.5;8;35.2119446993;4;22.5499992371;22.5;9;38.0;
62;3;24.625;27.5;10;35.269973278;4;22.5499992371;22.5;9;38.0;
63;3;24.625;27.5;10;35.3300433159;4;22.5499992371;22.5;9;38.0;
64;3;25.625;28.1650218964;10;35.3921557665;4;22.5499992371;22.5;10;38.0;
65;3;26.9382362366;27.5;10;35.4563041925;4;22.5499992371;22.5;10;38.0;
66;3;26.6499996185;28.2281532288;11;35.5224741697;4;22.5499992371;22.5;10;38.0;
67;3;24.9925575256;28.5;11;35.5906432867;4;22.5499992371;22.5;10;38.0;
68;3;24.007894516;29.5;11;35.6607804298;4;22.5499992371;22.5;10;38.0;
69;3;22.6499996185;31.3303909302;11;35.7328453064;5;23.5499992371;23.5;9;40.0;
70;3;21.6499996185;32.3664245605;11;35.8067884445;5;25.5499992371;25.5;11;40.1100000143;
71;3;21.4315280914;32.5;12;35.8825509548;6;26.5499992371;27.5;10;40.227314949;
72;4;21.0249996185;34.4412765503;11;35.9600640535;6;27.0511436462;29.5;10;40.3523201942;
73;4;21.0249996185;35.4800338745;12;36.0392494202;6;26.7886314392;31.5;10;40.4853771925;
74;4;21.0249996185;36.5196228027;12;36.120018959;6;26.5499992371;33.2021141052;11;40.6268270016;
75;4;21.0249996185;37.5600090027;12;37.3822755814;6;26.7979278564;33.2624664307;11;40.7769811153;
76;4;21.5610122681;37.5;12;38.4129886627;6;27.1748199463;32.5;11;40.9526542425;
77;4;20.0655002594;37.5;13;39.2469062805;6;26.8073768616;33.4043807983;11;42.5301343203;
78;5;22.5334320068;37.5;12;40.9202888012;7;26.8627510071;34.5700683594;10;44.8592369556;
79;5;24.0;39.5;11;41.3786303997;7;26.0382518768;35.9832496643;10;46.0363479853;
80;6;26.0;37.7719497681;11;41.6492812634;6;26.1720180511;39.291267395;10;47.0427752733;
81;6;28.5921592712;35.5;11;41.9094287157;7;26.2593841553;41.1830596924;10;47.7663995028;
82;6;29.8621063232;35.5;12;42.0677382946;7;27.9214286804;39.6257171631;10;48.2940276861;
83;6;29.5499992371;35.5;11;42.2296127081;7;28.2999992371;40.6366577148;10;48.8089555502;
84;6;25.5499992371;37.9496612549;12;42.3949347734;7;24.5914421082;43.5456542969;10;49.2029232979;
85;6;24.2999992371;39.9946136475;12;42.563573122;7;24.2999992371;44.3826026917;11;50.565418601;
86;6;23.2999992371;42.0396118164;14;42.7353819609;7;23.2999992371;46.5405311584;11;50.981110096;
87;6;22.2999992371;44.0845794678;14;42.9102008343;7;23.2999992371;49.6874427795;11;51.4445172548;
88;6;21.2999992371;46.1294364929;15;43.0878549814;7;22.6144866943;52.1467437744;12;51.9221525192;
89;7;21.0;48.1294364929;14;43.2681542635;8;22.2625694275;56.0077590942;11;52.41259408;
90;7;21.0;48.1294364929;15;43.4508945942;8;22.3309497833;58.4377441406;11;53.914244175;
91;7;21.0;48.1294364929;16;43.6358568668;8;23.0;62.9942131042;10;54.5153563023;
92;7;21.0;51.1294364929;15;43.8228077888;8;24.0;63.2009086609;6;55.131188035;
93;7;21.0;53.1294364929;15;44.0115003586;8;24.2671012878;66.4099121094;7;55.7601838112;
94;7;21.0;55.1294364929;15;44.2016737461;8;24.3462791443;68.8508148193;7;56.4007414579;
95;7;21.0;52.1294364929;16;44.3930544853;8;24.3651885986;72.0196685791;8;57.0512464046;
96;7;21.0;51.1294364929;16;44.5853571892;9;25.0;73.9295196533;7;58.7101050615;
97;7;22.0;47.1294364929;16;44.778285265;9;28.3721885681;73.311416626;8;59.4357737303;
98;7;21.0;46.5;19;44.9715321064;9;27.0;77.2075271606;8;60.1697449684;
99;7;21.0;47.5;20;45.1647839546;9;27.6910114288;81.2810821533;9;60.9107035398;
100;7;22.0;45.5;20;45.3577189445;9;27.0;84.3592376709;10;61.657422781;
101;7;21.0;46.5;20;45.5500113964;10;27.0;86.5601806641;9;62.4087591171;
102;7;21.0;47.5;21;45.741332531;10;28.0;87.8171005249;10;64.1636492014;
103;7;22.0;45.5;17;45.9313530922;11;28.5896263123;87.4381103516;8;64.9510903358;
104;7;21.0;46.5;17;46.1197454929;11;29.0;88.513381958;9;65.7407165766;
105;7;21.0;49.5;17;46.3061857224;12;30.0;87.5897979736;9;66.531583786;
106;8;22.0;49.5;16;46.490357399;12;32.0;88.6672592163;9;67.3227506876;
107;8;21.0;52.5;17;46.6719529629;12;34.0;89.7456130981;9;67.6132514477;
108;8;21.0;55.5;17;46.8506755829;13;35.375;91.4903182983;10;68.3828958273;
109;8;22.0;55.5;18;47.0262432098;13;36.375;91.9044799805;11;70.1499631405;
110;8;21.0;54.5;20;47.1983895302;13;38.375;95.7273483276;12;71.0034427643;
111;8;21.0;52.5;22;47.3492274284;13;39.6749992371;98.8488388062;12;71.8593851328;
112;8;22.0;50.5;21;48.464515686;13;40.3138809204;101.145927429;11;72.662039876;
113;8;22.0;52.5;22;48.6577130556;13;40.0666618347;103.889373779;12;73.4256117344;
114;8;23.0;54.5;22;48.854134202;13;40.0872612;105.987609863;12;74.1980036497;
