Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;4;21.0;1;8.0;10.0;6;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;8.0;10.0;6;20.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;8.0;10.0;5;20.0;
6;2;9.27600002289;11.4650716782;3;24.086605072;1;9.0;10.0;5;20.0;
7;2;10.4194869995;11.543302536;3;24.6483432055;1;9.5;10.0;5;20.0;
8;2;10.545876503;11.7641716003;2;25.3741383553;1;9.5;10.0;5;20.3999996185;
9;2;10.7091808319;12.0549411774;2;25.9908564091;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;10.8479423523;12.2827939987;2;26.5224512815;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;10.9675512314;12.4589796066;2;26.8033770323;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;12.9675512314;12.5;2;27.0233280659;2;10.9594306946;11.2209558487;4;23.9143505096;
13;2;14.9675512314;12.5;2;27.2656555176;2;12.1557292938;11.4571752548;4;24.7514065504;
14;2;16.1163139343;12.5;2;27.5315153599;2;14.1557292938;11.8107032776;4;25.4586948156;
15;2;17.1761322021;12.5;2;27.8218417168;2;16.1557292938;12.0916318893;4;26.0603342056;
16;2;18.2414550781;12.5;3;28.1372716427;2;17.5400867462;12.3113050461;4;26.5800945759;
17;2;19.3124275208;12.5;4;28.4780650139;2;17.9805221558;12.4808797836;4;26.8187118769;
18;3;20.3891048431;12.5;3;28.8440246582;2;19.9492969513;12.5;4;27.0402543545;
19;3;20.489906311;12.5;4;29.2344226837;2;20.9991436005;12.5;5;27.2842636108;
20;3;20.5777454376;12.5;4;29.6479387283;2;22.0540466309;12.5;6;27.5518820286;
21;3;20.6707859039;12.5;4;30.082616806;2;22.5400867462;13.2655649185;6;27.8440244198;
22;3;20.7685890198;12.5;4;30.5358533859;2;22.625;13.3532075882;6;28.1613030434;
23;3;20.8705673218;12.5;4;31.0044159889;2;23.3362922668;12.5;6;28.5039470196;
24;3;20.9759941101;12.5;4;31.4845042229;2;23.4133872986;12.5;6;28.871723175;
25;3;21.0840129852;12.5;4;31.9718470573;2;22.625;13.5;6;29.263862133;
26;3;21.1936645508;12.5;6;32.4618391991;2;22.625;13.7791585922;6;29.6789975166;
27;4;21.3039131165;12.5;5;32.9497060776;2;22.625;13.9036989212;6;30.1151270866;
28;4;21.413684845;12.5;5;33.4306869507;2;23.625;12.5;6;30.5695996284;
29;4;21.5219039917;12.5;5;33.9002180099;2;23.8781604767;12.5;6;31.0391392708;
30;4;21.6275482178;12.5;6;34.3541097641;2;23.9838066101;12.5;6;31.5199065208;
31;4;21.729675293;12.5;6;34.7886915207;2;24.0919799805;12.5;6;32.007601738;
32;4;19.729675293;13.5;6;35.2009239197;2;24.2017097473;12.5;6;32.4976010323;
33;5;18.729675293;13.5;3;64.3384647369;2;24.3119602203;12.5;6;32.9851250648;
34;5;17.625;15.5;3;66.7121944427;2;24.4216537476;12.5;7;33.465420723;
35;5;17.625;17.5;3;68.5804729462;2;22.625;13.5;7;33.9339466095;
36;5;17.625;19.5;3;70.0022525787;2;23.625;12.5;7;34.3865451813;
37;5;18.0;21.5;3;71.0627088547;2;24.625;12.5;7;34.8195896149;
38;5;19.0;23.5;3;71.8479032516;2;24.8344078064;12.5;7;35.2300891876;
