Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;7.0;11.0;5;20.0;
3;2;8.14999961853;10.0;4;22.1599999666;1;8.0;10.0;6;20.0;
4;2;8.32399940491;10.5;4;23.1837440729;1;8.0;10.0;6;20.0;
5;2;8.47756195068;10.9200000763;4;24.0842676163;1;8.0;10.0;5;20.0;
6;2;9.62567806244;11.2650718689;4;24.8807770014;1;9.0;10.0;5;20.0;
7;2;10.5981750488;11.543302536;4;25.5953338146;1;9.5;10.0;5;20.0;
8;2;10.7589492798;11.7641716003;4;26.5062067509;1;9.5;10.0;5;20.3999996185;
9;2;10.9638967514;12.0549411774;4;27.3358271122;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;11.150560379;12.2827939987;4;28.1100990772;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;11.3247718811;12.4589796066;5;28.6648275852;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;14.2454881668;12.5;5;29.1901869774;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;16.2454891205;12.5;5;29.7688441277;1;10.1557292938;11.4571752548;5;23.6214065552;
14;2;17.6002464294;12.5;5;30.3998174667;1;10.3148164749;11.8107032776;5;24.1832637787;
15;2;18.7422161102;12.5;5;31.0802044868;1;11.3148164749;12.0916318893;5;24.6226100922;
16;2;19.8953018188;12.5;4;31.8049526215;1;12.3148164749;12.3113050461;5;24.9617595673;
17;2;21.0583705902;12.5;4;32.5667700768;1;12.6163959503;12.4808797836;5;25.0;
18;2;21.3275222778;12.5;5;33.3562288284;1;14.3148164749;12.5;5;25.0;
19;2;21.5051517487;12.5;5;34.1620845795;1;15.3148164749;12.5;6;25.0;
20;2;21.6864700317;12.5;5;34.971821785;1;16.3148155212;12.5;6;25.0;
21;2;21.8686599731;12.5;4;35.7723770142;1;17.3148155212;12.5;6;25.0;
22;2;19.8686599731;13.5;5;36.5509634018;1;17.625;12.5;6;25.0;
23;3;19.625;14.5;4;37.2958889008;1;17.625;12.5;6;25.0;
24;3;20.625;12.5;6;37.9972600937;1;17.625;12.5;6;25.0;
25;4;19.625;13.5;5;38.6474790573;1;17.625;12.5;7;25.0;
26;4;18.625;13.5;5;39.2414884567;1;17.625;12.5;7;25.0;
