Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;6;21.0;1;8.0;10.0;6;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.0;10.0;6;20.0;
5;2;8.27600002289;11.1199998856;4;23.5301437378;1;8.0;10.0;6;20.0;
6;2;9.50100040436;11.2650718689;4;24.1166050434;1;9.0;10.0;6;20.0;
7;2;10.4262361526;11.543302536;4;24.5889341831;1;9.5;10.0;6;20.0;
8;2;10.5325098038;11.7641716003;4;25.212254405;1;9.5;10.0;6;20.3999996185;
9;2;10.6727571487;12.0549411774;4;25.7109264135;2;9.59000015259;10.3999996185;5;21.7264003754;
10;2;10.7849578857;12.2827939987;4;26.1074465513;2;9.88844013214;10.3632001877;5;22.0603717566;
11;2;10.8741750717;12.4589796066;4;26.2348128557;2;9.96358394623;10.4951858521;5;23.2074631453;
12;2;12.8741750717;12.5;4;26.2813059092;2;10.2216796875;11.0209560394;5;24.1828715801;
13;2;14.8741750717;12.5;4;26.328953743;2;10.4411468506;11.4571752548;5;25.0006883144;
14;2;15.9055557251;12.5;4;26.3777402639;2;12.4411468506;11.8107032776;5;25.6814495325;
15;2;16.9165325165;12.5;4;26.4276455641;2;14.4411468506;12.0916318893;5;26.2481688261;
16;2;17.9277610779;12.5;4;26.4786461592;2;14.9058380127;12.3113050461;5;26.723449707;
17;2;18.9392356873;12.5;4;26.5307145119;2;15.0127763748;12.4808797836;5;26.9068236351;
18;2;19.9509506226;12.5;4;26.5838193893;2;16.969121933;12.5;5;27.0611462593;
19;2;19.9813594818;12.5;4;26.6379255056;2;18.0038452148;12.5;6;27.2247776985;
20;2;19.625;12.9913778305;6;26.6929937601;2;19.0406608582;12.5;6;27.3977591991;
21;2;20.0059242249;12.5;6;26.7489811182;2;20.0795822144;12.5;6;27.5800426006;
22;2;20.0185203552;12.5;6;26.8058408499;2;20.2055091858;12.5;6;27.7714805603;
23;2;19.625;13.0417518616;6;26.8635222912;2;19.625;13.3314437866;6;27.9718174934;
24;2;19.625;13.059056282;7;26.9219712019;2;20.2936592102;12.5;6;28.1806821823;
25;2;20.0574436188;12.5;8;26.9811300039;2;19.625;13.4542045593;6;28.3975830078;
26;2;20.0707550049;12.5;8;27.0409376621;2;20.3894557953;12.5;8;28.6219055653;
27;3;19.625;13.5;7;27.1013302803;3;20.4399280548;12.5;7;28.8529140949;
28;3;19.625;13.5506649017;7;27.1622409821;3;20.4919052124;12.5;8;29.089756012;
29;3;19.625;13.581120491;7;27.2236001492;3;20.5451946259;12.5;8;29.3314704895;
30;3;17.625;14.6118001938;9;27.285336256;3;19.625;13.5;8;29.5770010948;
31;3;16.625;15.6426677704;9;27.3473753929;3;19.625;14.5;8;29.8252120018;
32;3;15.625;16.6736869812;9;27.409642458;3;20.625;12.5;8;30.0749063492;
33;3;14.625;17.7048206329;10;27.4720609188;3;19.625;13.5;8;30.3248500824;
34;3;14.0;18.7360305786;10;27.534553051;3;20.625;12.5;7;30.5737948418;
35;4;14.0;19.7672767639;5;42.5970411301;3;20.8791046143;12.5;7;30.8205022812;
36;4;15.0;19.5;5;43.4094469547;3;19.625;13.5;8;31.0637698174;
37;4;16.0;21.5;5;44.1410672665;4;20.625;12.5;7;31.3024535179;
38;4;17.0;22.8608455658;5;44.7909913063;4;19.625;13.5;7;31.5354895592;
39;4;18.0;23.8918514252;6;45.3616662025;4;20.625;12.5;8;31.7619123459;
40;4;19.0;24.9226989746;6;45.8580298424;4;21.1464309692;12.5;8;31.9808688164;
41;4;20.0;25.9533519745;6;46.2866392136;4;21.1956958771;12.5;8;32.1916303635;
42;4;22.0;23.9837741852;7;46.6548812389;4;21.2431163788;12.5;8;32.3935980797;
43;5;21.588104248;25.0139312744;6;46.9703397751;4;21.28855896;12.5;8;32.5863051414;
44;5;21.6648292542;24.5;6;47.1466243267;4;21.3319187164;12.5;8;33.7694153786;
45;5;22.7000007629;23.5;6;47.2049431801;4;20.3731193542;14.0;8;34.0327190161;
46;5;21.7000007629;26.5;6;47.2624738216;4;20.4121112823;15.0450000763;9;34.2932419777;
47;5;21.7000007629;29.5;6;48.319160223;4;19.8921012878;18.0450000763;8;34.5513809919;
48;5;22.7000007629;33.5;7;48.394949913;4;20.625;21.0450000763;8;34.8076162338;
49;5;23.7000007629;37.5;7;48.4699904919;4;22.625;24.0450000763;8;35.0624899864;
50;5;24.0120582581;41.5;7;48.5442310572;4;23.5459518433;26.0450000763;9;35.3165858984;
51;5;24.0181732178;44.2418251038;7;48.617624402;5;23.946231842;27.5;5;45.5705066919;
52;5;24.0243453979;46.2682342529;8;48.6901273727;5;24.600112915;29.396112442;5;46.2248535156;
53;6;25.0305709839;44.2941131592;8;49.7617000341;5;24.0613479614;30.5;5;46.8546030521;
54;6;25.855594635;44.5;7;49.8623065948;5;26.0965213776;30.5;5;47.3832342625;
55;6;26.8730621338;46.5;8;49.9625060558;5;28.1337909698;31.5;5;47.8783252239;
56;6;27.0181770325;47.0825614929;8;50.0622630119;5;28.6499996185;33.5;5;48.3552827835;
57;7;28.383480072;47.391998291;7;50.161544919;6;29.7600421906;32.5;4;48.8144900799;
58;7;26.0624046326;47.5;8;50.2603209019;6;29.2501621246;33.5;5;49.2566473484;
59;7;27.2874832153;48.5;8;50.3585625887;6;30.0007820129;32.5;5;49.682664156;
60;7;27.3136863708;49.5;8;50.4562436342;6;29.3867588043;33.5;5;50.093558073;
61;7;27.0666389465;49.1366577148;9;50.5513775349;6;29.4444599152;34.2226791382;6;50.490367651;
