Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;4;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;4;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.0;10.0;4;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.0;10.0;4;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;9.0;10.0;4;20.0;
7;2;10.194486618;11.7433023453;4;24.5283432007;1;9.5;10.0;4;20.0;
8;2;10.5188770294;11.7641716003;4;25.1998823881;1;9.5;10.0;4;20.3999996185;
9;2;10.6699733734;12.0549411774;4;25.7527070045;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;10.7943592072;12.2827939987;4;26.2096976042;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;10.8971815109;12.4589796066;5;26.4042263031;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;13.8178977966;12.5;5;26.5249304771;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;15.8178977966;12.5;5;26.6541694403;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;16.8994445801;12.5;5;26.7922235727;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;17.9305076599;12.5;5;26.9393253326;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;18.9636039734;12.5;5;27.0956480503;2;14.7228336334;12.3113050461;4;24.9617595673;
17;2;19.9987773895;12.5;5;27.261295557;2;15.7228336334;12.4808797836;5;25.0;
18;2;19.625;13.1783885956;6;27.4362905025;2;16.7228336334;12.5;6;25.0;
19;2;19.625;13.230887413;6;27.6205644608;2;17.625;12.5;6;25.0;
20;2;20.2146263123;12.5;5;27.8139474392;2;17.625;12.5;6;25.0;
21;2;20.2581386566;12.5;5;28.016159296;2;17.625;12.5;7;25.0;
22;2;19.625;13.4048480988;6;28.2268030643;2;17.625;12.5;7;25.0;
23;3;19.625;13.4680404663;5;28.445360899;2;17.625;12.5;7;25.0;
24;3;19.625;13.5336084366;5;28.6711919308;2;17.625;12.5;7;25.0;
25;3;17.625;14.60135746;5;28.9035346508;2;17.625;12.5;7;25.0;
26;3;16.625;15.6710605621;5;29.141512394;2;17.625;12.5;7;25.0;
27;3;16.5568408966;15.5;5;29.3841423988;2;17.625;12.5;7;25.0;
28;3;15.6114320755;16.5;5;29.6303496361;2;17.625;12.5;8;25.0;
29;3;15.0418281555;17.5;5;29.8789830208;2;17.625;12.5;8;25.0;
30;3;15.0977706909;18.5;5;30.1288366318;2;15.625;13.5;8;25.0;
31;3;15.1539878845;19.5;5;30.3786706924;2;14.625;14.5;8;25.0;
32;3;15.2102012634;20.5;5;30.6272368431;2;13.625;15.5;8;25.0;
33;3;15.26612854;21.5;5;30.8733024597;2;12.625;16.5;8;25.0;
34;3;15.3214931488;22.5;5;31.1156759262;2;12.0;17.5;7;25.0;
35;3;15.3760271072;23.5;5;31.353228569;2;12.0;18.5;7;25.0;
36;3;15.0;22.5;5;31.5849161148;2;12.0;19.5;8;25.0;
37;3;16.0;22.5;5;31.8097963333;2;12.0;20.5;8;25.0;
38;3;17.0;22.5;6;32.0270428658;2;12.0;21.5;8;25.0;
39;3;16.0;21.5;6;32.2359538078;2;13.0;19.5;8;25.0;
40;3;15.6280899048;21.5;6;32.4359588623;2;14.0;18.5;8;25.0;
41;3;15.6730909348;22.5;7;32.6266198158;2;15.0;17.5;8;25.0;
42;3;15.7159900665;23.5;8;32.8076286316;2;16.0;16.5;9;25.0;
43;3;15.0;22.5;8;32.9788007736;2;17.0;15.5;10;25.0;
44;3;16.0;22.5;9;33.1400680542;2;17.625;14.5;10;25.0;
45;3;15.0;21.5;9;33.2914676666;2;17.625;13.5;11;25.0;
46;3;15.8655805588;22.5;8;33.4331302643;2;17.625;12.5;11;25.0;
47;3;15.0;21.5;9;33.5652666092;2;17.625;12.5;11;25.0;
48;3;15.0;21.5;9;33.6881551743;2;17.625;12.5;12;25.0;
49;3;16.9548339844;20.5;10;33.8021306992;2;17.625;12.5;12;25.0;
50;3;17.9804801941;20.5;11;33.9075689316;2;17.625;12.5;11;25.0;
51;3;19.0042037964;20.5;12;34.0;2;17.625;12.5;12;25.0;
52;3;20.0249996185;21.5;12;34.0;2;17.625;12.5;11;25.0;
53;3;21.0249996185;22.5;12;34.0;2;17.625;12.5;11;25.0;
54;4;22.6499996185;23.5;11;35.0;2;17.625;13.5;11;25.0;
55;4;23.6499996185;24.5;12;35.0499999523;2;17.625;14.5;12;25.0;
56;4;23.6499996185;25.5;13;35.1019749641;2;17.625;15.5;12;25.0;
57;5;23.8979434967;26.5;13;35.1559499502;2;17.625;16.5;14;25.0;
58;5;23.9100875854;27.5;13;35.2119446993;2;17.625;17.5;14;25.0;
59;5;23.6499996185;28.10597229;13;35.269973278;2;17.625;17.5;14;25.0;
60;5;23.6499996185;28.1349868774;14;35.3300433159;2;17.625;17.5;15;25.0;
61;5;23.6499996185;28.1650218964;14;35.3921557665;2;17.625;17.5;15;25.0;
62;5;23.9632339478;27.5;14;35.4563041925;2;17.625;17.5;16;25.0;
63;5;23.6499996185;28.2281532288;15;35.5224741697;2;17.625;17.5;16;25.0;
64;5;23.6499996185;28.2612380981;15;35.5906432867;2;17.625;17.5;16;25.0;
65;5;23.6499996185;28.2953224182;15;35.6607804298;2;17.625;17.5;17;25.0;
66;5;24.0236759186;27.5;16;35.7328453064;3;17.625;17.5;14;35.0;
67;5;23.6499996185;28.3664226532;16;35.8067884445;3;18.625;18.5;14;35.3999996185;
68;5;24.0565280914;27.5;17;36.8825509548;3;19.625;19.5;15;35.7743997574;
69;6;24.6499996185;29.4412765503;16;36.9600640535;3;20.625;20.5;14;36.1219387054;
70;6;25.6499996185;30.4800319672;15;37.0392494202;3;21.625;21.5;14;36.4420347214;
71;6;25.6499996185;31.5196247101;15;37.120018959;3;22.625;22.5;16;36.7347183228;
72;6;26.1270046234;31.5;16;37.2022752762;3;23.625;22.5;16;37.0005426407;
73;6;26.1455116272;32.5;16;37.2859115601;3;24.625;22.5;16;37.2404880524;
74;6;26.1643295288;33.2000007629;16;37.3708124161;3;23.1332206726;23.5;15;37.4558610916;
75;6;26.1834316254;33.2000007629;15;37.4568536282;3;22.2301368713;24.5;13;37.6481971741;
76;6;25.6499996185;34.2000007629;12;38.827609539;3;21.3166885376;25.5;12;37.8191757202;
77;7;26.5044631958;33.7210006714;8;52.791519165;3;12.625;21.5;10;25.0;
78;7;25.0910015106;37.1324119568;8;54.0243515968;3;13.625;19.5;10;25.0;
79;7;26.1592674255;39.9303741455;9;55.0712003708;3;14.625;18.5;10;25.0;
80;7;27.965089798;40.6962051392;9;55.819251895;3;15.625;17.5;11;25.0;
81;7;29.2999992371;40.8090820312;10;56.3547335863;3;16.625;17.5;11;25.0;
82;7;30.089515686;40.8320960999;10;56.8566384315;3;17.625;17.5;11;25.0;
83;8;31.3828678131;42.8554878235;9;58.153840065;3;17.625;17.5;11;25.0;
84;8;29.5499992371;46.0;10;58.4671791792;3;17.625;17.5;11;26.0;
85;9;29.2999992371;50.9033813477;9;58.7885547876;3;17.8500003815;18.0;11;26.7800006866;
86;9;28.5999984741;53.1487541199;9;59.1174086332;3;18.0255012512;18.3899993896;11;28.3745174408;
87;9;28.2999992371;57.2024726868;10;59.4531444311;3;19.1592674255;19.6872596741;11;28.8394846916;
88;9;28.2999992371;60.2276153564;11;59.7951359749;3;20.2593841553;20.9097423553;11;29.0401959419;
89;9;28.2999992371;63.2530670166;12;60.1427344084;3;20.5340423584;22.0;10;29.0605818033;
90;10;28.2999992371;67.0626373291;11;60.49527812;3;20.5386295319;23.0;11;29.0811508894;
91;10;28.2999992371;69.0918807983;11;60.8520977497;3;20.543258667;24.0;11;29.1018965244;
92;10;28.2999992371;73.1534881592;12;61.2125248909;3;20.5479259491;24.0;11;29.1228116751;
93;10;28.2999992371;75.9228057861;13;61.5758942366;3;20.5526313782;24.0;12;29.1438889503;
94;10;29.2999992371;76.978729248;15;61.9415490627;4;20.5573749542;24.0;11;29.1651208401;
95;10;30.2999992371;78.097442627;14;62.3088425398;4;20.2999992371;24.5825614929;11;29.1864993572;
96;10;31.2999992371;79.2136459351;15;62.6771380901;4;20.2999992371;24.5932502747;11;29.2080165148;
97;11;32.2999992371;80.3270874023;14;63.0458089113;4;20.2999992371;24.6040077209;11;29.2296639681;
98;11;30.2999992371;82.1937866211;17;63.4142360687;4;18.2999992371;25.6148319244;11;29.2514331341;
99;11;31.2999992371;83.2733917236;17;63.7818044424;4;17.2999992371;26.6257171631;11;29.2733153105;
100;11;32.2999992371;84.648727417;18;64.1479028463;4;16.2999992371;27.6366577148;11;29.2953014374;
