Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;2;8.0;10.1999998093;4;22.0;1;8.0;10.0;5;20.0;
4;2;8.29999923706;10.5;4;22.8800001144;1;8.0;10.0;5;20.0;
5;2;8.43200016022;10.9200000763;4;23.6113276482;2;8.0;10.1999998093;4;21.0;
6;2;9.51926612854;11.2650718689;4;24.2101585865;2;9.22500038147;10.0;4;21.1200000048;
7;2;10.4472866058;11.543302536;4;24.6954506636;2;9.75199985504;10.0;4;21.2530560493;
8;2;10.5564756393;11.7641716003;4;25.3333948851;2;9.78193759918;10.0;4;21.8127820492;
9;2;10.7000141144;12.0549411774;4;25.8475414515;2;9.90787601471;10.1999998093;4;22.3170127869;
10;2;10.8156967163;12.2827939987;4;26.2603958845;2;10.0213279724;10.3632001877;4;22.7783694267;
11;2;10.9085893631;12.4589796066;5;26.4049614668;2;10.1251335144;10.4951858521;4;24.1197800636;
12;2;13.8293056488;12.5;5;26.4695199728;2;10.4269514084;11.0209560394;5;25.3230593204;
13;2;15.8293056488;12.5;5;26.5360963345;2;12.264793396;11.4571752548;4;26.4056642056;
14;2;16.8728790283;12.5;5;26.6046662331;2;14.264793396;11.8107032776;4;27.3911669254;
15;2;17.8883075714;12.5;5;26.6751966476;2;16.264793396;12.0916318893;4;28.3050293922;
16;2;18.9041748047;12.5;5;26.7476456165;2;17.5513782501;12.3113050461;4;29.1714119911;
17;2;19.9204769135;12.5;5;26.8219617605;2;18.6700057983;12.4808797836;4;29.790178299;
18;2;20.0349407196;12.5;6;26.8980840445;2;19.8006229401;12.5;4;30.4229521751;
19;2;20.0520687103;12.5;6;26.9759418964;2;20.8451652527;12.5;5;31.1049995422;
20;2;20.0695877075;12.5;6;27.0554549694;2;20.9986248016;12.5;5;31.8311891556;
21;2;20.0874767303;12.5;7;27.1365332603;2;21.1620178223;12.5;5;32.5941519737;
22;2;20.10572052;12.5;6;27.2190775871;2;21.3336849213;12.5;4;33.38438797;
23;2;19.625;13.165722847;6;27.3029792309;2;21.5114879608;12.5;4;34.1905984879;
24;2;20.1431694031;12.5;6;27.3881208897;2;21.6928844452;12.5;5;35.0002355576;
25;2;17.625;14.2164363861;5;27.4743769169;3;21.8750534058;12.5;3;35.8002309799;
26;2;16.625;15.242313385;4;27.5616140366;3;19.8750534058;13.5;2;36.5778226852;
27;2;16.2013626099;15.5;3;27.649692297;3;19.625;14.5;2;37.3213710785;
28;2;15.2211809158;16.5;3;27.7384650707;3;19.625;15.5;2;38.0210561752;
29;2;14.6161546707;17.5;2;27.827780962;3;20.625;13.5;2;38.6693668365;
30;2;14.6362504959;18.5;2;27.9174842834;3;19.625;14.5;2;39.2613372803;
31;2;14.6564340591;19.5;2;28.0074162483;3;18.625;13.5;2;39.7945203781;
32;2;15.0;18.5;2;28.0974156857;3;18.625;13.5;2;40.2687559128;
33;2;16.0;18.048707962;2;28.1873207092;3;17.625;13.5;2;40.6857824326;
34;2;17.0;17.0936603546;2;28.2769699097;3;17.625;14.5;3;41.0487861633;
35;2;15.7373180389;16.5;2;28.3662028313;3;16.625;13.5;3;41.3619327545;
36;2;14.7573957443;17.5;2;28.4548618793;3;17.625;14.5;3;41.6299514771;
37;2;14.77734375;18.5;2;28.5427927971;3;16.625;13.5;3;41.8577899933;
38;2;14.7971286774;19.5;3;28.6298465729;3;16.625;13.5;3;42.0;
39;2;14.8167152405;20.5;3;28.7158794403;3;17.625;14.5;5;42.0;
40;2;14.8360729218;21.5;3;28.8007545471;3;18.625;15.5;5;42.0;
41;2;14.8551692963;22.5;4;28.884342432;3;19.625;16.5;5;42.0;
42;2;14.8739776611;23.5;4;28.96652174;3;19.625;17.5;6;42.0;
43;2;14.8924674988;24.5;6;29.0471801758;3;19.625;18.5;7;42.0;
44;2;15.910615921;22.5;6;29.1262145042;3;19.625;19.5;7;42.0;
45;2;16.0;22.5;7;29.2035307884;3;19.625;20.5;8;42.0;
46;2;14.9457950592;22.5;7;29.2790460587;3;20.625;18.5;8;42.0;
47;2;15.0;21.5;9;29.3526864052;3;21.625;18.5;8;42.0;
48;2;16.0;21.5;9;29.4243888855;3;22.625;19.5;8;42.0;
49;2;17.9954872131;21.5;9;29.4941000938;3;23.4500007629;20.5;7;42.0;
50;2;19.0111732483;21.5;9;29.561776638;3;23.4500007629;21.5;9;42.0;
51;2;20.0263996124;22.5;10;29.6273851395;3;23.4500007629;22.5;9;42.0;
52;2;20.6661605835;22.5;10;29.6909012794;3;23.4500007629;22.5;9;42.0;
53;2;20.6804523468;22.5;11;29.7523097992;3;23.4500007629;22.5;10;42.0;
54;2;20.6942691803;22.5;12;29.811604023;3;23.4500007629;22.5;8;42.0;
55;2;20.707611084;22.5;12;29.8687849045;3;23.4500007629;22.5;8;42.0;
56;2;20.7204761505;22.5;12;29.9238615036;3;23.4500007629;22.5;8;42.0;
57;2;20.7328681946;22.5;13;29.9768490791;3;23.4500007629;22.5;9;42.0;
58;2;20.7447910309;22.5;14;30.0;3;23.4500007629;22.5;9;42.0;
59;2;20.75;22.5;14;30.0;3;23.4500007629;22.5;9;42.0;
60;3;20.75;22.5;14;30.0;3;23.4500007629;22.5;9;42.0;
61;3;20.75;22.5;14;30.0;3;23.4500007629;22.5;9;42.0;
62;3;20.75;22.5;15;30.0;3;23.4500007629;22.5;10;42.0;
63;3;20.75;22.5;16;30.0;4;23.4500007629;22.5;9;42.0;
64;3;20.75;22.5;17;30.0;4;23.4500007629;22.5;9;42.0;
65;4;20.75;22.5;15;45.0;4;23.4500007629;22.5;10;42.0;
