Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;2;6.0;12.1999998093;3;21.0;
2;2;7.0;11.1999998093;3;21.0;2;7.15000009537;11.0;3;21.0900000334;
3;2;8.14999961853;10.0;3;22.0299999714;2;8.16349983215;10.0;3;21.1871190071;
4;2;8.30449962616;10.5;3;22.900591135;2;8.17806816101;10.0;3;21.2917383909;
5;2;8.43508911133;10.9200000763;3;23.6219098568;2;8.19376087189;10.0;3;21.4042263031;
6;2;9.52164745331;11.2650718689;3;24.2101223469;2;9.31595134735;10.0;3;21.5249304771;
7;2;10.4472780228;11.543302536;3;24.6841782331;2;9.84310913086;10.0;3;21.6541694403;
8;2;10.5539398193;11.7641716003;3;25.3101495504;2;9.87218856812;10.0;3;22.2087649107;
9;2;10.6947841644;12.0549411774;3;25.8114621639;2;9.99697208405;10.1999998093;3;22.7014135122;
10;2;10.8075790405;12.2827939987;3;26.2106050253;2;10.1078176498;10.3632001877;3;23.1436295509;
11;2;10.8973855972;12.4589796066;3;26.3405687809;2;10.2073163986;10.4951858521;3;24.4502608776;
12;2;13.8181018829;12.5;3;26.3896260262;2;10.5013093948;11.0209560394;3;25.6018667221;
13;2;15.8181018829;12.5;3;26.4397966862;2;12.3275251389;11.4571752548;3;26.6129477024;
14;2;16.8512115479;12.5;4;26.4910563231;2;14.3275251389;11.8107032776;3;27.5041275024;
15;3;17.862745285;12.5;3;26.5433766842;2;16.3275241852;12.0916318893;3;28.2981133461;
16;3;18.8745155334;12.5;4;26.5967253447;2;17.5498218536;12.3113050461;3;29.0167398453;
17;3;19.8865184784;12.5;4;26.6510663033;2;18.6352043152;12.4808797836;3;29.4582490921;
