Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.0;10.0;4;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.0;10.0;4;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;9.0;10.0;4;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;9.5;10.0;4;20.0;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;9.5;10.1999998093;3;21.3999996185;
9;1;10.4247236252;12.0549411774;5;24.5655879974;2;9.81500053406;10.1999998093;3;21.8264003992;
10;1;10.5272569656;12.2827939987;5;24.9179592133;2;9.91094017029;10.3632001877;3;22.1992716789;
11;1;10.6065406799;12.4589796066;6;25.0;2;9.99483585358;10.4951858521;3;23.4054436684;
12;1;12.5272569656;12.5;5;25.0;2;10.2662248611;11.0209560394;4;24.4501843452;
13;1;13.5272569656;12.5;5;25.0;2;12.0683965683;11.4571752548;4;25.3486692905;
14;1;14.5272569656;12.5;5;25.0;2;14.0683965683;11.8107032776;4;26.1225088835;
15;1;15.5272569656;12.5;5;25.0;2;16.0683956146;12.0916318893;4;26.7957427502;
16;1;16.527256012;12.5;5;25.0;2;17.2117881775;12.3113050461;4;27.3919057846;
17;1;17.527256012;12.5;5;25.0;2;18.2696170807;12.4808797836;4;27.7113106251;
18;1;17.625;12.5;5;25.0;2;19.3328781128;12.5;4;28.0173821449;
19;1;17.625;12.5;6;25.0;2;20.3039112091;12.5;5;28.3487696648;
20;1;17.625;12.5;7;25.0;2;20.3784732819;12.5;6;28.7054548264;
21;1;17.625;12.5;7;25.0;2;20.4587268829;12.5;6;29.0869145393;
22;1;17.625;12.5;7;25.0;2;20.5445556641;12.5;5;29.4920539856;
23;1;17.625;12.5;7;25.0;2;20.6357116699;12.5;5;29.9191560745;
24;1;17.625;12.5;8;25.0;2;20.7318096161;12.5;5;30.3658571243;
25;1;17.625;12.5;9;25.0;2;20.8323173523;12.5;5;30.8291530609;
26;1;17.625;12.5;9;25.0;2;20.9365596771;12.5;5;31.3054442406;
27;1;17.625;12.5;9;25.0;2;21.0437240601;12.5;5;31.790620327;
28;1;17.625;12.5;10;25.0;2;21.1528892517;12.5;5;32.2801818848;
29;1;17.625;12.5;10;25.0;2;21.2630405426;12.5;5;32.7693967819;
30;1;17.625;12.5;11;25.0;2;21.3731136322;12.5;5;33.2534770966;
31;2;17.625;12.5;8;53.75;2;19.625;13.5;5;33.7277650833;
32;2;16.625;13.5;8;55.7625007629;2;19.625;14.5;5;34.187912941;
33;2;16.625;14.5;8;57.2967796326;2;19.625;15.5;5;34.6300430298;
34;2;16.625;15.5;8;58.4120597839;2;19.625;16.5;6;35.0508718491;
35;2;16.625;16.5;8;59.1932144165;2;19.625;17.5;6;35.4477939606;
36;2;17.0;17.5;8;59.725528717;2;20.625;15.5;6;35.8189210892;
37;2;18.0;18.5;8;59.75;2;21.625;14.5;6;36.1630792618;
38;2;19.0;19.5;8;59.75;2;22.1366920471;13.5;6;36.4797668457;
39;2;20.0;20.5;9;59.75;2;20.2079467773;13.5;6;36.7690839767;
40;2;21.0;21.5;9;59.75;2;19.2079467773;13.5;6;37.0316419601;
41;2;22.0;22.5;9;59.75;2;18.2079467773;13.5;7;37.2684679031;
42;2;23.0;23.5;10;59.75;2;18.2079467773;14.5;7;37.4809007645;
43;2;24.0;24.5;11;59.75;2;17.4332027435;15.5;7;37.6704978943;
44;2;25.4249992371;22.5;11;59.75;2;16.8508625031;16.5;6;37.8389520645;
45;2;24.4249992371;23.5;12;59.75;2;16.8887634277;17.5;7;37.9880180359;
46;2;24.4249992371;25.5;13;59.75;2;17.9223041534;18.5;8;38.0;
47;2;24.4249992371;27.5;14;59.75;2;18.9249992371;19.5;9;38.0;
48;2;24.4249992371;29.5;14;59.75;2;19.9249992371;20.5;11;38.0;
49;2;24.4249992371;31.5;15;59.75;2;20.9249992371;21.5;11;38.0;
50;2;24.4249992371;33.5;15;59.75;2;21.9249992371;22.5;11;38.0;
51;2;24.4249992371;34.5;16;59.75;3;23.5499992371;23.5;11;39.0;
52;2;25.4249992371;32.5;18;59.75;3;24.5499992371;24.5;11;39.1299999952;
53;2;24.4249992371;33.5;18;59.75;3;24.8042488098;25.5;12;39.2754310369;
54;2;24.4249992371;34.5;18;59.75;3;24.836971283;26.5;12;39.4377241135;
55;2;25.4249992371;32.5;18;59.75;3;24.8734874725;27.5;12;39.6183350086;
56;2;24.4249992371;33.5;18;59.75;3;24.5499992371;28.3091678619;12;39.8187118769;
57;2;24.4249992371;34.5;18;59.75;4;24.5499992371;28.4093551636;11;40.0402543545;
58;2;25.4249992371;32.5;18;59.75;5;25.0090560913;27.5;11;40.2842636108;
59;2;24.4249992371;33.5;18;59.75;5;24.5499992371;27.5;11;40.5518820286;
60;2;24.4249992371;34.5;18;59.75;5;25.1241722107;27.5;11;40.8440244198;
61;2;25.4249992371;32.5;20;59.75;5;24.5499992371;28.5;11;41.1613030434;
62;2;24.4249992371;33.5;22;59.75;5;25.2612915039;27.5;11;41.5039470196;
63;2;24.4249992371;34.5;22;59.75;5;24.5499992371;28.5;11;41.871723175;
64;2;25.4249992371;32.5;22;59.75;5;24.5499992371;29.4358615875;12;43.263862133;
65;2;24.4249992371;33.5;23;59.75;5;25.5499992371;30.6319313049;12;43.7189974785;
66;2;24.4249992371;34.5;23;59.75;5;27.5499992371;29.6319313049;12;44.196310997;
