Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;2;8.0;10.1999998093;5;21.0;
4;1;8.14999961853;10.5;5;21.8400001526;2;8.14999961853;10.0;5;21.0599999428;
5;1;8.27600002289;10.9200000763;4;22.5301437378;2;8.15900039673;10.0;5;21.1229639053;
6;1;9.27600002289;11.2650718689;4;23.086605072;2;9.25266647339;10.0;5;21.1889609098;
7;1;10.194486618;11.543302536;4;23.5283432007;2;9.76751613617;10.0;5;21.2580518723;
8;2;10.2938766479;11.9641714096;3;25.1098823547;2;9.7830619812;10.0;5;21.7428686619;
9;2;10.6497240067;12.0549411774;3;25.6955879927;2;9.89214611053;10.1999998093;5;22.1586660147;
10;2;10.7815065384;12.2827939987;3;26.1933902502;2;9.98569965363;10.3632001877;4;22.5167047977;
11;2;10.8935127258;12.4589796066;4;26.4377241135;2;10.0662584305;10.4951858521;4;23.6975815296;
12;2;13.8142290115;12.5;4;26.6183350086;2;10.3319559097;11.0209560394;4;24.7081744671;
13;2;15.8142290115;12.5;3;26.8187118769;2;10.5593395233;11.4571752548;4;25.5624349117;
14;2;16.936466217;12.5;3;27.0402543545;2;13.3630409241;11.8107032776;4;26.2807190418;
15;2;17.9863147736;12.5;3;27.2842636108;2;15.3630409241;12.0916318893;4;26.8858177662;
16;2;19.0412158966;12.5;3;27.5518820286;2;16.4686527252;12.3113050461;4;27.4000668526;
17;2;20.1014289856;12.5;3;27.8440244198;2;17.5080490112;12.4808797836;4;27.6226844788;
18;2;20.2649059296;12.5;3;28.1613030434;2;18.549533844;12.5;4;27.8161680698;
19;2;20.3362922668;12.5;3;28.5039470196;2;19.5930690765;12.5;4;28.018476963;
20;2;20.4133872986;12.5;5;28.871723175;2;20.3041572571;12.5;4;28.2292125225;
21;2;20.496137619;12.5;5;29.263862133;2;20.3515720367;12.5;4;28.447855711;
22;2;20.5843696594;12.5;5;29.6789975166;2;20.40076828;12.5;4;28.6737642288;
23;2;20.6777744293;12.5;5;30.1151270866;2;20.4515972137;12.5;4;28.9061751366;
24;2;20.7759037018;12.5;6;30.5695996284;2;20.5038890839;12.5;4;29.1442108154;
25;2;20.8781604767;12.5;7;31.0391392708;2;20.5574474335;12.5;5;29.3868870735;
26;2;19.625;13.5;7;31.5199065208;2;20.6120491028;12.5;5;29.6331281662;
27;2;20.625;12.5;7;32.007601738;2;20.6674537659;12.5;5;29.8817820549;
28;2;21.2017097473;12.5;8;32.4976010323;2;20.723400116;12.5;5;30.1316423416;
29;3;19.625;13.5;7;32.9851250648;2;20.7796192169;12.5;5;30.3814692497;
30;3;20.625;12.5;9;33.465420723;2;20.8358306885;12.5;4;30.6300139427;
31;3;19.625;13.5;8;33.9339466095;2;20.8917541504;12.5;4;30.8760447502;
32;3;20.625;12.5;8;34.3865451813;2;20.9471092224;12.5;4;31.1183700562;
33;4;19.625;13.5;5;44.8195896149;2;19.625;13.5;4;31.3558626175;
34;4;19.8344078064;14.5;5;45.6300888062;2;19.625;14.5;4;31.5874791145;
35;4;19.9267692566;15.5;5;46.3901538849;2;19.625;15.5;4;31.8122782707;
36;4;20.0135440826;16.5;5;47.0969562531;2;19.625;15.9061393738;4;32.0294346809;
37;4;20.469379425;17.5;5;47.7490444183;2;20.625;13.9061393738;4;32.2382488251;
38;4;21.1185340881;18.5;5;48.3462247849;2;21.2536067963;12.9061393738;4;32.4381513596;
39;4;21.2529010773;19.5;5;48.8893890381;2;19.625;13.9061393738;5;32.6287055016;
40;4;21.3751144409;20.5;6;49.3803262711;2;20.625;12.5;5;32.8096046448;
41;4;20.4291000366;19.5;6;49.8215198517;2;21.3821601868;12.5;5;32.9806656837;
42;4;20.477558136;19.5;7;50.2159528732;2;21.4206504822;12.5;6;33.1418218613;
43;4;21.5208358765;20.5;8;50.5669326782;2;21.4569091797;12.5;6;33.2931118011;
44;4;22.7525596619;20.5;8;50.8779373169;2;21.4909496307;12.5;6;33.4346656799;
45;4;23.8225364685;21.5;9;51.0;2;19.5228004456;13.5;6;33.566696167;
46;4;24.8499984741;23.5;8;51.0;2;18.625;15.5;6;33.6894826889;
47;4;25.8499984741;25.5;8;51.0;2;19.625;17.5;6;33.8033599854;
48;4;26.8499984741;27.5;8;51.0;2;19.625;19.5;6;33.9087047577;
49;4;27.4749984741;27.5;8;51.0;2;19.625;21.5;7;34.0;
50;4;27.4749984741;27.5;7;51.0;2;18.625;23.5;6;34.0;
51;4;27.4749984741;27.5;7;51.0;2;18.625;24.5;6;34.0;
52;4;27.4749984741;27.5;8;51.0;2;17.6499996185;25.5;6;34.0;
53;4;27.4749984741;27.5;10;51.0;2;16.6499996185;26.5;6;34.0;
54;4;27.4749984741;27.5;9;51.0;2;16.0249996185;27.5;7;34.0;
55;4;27.4749984741;27.5;7;51.0;2;16.0249996185;28.5;7;34.0;
56;4;27.4749984741;27.5;8;51.0;2;16.0249996185;29.5;7;34.0;
57;4;27.4749984741;27.5;8;51.0;2;16.0249996185;30.5;7;34.0;
58;4;27.4749984741;27.5;8;51.0;2;16.0249996185;31.5;7;34.0;
59;4;25.4749984741;28.5;9;51.0;2;16.0249996185;32.5;8;34.0;
60;4;24.4749984741;29.5;9;51.0;2;16.0249996185;33.5;8;34.0;
61;4;23.4749984741;30.5;9;51.0;2;16.0249996185;34.5;8;34.0;
62;4;22.4749984741;31.5;9;51.0;2;17.0249996185;32.5;11;34.0;
63;5;21.8499984741;32.5;11;51.0;2;16.0249996185;33.5;12;34.0;
