Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;2;8.0;10.1999998093;4;22.0;1;8.0;10.0;5;20.0;
4;2;8.29999923706;10.5;4;23.0000001192;1;8.0;10.0;4;20.0;
5;2;8.44999980927;10.9200000763;4;23.8738876581;2;8.0;10.1999998093;3;21.0;
6;2;9.57834243774;11.2650718689;4;24.6407289505;2;9.22500038147;10.0;3;21.0900000334;
7;2;10.5441646576;11.543302536;4;25.32251513;2;9.74524974823;10.0;3;21.1871190071;
8;2;10.6975650787;11.7641716003;3;26.194814682;2;9.76710128784;10.0;3;21.7036092281;
9;2;10.8938331604;12.0549411774;3;26.9823386669;2;9.88331222534;10.1999998093;3;22.1564130783;
10;2;11.0710258484;12.2827939987;3;27.7113182545;2;9.98519229889;10.3632001877;3;22.557236433;
11;2;11.2350463867;12.4589796066;4;28.2181351185;2;10.075378418;10.4951858521;3;23.8035871983;
12;2;14.1557626724;12.5;4;28.6938354969;2;10.3558073044;11.0209560394;4;24.8916251659;
13;2;16.1557617188;12.5;4;29.222281456;2;12.1677207947;11.4571752548;4;25.8364036083;
14;2;17.4772701263;12.5;4;29.8040156364;2;14.1677207947;11.8107032776;4;26.6592981815;
15;2;18.6081600189;12.5;4;30.4379529953;2;16.1677207947;12.0916318893;4;27.3839819431;
16;2;19.7507953644;12.5;4;31.1210713387;2;17.3441429138;12.3113050461;4;28.0334718227;
17;2;20.9044971466;12.5;2;31.8481888771;2;18.4139690399;12.4808797836;4;28.407397747;
18;2;21.1658420563;12.5;3;32.6118860245;2;19.4894981384;12.5;4;28.7683298588;
19;2;21.3376750946;12.5;3;33.4026174545;2;20.4728736877;12.5;5;29.1538929939;
20;2;21.5155887604;12.5;3;34.2090492249;2;20.5596256256;12.5;5;29.562889576;
21;3;21.6970367432;12.5;3;35.018611908;2;20.6516494751;12.5;5;29.9934945107;
22;3;21.8791885376;12.5;3;35.818236351;2;20.7485351562;12.5;5;30.4432339668;
23;3;22.0591030121;12.5;3;36.5951766968;3;20.8497276306;12.5;4;30.9089989662;
24;3;22.233915329;12.5;3;37.3378276825;3;20.9545249939;12.5;5;31.3870959282;
25;3;22.4010124207;12.5;2;38.0364170074;4;21.0620956421;12.5;4;31.8733391762;
26;3;20.5581932068;13.5;2;38.6834907532;4;21.1715011597;12.5;4;32.36317873;
27;3;19.5581932068;13.5;2;39.274140358;4;21.2817153931;12.5;4;32.8518595695;
28;3;18.5581932068;13.5;2;39.8059749603;4;21.3916683197;12.5;4;33.3346033096;
29;3;18.5581932068;14.5;2;40.278881073;4;21.5002861023;12.5;4;33.8067913055;
30;3;18.0627479553;15.5;3;40.6946372986;4;21.6065273285;12.5;4;35.2641468048;
31;3;17.0627479553;14.5;3;41.0564556122;4;22.7094326019;13.0;4;35.832882762;
32;3;17.0627479553;14.5;3;41.3685207367;4;21.7094326019;13.5;4;36.3952583075;
33;3;17.625;15.5;3;41.6355705261;4;20.9964046478;13.5;4;36.9502182007;
34;3;18.625;16.5;3;41.8625507355;4;20.9484882355;13.5;4;37.4974529743;
35;3;17.625;15.5;3;42.0;4;22.625;13.3091678619;5;38.0373541117;
36;3;17.625;15.5;4;43.0;4;22.0342102051;13.5;5;38.5709273815;
37;3;19.625;17.2000007629;4;43.0700000525;4;21.0840568542;13.5;5;39.0996665955;
38;3;21.625;18.2490005493;4;43.1441510916;4;22.1389598846;14.5;5;39.6254036427;
39;3;21.625;19.3009052277;4;43.2225923538;4;21.625;16.5;5;40.1501395702;
40;3;21.625;20.3558158875;5;43.305452466;4;22.625;14.9220123291;5;40.6758694649;
41;3;21.625;21.413816452;5;43.3928465843;4;22.3362922668;13.5;5;41.2044093609;
42;3;22.625;19.4749927521;6;43.4848741293;4;23.4826049805;13.5;5;41.7372331619;
43;3;23.625;20.4749927521;5;43.5816155672;4;22.4826049805;15.4358615875;6;42.263862133;
44;3;24.625;22.4749927521;6;43.6831297874;5;24.4419727325;18.4358615875;5;42.6789975166;
45;4;25.4500007629;24.4749927521;5;43.7894508839;5;25.5353775024;21.4358615875;5;43.1151270866;
46;4;25.4500007629;26.4749927521;5;43.9005856514;5;25.7009048462;24.4358615875;5;43.5695996284;
47;4;25.4500007629;28.4749927521;6;44.0165102482;5;25.8031597137;26.5;5;44.0391392708;
48;4;25.4500007629;28.9115562439;6;44.1371679306;5;25.9088058472;27.5;5;44.5199065208;
49;4;25.4500007629;28.9960174561;6;44.2624664307;5;26.0169792175;27.5;5;45.007601738;
50;4;25.4500007629;29.0837268829;8;44.3922762871;5;26.1267108917;27.5;5;45.4976010323;
51;4;25.4500007629;29.1745929718;7;44.5264284611;5;26.2369613647;27.5;6;45.9851250648;
52;4;25.4500007629;29.2684993744;8;44.6647143364;5;26.3466529846;27.5;6;46.465420723;
53;4;25.4500007629;29.3652992249;9;44.8068845272;5;26.4547195435;27.5;6;46.9339466095;
54;4;25.4500007629;29.4648189545;10;44.9526493549;5;26.5601387024;27.5;6;47.3865451813;
55;4;25.4500007629;29.5668544769;11;45.1016800404;5;26.6619720459;27.5;6;47.8195896149;
56;4;25.4500007629;29.6711769104;11;45.2536101341;5;26.7594070435;27.5;6;48.2300891876;
57;4;25.4500007629;29.7775268555;13;45.408039093;5;26.851770401;27.5;6;48.6157541275;
58;4;25.4500007629;29.8856277466;13;45.5645349026;5;26.9385452271;27.5;6;48.9750175476;
59;4;25.4500007629;29.995174408;14;45.722638607;5;27.0193786621;27.5;7;49.307009697;
