Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;9.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;9.5;10.0;4;20.0;
8;1;10.2938766479;11.7641716003;5;24.1098823547;1;9.5;10.0;4;20.3999996185;
9;1;10.4247236252;12.0549411774;5;24.5655879974;1;9.59000015259;10.1999998093;3;20.7264003754;
10;1;10.5272569656;12.2827939987;5;24.9179592133;2;9.66343975067;10.5631999969;2;21.9903717041;
11;1;10.6065406799;12.4589796066;6;25.0;2;9.94783401489;10.4951858521;2;23.1719120741;
12;1;12.5272569656;12.5;6;25.0;2;10.2136802673;11.0209560394;2;24.1897815466;
13;1;13.5272569656;12.5;6;25.0;2;12.0098056793;11.4571752548;2;25.0591306686;
14;1;14.5272569656;12.5;6;25.0;2;14.0098056793;11.8107032776;2;25.8015987873;
15;1;15.5272569656;12.5;6;25.0;2;16.0098056793;12.0916318893;2;26.441321969;
16;1;16.527256012;12.5;6;25.0;2;17.1320438385;12.3113050461;2;27.0020139217;
17;1;17.527256012;12.5;6;25.0;2;18.1818904877;12.4808797836;2;27.2842636108;
18;1;17.625;12.5;6;25.0;2;19.2367935181;12.5;2;27.5518820286;
19;1;17.625;12.5;7;25.0;2;20.1991729736;12.5;2;27.8440244198;
20;1;17.625;12.5;8;25.0;2;20.2649059296;12.5;2;28.1613030434;
21;1;17.625;12.5;8;25.0;2;20.3362922668;12.5;4;28.5039470196;
22;1;17.625;12.5;9;25.0;2;20.4133872986;12.5;4;28.871723175;
23;1;17.625;12.5;9;25.0;2;20.496137619;12.5;4;29.263862133;
24;1;17.625;12.5;9;25.0;2;20.5843696594;12.5;4;29.6789975166;
25;1;17.625;12.5;9;25.0;2;20.6777744293;12.5;4;30.1151270866;
26;1;17.625;12.5;9;25.0;2;20.7759037018;12.5;6;30.5695996284;
27;1;17.625;12.5;9;25.0;2;20.8781604767;12.5;6;31.0391392708;
28;1;17.625;12.5;9;25.0;2;19.625;13.5;6;31.5199065208;
29;2;17.625;12.5;7;37.75;2;20.625;12.5;7;32.007601738;
30;2;16.625;13.5;7;38.3874998093;2;19.2017097473;13.5;7;32.4976010323;
31;2;16.625;14.5;7;38.9715299606;2;18.625;13.5;5;32.9851250648;
32;3;16.625;15.5;6;39.4994401932;2;17.625;13.5;6;33.465420723;
33;3;16.625;16.5;6;39.9707527161;2;17.625;13.5;6;33.9339466095;
34;3;17.0;17.5;6;40.3868265152;2;16.625;13.5;6;34.3865451813;
35;3;18.0;18.5;7;40.7504434586;2;16.625;14.5;6;34.8195896149;
36;4;20.0;20.0;6;42.0653820038;2;16.2094078064;15.5;6;35.2300891876;
37;4;22.0;21.0;6;42.5060213804;2;16.3017692566;16.5;6;35.6157541275;
38;4;23.0;22.0849990845;6;42.9339199066;2;16.3885440826;17.5;6;35.9750175476;
39;4;23.4551544189;23.1834564209;6;43.3442704678;2;16.469379425;18.5;6;36.307009697;
40;4;23.5375003815;24.2971343994;6;43.6058222055;2;16.5440769196;19.5;5;36.6115064621;
41;4;23.5375003815;25.4279117584;6;43.9054293633;2;16.6125888824;20.5;5;36.8888463974;
42;4;24.5375003815;23.57771492;6;44.2469480038;2;16.6749916077;21.5;6;37.1398382187;
43;4;23.5375003815;24.7484741211;6;44.6340510845;2;16.731464386;22.5;6;37.3656587601;
44;5;23.5375003815;25.9420261383;6;55.0700027943;2;16.7822723389;23.5;6;37.5677556992;
45;6;25.5375003815;25.1600017548;5;56.9573786259;2;16.8277454376;24.5;6;37.747756958;
46;6;29.3941612244;28.1600017548;5;57.9796456099;2;17.8682441711;22.5;7;37.9073896408;
47;6;31.5157432556;31.1600017548;5;59.0386157036;2;16.9041633606;23.5;7;38.0;
48;6;33.2007102966;34.1600036621;6;60.1329473257;3;18.9249992371;23.5;6;39.0;
49;6;33.1469497681;37.1600036621;6;61.2599084377;3;20.9249992371;24.5;7;39.1299999952;
50;6;33.8353042603;40.1600036621;6;62.4150754213;3;22.1792507172;25.5;7;39.2754310369;
51;6;34.9043006897;39.5;7;63.5921803713;3;23.211971283;26.5;8;39.4377241135;
52;6;33.9792327881;41.5;8;65.7831503153;3;24.2484893799;27.5;8;39.6183350086;
53;6;35.0603790283;44.5;9;67.1183737516;3;24.5499992371;28.3091678619;9;39.8187118769;
54;6;35.1479644775;45.5;9;68.4651914835;4;24.5499992371;28.4093551636;9;40.0402543545;
55;6;35.8262748718;47.5;9;69.8143959045;4;25.0090579987;27.5;9;40.2842636108;
56;6;37.0072669983;50.5;12;71.053111434;4;25.0639591217;27.5;10;40.5518820286;
57;7;36.2048377991;51.5;11;72.2643667459;4;25.124174118;27.5;10;40.8440244198;
58;7;36.4197921753;53.5;12;73.4698681831;4;24.5499992371;28.5;10;41.1613030434;
59;7;36.6196365356;54.5999984741;12;74.6638982296;4;25.2612934113;27.5;11;41.5039470196;
60;7;35.871295929;53.5999984741;13;75.8428347111;5;24.5499992371;28.5;8;51.871723175;
61;9;36.1750831604;53.5999984741;11;77.004960537;5;25.5499992371;30.4358615875;8;52.6638617516;
62;10;37.4646759033;54.5999984741;9;114.40007019;5;26.5499992371;31.6319313049;9;53.453397274;
