Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;2;8.0;10.1999998093;4;21.0;
5;2;8.27600002289;11.1199998856;4;23.5301437378;2;8.14999961853;10.0;3;21.0299999714;
6;2;9.50100040436;11.2650718689;4;24.1066050529;2;9.23174953461;10.0;3;21.0605909824;
7;2;10.4239864349;11.543302536;4;24.5685391426;2;9.73863315582;10.0;3;21.091766119;
8;2;10.527920723;11.7641716003;4;25.180866003;2;9.74564743042;10.0;3;21.534434557;
9;2;10.6656951904;12.0549411774;4;25.6679409742;2;9.84524822235;10.1999998093;3;21.9046876431;
10;2;10.7752866745;12.2827939987;4;26.0522544384;2;9.92855453491;10.3632001877;3;22.2136896849;
11;2;10.8617572784;12.4589796066;5;26.1668007374;2;9.9980802536;10.4951858521;3;23.3236640692;
12;2;13.7824735641;12.5;5;26.1998585463;2;10.2478246689;11.0209560394;4;24.2565786839;
13;2;15.7824735641;12.5;5;26.233456254;2;12.0248346329;11.4571752548;4;25.0261526108;
14;2;16.8047847748;12.5;5;26.26758039;2;14.0248346329;11.8107032776;4;25.6525614262;
15;2;17.812461853;12.5;5;26.302216053;2;16.0248355865;12.0916318893;4;26.1584771872;
16;2;18.8202552795;12.5;5;26.3373470306;2;17.068403244;12.3113050461;4;26.5661897659;
17;2;19.527256012;12.5;5;26.3729559183;2;18.0838298798;12.4808797836;4;26.6749540567;
18;2;19.625;12.5;5;26.4090241194;2;19.0996990204;12.5;4;26.7473965883;
19;2;19.625;12.5;5;26.4455316067;2;20.018163681;12.5;4;26.8217064142;
20;2;19.625;12.5;7;26.4824572802;2;20.0348834991;12.5;4;26.8978226185;
21;2;19.625;12.5;7;26.5197787285;2;19.625;13.0693464279;4;26.9756746292;
22;2;19.625;12.5;8;26.5574725866;2;19.625;13.0927028656;4;27.0551822186;
23;3;19.625;12.5;7;26.5955142975;2;19.625;13.1165542603;4;27.1362555027;
24;3;19.625;12.5;7;26.633878231;2;20.1056575775;12.5;4;27.2187950611;
25;3;17.625;13.5;7;26.6725378036;3;20.1242294312;12.5;3;27.3026921749;
26;3;16.625;14.5;7;26.7114654779;3;20.1431064606;12.5;5;27.3878297806;
27;3;15.625;15.5;7;26.7506330013;4;20.1622619629;12.5;4;27.4740822315;
28;3;14.625;16.5;7;26.7900111675;4;20.1816692352;12.5;4;27.5613162518;
29;3;14.0;17.5;7;26.8295701742;4;19.625;13.5;4;27.6493918896;
30;3;14.0;18.5;7;26.8692797422;4;18.221113205;13.5;4;27.7381625175;
31;3;14.0;19.5;7;26.9091088772;4;17.2410869598;14.5;5;27.8274769783;
32;3;14.0;20.5;7;26.949026227;4;16.261182785;15.5;5;28.9171793461;
33;3;14.0;21.5;7;26.9890002012;4;16.2813644409;17.0;5;29.1371108294;
34;3;14.0;22.5;8;27.0289990902;4;16.6765995026;17.5;5;29.3725413084;
35;3;14.0;23.5;8;27.0689907074;4;16.9838218689;18.5;5;29.6247401237;
36;3;14.0;24.5;9;27.108943224;4;17.0405673981;19.5;9;29.895001173;
37;3;16.0;23.0;8;28.1488244534;5;16.7372493744;21.3091678619;6;45.1846126318;
38;3;16.0;23.5;9;28.2286028862;5;18.4092102051;20.5;6;46.2448163033;
39;3;16.2340011597;24.5;9;28.309431076;5;21.236333847;19.5;6;47.2461338043;
40;3;17.0;23.0405921936;10;28.3912796974;5;21.5139598846;20.5;6;48.1887245178;
41;3;16.2527999878;23.5;12;28.4741169214;5;22.8166503906;20.5;6;49.0758833885;
42;3;16.2625999451;24.5;12;28.5579084158;5;23.8360080719;20.9220123291;7;49.9130980968;
43;3;17.0;23.1059207916;12;28.6426172256;5;24.3362922668;20.5;8;50.7070980072;
44;3;16.2829933167;23.5;12;28.7282040119;6;24.4989128113;20.5;7;51.4649865627;
45;4;16.2935829163;24.5;10;43.8146269321;6;23.625;23.4358615875;8;52.1935343742;
46;4;18.0;23.1765155792;10;44.651840806;6;24.5355548859;23.6319313049;8;52.8049464226;
47;4;18.0;24.2011871338;10;45.4091728926;6;26.5533390045;24.6319313049;8;53.3183984756;
48;4;19.0;25.2264137268;10;46.0857391357;6;27.7216396332;26.6319313049;9;53.8483924866;
49;4;21.3384819031;26.2264137268;11;46.6840102673;6;28.8408889771;28.5;10;54.3915791512;
50;4;23.0;28.2264137268;13;47.2089428902;6;29.9631061554;30.5;11;54.9440555573;
51;4;25.3623752594;30.2264137268;13;47.6671084166;6;30.362411499;32.5;11;55.5014686584;
52;4;27.3746566772;32.2264137268;14;48.0659034252;6;30.4878292084;32.5;12;56.0591516495;
53;4;29.0;34.2264137268;15;48.4129166603;6;30.6133098602;32.5;13;56.6122913361;
54;4;31.024848938;32.5;15;48.6217571497;6;30.7377662659;32.5;14;57.1561102867;
55;4;31.625;33.4171905518;15;48.7136269808;6;30.860124588;32.5;14;57.6860518456;
56;4;32.1749992371;32.5;16;48.8056923151;6;30.9793605804;32.5;14;58.1979517937;
57;4;32.1749992371;32.5;16;48.8978805542;6;31.0945396423;32.5;15;58.6881842613;
58;4;32.1749992371;32.5;16;48.9901165962;6;31.2048416138;32.5;13;59.1537675858;
59;4;32.1749992371;32.5;16;49.0823242664;6;31.3095970154;32.5;13;59.5924272537;
60;4;32.1749992371;32.5;15;49.1744258404;6;31.4082946777;32.5;10;59.9750175476;
61;4;32.1749992371;32.5;15;49.2542052269;6;29.4943790436;33.5;11;60.307009697;
