Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.0;10.0;5;20.0;
5;2;8.27600002289;11.1199998856;3;23.5301437378;1;8.0;10.0;5;20.0;
6;2;9.50100040436;11.2650718689;3;24.1166050434;1;9.0;10.0;5;20.0;
7;2;10.4262361526;11.543302536;3;24.5889341831;1;9.5;10.0;5;20.0;
8;2;10.5325098038;11.7641716003;3;25.212254405;2;9.5;10.1999998093;4;21.3999996185;
9;2;10.6727571487;12.0549411774;3;25.7109264135;2;9.81500053406;10.1999998093;4;21.8264003992;
10;2;10.7849578857;12.2827939987;3;26.1074465513;2;9.91094017029;10.3632001877;4;22.1992716789;
11;2;10.8741750717;12.4589796066;4;26.2348128557;2;9.99483585358;10.4951858521;4;23.4054436684;
12;2;13.7948913574;12.5;4;26.2813059092;2;10.2662248611;11.0209560394;5;24.4501843452;
13;2;15.7948913574;12.5;4;26.328953743;2;12.0683965683;11.4571752548;4;25.3486692905;
14;2;16.8262710571;12.5;4;26.3777402639;2;14.0683965683;11.8107032776;4;26.1225088835;
15;2;17.8372478485;12.5;4;26.4276455641;2;16.0683956146;12.0916318893;4;26.7957427502;
16;2;18.8484764099;12.5;3;26.4786461592;2;17.2117881775;12.3113050461;4;27.3919057846;
17;2;19.8599510193;12.5;3;26.5307145119;2;18.2696170807;12.4808797836;4;27.7113106251;
18;2;19.9694099426;12.5;3;26.5838193893;2;19.3328781128;12.5;4;28.0173821449;
19;2;19.9813594818;12.5;3;26.6379255056;2;20.3039112091;12.5;5;28.3487696648;
20;2;19.625;12.9913778305;5;26.6929937601;2;20.3784732819;12.5;5;28.7054548264;
21;2;20.0059242249;12.5;6;26.7489811182;2;20.4587268829;12.5;5;29.0869145393;
22;2;20.0185203552;12.5;6;26.8058408499;2;19.625;13.5;6;29.4920539856;
23;2;19.625;13.0417518616;7;26.8635222912;2;20.625;12.5;6;29.9191560745;
24;2;19.625;13.059056282;7;26.9219712019;2;19.625;13.5;6;30.3658571243;
25;3;17.625;14.0765914917;6;26.9811300039;2;20.625;12.5;6;30.8291530609;
26;3;16.625;14.5;6;27.0409376621;3;20.9365596771;12.5;5;31.3054442406;
27;3;16.0842113495;15.5;6;27.1013302803;3;21.0437240601;12.5;5;31.790620327;
28;3;15.0977993011;16.5;6;27.1622409821;3;21.1528892517;12.5;5;32.2801818848;
29;3;14.4865036011;17.5;6;27.2236001492;3;21.2630405426;12.5;6;32.7693967819;
30;3;14.5003099442;18.5;6;27.285336256;3;19.3731136322;13.5;6;33.2534770966;
31;3;14.5142002106;19.5;6;27.3473753929;3;18.625;13.5;6;33.7277650833;
32;3;14.5281591415;20.5;6;27.409642458;3;19.625;14.5;6;34.187912941;
33;3;14.5421695709;21.5;6;27.4720609188;3;19.625;15.5;6;34.6300430298;
34;3;14.5562133789;22.5;7;27.534553051;3;19.625;16.5;6;35.0508718491;
35;3;14.570274353;23.5;7;27.5970411301;3;19.625;17.5;7;35.4477939606;
36;3;14.5843343735;24.5;8;27.6594469547;3;18.625;16.5;7;35.8189210892;
37;3;15.5983753204;22.5;8;27.7216928005;3;18.625;16.5;7;36.1630792618;
38;3;14.6123809814;23.5;8;27.7837014198;3;18.1366920471;16.5;6;37.4797668457;
39;3;14.6263332367;24.5;9;27.8453965187;3;18.2079467773;17.0;7;37.8590840101;
40;3;15.6402139664;22.5;9;28.9067034721;3;18.2079467773;16.0450000763;7;38.2187609673;
41;3;15.6540088654;23.5;10;29.0075492859;3;17.5829467773;16.0935592651;7;38.5602062941;
42;3;16.6676979065;24.5;8;29.1090471745;3;18.5829467773;17.1458683014;8;38.8851270676;
43;3;17.0;23.5;9;29.2111303806;3;18.8082027435;18.2021141052;8;39.1954283714;
44;3;16.6947059631;23.5;9;29.3137317896;3;19.1939716339;18.5;9;39.4931215048;
45;3;16.9705905914;24.5;10;29.4167846441;3;18.8887634277;19.5;9;39.7802416086;
46;3;17.0;24.1059207916;10;29.5202217102;3;18.9223041534;20.5;9;39.9393253326;
47;3;17.0170497894;23.5;9;29.6239762306;3;19.9249992371;20.5;10;40.0956480503;
48;3;16.7468109131;25.1524085999;9;29.727981329;4;20.9249992371;21.5;9;40.261295557;
49;3;17.0;25.1524085999;8;29.8321706057;4;21.9249992371;23.5;9;40.4362905025;
50;3;18.7717037201;26.1524085999;8;29.9364775419;4;22.9249992371;25.5;10;40.6205644608;
51;3;20.1107082367;27.1524085999;8;30.0408360958;4;23.9249992371;27.5;10;40.8139474392;
52;3;20.7957057953;28.1524085999;9;30.1451804638;4;24.5499992371;28.5;10;41.016159296;
53;3;21.807352066;28.5;10;30.2494444847;4;25.2286376953;27.5;10;41.2268030643;
54;3;22.4437503815;27.5;11;30.3535627127;4;24.5499992371;28.5;10;41.445360899;
55;4;22.4548950195;27.5;8;45.4574694633;4;24.5499992371;29.2226810455;11;41.6711919308;
56;4;23.4657783508;28.5;9;46.3110992908;4;25.3760185242;27.5;12;41.9035346508;
57;5;25.476398468;30.5;8;48.0837615728;4;25.4282951355;27.5;13;42.141512394;
58;5;26.4867515564;32.5;9;48.8145571947;4;25.481842041;27.5;13;42.3841423988;
59;6;25.625;34.5;9;49.467128396;4;25.5364303589;27.5;15;42.6303496361;
60;6;25.625;36.5;9;50.0464243889;4;24.5499992371;28.5;14;42.8789830208;
61;6;26.5161800385;38.5;10;50.557046771;4;25.5499992371;27.5;14;43.1288366318;
