Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;6;21.0;1;8.0;10.0;4;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.0;10.0;4;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.0;10.0;4;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;9.0;10.0;4;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;9.5;10.0;4;20.0;
8;1;10.2938766479;11.7641716003;5;24.1098823547;1;9.5;10.0;4;20.3999996185;
9;2;10.4247236252;12.2549409866;4;25.5655879974;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;10.7522573471;12.2827939987;4;26.0479592085;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;10.8607902527;12.4589796066;4;26.2754310369;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;12.8607902527;12.5;4;26.4377241135;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;14.8607902527;12.5;4;26.6183350086;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;15.9706659317;12.5;4;26.8187118769;2;13.7228336334;12.0107030869;4;25.1832637787;
15;2;17.015750885;12.5;4;27.0402543545;2;15.7228336334;12.0916318893;4;25.7126101255;
16;2;18.0655975342;12.5;4;27.2842636108;2;16.9680843353;12.3113050461;4;26.1488785744;
17;2;19.1205005646;12.5;4;27.5518820286;2;17.9899349213;12.4808797836;4;26.2917383909;
18;2;20.1807136536;12.5;5;27.8440244198;2;19.0134754181;12.5;4;26.4042263031;
19;2;20.2649059296;12.5;5;28.1613030434;2;19.9409503937;12.5;4;26.5249304771;
20;2;20.3362922668;12.5;5;28.5039470196;2;19.9681091309;12.5;4;26.6541694403;
21;2;20.4133872986;12.5;5;28.871723175;2;19.9971885681;12.5;6;26.7922235727;
22;2;20.496137619;12.5;5;29.263862133;2;20.0282497406;12.5;6;26.9393253326;
23;2;20.5843696594;12.5;6;29.6789975166;2;20.0613479614;12.5;6;27.0956480503;
24;3;20.6777744293;12.5;5;30.1151270866;2;20.0965213776;12.5;7;27.261295557;
25;3;20.7759037018;12.5;5;30.5695996284;2;20.1337909698;12.5;8;27.4362905025;
26;3;20.8781604767;12.5;5;31.0391392708;2;20.1731643677;12.5;9;27.6205644608;
27;3;20.9838066101;12.5;5;31.5199065208;2;20.2146263123;12.5;9;27.8139474392;
28;3;21.0919799805;12.5;5;32.007601738;2;20.2581386566;12.5;9;28.016159296;
29;3;21.2017097473;12.5;5;32.4976010323;2;19.625;13.5;9;28.2268030643;
30;3;19.625;13.5;5;32.9851250648;2;19.625;14.113401413;9;28.445360899;
31;3;20.625;12.5;5;33.465420723;2;19.625;14.2226800919;11;28.6711919308;
32;3;19.625;13.5;5;33.9339466095;2;20.4510192871;12.5;11;28.9035346508;
33;3;20.625;12.5;5;34.3865451813;2;20.5032958984;12.5;11;29.141512394;
34;3;21.625;12.5;5;34.8195896149;2;20.5568408966;12.5;11;29.3841423988;
35;3;21.8344078064;12.5;5;35.2300891876;2;20.6114311218;12.5;12;29.6303496361;
36;3;21.9267692566;12.5;5;35.6157541275;2;19.625;13.5;12;29.8789830208;
37;3;19.9267692566;13.5;6;35.9750175476;3;19.625;14.5;9;45.1288366318;
38;3;20.9267692566;12.5;6;36.307009697;3;19.625;13.5;9;46.1286706924;
39;3;19.625;13.5;6;36.6115064621;3;20.625;13.5;9;47.0466113091;
40;3;19.625;14.5;6;36.8888463974;3;20.625;13.5;9;47.8805923462;
41;3;20.625;12.5;6;37.1398382187;3;20.9464931488;14.5;9;48.63194561;
42;3;19.625;13.5;6;37.3656587601;3;21.0010261536;15.5;9;49.3045549393;
43;3;20.625;12.5;6;37.5677556992;3;21.625;14.5;10;49.9040060043;
44;3;21.625;14.5;6;37.747756958;3;22.7467956543;14.5;10;50.4368143082;
45;3;22.4932441711;16.5;6;37.9073896408;3;23.816078186;15.5;10;50.9098057747;
46;3;22.5291633606;18.5;6;38.0;3;25.8736209869;18.5;11;51.2359538078;
47;3;22.5499992371;20.5;6;38.0;3;27.5280895233;21.5;11;51.4359588623;
48;3;22.5499992371;22.5;7;38.0;3;27.5730895996;23.5;11;51.6266198158;
49;3;22.5499992371;22.5;9;38.0;3;27.6159896851;25.5;11;51.8076286316;
50;3;22.5499992371;22.5;9;38.0;3;27.6567153931;27.5;11;51.9788007736;
51;4;22.5499992371;22.5;9;38.0;3;27.6952285767;27.5;11;52.1400680542;
52;4;22.5499992371;22.5;10;38.0;3;27.7315139771;27.5;11;52.2914676666;
53;5;22.5499992371;22.5;8;55.25;4;27.7655792236;27.5;10;52.4331302643;
54;5;23.5499992371;23.5;8;56.1124992371;4;25.8999996185;28.5;11;52.5652666092;
55;5;24.5499992371;24.5;8;56.8619041443;4;26.8999996185;27.5;11;52.6881551743;
56;5;25.5499992371;25.5;8;57.5009632111;4;25.8999996185;28.5;12;52.8021306992;
57;5;26.5499992371;26.5;8;58.0370521545;4;25.8999996185;29.5;12;52.9075689316;
58;5;27.5499992371;27.5;8;59.4804611206;4;25.8999996185;30.5;12;53.0;
59;5;29.5499992371;28.5;9;59.8428707123;4;26.8999996185;28.5;12;53.0;
60;5;31.5499992371;29.5;9;60.1361560822;4;27.8999996185;27.5;13;54.0;
61;5;29.5499992371;31.5;10;60.25;4;26.9249992371;29.5;13;54.0199999809;
62;5;28.5499992371;33.5;12;60.25;4;26.9249992371;31.5;13;54.0401959419;
63;5;27.5499992371;35.5;13;60.25;5;27.1590442657;34.5;13;55.0605818033;
