Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;6;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;8.0;10.0;4;20.0;
5;1;8.27600002289;10.9200000763;6;22.5301437378;1;8.0;10.0;4;20.0;
6;1;9.27600002289;11.2650718689;6;23.086605072;1;9.0;10.0;4;20.0;
7;1;10.194486618;11.543302536;6;23.5283432007;1;9.5;10.0;4;20.0;
8;1;10.2938766479;11.7641716003;6;24.1098823547;1;9.5;10.0;4;20.3999996185;
9;1;10.4247236252;12.0549411774;6;24.5655879974;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;10.5272569656;12.482793808;4;25.9179592133;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;10.8315410614;12.4589796066;4;26.0199999809;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;12.8315410614;12.5;4;26.0401959419;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;14.8315410614;12.5;4;26.0605818033;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;15.8451719284;12.5;4;26.0811508894;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;16.8498001099;12.5;4;26.1018965244;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;17.854467392;12.5;4;26.1228116751;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;18.859172821;12.5;4;26.1438889503;1;15.7228336334;12.4808797836;4;25.0;
18;2;19.8639163971;12.5;5;26.1651208401;1;16.7228336334;12.5;4;25.0;
19;2;19.8871517181;12.5;5;26.1864993572;1;17.625;12.5;5;25.0;
20;2;19.625;12.8559494019;5;26.2080165148;1;17.625;12.5;6;25.0;
21;2;19.625;12.8624048233;5;26.2296639681;1;17.625;12.5;6;25.0;
22;2;19.625;12.8688993454;6;26.2514331341;1;17.625;12.5;6;25.0;
23;3;19.625;12.8754301071;5;26.2733153105;1;17.625;12.5;7;25.0;
24;3;19.625;12.8819942474;5;26.2953014374;1;17.625;12.5;7;25.0;
25;3;19.9164428711;12.5;5;26.3173824549;1;17.625;12.5;8;25.0;
26;3;19.625;12.8952150345;5;26.3395489454;1;17.625;12.5;8;25.0;
27;3;19.926399231;12.5;5;26.3617914915;1;17.625;12.5;8;25.0;
28;3;19.9314041138;12.5;5;26.3841004372;1;17.625;12.5;9;25.0;
29;3;19.625;13.1920499802;5;26.4064661264;1;17.625;12.5;8;25.0;
30;3;17.9414558411;13.5;5;26.428878665;1;15.625;13.5;8;25.0;
31;3;16.9464969635;14.5;5;26.4513280392;1;14.625;14.5;8;25.0;
32;3;15.9515485764;15.5;6;26.4738043547;1;13.625;15.5;8;25.0;
33;3;14.9566059113;16.5;6;26.4962974787;1;12.625;16.5;8;25.0;
34;3;14.3366670609;17.5;7;26.5187973976;1;12.0;17.5;8;25.0;
35;3;14.3417291641;18.5;7;26.5412938595;1;12.0;18.5;7;25.0;
36;3;14.3467912674;19.5;7;26.5637768507;1;12.0;19.5;7;25.0;
37;3;14.351849556;20.5;7;26.5862361193;1;12.0;20.5;7;25.0;
38;3;14.3569030762;21.5;8;26.6086617708;1;12.0;21.5;7;25.0;
39;3;14.361948967;22.5;8;26.6310436726;1;12.0;22.5;10;25.0;
40;4;14.366985321;23.5;8;26.6533719301;1;12.0;23.5;10;25.0;
41;4;14.3720092773;24.5;8;26.6756366491;1;12.0;24.5;10;25.0;
42;4;15.3770179749;22.5;8;26.6978281736;1;13.0;22.5;11;25.0;
43;4;14.3820114136;23.5;9;26.7199368477;1;12.0;23.5;12;25.0;
44;4;14.3869857788;24.5;9;26.7419531345;1;12.0;24.5;13;25.0;
45;5;15.3919391632;22.5;7;41.7638677359;1;13.0;22.5;14;25.0;
46;5;15.0;24.3819332123;7;42.5356714725;1;12.0;23.5;14;25.0;
47;5;16.0;25.3928356171;7;43.2267298698;1;12.0;24.5;15;25.0;
48;5;18.0;23.4036769867;8;43.8362005949;1;13.0;22.5;15;25.0;
49;5;20.4115047455;24.4036769867;8;44.3665986061;2;12.0;23.5;12;42.25;
50;5;22.0;25.4036769867;9;44.8229279518;2;14.0;22.5;13;43.1124992371;
51;5;24.4211101532;26.4036769867;9;45.2118105888;2;16.0;22.5;13;43.8619041443;
52;5;26.0;27.403678894;9;45.5406963825;2;17.0;22.5;14;44.5009632111;
53;5;28.0555782318;27.5;9;45.8172299862;2;18.0;22.5;15;45.0370521545;
54;5;28.625;28.4672336578;9;45.9550794363;2;19.0;22.5;15;45.4804611206;
55;5;29.625;28.4775390625;9;45.9755084515;2;19.625;22.5;16;45.8428707123;
56;5;30.6194877625;27.5;10;45.9957473278;2;19.625;24.5;16;46.1361560822;
57;5;30.624042511;27.5;10;46.0;2;19.625;25.5;17;46.25;
58;5;30.625;27.5;10;46.0;2;19.625;26.5;17;46.25;
59;5;30.625;27.5;10;46.0;2;19.625;27.5;17;46.25;
60;5;30.625;27.5;11;46.0;2;19.625;28.5;18;46.25;
61;5;30.625;27.5;11;46.0;2;19.625;29.5;18;46.25;
62;5;30.625;27.5;13;46.0;2;19.625;30.5;18;46.25;
63;5;30.625;27.5;13;46.0;2;19.625;31.5;19;46.25;
64;5;28.1749992371;29.5;13;46.0;2;19.625;32.5;19;46.25;
65;5;27.1749992371;30.5;13;46.0;2;19.625;33.5;20;46.25;
66;5;26.1749992371;31.5;14;46.0;3;20.625;35.5;18;47.25;
67;5;25.1749992371;32.5;14;46.0;3;21.625;37.5;17;47.3400000334;
