Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;10.0;6;20.0;
4;2;7.55000019073;10.6999998093;3;18.0;1;9.0;10.0;5;20.0;
5;2;7.7000002861;9.30000019073;3;18.0225000381;2;9.0;10.1999998093;4;21.0;
6;2;8.78006267548;8.5;3;18.0452762842;2;10.3000001907;10.0;4;21.0900000334;
7;2;9.06018733978;8.5;3;18.0683217049;2;11.3269996643;10.0;4;21.1871190071;
8;2;9.06537246704;8.5;3;18.0916290283;2;11.3561353683;10.0;4;21.7036092281;
9;2;9.07061672211;8.5;3;18.4661068916;2;11.5110826492;10.1999998093;4;22.1564130783;
10;2;9.15487480164;8.67000007629;3;18.7891290188;2;11.6469240189;10.3632001877;4;22.557236433;
11;2;9.22755432129;8.81392192841;3;19.0668801069;2;11.7671709061;10.4951858521;4;23.8035871983;
12;2;9.29004859924;8.93486309052;3;20.0321640968;2;12.141076088;11.0209560394;4;24.8916251659;
13;2;9.50723648071;9.39324569702;3;20.8736156225;2;14.141076088;11.4571752548;4;25.8364036083;
14;2;11.3121881485;9.78903102875;3;21.5947961807;2;16.1410751343;11.8107032776;4;26.6592981815;
15;2;13.3121891022;10.6627197266;3;22.2045865059;2;16.9977893829;12.0916318893;4;27.3839819431;
16;2;15.3121891022;10.4026165009;3;22.7150975466;2;17.2151947021;12.3113050461;4;28.0334718227;
17;2;16.3476676941;10.6309299469;3;23.1398338079;2;19.1764907837;12.4808797836;4;28.407397747;
18;2;17.3600826263;10.8157100677;3;23.4923157692;2;20.2771968842;12.5;4;28.7683298588;
19;2;18.3727798462;10.9637317657;4;23.6225193739;2;21.385477066;12.5;4;29.1538929939;
20;2;19.3150672913;11.0;5;23.6813759804;2;22.5011463165;12.5;5;29.562889576;
21;3;19.3283100128;11.0;4;23.7413779497;2;22.8688659668;12.5;5;29.9934945107;
22;3;18.9500007629;11.0;5;23.8024762869;2;22.9980487823;12.5;5;30.4432339668;
23;3;18.9500007629;11.9012384415;5;23.8646171093;2;23.1329708099;12.5;5;30.9089989662;
24;3;19.3695392609;11.0;5;23.9277415276;2;23.2726993561;12.5;5;31.3870959282;
25;3;18.9500007629;11.9638710022;4;23.9917861223;2;23.4161281586;12.5;5;31.8733391762;
26;3;18.9500007629;11.9958934784;4;24.0566828251;2;23.562002182;12.5;6;32.36317873;
27;3;19.4127540588;11.0;4;24.1223592758;2;23.7089538574;12.5;6;32.8518595695;
28;3;19.427532196;11.0;5;24.1887390614;2;23.8555583954;12.5;6;33.3346033096;
29;3;18.9500007629;12.0;6;24.2557420731;2;24.0003814697;12.5;6;33.8067913055;
30;4;19.4575424194;11.0;4;39.3232848644;2;24.142036438;12.5;6;34.2641468048;
31;4;18.4727401733;12.0;4;40.1412808895;2;24.2792434692;12.5;6;34.7028827667;
32;4;18.4880390167;13.0;4;40.8790154457;2;24.4108657837;12.5;6;35.1198272705;
33;4;18.5034198761;14.0;4;41.5355637074;2;24.5359477997;12.5;6;35.5124940872;
34;4;18.5688610077;15.0;4;42.1133561134;2;24.6537475586;12.5;6;35.8791179657;
35;4;19.5843448639;16.0;6;42.6173112392;2;24.7637367249;12.5;6;36.2186422348;
36;4;20.5998458862;17.0;6;43.053964138;2;24.8655929565;12.5;6;36.530673027;
37;4;20.7371406555;18.0;6;43.4306776524;2;24.9592018127;12.5;6;36.8154029846;
38;4;20.8219032288;19.0;7;43.7550096512;2;25.0446205139;12.5;6;37.0735216141;
39;4;20.8948764801;20.0;7;43.9405417442;2;25.1220569611;12.5;6;37.3061151505;
40;4;20.9366226196;21.0;7;44.0084524155;2;25.1918334961;12.5;6;37.5145664215;
41;5;20.9519004822;22.0;6;61.0758883953;2;25.2543697357;12.5;8;37.7004623413;
42;5;21.2749996185;24.0;6;62.1627621651;2;25.3101387024;14.5;8;37.8655099869;
43;5;22.2749996185;26.0;7;63.1263837814;2;25.3596534729;16.5;8;38.0;
