Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;5;20.0;
4;2;7.55000019073;10.6999998093;4;18.0;1;9.0;10.0;5;20.0;
5;2;7.7000002861;9.30000019073;4;18.0674999952;1;9.0;10.0;5;20.0;
6;2;8.79018783569;8.5;4;18.1388356686;1;10.0;10.0;5;20.0;
7;2;9.08123779297;8.5;4;18.2141259909;2;12.0;10.1999998093;4;21.0;
8;2;9.09817790985;8.5;4;18.293479681;2;13.0;10.0;4;21.3999996185;
9;2;9.1160326004;8.5;4;18.7299283743;2;14.1199998856;10.1999998093;4;21.7264003754;
10;2;9.21423435211;8.67000007629;4;19.1200717688;2;14.5179204941;10.3632001877;4;22.8594274521;
11;2;9.30201625824;8.81392192841;4;19.470256567;2;14.8578281403;10.9097137451;4;23.8127875328;
12;2;9.38080787659;8.93486309052;4;20.5494670868;2;15.1438360214;11.3658018112;4;24.5981152058;
13;2;9.62362957001;9.39324569702;5;21.5171065331;2;17.1438369751;11.7372808456;5;25.2345055342;
14;2;11.4569740295;9.78903102875;5;22.3772938251;2;19.1438369751;12.0336990356;5;25.7443674803;
15;2;13.4569740295;10.1240053177;5;23.1393685341;2;20.1830329895;12.2662630081;5;26.1502821445;
16;2;15.4569740295;10.4026165009;5;23.8157744408;2;21.1968040466;12.446267128;5;26.3048160076;
17;2;16.0206890106;11.6309299469;5;24.4201948643;2;22.2109260559;12.5;5;26.3530313969;
18;2;17.0206890106;11.9312200546;5;24.9661467075;2;23.2253913879;12.5;5;26.4023760557;
19;2;18.0206890106;12.1792049408;5;25.3033924103;2;23.819480896;12.920712471;6;26.4528282881;
20;2;18.9500007629;12.3213567734;6;25.5824170113;2;24.5;12.9358482361;6;26.5043625832;
21;2;18.9500007629;12.432967186;6;25.8750138283;2;24.5;12.9513092041;6;26.5569496155;
22;2;18.9500007629;12.9375066757;5;26.180170536;2;24.9670848846;12.5;6;26.6105561256;
23;2;18.9500007629;13.0900850296;5;26.4966025352;2;24.5;12.9831666946;6;26.6651450396;
24;2;18.9500007629;13.248301506;5;26.8227591515;3;24.5;12.99954319;5;26.72067523;
25;2;18.9500007629;13.4113798141;5;27.1568431854;3;22.5;13.5;5;26.7771017551;
26;2;18.9500007629;13.5784215927;7;27.4968419075;3;22.0331306458;14.5;6;26.8343759775;
27;2;18.9500007629;13.7484207153;7;27.8405680656;3;21.0503120422;15.5;7;26.8924454451;
28;3;17.9500007629;12.7484207153;7;28.1857123375;4;20.0677337646;16.5;6;26.9512542486;
29;3;17.3417854309;13.0;7;28.529902935;4;19.0853767395;17.5;6;27.0107431412;
30;3;16.4192295074;14.0;7;28.8707699776;4;17.5;19.5;6;27.0708494186;
31;3;14.0;16.0;7;29.2060108185;4;17.0;20.5354251862;6;27.1315076351;
32;4;14.0;18.0;6;32.562864542;4;17.0;21.5657539368;6;27.1926498413;
33;4;15.0;21.0;6;33.0310959816;4;17.0;22.5963249207;6;28.2542052269;
34;4;16.0;22.0;6;33.4904785156;4;18.0;24.1271018982;7;28.3361010551;
35;4;17.0;22.0;6;33.9391050339;4;19.0;25.168050766;8;28.4184589386;
36;4;18.0;23.0;7;34.3753273487;4;20.0;26.2092285156;9;28.5011965036;
37;4;19.0;23.5523471832;7;34.7977724075;4;22.0;24.2505970001;9;28.5842303038;
38;4;18.0;22.6634712219;8;35.2053406239;4;22.0;25.2921142578;9;28.6674759388;
39;4;18.0;21.7752056122;8;35.5972008705;4;22.0;26.333738327;10;28.7508481741;
40;4;17.0;20.8871974945;9;35.9727725983;5;23.0;24.3754234314;9;28.8342614174;
41;4;17.0;19.9990882874;9;36.331703186;7;22.0;24.0261898041;5;58.6676309109;
42;4;18.0;20.1105213165;11;36.6738419533;7;24.0;29.0261878967;5;60.4083721638;
43;4;19.0;21.2211437225;11;36.9992132187;7;26.0;34.0261878967;5;61.9728273153;
44;4;20.0;22.3306102753;11;37.3079862595;7;28.0;39.0261878967;5;63.3557938337;
45;4;20.9500007629;23.4385871887;12;37.6004509926;7;30.0;42.6072731018;5;64.5612509251;
46;4;20.9500007629;24.0276184082;12;37.876991272;7;32.0;45.4949645996;6;65.6000102758;
47;5;20.9500007629;24.2467670441;10;61.1079216003;7;34.0;46.9588165283;6;66.4872326851;
48;5;22.9500007629;23.3484745026;11;62.6294813156;7;36.0;47.3221549988;8;67.2402359247;
49;5;24.9500007629;23.4475669861;11;63.8933529854;7;38.0;47.2920875549;9;67.8767851591;
50;5;22.9500007629;27.4475669861;11;64.9176573753;7;40.0;47.2732849121;9;68.2195240259;
51;5;22.9500007629;31.4475669861;11;65.7333273888;7;41.4551544189;47.283454895;11;68.4810714722;
52;5;22.9500007629;35.4475669861;12;66.3760828972;8;43.5374984741;48.3012962341;11;69.5587636232;
53;5;22.9500007629;39.4475669861;10;66.8807072639;8;45.5374984741;49.3370285034;11;69.675534606;
54;5;22.9500007629;43.4475669861;11;67.0060129166;8;46.5374984741;50.3723449707;12;69.7925159931;
55;5;22.9500007629;45.977142334;12;67.1151170731;8;47.5374984741;51.4072113037;12;69.9096609354;
56;5;22.9500007629;48.0535125732;12;67.2191791534;8;48.5374984741;52.4416122437;12;70.0269231796;
57;5;22.9500007629;50.1263580322;13;67.3182106018;8;49.5374984741;53.0123825073;13;70.1442579031;
58;5;22.9500007629;51.2727470398;14;67.4122533798;8;50.5374984741;53.0663566589;14;70.26162076;
59;6;22.9500007629;52.3385772705;12;67.5013775826;9;51.5374984741;53.1203460693;12;70.378968358;
60;6;22.9500007629;53.4009628296;13;67.5856766701;9;52.5374984741;53.1743278503;13;72.6344361305;
61;5;20.9500007629;44.6749992371;13;60.75;10;53.7070922852;54.131187439;11;81.322150588;
62;5;20.9500007629;45.6749992371;13;60.75;10;56.8514556885;53.1477355957;12;82.909883976;
63;5;20.9500007629;46.6749992371;13;60.75;10;57.9733352661;55.1813049316;11;84.2100416422;
64;5;20.9500007629;47.6749992371;14;60.75;10;59.0755157471;57.2292518616;11;84.7430374622;
65;5;20.9500007629;48.6749992371;14;60.75;10;57.6755142212;60.3272399902;12;85.9707614183;
66;5;20.9500007629;49.6749992371;14;61.75;12;58.6755142212;61.721786499;10;86.2594499588;
67;5;21.9500007629;51.6749992371;15;61.7799999714;12;57.6755142212;65.8168106079;10;86.551776886;
68;5;22.9500007629;53.6749992371;17;61.8105909824;12;56.6755142212;69.9121856689;11;86.8475205898;
69;5;22.9500007629;55.6749992371;17;61.841766119;12;56.6755142212;72.0077972412;11;87.1464517117;
70;5;22.9500007629;57.6749992371;16;61.8735172749;12;54.6755142212;79.0104522705;12;87.4483340979;
71;5;23.2027931213;59.6749992371;17;61.9058350325;12;53.6755142212;84.1182250977;8;87.7529206276;
