Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;3;17.0;1;9.0;10.0;6;20.0;
5;1;7.55000019073;9.30000019073;3;17.0;1;9.0;10.0;6;20.0;
6;1;8.55000019073;8.5;3;17.0;1;10.0;10.0;6;20.0;
7;1;8.82499980927;8.5;3;17.0;2;11.0;10.1999998093;5;21.0;
8;1;8.82499980927;8.5;3;17.0;2;11.3000001907;10.0;5;21.3999996185;
9;1;8.82499980927;8.5;3;17.3400001526;2;11.4200000763;10.1999998093;5;21.7264003754;
10;1;8.9015007019;8.67000007629;3;17.6278438568;2;11.5179204941;10.3632001877;5;21.9903717041;
11;1;8.96626472473;8.81392192841;3;17.869726181;2;11.597111702;10.4951858521;5;23.0819120407;
12;1;9.02068901062;8.93486309052;3;18.786491394;2;11.9245738983;11.0209560394;5;23.99553442;
13;1;9.22696018219;9.39324569702;4;19.5780620575;2;13.9245738983;11.4571752548;5;24.7449600697;
14;1;11.0206890106;9.78903102875;4;20.2480106354;2;15.9245738983;11.8107032776;5;25.3503712416;
15;1;12.0206890106;10.1240053177;4;20.8052330017;2;16.6051120758;12.0916318893;5;25.8344515562;
16;1;13.0206890106;10.4026165009;4;21.2618598938;2;16.7503356934;12.3113050461;5;26.2195074558;
17;1;14.0206890106;10.6309299469;4;21.6314201355;2;16.865852356;12.4808797836;5;26.3048160076;
18;1;15.0206890106;10.8157100677;4;21.9274635315;2;18.7782287598;12.5;5;26.3530313969;
19;1;16.0206890106;10.9637317657;4;22.0;2;19.7926940918;12.5;6;26.4023760557;
20;1;16.9500007629;11.0;4;22.0;2;20.3867835999;12.920712471;6;26.4528282881;
21;1;16.9500007629;11.0;4;22.0;2;21.3867835999;12.9358482361;6;26.5043625832;
22;1;16.9500007629;11.0;5;22.0;2;21.5;12.9513092041;6;26.5569496155;
23;1;16.9500007629;11.0;6;22.0;2;21.9670848846;12.5;6;26.6105561256;
24;1;16.9500007629;11.0;6;22.0;2;21.9831676483;12.5;6;26.6651450396;
25;1;16.9500007629;11.0;6;22.0;2;21.5;12.99954319;6;26.72067523;
26;1;16.9500007629;11.0;6;22.0;2;21.5;13.0162029266;6;26.7771017551;
27;1;16.9500007629;11.0;6;22.0;2;22.0331306458;12.5;6;26.8343759775;
28;1;16.9500007629;11.0;7;22.0;2;21.5;13.4171876907;6;26.8924454451;
29;1;16.9500007629;11.0;8;22.0;2;22.0677337646;12.5;6;26.9512542486;
30;1;16.9500007629;11.0;8;22.0;2;21.5;13.4756269455;6;27.0107431412;
31;1;14.9500007629;12.0;8;22.0;2;21.5;13.5053710938;6;27.0708494186;
32;1;13.9500007629;13.0;9;22.0;2;22.1212539673;12.5;6;27.1315076351;
33;1;12.9500007629;14.0;9;22.0;2;21.5;13.5;6;27.1926498413;
34;1;12.0;15.0;9;22.0;2;21.5;13.5963249207;7;27.2542052269;
35;1;12.0;16.0;9;22.0;2;21.5;13.6271028519;7;27.3161010742;
36;1;12.0;17.0;9;22.0;2;22.1948299408;12.5;7;27.3782629967;
37;1;12.0;18.0;9;22.0;2;22.2134780884;12.5;8;27.4406147003;
38;1;12.0;19.0;9;22.0;2;21.5;13.5;8;27.5030794144;
39;1;12.0;20.0;9;22.0;2;22.2509231567;12.5;8;27.5655794144;
40;1;12.0;21.0;10;22.0;2;21.5;13.5;8;27.628036499;
41;1;12.0;22.0;10;22.0;2;21.5;13.8140182495;8;27.690372467;
42;1;12.0;23.0;11;22.0;2;21.5;13.8451862335;8;27.7525100708;
43;1;12.0;24.0;11;22.0;3;22.5;14.3762550354;7;28.8143725395;
44;1;12.0;25.0;12;22.0;3;24.3443107605;17.3762550354;7;28.9058842659;
45;1;12.0;26.0;12;22.0;3;24.6717643738;20.3762550354;7;28.9975624084;
46;1;12.0;27.0;14;22.0;3;23.5;23.3762550354;8;29.0893280506;
47;1;12.0;28.0;14;22.0;3;23.5;26.3762550354;8;29.1811034679;
48;1;12.0;29.0;15;22.0;3;23.8370552063;28.8762550354;8;29.2728122473;
49;1;12.0;30.0;16;22.0;3;23.5;29.6364059448;8;29.3643795252;
50;1;13.0;28.0;17;22.0;3;23.5;29.6821899414;8;29.4557323456;
51;1;12.0;29.0;18;22.0;3;23.8666381836;29.1168022156;8;29.5467996597;
52;1;12.0;30.0;20;22.0;3;23.8768234253;29.145362854;8;29.6375129223;
53;1;13.0;28.0;20;22.0;3;23.8871631622;29.1734848022;9;29.7278060913;
54;1;12.0;29.0;21;22.0;3;23.8976516724;29.2011489868;9;29.8176151514;
55;1;12.0;30.0;22;22.0;3;24.9082870483;27.5;9;29.906879425;
56;1;13.0;28.0;22;22.0;3;23.5;29.1984367371;9;29.9955408573;
57;1;12.0;29.0;23;22.0;3;23.5;29.9977703094;9;30.0835437775;
58;1;12.0;30.0;23;22.0;4;23.7256507874;28.1762123108;9;35.1708358526;
59;1;13.0;28.0;23;22.0;4;24.7391777039;28.5;9;35.4073675871;
60;1;12.0;29.0;24;22.0;4;24.75;31.2106018066;9;35.6398667097;
61;1;12.0;30.0;24;22.0;4;27.1773338318;30.5;9;35.8679238558;
62;1;12.0;31.0;24;22.0;4;27.8475379944;31.5;12;36.0911700726;
63;1;12.0;32.0;26;22.0;4;27.4639167786;32.7054672241;14;36.30928123;
64;1;12.0;33.0;26;22.0;5;26.4642848969;33.7098236084;13;36.5219783783;
65;1;12.0;34.0;27;22.0;5;27.5034694672;32.7147445679;13;36.7290281057;
66;1;12.0;35.0;29;22.0;6;27.6162319183;32.7202301025;13;36.9082994461;
67;1;13.0;33.0;29;22.0;6;26.5776062012;32.8907966614;13;37.0641967058;
68;1;12.0;34.0;29;22.0;6;27.1135787964;33.7191734314;13;37.2152253389;
69;1;12.0;35.0;32;22.0;6;26.6458473206;34.5800895691;13;38.5002735853;
70;2;13.0;33.0;32;22.0;6;27.9477062225;33.2565383911;12;39.5596160889;
71;2;12.0;34.0;32;22.0;6;27.1886558533;34.6638069153;12;40.4274663925;
72;2;12.0;35.0;33;22.0;6;27.9380683899;35.0249595642;11;43.1394975185;
73;2;13.0;33.0;33;22.0;6;30.5255203247;36.2203941345;11;43.660585165;
74;3;12.0;34.0;29;42.0;6;33.430770874;37.3199462891;12;43.9968502522;
75;3;14.0;33.0;29;43.2000007629;7;33.7936897278;39.3117904663;11;44.328663826;
76;3;16.0;33.0;29;44.2175998688;7;29.6477088928;43.3040962219;11;44.6244359016;
77;3;17.0;33.0;28;45.0579586029;7;28.6599998474;48.2999992371;11;44.878926754;
78;3;19.0;33.0;27;45.736333847;7;25.6599998474;51.8927764893;13;45.1328735352;
79;3;20.9500007629;33.0;27;47.273645401;8;25.8995914459;51.3870201111;12;45.3860630989;
