Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;10.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;9.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;10.0;10.0;6;20.0;
7;1;8.82499980927;8.5;5;17.0;1;11.0;10.0;5;20.0;
8;1;8.82499980927;8.5;5;17.0;1;11.0;10.0;5;20.3999996185;
9;1;8.82499980927;8.5;5;17.3400001526;1;11.1199998856;10.1999998093;5;20.7264003754;
10;1;8.9015007019;8.67000007629;5;17.6278438568;1;11.2179203033;10.3632001877;5;20.9903717041;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;11.2971115112;10.6951856613;4;23.0419120789;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;11.9125738144;11.0209560394;3;23.9543504715;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;13.9125738144;11.4571752548;3;24.7025904655;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;15.9125738144;11.8107032776;3;25.3068172932;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;16.5920448303;12.0916318893;3;25.789717555;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;16.7369155884;12.3113050461;3;26.1736010313;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;16.8520793915;12.4808797836;3;26.2577478886;
18;1;15.0206890106;10.8157100677;5;21.9274635315;2;16.877325058;12.5;3;26.3048160076;
19;1;16.0206890106;10.9637317657;5;22.0;2;18.8799724579;12.5;4;26.3530313969;
20;1;16.9500007629;11.0;6;22.0;2;19.8944358826;12.5;4;26.4023760557;
21;1;16.9500007629;11.0;6;22.0;2;20.488527298;12.920712471;4;26.4528282881;
22;1;16.9500007629;11.0;7;22.0;2;21.488527298;12.9358482361;4;26.5043625832;
23;1;16.9500007629;11.0;7;22.0;2;21.5;12.9513092041;4;26.5569496155;
24;1;16.9500007629;11.0;7;22.0;2;21.9670848846;12.5;4;26.6105561256;
25;1;16.9500007629;11.0;7;22.0;2;21.9831676483;12.5;4;26.6651450396;
26;1;16.9500007629;11.0;8;22.0;2;21.5;12.99954319;4;26.72067523;
27;1;14.9500007629;12.0;8;22.0;2;21.5;13.0162029266;4;26.7771017551;
28;1;13.9500007629;13.0;8;22.0;2;22.0331306458;12.5;4;26.8343759775;
29;1;12.9500007629;14.0;8;22.0;2;21.5;13.4171876907;4;26.8924454451;
30;1;12.0;15.0;8;22.0;2;22.0677337646;12.5;4;26.9512542486;
31;1;12.0;16.0;8;22.0;2;21.5;13.4756269455;4;27.0107431412;
32;1;12.0;17.0;8;22.0;2;21.5;13.5053710938;4;27.0708494186;
33;1;12.0;18.0;9;22.0;2;22.1212539673;12.5;4;27.1315076351;
34;1;12.0;19.0;9;22.0;2;21.5;13.5;4;27.1926498413;
35;1;12.0;20.0;9;22.0;2;22.1577949524;12.5;4;27.2542052269;
36;1;12.0;21.0;9;22.0;2;21.5;13.5;4;27.3161010742;
37;1;12.0;22.0;9;22.0;2;22.1948299408;12.5;4;27.3782629967;
38;1;12.0;23.0;9;22.0;2;22.2134780884;12.5;4;27.4406147003;
39;1;12.0;24.0;10;22.0;2;22.2321853638;12.5;4;27.5030794144;
40;1;12.0;25.0;10;22.0;2;22.2509231567;12.5;3;27.5655794144;
41;1;12.0;26.0;10;22.0;2;22.2696743011;12.5;4;27.628036499;
42;1;12.0;27.0;11;22.0;2;21.5;13.5;4;27.690372467;
43;1;12.0;28.0;12;22.0;2;22.3071117401;12.5;5;27.7525100708;
44;1;12.0;29.0;12;22.0;2;22.3257522583;14.5;5;27.8143725395;
45;1;12.0;30.0;13;22.0;2;21.5;16.5;5;27.8758842945;
46;1;13.0;28.0;13;22.0;2;22.3627662659;18.5;5;27.936971426;
47;1;12.0;29.0;16;22.0;3;22.5;21.5;4;28.9975619316;
48;1;12.0;30.0;16;22.0;3;23.5;24.5;5;29.0975861549;
49;1;13.0;28.0;16;22.0;3;23.8120002747;26.5;5;29.1981611252;
50;1;12.0;29.0;17;22.0;3;23.5;28.0584888458;5;29.2992241383;
51;1;12.0;30.0;17;22.0;4;23.8370666504;29.0878353119;4;29.4007128477;
52;1;13.0;28.0;18;22.0;4;23.5;29.7003555298;5;29.5025650263;
53;1;12.0;29.0;18;22.0;5;23.8635520935;29.145362854;4;29.6047189236;
54;1;12.0;30.0;18;22.0;5;23.877325058;27.5;4;29.7071135044;
55;1;13.0;28.0;19;22.0;5;23.5;29.1524085999;4;29.809687376;
56;1;12.0;29.0;21;22.0;5;24.9059104919;27.5;4;29.9123800993;
57;1;12.0;30.0;21;22.0;5;23.5;29.2011871338;4;31.0151313543;
58;1;13.0;28.0;21;22.0;5;24.5;31.0075645447;4;31.1578807831;
59;1;12.0;29.0;23;22.0;5;26.9513092041;29.5;4;31.3017525673;
60;1;12.0;30.0;23;22.0;5;27.0661697388;30.5;4;31.446688652;
61;1;13.0;28.0;23;22.0;5;27.0969390869;31.5;4;31.5926280022;
62;1;12.0;29.0;24;22.0;5;26.628112793;33.332572937;7;31.7395068407;
63;1;12.0;30.0;24;22.0;5;26.6420974731;33.9662590027;7;31.887257576;
64;1;12.0;31.0;25;22.0;5;27.1888523102;33.1288757324;7;32.0358098745;
65;1;12.0;32.0;27;22.0;5;26.6689853668;34.0695953369;7;32.1850892305;
66;1;12.0;33.0;27;22.0;5;27.2496185303;33.1765136719;9;32.3350179195;
67;1;12.0;34.0;28;22.0;5;26.0853767395;34.2011871338;9;32.4635714293;
68;1;12.0;35.0;29;22.0;5;26.5;34.2264137268;10;32.5752120018;
69;1;13.0;33.0;29;22.0;5;27.3212547302;33.2521820068;10;33.8799614906;
70;2;12.0;34.0;28;54.0;5;27.0359992981;34.7935180664;10;34.9694126844;
71;2;13.0;36.0;29;55.9199981689;5;26.0340003967;36.3653793335;10;35.8776545525;
72;2;15.0;35.0;29;57.3039360046;5;27.9279689789;34.5682907104;11;36.6401712894;
73;2;15.0;37.0;30;58.2557525635;5;28.4357433319;34.8369216919;11;37.1415878534;
74;2;16.0;39.0;30;58.8881416321;5;27.1823577881;35.9748878479;11;37.46534729;
75;2;18.0;38.0;31;59.0;5;27.2167205811;37.0241241455;11;37.7914514542;
76;2;18.0;39.0;31;59.0;5;27.3999996185;35.0;11;38.1193697453;
77;3;19.0;40.0;30;59.0;5;24.3999996185;37.4784927368;10;38.4485569;
78;3;21.0;38.0;31;59.0;5;23.3999996185;39.538269043;10;38.7784535885;
79;3;21.0;39.0;31;59.0;5;22.3999996185;41.1540107727;10;39.1084907055;
80;4;22.0;40.0;29;87.75;5;21.3999996185;42.2630805969;10;39.4380910397;
