Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;2;6.0;12.1999998093;3;21.0;
2;1;7.0;12.3000001907;5;17.0;2;7.19999980927;11.0;3;21.0599999428;
3;1;7.55000019073;11.3000001907;5;17.0;2;8.21199989319;10.0;3;21.1229639053;
4;1;7.55000019073;10.3000001907;5;17.0;2;9.22459316254;10.0;3;21.1889609098;
5;1;7.55000019073;9.30000019073;5;17.0;2;9.23779201508;10.0;3;21.2580518723;
6;1;8.55000019073;8.5;5;17.0;2;10.377415657;10.0;3;21.3302885294;
7;1;8.82499980927;8.5;5;17.0;2;11.3990869522;10.0;3;21.4057120085;
8;1;8.82499980927;8.5;5;17.0;2;11.421713829;10.0;3;21.8984082937;
9;1;8.82499980927;8.5;5;17.3400001526;2;11.5695228577;10.1999998093;3;22.3222295046;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;11.6966686249;10.3632001877;3;22.688400507;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;11.806520462;10.4951858521;3;23.8809107542;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;12.164273262;11.0209560394;3;24.9034298658;
13;1;9.22696018219;9.39324569702;6;19.5780620575;2;14.8488111496;11.4571752548;3;25.7698295116;
14;1;11.0206890106;9.78903102875;6;20.2480106354;2;16.8488121033;11.8107032776;3;26.500371933;
15;1;12.0206890106;10.1240053177;6;20.8052330017;2;17.9922447205;12.0916318893;3;27.1177392006;
16;1;13.0206890106;10.4026165009;6;21.2618598938;2;19.0456504822;12.3113050461;4;27.6441450119;
17;1;14.0206890106;10.6309299469;6;21.6314201355;3;20.1018276215;12.4808797836;3;27.878672123;
18;1;15.0206890106;10.8157100677;6;21.9274635315;3;21.1607131958;12.5;4;28.0836718082;
