Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;5;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;10.0;5;20.0;
5;2;8.55000019073;9.69999980927;4;18.0;1;9.0;10.0;5;20.0;
6;2;10.5500001907;8.5;4;18.0900000334;1;10.0;10.0;5;20.0;
7;2;11.8249998093;8.5;4;18.1871190071;1;11.0;10.0;5;20.0;
8;2;12.0921020508;8.5;4;18.6436097622;1;11.0;10.0;5;20.3999996185;
9;2;12.1948127747;8.67000007629;4;19.0578565598;1;11.1199998856;10.1999998093;5;20.7264003754;
10;2;12.2880172729;8.81392192841;4;19.43659091;1;11.2179203033;10.3632001877;5;20.9903717041;
11;2;12.3732337952;8.93486309052;4;20.563835144;1;11.2971115112;10.4951858521;4;22.0419120789;
12;2;12.6268625259;9.39324569702;4;21.5904178619;1;11.6125736237;11.0209560394;5;22.9143505096;
13;2;14.6268625259;9.78903102875;5;22.5217239857;1;13.2971115112;11.4571752548;5;23.6214065552;
14;2;16.2269592285;11.0334911346;5;23.3683056831;1;14.2971115112;11.8107032776;5;24.1832637787;
15;2;17.8036518097;10.4026165009;5;24.1437001228;1;15.2971115112;12.0916318893;5;24.6226100922;
16;2;18.8753738403;10.6309299469;5;24.8624863625;1;16.2971115112;12.3113050461;5;24.9617595673;
17;2;19.2269592285;11.8157100677;5;25.5387918949;1;17.2971115112;12.4808797836;5;25.0;
18;2;20.2269592285;12.4082632065;5;26.0226106644;2;19.2971115112;12.6999998093;4;26.0;
19;2;21.2269592285;13.0113048553;5;26.4641880989;2;21.2971115112;12.5;5;26.0499999523;
20;2;21.9500007629;13.232093811;5;26.9345264435;2;21.8150005341;12.5;5;26.1019749641;
21;2;21.9500007629;13.4672632217;5;27.431210041;2;21.8305931091;12.5;5;26.1559499502;
22;2;21.9500007629;13.7156047821;7;27.9509110451;2;21.8467845917;12.5;5;26.2119446993;
23;2;21.9500007629;13.9754552841;7;28.4894142151;2;21.8635826111;12.5;5;26.269973278;
24;2;21.9500007629;14.2447071075;7;29.0417013168;2;21.8809928894;12.5;5;26.3300433159;
25;2;21.9500007629;14.5208511353;7;29.6021008492;2;21.8990135193;12.5;5;26.3921557665;
26;2;20.9500007629;13.5208511353;8;30.1644964218;2;21.9176464081;12.5;5;26.4563041925;
27;2;18.9500007629;15.5208511353;9;30.7225809097;2;21.9368915558;12.5;7;26.5224741697;
28;2;17.9500007629;17.5208511353;9;31.2701339722;2;21.956741333;12.5;7;26.5906432867;
29;2;17.0;19.5208511353;9;31.8013000488;2;21.5;13.2953214645;7;26.6607804298;
30;2;17.0;21.5208511353;10;32.3108406067;2;19.9982337952;13.5;7;26.7328453064;
31;2;18.0;20.5208511353;11;32.7943325043;2;19.0198535919;14.5;7;26.8067884445;
32;2;19.0;20.5208511353;11;33.2483062744;2;18.0420360565;15.5;7;26.8825509548;
33;3;20.0;20.5208511353;8;47.1703081131;2;17.0647659302;16.5;9;26.9600640535;
34;3;22.0;21.5208511353;9;48.0988931656;2;16.0880184174;17.5;9;27.0392494202;
35;3;23.9500007629;23.5208511353;10;48.9393415451;2;15.1117744446;18.5;9;27.120018959;
36;3;23.9500007629;25.172203064;10;49.6924390793;2;14.6360054016;19.5;10;27.2022752762;
37;3;23.9500007629;26.4611644745;11;50.3611812592;2;14.6606826782;20.5;11;27.2859115601;
38;3;23.9500007629;27.7208023071;11;50.9502315521;2;14.6857738495;21.5;11;27.3708124161;
39;4;24.9500007629;26.7208023071;11;51.4653892517;2;14.7112436295;22.5;11;27.4568536282;
40;4;25.9500007629;26.7208023071;12;51.913110733;2;14.7370557785;23.5;11;27.5439035892;
41;5;23.9500007629;28.7208023071;8;67.3001146317;2;14.763171196;24.5;11;27.6318233013;
42;5;24.9500007629;31.7208023071;9;68.25;2;15.7895469666;22.5;11;27.7204678059;
43;5;26.9500007629;32.7208023071;10;68.9193744659;2;14.8161401749;23.5;12;27.8096864223;
44;5;27.9500007629;34.7208023071;11;69.5072898865;2;14.8429059982;24.5;13;27.8993241787;
45;5;28.9500007629;36.7208023071;12;70.0162696838;2;15.0;23.5;13;27.989222765;
46;5;29.1000003815;38.7208023071;12;70.4513263702;3;14.0;24.9946117401;12;28.079221487;
47;5;29.1000003815;41.0;14;70.8190898895;3;14.0;26.0396099091;12;28.1691586971;
48;5;29.1000003815;43.0;14;71.1270179749;3;15.0;24.0845794678;13;28.258872509;
49;5;29.1000003815;45.0;15;71.3827629089;3;16.0;24.0845794678;12;28.348202467;
50;5;29.1000003815;47.0;16;71.5;3;17.0;24.0845794678;12;28.4369900227;
51;5;29.1000003815;49.0;17;71.5;3;18.0;24.0845794678;12;28.5250804424;
52;7;29.1000003815;51.0;13;83.5;4;19.0;24.0845794678;8;33.6123232841;
53;7;30.1000003815;54.0;14;83.9799995422;4;22.0;23.5;8;34.8485739231;
54;7;31.1000003815;56.5999984741;15;84.419295311;4;24.8595714569;25.5;8;35.1304686069;
55;7;31.1000003815;58.5999984741;16;84.8173007965;4;25.8851089478;27.5;9;35.4094855785;
56;7;31.1000003815;60.5999984741;17;85.1745643616;4;26.2077980042;29.5;11;35.6851991415;
57;7;31.1000003815;61.75;18;85.4925575256;4;26.2471141815;31.5;11;35.9572287798;
58;7;31.1000003815;62.75;18;86.7734498978;4;26.2865257263;33.5;11;36.2252402306;
59;7;32.0999984741;64.75;18;87.059887886;4;25.9831104279;35.084186554;12;36.4889445305;
60;7;33.0999984741;66.75;20;87.3159823418;5;26.365524292;34.888343811;11;36.7480999231;
61;8;33.3432693481;68.75;22;87.5447771549;5;26.0291786194;35.5771980286;12;37.0025078058;
62;8;33.0999984741;70.75;23;87.6671074629;5;26.0513858795;35.6532020569;12;37.2520126104;
63;8;33.3626022339;72.75;23;87.711841464;5;26.073015213;35.7281341553;13;37.4964989424;
64;8;33.3726654053;72.75;26;90.1444849968;5;26.0940513611;35.8019714355;12;37.7358875275;
65;8;31.4829483032;74.5517578125;26;92.2087701559;5;26.5628871918;35.1107406616;11;37.9701318741;
66;8;32.5831489563;74.8294906616;26;93.9468561411;5;25.2178688049;35.1492004395;12;38.1992144585;
67;8;31.6003608704;76.6150741577;26;96.4025473595;6;24.75;36.0167999268;11;38.4231436253;
68;8;34.0543785095;77.2609481812;26;97.3035260439;6;25.2582893372;35.2202110291;11;38.6419488192;
69;8;36.0869636536;78.5999984741;27;98.2519254684;6;24.75;36.1544685364;12;38.855676651;
70;8;36.3575134277;80.1940078735;27;99.0565173626;6;24.75;36.2216682434;12;39.032913208;
71;9;36.421081543;81.6956939697;28;108.158396244;6;24.75;36.2752075195;12;39.1685776711;
72;9;37.4553070068;85.6956939697;28;109.089075923;6;24.75;36.3130455017;13;39.2859115601;
