Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;4;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;4;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;10.0;3;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;9.0;10.0;3;20.0;
6;2;8.55000019073;9.10000038147;4;18.0;1;10.0;10.0;3;20.0;
7;2;8.82499980927;9.10000038147;4;18.0674999952;2;11.0;10.1999998093;2;21.0;
8;2;8.82499980927;9.14050006866;4;18.1388356686;2;11.3000001907;10.0;2;21.3999996185;
9;2;8.82499980927;9.18330097198;4;18.5655144453;2;11.4200000763;10.1999998093;2;21.7264003754;
10;2;8.9015007019;9.40530872345;4;18.9455717802;2;11.5179204941;10.3632001877;2;21.9903717041;
11;2;8.96626472473;9.6045589447;4;19.3249230385;2;11.597111702;10.4951858521;2;23.0719120502;
12;2;9.02068901062;9.80798149109;4;20.3914978504;2;11.9215736389;11.0209560394;2;23.9749414921;
13;2;9.22696018219;10.3562498093;5;21.3458963633;2;13.9215736389;11.4571752548;2;24.7131726742;
14;2;11.0206890106;10.8497314453;5;22.1923130751;2;15.9215736389;11.8107032776;2;25.3067810535;
15;2;13.0206890106;11.2905864716;5;22.9401879311;2;16.94962883;12.0916318893;2;25.7784451246;
16;2;15.0206890106;11.6835899353;5;23.6020917892;2;17.9593238831;12.3113050461;3;26.1504684687;
17;2;16.0206890106;12.0350694656;5;24.1918623447;3;18.9691867828;12.4808797836;2;26.2221269608;
18;2;17.0206890106;12.351975441;5;24.7231991291;3;19.9792118073;12.5;2;26.2560760975;
19;2;18.0206890106;12.6411733627;5;25.0460731983;3;20.989397049;12.5;2;26.2905418873;
20;2;18.9500007629;12.8276443481;4;25.3112010956;3;21.8871631622;12.5;2;26.3255085945;
21;2;18.9500007629;12.9867210388;4;25.5906267166;3;21.8976516724;12.5;2;26.3609591722;
22;2;18.9500007629;13.5134391785;7;25.8835992813;3;21.9082870483;12.5;2;26.3968753815;
23;2;18.9500007629;13.7185192108;8;26.189098835;3;21.9190635681;12.5;2;26.4332377911;
24;2;18.9500007629;13.9323692322;9;26.5058326721;3;21.5;12.9299716949;2;26.4700255394;
25;2;18.9500007629;14.154083252;10;26.8322429657;3;21.5;12.9410076141;2;26.5072168112;
