Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;5;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;9.0;10.0;5;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;9.0;10.0;5;20.0;
6;2;8.55000019073;8.89999961853;3;18.0;1;10.0;10.0;5;20.0;
7;2;9.05000019073;8.5;3;18.0674999952;2;11.0;10.1999998093;4;21.0;
8;2;9.06518745422;8.5;3;18.1388356686;2;11.3000001907;10.0;4;21.469999671;
9;2;9.08123779297;8.5;3;18.5655144453;2;11.4409999847;10.1999998093;4;21.8705514669;
10;2;9.17724132538;8.67000007629;3;18.9455717802;2;11.5611658096;10.3632001877;4;22.2129640579;
11;2;9.26275348663;8.81392192841;3;19.2853912115;2;11.6638889313;10.4951858521;3;23.3718163967;
12;2;9.33921337128;8.93486309052;3;20.3484560251;2;12.0115451813;11.0209560394;2;24.3595588207;
13;2;9.57840251923;9.39324569702;4;21.2991602421;2;14.0115451813;11.4571752548;3;25.1902494431;
14;2;11.4079360962;9.78903102875;4;22.1417161226;2;16.0115451813;11.8107032776;3;25.884378314;
15;2;13.4079360962;10.1240053177;4;22.8855876923;2;17.1229076385;12.0916318893;3;26.4648982286;
16;2;15.4079360962;10.4026165009;4;23.5433773994;2;18.1652603149;12.3113050461;3;26.9543362856;
17;2;16.5340309143;10.6309299469;4;24.1289627552;2;18.6125736237;12.4808797836;3;27.1521308422;
18;2;17.5826358795;10.8157100677;4;24.6560902596;2;19.6125736237;12.5;3;27.3210272789;
19;2;18.6346302032;10.9637317657;4;24.9747862816;2;20.6125736237;12.5;3;27.4992582798;
20;2;19.6193275452;11.0;4;25.2358300686;2;21.5;12.5;4;27.6867210865;
21;2;19.678062439;11.0;4;25.5113341808;2;21.5;12.5;4;27.8832085133;
22;2;18.9500007629;12.0;5;25.8006212711;2;22.3649635315;12.5;4;28.0884003639;
23;2;18.9500007629;12.9003105164;5;26.1027469635;2;22.4265193939;12.5;4;28.3018581867;
24;2;18.9500007629;13.0513734818;5;26.4164943695;3;22.4905567169;12.5;2;28.5230212212;
25;2;18.9500007629;13.2082471848;5;26.7403783798;3;22.5569057465;12.5;3;28.7512066364;
26;2;18.9500007629;13.3701896667;5;27.072660923;4;22.6253623962;12.5;2;28.9856116772;
27;2;18.9500007629;13.5363302231;5;27.4113798141;4;22.6956825256;12.5;2;29.2253217697;
28;2;18.9500007629;13.7056903839;6;27.754386425;4;22.7675971985;12.5;2;29.4693202972;
29;2;18.9500007629;13.8771934509;6;28.0993971825;4;21.5;13.5;2;29.716504097;
30;2;18.9500007629;14.0496988297;6;28.4440498352;4;20.5;13.5;3;30.9657006264;
31;2;16.9500007629;16.049697876;7;28.7859678268;4;20.9897098541;15.0;3;31.2456886768;
32;2;15.9500007629;18.049697876;7;29.1228256226;4;21.0647068024;16.0149993896;3;31.5258142948;
33;2;14.9500007629;20.049697876;7;29.4524111748;4;20.1395664215;17.0302963257;3;31.8048250675;
34;2;14.0;21.7071704865;7;29.772685051;4;19.5414466858;17.5;3;32.0814917088;
35;2;14.0;22.9954166412;7;30.081829071;4;18.6244468689;18.5;3;32.3546322584;
36;2;14.0;24.273645401;7;30.3782844543;4;17.8596382141;20.077917099;3;33.6231352091;
37;2;14.0;25.5404567719;7;30.6607761383;4;17.3566131592;21.5;3;33.9559773207;
38;2;14.0;26.7946987152;7;30.9283266068;4;18.3666381836;23.5;3;35.6941132545;
39;2;14.0;28.0354938507;8;31.1802549362;4;19.0;23.1402587891;3;37.166970849;
40;2;14.0;29.2622299194;8;31.4161643982;4;20.4022865295;23.5;4;38.4067641497;
41;2;14.0;30.4745483398;8;31.6359224319;4;20.3130912781;25.201713562;5;39.4526450634;
42;2;14.0;31.672328949;9;31.839632988;5;20.412317276;26.2339687347;4;40.3432990313;
43;2;14.0;32.855670929;9;32.0276060104;5;20.5078201294;26.5;4;40.8483338356;
44;2;14.0;34.0248451233;9;32.2003211975;5;22.0800151825;27.5;5;41.309376955;
45;2;14.0;35.1802902222;10;32.3583936691;5;22.6858329773;29.5;5;41.7609121799;
46;2;15.0;33.322555542;10;32.5025415421;5;23.7676773071;31.5;5;42.2022743225;
47;2;16.0;32.4522857666;10;32.633556366;5;24.8444633484;33.5;5;42.6330670118;
48;2;15.0;31.4522857666;11;32.75;5;25.9160995483;35.5;5;44.053132534;
49;2;15.0;30.4522857666;11;32.75;5;28.5747890472;35.5;6;44.5325180292;
50;2;16.0;30.4522857666;11;32.75;6;30.6600151062;36.5;6;45.0055831671;
51;2;17.0;29.6749992371;12;32.75;6;31.7407455444;37.5;8;45.4727990627;
52;2;18.0;28.6749992371;12;32.75;6;32.5171356201;38.5;8;45.9347108603;
53;3;18.9500007629;28.6749992371;11;44.25;6;32.9809989929;39.5;9;46.391895771;
54;3;19.9500007629;29.6749992371;11;44.7100000381;6;33.075504303;39.5;9;46.8449319601;
55;3;20.9500007629;30.6749992371;11;45.1333837509;6;33.1676826477;39.5;10;47.242792964;
56;3;20.9500007629;32.6749992371;12;45.51932621;7;33.2423324585;39.5;10;47.5842969418;
57;3;20.9500007629;34.6749992371;13;45.8680152893;7;32.7942695618;40.3415641785;10;47.9338047504;
58;3;20.9500007629;35.6749992371;13;46.1804847717;7;32.8208961487;40.3947257996;11;48.2907400131;
59;3;20.9500007629;36.6749992371;14;46.4584302902;7;32.5701751709;40.5;12;48.6544642448;
60;3;20.9500007629;37.6749992371;14;46.7040262222;7;32.6049537659;40.9576568604;12;49.0242810249;
61;3;20.9500007629;38.6749992371;14;46.919752121;7;31.5427246094;40.5;12;49.3994398117;
62;3;20.9500007629;39.6749992371;16;47.1082448959;7;30.6073131561;41.5;12;50.7791416645;
63;3;20.9500007629;40.6749992371;17;47.25;7;31.0;42.5;12;51.2025439739;
64;3;20.9500007629;41.6749992371;17;47.25;7;33.7579269409;43.1374053955;12;52.0085080862;
65;3;20.9500007629;42.6749992371;17;47.25;7;34.8145713806;44.1820297241;14;54.0017902851;
66;3;20.9500007629;43.6749992371;18;47.25;7;34.4739151001;46.823184967;15;55.6856045723;
67;3;20.9500007629;44.6749992371;18;47.25;7;36.7208633423;45.5082702637;15;57.1212939024;
68;3;20.9500007629;45.6749992371;17;47.25;7;37.1379013062;46.4689979553;15;58.3024296761;
69;3;20.9500007629;46.6749992371;18;47.25;7;37.3953132629;46.6903114319;16;60.0686582327;
70;5;20.9500007629;47.6749992371;14;62.25;7;36.2000007629;49.7291030884;17;60.747735858;
71;5;21.9500007629;49.6749992371;14;63.0;7;37.2000007629;52.7695083618;17;61.4292043447;
72;6;22.9500007629;50.7249984741;13;63.6693744659;7;37.2000007629;50.8115310669;18;62.1107013226;
