Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;10.0;5;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;9.0;10.0;5;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;9.0;10.0;5;20.0;
6;1;8.55000019073;8.5;4;17.0;1;10.0;10.0;5;20.0;
7;1;8.82499980927;8.5;4;17.0;1;11.0;10.0;5;20.0;
8;1;8.82499980927;8.5;4;17.0;1;11.0;10.0;5;20.3999996185;
9;1;8.82499980927;8.5;4;17.3400001526;1;11.1199998856;10.1999998093;5;20.7264003754;
10;1;8.9015007019;8.67000007629;4;17.6278438568;1;11.2179203033;10.3632001877;3;20.9903717041;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;11.2971115112;10.6951856613;2;23.0419120789;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;11.9125738144;11.0209560394;2;23.944350481;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;13.9125738144;11.4571752548;3;24.6819975376;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;15.9125738144;11.8107032776;3;25.2750298977;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;16.9401035309;12.0916318893;3;25.746127367;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;17.94962883;12.3113050461;3;26.1175945997;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;18.9593238831;12.4808797836;3;26.1887089014;
18;1;15.0206890106;10.8157100677;5;21.9274635315;2;19.9691867828;12.5;3;26.2221269608;
19;1;16.0206890106;10.9637317657;5;22.0;2;20.9792118073;12.5;3;26.2560760975;
20;1;16.9500007629;11.0;6;22.0;2;21.8768234253;12.5;4;26.2905418873;
21;1;16.9500007629;11.0;6;22.0;2;21.8871631622;12.5;4;26.3255085945;
22;1;16.9500007629;11.0;6;22.0;2;21.8976516724;12.5;4;26.3609591722;
23;1;16.9500007629;11.0;6;22.0;2;21.9082870483;12.5;4;26.3968753815;
24;1;16.9500007629;11.0;6;22.0;2;21.9190635681;12.5;4;26.4332377911;
25;1;16.9500007629;11.0;6;22.0;2;21.9299716949;12.5;5;26.4700255394;
26;1;16.9500007629;11.0;6;22.0;3;21.9410076141;12.5;5;26.5072168112;
27;1;16.9500007629;11.0;6;22.0;3;21.9521656036;12.5;5;26.5447884798;
28;1;16.9500007629;11.0;6;22.0;3;21.9634361267;12.5;5;26.5827163458;
29;1;16.9500007629;11.0;6;22.0;3;21.9748153687;12.5;5;26.6209751368;
30;1;16.9500007629;11.0;6;22.0;3;21.9862918854;12.5;5;26.6595385075;
31;1;16.9500007629;11.0;6;22.0;3;21.9978618622;12.5;5;26.6983793974;
32;1;16.9500007629;11.0;6;22.0;3;22.009513855;12.5;5;26.7374696732;
33;1;14.9500007629;12.0;6;22.0;3;22.0212402344;12.5;5;26.7767804861;
34;1;13.9500007629;13.0;6;22.0;3;21.5;13.3883905411;5;26.8162822723;
35;1;12.9500007629;14.0;6;22.0;3;22.044883728;12.5;5;26.8559447527;
36;1;12.0;15.0;6;22.0;3;22.0567836761;12.5;5;26.8957372904;
37;1;12.0;16.0;6;22.0;3;22.0687217712;12.5;5;26.9356285334;
38;1;12.0;17.0;8;22.0;3;21.5;13.4678144455;5;26.9755871296;
39;1;12.0;18.0;8;22.0;3;22.0926761627;12.5;5;27.015581131;
40;1;12.0;19.0;8;22.0;3;22.104675293;12.5;5;27.0555787086;
41;1;12.0;20.0;9;22.0;3;21.5;13.5;6;27.0955479145;
42;1;12.0;21.0;10;22.0;3;22.1286640167;12.5;6;27.135456562;
43;1;12.0;22.0;11;22.0;3;22.1406364441;14.5;6;27.17527318;
44;1;12.0;23.0;12;22.0;3;22.1525821686;16.5;6;27.2149660587;
45;1;12.0;24.0;12;22.0;3;22.1644897461;18.5;6;27.2545039654;
46;1;12.0;25.0;13;22.0;3;23.1763515472;21.5;5;28.293856144;
47;1;12.0;26.0;13;22.0;3;24.1881561279;24.5;6;28.3729925156;
48;1;12.0;27.0;13;22.0;3;24.5118980408;25.5;6;28.4530675411;
49;1;12.0;28.0;14;22.0;3;24.5359210968;26.5;6;28.5340542793;
50;1;12.0;29.0;14;22.0;3;24.5602169037;27.5;8;28.6159230471;
51;1;12.0;30.0;15;22.0;3;24.5847759247;27.5;8;28.6986426115;
52;1;13.0;28.0;16;22.0;3;24.6095924377;27.5;8;28.7821793556;
53;1;12.0;29.0;17;22.0;3;24.6346549988;27.5;8;28.8664972782;
54;1;12.0;30.0;17;22.0;3;24.6599502563;27.5;8;28.9515578747;
55;1;13.0;28.0;17;22.0;3;24.6854686737;27.5;9;29.0373202562;
56;1;12.0;29.0;18;22.0;3;24.7111968994;27.5;9;29.1237410307;
57;1;12.0;30.0;18;22.0;3;24.737121582;27.5;10;29.2107741833;
58;1;13.0;28.0;19;22.0;3;24.7632331848;27.5;11;29.2983710766;
59;1;12.0;29.0;19;22.0;3;24.7895107269;27.5;11;29.3864805698;
60;1;12.0;30.0;19;22.0;3;24.8159446716;27.5;12;29.4750488997;
61;1;12.0;31.0;19;22.0;3;23.5;29.332572937;12;29.56401968;
62;1;12.0;32.0;21;22.0;3;23.5;29.7820110321;12;29.6533339024;
63;1;12.0;33.0;21;22.0;3;24.8959999084;27.5;12;29.7429302931;
64;1;12.0;34.0;21;22.0;3;24.3725662231;28.4171886444;12;29.832744956;
65;1;12.0;35.0;22;22.0;3;24.0677337646;28.5;12;29.9227122068;
66;1;13.0;33.0;22;22.0;3;24.0853767395;28.9857292175;12;30.0107431412;
67;1;12.0;34.0;22;22.0;4;23.5599994659;28.4249420166;8;40.0708494186;
68;1;12.0;35.0;23;22.0;4;23.75;28.5;8;41.7329246998;
69;1;13.0;33.0;23;22.0;4;26.4328899384;30.0;9;43.1496779919;
70;2;12.0;34.0;20;39.25;4;26.6878376007;31.3899993896;9;44.3523385525;
71;2;14.0;33.0;20;40.1124992371;4;26.8932380676;32.6872596741;9;45.374557972;
72;2;16.0;33.0;20;40.8619041443;4;27.0587348938;33.9097442627;10;46.100123167;
73;2;17.0;33.0;21;41.5009632111;4;27.1532363892;35.0;11;46.6125462055;
74;2;18.0;33.0;20;42.0370521545;4;27.199338913;36.0;11;47.0926792622;
75;2;18.9500007629;33.0;21;42.4804611206;4;27.2457084656;37.0;11;47.5414755344;
76;2;18.9500007629;33.0;22;42.8428707123;6;27.4938850403;39.9376983643;9;48.9603526592;
77;3;18.9500007629;33.0;21;43.1361560822;6;28.5082778931;40.011505127;10;49.4410494566;
78;3;18.9500007629;33.0;22;43.25;6;29.3856430054;41.0768241882;10;51.7416062355;
79;3;18.9500007629;33.0;23;43.25;7;25.5599994659;45.2158660889;9;53.6657992601;
80;4;18.9500007629;33.0;21;58.25;7;24.5599994659;45.3401145935;9;55.2719011307;
